PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,PlayerWeekProjectedPts,Rank,TotalPoints,ProjectionDiff
Matthew Adams,2561149,LB,CHI,@DET,,,,,,,,,,,,,,,,,,2.22,1,0.00,-2.22
Tyrell Adams,2553898,LB,FA,Bye,,,,,,,,,,,,,,,,,,,2,0.00,
Ola Adeniyi,2560950,LB,FA,Bye,,,,,,,,,,,,,,,,,,,3,0.00,
Azeez Al-Shaair,2562462,LB,SF,@LV,,,,,,,,,,,,,,,,,,5.70,4,0.00,-5.7
Jaylan Alexander,2567361,LB,FA,Bye,,,,,,,,,,,,,,,,,,,5,0.00,
Kwon Alexander,2552592,LB,NYJ,@SEA,,,,,,,,,,,,,,,,,,4.89,6,0.00,-4.89
Josh Allen,2562619,LB,JAX,@HOU,,,,,,,,,,,,,,,,,,5.74,7,0.00,-5.74
Troy Andersen,2567235,LB,ATL,ARI,,,,,,,,,,,,,,,,,,3.66,8,0.00,-3.66
Andre Anthony,2568294,LB,CHI,@DET,,,,,,,,,,,,,,,,,,0.00,9,0.00,0.0
Alex Anzalone,2558163,LB,DET,CHI,,,,,,,,,,,,,,,,,,12.11,10,0.00,-12.11
Brian Asamoah,2567901,LB,MIN,@GB,,,,,,,,,,,,,,,,,,1.29,11,0.00,-1.29
Jeremiah Attaochu,2543717,LB,LAC,LA,,,,,,,,,,,,,,,,,,0.00,12,0.00,0.0
C.J. Avery,2567367,LB,FA,Bye,,,,,,,,,,,,,,,,,,,13,0.00,
Genard Avery,2560964,LB,TB,CAR,,,,,,,,,,,,,,,,,,1.56,14,0.00,-1.56
Joe Bachie,2564661,LB,CIN,BUF,,,,,,,,,,,,,,,,,,0.76,15,0.00,-0.76
Markus Bailey,2563719,LB,CIN,BUF,,,,,,,,,,,,,,,,,,0.42,16,0.00,-0.42
Jerome Baker,2560966,LB,MIA,@NE,,,,,,,,,,,,,,,,,,10.92,17,0.00,-10.92
Derrick Barnes,2566055,LB,DET,CHI,,,,,,,,,,,,,,,,,,3.74,18,0.00,-3.74
Krys Barnes,2563971,LB,GB,MIN,,,,,,,,,,,,,,,,,,6.09,19,0.00,-6.09
Amare Barno,2567346,LB,CAR,@TB,,,,,,,,,,,,,,,,,,0.00,20,0.00,0.0
Anthony Barr,2543459,LB,DAL,@TEN,,,,,,,,,,,,,,,,,,4.01,21,0.00,-4.01
Shaquil Barrett,2550541,LB,TB,CAR,,,,,,,,,,,,,,,,,,0.00,22,0.00,0.0
Cody Barton,2562472,LB,SEA,NYJ,,,,,,,,,,,,,,,,,,5.46,23,0.00,-5.46
Tarell Basham,2558165,LB,TEN,DAL,,,,,,,,,,,,,,,,,,1.98,24,0.00,-1.98
Zack Baun,2564664,LB,NO,@PHI,,,,,,,,,,,,,,,,,,0.00,25,0.00,0.0
Darrian Beavers,2567982,LB,NYG,IND,,,,,,,,,,,,,,,,,,0.00,26,0.00,0.0
Tavante Beckett,2566884,LB,FA,Bye,,,,,,,,,,,,,,,,,,,27,0.00,
Quinton Bell,2562908,LB,ATL,ARI,,,,,,,,,,,,,,,,,,0.00,28,0.00,0.0
Ja'Whaun Bentley,2561143,LB,NE,MIA,,,,,,,,,,,,,,,,,,11.27,29,0.00,-11.27
