PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,PlayerWeekProjectedPts,Rank,TotalPoints,ProjectionDiff
Brandon Allen,2555365,QB,CIN,BUF,,,,,,,,,,,,,0.54,1,0.00,-0.54
Josh Allen,2560955,QB,BUF,@CIN,,,,,,,,,,,,,23.28,2,0.00,-23.28
Kyle Allen,2561177,QB,HOU,JAX,,,,,,,,,,,,,0.00,3,0.00,0.0
Matt Barkley,2539308,QB,BUF,@CIN,,,,,,,,,,,,,0.00,4,0.00,0.0
C.J. Beathard,2557922,QB,JAX,@HOU,,,,,,,,,,,,,0.75,5,0.00,-0.75
Kurt Benkert,2560974,QB,FA,Bye,,,,,,,,,,,,,,6,0.00,
David Blough,2563043,QB,ARI,@ATL,,,,,,,,,,,,,0.76,7,0.00,-0.76
Ian Book,2566352,QB,PHI,NO,,,,,,,,,,,,,0.00,8,0.00,0.0
Tim Boyle,2561187,QB,CHI,@DET,,,,,,,,,,,,,0.00,9,0.00,0.0
Tom Brady,2504211,QB,TB,CAR,,,,,,,,,,,,,18.75,10,0.00,-18.75
Teddy Bridgewater,2543465,QB,MIA,@NE,,,,,,,,,,,,,0.49,11,0.00,-0.49
Jacoby Brissett,2555261,QB,CLE,@WAS,,,,,,,,,,,,,0.97,12,0.00,-0.97
Jake Browning,2562634,QB,CIN,BUF,,,,,,,,,,,,,0.00,13,0.00,0.0
Shane Buechele,2566983,QB,KC,DEN,,,,,,,,,,,,,1.08,14,0.00,-1.08
Joe Burrow,2563722,QB,CIN,BUF,,,,,,,,,,,,,21.26,15,0.00,-21.26
Derek Carr,2543499,QB,LV,SF,,,,,,,,,,,,,16.33,16,0.00,-16.33
Matt Corral,2567349,QB,CAR,@TB,,,,,,,,,,,,,0.00,17,0.00,0.0
Kirk Cousins,2532820,QB,MIN,@GB,,,,,,,,,,,,,16.82,18,0.00,-16.82
Andy Dalton,2495143,QB,NO,@PHI,,,,,,,,,,,,,15.27,19,0.00,-15.27
Chase Daniel,81284,QB,LAC,LA,,,,,,,,,,,,,0.42,20,0.00,-0.42
Sam Darnold,2561036,QB,CAR,@TB,,,,,,,,,,,,,13.24,21,0.00,-13.24
Ben DiNucci,2563839,QB,FA,Bye,,,,,,,,,,,,,,22,0.00,
Joshua Dobbs,2558167,QB,DET,CHI,,,,,,,,,,,,,0.00,23,0.00,0.0
Jeff Driskel,2555262,QB,HOU,JAX,,,,,,,,,,,,,2.14,24,0.00,-2.14
Jacob Eason,2564115,QB,SF,@LV,,,,,,,,,,,,,0.00,25,0.00,0.0
Sam Ehlinger,2566142,QB,IND,@NYG,,,,,,,,,,,,,0.97,26,0.00,-0.97
Danny Etling,2560717,QB,GB,MIN,,,,,,,,,,,,,0.00,27,0.00,0.0
