PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,PlayerWeekProjectedPts,Rank,TotalPoints,ProjectionDiff
Montravius Adams,2557876,DL,PIT,@BAL,,,,,,,,,,,,,,,,,,1.85,1,0.00,-1.85
Myles Adams,2563620,DL,SEA,NYJ,,,,,,,,,,,,,,,,,,2.19,2,0.00,-2.19
McTelvin Agim,2563872,DL,IND,@NYG,,,,,,,,,,,,,,,,,,0.00,3,0.00,0.0
Jonathan Allen,2557844,DL,WAS,CLE,,,,,,,,,,,,,,,,,,7.92,4,0.00,-7.92
Zach Allen,2562219,DL,ARI,@ATL,,,,,,,,,,,,,,,,,,0.00,5,0.00,0.0
Tyson Alualu,496760,DL,PIT,@BAL,,,,,,,,,,,,,,,,,,2.04,6,0.00,-2.04
Auzoyah Alufohai,2564061,DL,FA,Bye,,,,,,,,,,,,,,,,,,,7,0.00,
Bradlee Anae,2563821,DL,NYJ,@SEA,,,,,,,,,,,,,,,,,,0.00,8,0.00,0.0
Henry Anderson,2552272,DL,CAR,@TB,,,,,,,,,,,,,,,,,,1.44,9,0.00,-1.44
Eli Ankou,2559132,DL,BUF,@CIN,,,,,,,,,,,,,,,,,,0.00,10,0.00,0.0
Daniel Archibong,2566734,DL,FA,Bye,,,,,,,,,,,,,,,,,,,11,0.00,
Arik Armstead,2552493,DL,SF,@LV,,,,,,,,,,,,,,,,,,4.24,12,0.00,-4.24
Dorance Armstrong,2560959,DL,DAL,@TEN,,,,,,,,,,,,,,,,,,4.27,13,0.00,-4.27
Denico Autry,2550646,DL,TEN,DAL,,,,,,,,,,,,,,,,,,5.49,14,0.00,-5.49
David Bada,2565526,DL,WAS,CLE,,,,,,,,,,,,,,,,,,0.00,15,0.00,0.0
Eric Banks,2564325,DL,ARI,@ATL,,,,,,,,,,,,,,,,,,0.00,16,0.00,0.0
Ben Banogu,2562229,DL,IND,@NYG,,,,,,,,,,,,,,,,,,1.25,17,0.00,-1.25
Christian Barmore,2566328,DL,NE,MIA,,,,,,,,,,,,,,,,,,3.56,18,0.00,-3.56
Derek Barnett,2557984,DL,PHI,NO,,,,,,,,,,,,,,,,,,0.00,19,0.00,0.0
Alex Barrett,2559140,DL,SF,@LV,,,,,,,,,,,,,,,,,,0.00,20,0.00,0.0
Boogie Basham,2565863,DL,BUF,@CIN,,,,,,,,,,,,,,,,,,2.86,21,0.00,-2.86
Andrew Billings,2555267,DL,LV,SF,,,,,,,,,,,,,,,,,,3.84,22,0.00,-3.84
Ross Blacklock,2564064,DL,MIN,@GB,,,,,,,,,,,,,,,,,,1.73,23,0.00,-1.73
Angelo Blackson,2552670,DL,CHI,@DET,,,,,,,,,,,,,,,,,,1.42,24,0.00,-1.42
Quinton Bohanna,2565995,DL,DAL,@TEN,,,,,,,,,,,,,,,,,,2.20,25,0.00,-2.2
Thomas Booker,2567670,DL,HOU,JAX,,,,,,,,,,,,,,,,,,2.47,26,0.00,-2.47
Joey Bosa,2555249,DL,LAC,LA,,,,,,,,,,,,,,,,,,2.45,27,0.00,-2.45
Nick Bosa,2562629,DL,SF,@LV,,,,,,,,,,,,,,,,,,6.89,28,0.00,-6.89
Tashawn Bower,2558915,DL,LV,SF,,,,,,,,,,,,,,,,,,1.09,29,0.00,-1.09
Will Bradley-King,2566583,DL,WAS,CLE,,,,,,,,,,,,,,,,,,0.00,30,0.00,0.0
Jordan Brailford,2562441,DL,FA,Bye,,,,,,,,,,,,,,,,,,,31,0.00,
Michael Brockers,2533050,DL,DET,CHI,,,,,,,,,,,,,,,,,,0.00,32,0.00,0.0
Josiah Bronson,2565690,DL,MIA,@NE,,,,,,,,,,,,,,,,,,0.00,33,0.00,0.0
Curtis Brooks,2567697,DL,FA,Bye,,,,,,,,,,,,,,,,,,,34,0.00,
Cortez Broughton,2562823,DL,BUF,@CIN,,,,,,,,,,,,,,,,,,0.00,35,0.00,0.0
Andrew Brown,2560979,DL,CHI,@DET,,,,,,,,,,,,,,,,,,0.00,36,0.00,0.0
Bobby Brown III,2566199,DL,LA,@LAC,,,,,,,,,,,,,,,,,,0.00,37,0.00,0.0
Derrick Brown,2563629,DL,CAR,@TB,,,,,,,,,,,,,,,,,,6.36,38,0.00,-6.36
Earnest Brown IV,2566202,DL,LA,@LAC,,,,,,,,,,,,,,,,,,0.00,39,0.00,0.0
Malcom Brown,2552483,DL,FA,Bye,,,,,,,,,,,,,,,,,,,40,0.00,
Taven Bryan,2560983,DL,CLE,@WAS,,,,,,,,,,,,,,,,,,2.88,41,0.00,-2.88
Austin Bryant,2562240,DL,DET,CHI,,,,,,,,,,,,,,,,,,2.25,42,0.00,-2.25
Brandin Bryant,2556486,DL,FA,Bye,,,,,,,,,,,,,,,,,,,43,0.00,
DeForest Buckner,2555275,DL,IND,@NYG,,,,,,,,,,,,,,,,,,7.32,44,0.00,-7.32
Brian Burns,2562242,DL,CAR,@TB,,,,,,,,,,,,,,,,,,7.01,45,0.00,-7.01
Adam Butler,2558924,DL,FA,Bye,,,,,,,,,,,,,,,,,,,46,0.00,
Matthew Butler,2567871,DL,LV,SF,,,,,,,,,,,,,,,,,,1.56,47,0.00,-1.56
Vernon Butler,2555243,DL,NYG,IND,,,,,,,,,,,,,,,,,,0.00,48,0.00,0.0
Akial Byers,2567577,DL,FA,Bye,,,,,,,,,,,,,,,,,,,49,0.00,
Calais Campbell,744,DL,BAL,PIT,,,,,,,,,,,,,,,,,,4.71,50,0.00,-4.71
Zachary Carter,2567445,DL,CIN,BUF,,,,,,,,,,,,,,,,,,2.03,51,0.00,-2.03
Taco Charlton,2557882,DL,CHI,@DET,,,,,,,,,,,,,,,,,,2.11,52,0.00,-2.11
Demarcus Christmas,2562246,DL,FA,Bye,,,,,,,,,,,,,,,,,,,53,0.00,
Frank Clark,2552629,DL,KC,DEN,,,,,,,,,,,,,,,,,,4.96,54,0.00,-4.96
Kenny Clark,2555282,DL,GB,MIN,,,,,,,,,,,,,,,,,,5.38,55,0.00,-5.38
Tyler Clark,2563725,DL,FA,Bye,,,,,,,,,,,,,,,,,,,56,0.00,
Micheal Clemons,2568024,DL,NYJ,@SEA,,,,,,,,,,,,,,,,,,1.93,57,0.00,-1.93
Kameron Cline,2564109,DL,IND,@NYG,,,,,,,,,,,,,,,,,,0.00,58,0.00,0.0
L.J. Collier,2562248,DL,SEA,NYJ,,,,,,,,,,,,,,,,,,1.80,59,0.00,-1.8
Maliek Collins,2555400,DL,HOU,JAX,,,,,,,,,,,,,,,,,,4.29,60,0.00,-4.29
John Cominsky,2562249,DL,DET,CHI,,,,,,,,,,,,,,,,,,5.31,61,0.00,-5.31
Marquise Copeland,2562877,DL,LA,@LAC,,,,,,,,,,,,,,,,,,2.39,62,0.00,-2.39
Jashon Cornell,2563929,DL,FA,Bye,,,,,,,,,,,,,,,,,,,63,0.00,
Christian Covington,2552602,DL,LAC,LA,,,,,,,,,,,,,,,,,,0.00,64,0.00,0.0
Byron Cowart,2562392,DL,IND,@NYG,,,,,,,,,,,,,,,,,,1.62,65,0.00,-1.62
Fletcher Cox,2533051,DL,PHI,NO,,,,,,,,,,,,,,,,,,4.77,66,0.00,-4.77
Aaron Crawford,2565324,DL,FA,Bye,,,,,,,,,,,,,,,,,,,67,0.00,
Maxx Crosby,2562439,DL,LV,SF,,,,,,,,,,,,,,,,,,9.22,68,0.00,-9.22
Vinny Curry,2532825,DL,NYJ,@SEA,,,,,,,,,,,,,,,,,,1.95,69,0.00,-1.95
Michael Danna,2564262,DL,KC,DEN,,,,,,,,,,,,,,,,,,3.20,70,0.00,-3.2
Marcus Davenport,2561037,DL,NO,@PHI,,,,,,,,,,,,,,,,,,4.13,71,0.00,-4.13
DJ Davidson,2567991,DL,NYG,IND,,,,,,,,,,,,,,,,,,0.00,72,0.00,0.0
Marlon Davidson,2563479,DL,FA,Bye,,,,,,,,,,,,,,,,,,,73,0.00,
Carl Davis,2552280,DL,NE,MIA,,,,,,,,,,,,,,,,,,1.45,74,0.00,-1.45
Carlos Davis,2564976,DL,PIT,@BAL,,,,,,,,,,,,,,,,,,0.00,75,0.00,0.0
Jamal Davis,2562438,DL,FA,Bye,,,,,,,,,,,,,,,,,,,76,0.00,
Jordan Davis,2568069,DL,PHI,NO,,,,,,,,,,,,,,,,,,2.12,77,0.00,-2.12
Kalia Davis,2568204,DL,SF,@LV,,,,,,,,,,,,,,,,,,0.00,78,0.00,0.0
Khalil Davis,2565210,DL,LA,@LAC,,,,,,,,,,,,,,,,,,0.00,79,0.00,0.0
Raekwon Davis,2564445,DL,MIA,@NE,,,,,,,,,,,,,,,,,,2.71,80,0.00,-2.71
Sheldon Day,2555241,DL,MIN,@GB,,,,,,,,,,,,,,,,,,0.00,81,0.00,0.0
Micah Dew-Treadway,2567382,DL,FA,Bye,,,,,,,,,,,,,,,,,,,82,0.00,
Matt Dickerson,2561044,DL,ATL,ARI,,,,,,,,,,,,,,,,,,0.00,83,0.00,0.0
De'Shaan Dixon,2567736,DL,JAX,@HOU,,,,,,,,,,,,,,,,,,0.00,84,0.00,0.0
Aaron Donald,2543485,DL,LA,@LAC,,,,,,,,,,,,,,,,,,7.52,85,0.00,-7.52
Michael Dwumfour,2565723,DL,SF,@LV,,,,,,,,,,,,,,,,,,0.00,86,0.00,0.0
Arnold Ebiketie,2567238,DL,ATL,ARI,,,,,,,,,,,,,,,,,,2.91,87,0.00,-2.91
Austin Edwards,2563485,DL,FA,Bye,,,,,,,,,,,,,,,,,,,88,0.00,
Mario Edwards,2553433,DL,TEN,DAL,,,,,,,,,,,,,,,,,,2.36,89,0.00,-2.36
Daniel Ekuale,2561458,DL,NE,MIA,,,,,,,,,,,,,,,,,,2.09,90,0.00,-2.09
Jordan Elliott,2563779,DL,CLE,@WAS,,,,,,,,,,,,,,,,,,3.33,91,0.00,-3.33
Justin Ellis,2543812,DL,NYG,IND,,,,,,,,,,,,,,,,,,1.96,92,0.00,-1.96
Noah Elliss,2568078,DL,PHI,NO,,,,,,,,,,,,,,,,,,0.00,93,0.00,0.0
A.J. Epenesa,2563605,DL,BUF,@CIN,,,,,,,,,,,,,,,,,,3.63,94,0.00,-3.63
Austin Faoliu,2566815,DL,FA,Bye,,,,,,,,,,,,,,,,,,,95,0.00,
Neil Farrell,2567874,DL,LV,SF,,,,,,,,,,,,,,,,,,0.00,96,0.00,0.0
Foley Fatukasi,2560722,DL,JAX,@HOU,,,,,,,,,,,,,,,,,,3.04,97,0.00,-3.04
Ali Fayad,2568081,DL,FA,Bye,,,,,,,,,,,,,,,,,,,98,0.00,
Breiden Fehoko,2565030,DL,LAC,LA,,,,,,,,,,,,,,,,,,2.71,99,0.00,-2.71
Clelin Ferrell,2562263,DL,LV,SF,,,,,,,,,,,,,,,,,,2.24,100,0.00,-2.24
Jonathan Ford,2567592,DL,GB,MIN,,,,,,,,,,,,,,,,,,0.00,101,0.00,0.0
Poona Ford,2561195,DL,SEA,NYJ,,,,,,,,,,,,,,,,,,3.74,102,0.00,-3.74
Leki Fotu,2564910,DL,ARI,@ATL,,,,,,,,,,,,,,,,,,3.47,103,0.00,-3.47
Dante Fowler Jr.,2553431,DL,DAL,@TEN,,,,,,,,,,,,,,,,,,3.13,104,0.00,-3.13
John Franklin-Myers,2560731,DL,NYJ,@SEA,,,,,,,,,,,,,,,,,,3.55,105,0.00,-3.55
Greg Gaines,2562391,DL,LA,@LAC,,,,,,,,,,,,,,,,,,4.60,106,0.00,-4.6
Neville Gallimore,2563842,DL,DAL,@TEN,,,,,,,,,,,,,,,,,,2.48,107,0.00,-2.48
Elijah Garcia,2567829,DL,DEN,@KC,,,,,,,,,,,,,,,,,,0.00,108,0.00,0.0
Myles Garrett,2557965,DL,CLE,@WAS,,,,,,,,,,,,,,,,,,5.85,109,0.00,-5.85
Joe Gaziano,2565036,DL,LAC,LA,,,,,,,,,,,,,,,,,,2.36,110,0.00,-2.36
William Gholston,2540176,DL,TB,CAR,,,,,,,,,,,,,,,,,,3.80,111,0.00,-3.8
Kevin Givens,2562655,DL,SF,@LV,,,,,,,,,,,,,,,,,,2.81,112,0.00,-2.81
Davon Godchaux,2558012,DL,NE,MIA,,,,,,,,,,,,,,,,,,4.40,113,0.00,-4.4
Markus Golden,2552273,DL,ARI,@ATL,,,,,,,,,,,,,,,,,,4.73,114,0.00,-4.73
Chauncey Golston,2566007,DL,DAL,@TEN,,,,,,,,,,,,,,,,,,0.00,115,0.00,0.0
Matt Gotel,2568243,DL,FA,Bye,,,,,,,,,,,,,,,,,,,116,0.00,
Adam Gotsis,2555502,DL,JAX,@HOU,,,,,,,,,,,,,,,,,,2.30,117,0.00,-2.3
Brandon Graham,496788,DL,PHI,NO,,,,,,,,,,,,,,,,,,3.87,118,0.00,-3.87
Ta'Quon Graham,2565815,DL,ATL,ARI,,,,,,,,,,,,,,,,,,0.00,119,0.00,0.0
Carl Granderson,2562273,DL,NO,@PHI,,,,,,,,,,,,,,,,,,4.26,120,0.00,-4.26
Gerri Green,2562275,DL,CHI,@DET,,,,,,,,,,,,,,,,,,0.00,121,0.00,0.0
Rasheem Green,2560998,DL,HOU,JAX,,,,,,,,,,,,,,,,,,4.78,122,0.00,-4.78
Jonathan Greenard,2564070,DL,HOU,JAX,,,,,,,,,,,,,,,,,,5.02,123,0.00,-5.02
Randy Gregory,2552446,DL,DEN,@KC,,,,,,,,,,,,,,,,,,0.00,124,0.00,0.0
Yetur Gross-Matos,2563641,DL,CAR,@TB,,,,,,,,,,,,,,,,,,4.88,125,0.00,-4.88
Jeffrey Gunter,2567448,DL,CIN,BUF,,,,,,,,,,,,,,,,,,0.00,126,0.00,0.0
Porter Gustin,2562276,DL,MIA,@NE,,,,,,,,,,,,,,,,,,0.00,127,0.00,0.0
Lawrence Guy,2495481,DL,NE,MIA,,,,,,,,,,,,,,,,,,4.86,128,0.00,-4.86
Daeshon Hall,2557842,DL,FA,Bye,,,,,,,,,,,,,,,,,,,129,0.00,
Logan Hall,2568303,DL,TB,CAR,,,,,,,,,,,,,,,,,,1.99,130,0.00,-1.99
DaVon Hamilton,2564190,DL,JAX,@HOU,,,,,,,,,,,,,,,,,,5.07,131,0.00,-5.07
Da'Shawn Hand,2561004,DL,TEN,DAL,,,,,,,,,,,,,,,,,,0.00,132,0.00,0.0
Johnathan Hankins,2540147,DL,DAL,@TEN,,,,,,,,,,,,,,,,,,0.00,133,0.00,0.0
Daniel Hardy,2567832,DL,LA,@LAC,,,,,,,,,,,,,,,,,,0.00,134,0.00,0.0
Javon Hargrave,2555239,DL,PHI,NO,,,,,,,,,,,,,,,,,,5.48,135,0.00,-5.48
Charles Harris,2558001,DL,DET,CHI,,,,,,,,,,,,,,,,,,0.00,136,0.00,0.0
Demone Harris,2561209,DL,HOU,JAX,,,,,,,,,,,,,,,,,,0.00,137,0.00,0.0
Jonathan Harris,2562945,DL,DEN,@KC,,,,,,,,,,,,,,,,,,2.66,138,0.00,-2.66
Shelby Harris,2549926,DL,SEA,NYJ,,,,,,,,,,,,,,,,,,4.79,139,0.00,-4.79
Marquis Haynes,2561009,DL,CAR,@TB,,,,,,,,,,,,,,,,,,2.43,140,0.00,-2.43
Bruce Hector,2561338,DL,FA,Bye,,,,,,,,,,,,,,,,,,,141,0.00,
Trey Hendrickson,2557943,DL,CIN,BUF,,,,,,,,,,,,,,,,,,5.15,142,0.00,-5.15
