PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,PlayerWeekProjectedPts,ProjectedRank,Rank,TotalPoints,ProjectionDiff
Julian Love,2562414,DB,SEA,DEN,4.75,2.35,,0.17,0.11,0.06,0.06,,,,,,,0.34,0.06,1.77,,10.38,10,1,27.20,16.82
Alontae Taylor,2567979,DB,NO,CAR,0.23,0.29,,,0.06,,,,,,,,,0.23,,,,1.30,197,2,22.60,21.3
Tony Adams,2568444,DB,NYJ,@SF,2.44,1.28,,0.23,0.06,,,,,,,,,0.29,,,,5.71,98,3,19.40,13.69
Tyrique Stevenson,2569627,DB,CHI,TEN,3.13,1.38,,0.06,0.18,0.06,,0.06,,,,,,0.84,,3.37,,8.91,25,4,18.13,9.22
Keisean Nixon,2562938,DB,GB,@PHI,0.46,0.29,,,0.06,,,,,,,,,0.17,,,,1.50,178,5,18.10,16.6
Brian Branch,2569729,DB,DET,LAR,3.81,1.81,0.07,0.67,0.27,0.13,0.07,0.07,,,,,,1,0.33,4.55,,12.51,2,6,17.70,5.19
Daxton Hill,2567451,DB,CIN,NE,0.36,0.18,,,,,,,,,,,,0.12,,,,0.95,233,7,17.60,16.65
Amani Hooker,2562666,DB,TEN,@CHI,5.73,1.23,,,0.08,,,,,,,,,0.49,0.08,,,10.88,5,8,17.10,6.22
Julian Blackmon,2564103,DB,IND,HOU,3.74,1.39,,0.18,0.18,,0.06,0.06,,,,,,0.42,0.06,3.92,,8.85,27,9,16.80,7.95
Byron Murphy,2562318,DB,MIN,@NYG,2.35,0.86,0.03,0.17,0.17,0.06,0.11,,,,,,,0.69,0.06,2.47,,7.11,64,10,16.60,9.49
Jaylon Johnson,2563701,DB,CHI,TEN,1.75,0.47,,0.06,0.12,0.06,,0.06,,,,,,0.64,,2.22,,5.54,103,11,16.30,10.76
Riley Moss,2569723,DB,DEN,@SEA,0.32,0.16,,,,,,,,,,,,,,,,0.58,269,12,15.90,15.32
Jaylon Jones,2569870,DB,IND,HOU,0.4,0.11,,,,,,,,,,,,,,,,0.67,258,13,15.70,15.03
Nick Cross,2567700,DB,IND,HOU,2.18,0.4,,,0.11,,,,,,,,,0.4,,,,4.90,123,14,15.60,10.7
Jaylen Watson,2567811,DB,KC,BAL,2.49,0.75,0.06,0.17,0.06,,,,,,,,,0.52,0.12,1.51,,6.18,86,15,15.40,9.22
Trevon Diggs,2563836,DB,DAL,@CLE,2.05,0.68,,,0.23,0.06,,0.06,,,,,,1.14,,4.21,,7.73,48,16,15.13,7.4
Jaire Alexander,2560952,DB,GB,@PHI,2.08,0.53,,0.12,0.18,,,,,,,,,0.65,,2.02,,5.94,92,17,15.07,9.13
Mike Hughes,2560746,DB,ATL,PIT,1.19,0.68,,0.11,,,,,,,,,,0.11,0.06,,,2.66,148,18,15.00,12.34
Reed Blankenship,2568057,DB,PHI,GB,4.22,1.96,,0.06,0.12,,,,,,,,,0.53,0.06,0.77,,9.40,19,19,14.43,5.03
D.J. Reed,2560850,DB,NYJ,@SF,3.56,0.85,,0.11,0.11,0.06,,,,,,,,0.57,,,,8.04,40,20,14.20,6.16
Juan Thornhill,2562761,DB,CLE,DAL,3.3,1.16,0.08,0.06,0.06,,,,,,,,,0.17,0.22,0.72,,6.67,75,21,14.10,7.43
Mike Jackson,2562434,DB,CAR,@NO,0.17,0.12,,,0.06,,,,,,,,,0.35,,,,1.41,187,22,13.00,11.59
Javon Bullard,2572027,DB,GB,@PHI,3.17,1.26,0.06,,0.06,0.06,,,,,,,,0.48,0.24,0.72,,7.40,55,23,12.90,5.5
Harrison Smith,2532948,DB,MIN,@NYG,2.93,1.61,0.14,0.11,0.06,0.06,,,,,,,,0.23,0.29,,,6.95,69,24,12.90,5.95
Ronald Darby,2552689,DB,JAX,@MIA,2.23,0.57,,0.06,0.06,,,,,,,,,0.57,,0.8,,5.44,106,25,12.70,7.26
Quan Martin,2570377,DB,WAS,@TB,2.94,1.47,0.05,0.16,0.16,0.05,,,,,,,,,,,,6.37,79,26,12.60,6.23
Justin Reid,2560851,DB,KC,BAL,3.53,1.05,0.12,0.19,0.06,0.06,,,,,,,,0.37,0.25,,,7.92,43,27,12.60,4.68
Kerby Joseph,2567550,DB,DET,LAR,4.23,1.27,,0.06,0.3,0.06,0.06,,,,,,,0.79,,2.42,,10.57,9,28,12.30,1.73
Cam Lewis,2563205,DB,BUF,ARI,0.25,0.18,,,,0.06,,,,,,,,0.12,,,,0.99,229,29,12.30,11.31
Donte Jackson,2560753,DB,PIT,@ATL,1.34,0.67,,0.11,0.06,0.06,,,,,,,,0.28,,0.62,,3.72,139,30,12.23,8.51
Terrion Arnold,2572009,DB,DET,LAR,1.84,0.51,,,0.13,,,0.06,,,,,,0.63,,2.03,,5.40,108,31,12.00,6.6
DeShon Elliott,2560715,DB,PIT,@ATL,3.84,1.21,0.05,0.11,0.05,,0.05,,,,,,,0.33,,,,7.80,46,32,11.80,4.0
Martin Emerson,2567466,DB,CLE,DAL,2.52,0.84,,0.06,0.17,,,,,,,,,,,,,4.97,120,33,11.80,6.83
Xavier McKinney,2564766,DB,GB,@PHI,4.4,2.01,0.03,0.06,0.24,0.06,0.06,0.06,,,,,,0.55,0.06,5.43,,10.89,4,34,11.67,0.78
Quinyon Mitchell,2572387,DB,PHI,GB,1.81,0.44,,0.06,0.12,,,0.06,,,,,,0.56,0.06,2.68,,5.25,112,35,11.60,6.35
Carlton Davis,2561039,DB,DET,LAR,1.82,0.53,,,0.12,,0.06,,,,,,,0.53,,1.99,,4.92,121,36,11.40,6.48
Kyle Dugger,2564601,DB,NE,@CIN,3.12,1.61,0.08,0.25,0.15,0.05,0.05,0.05,,,,,,0.4,0.2,3.37,,8.34,35,37,11.40,3.06
Antonio Johnson,2569879,DB,JAX,@MIA,2.4,0.74,,,,,,,,,,,,0.4,,,,5.04,117,38,11.40,6.36
John Johnson,2558183,DB,LAR,@DET,,,,,,,,,,,,,,,,,,0.00,452,39,11.40,11.4
Riq Woolen,2568288,DB,SEA,DEN,2.35,0.57,,0.06,0.17,,0.11,,,,,,,0.8,,2.92,,6.76,74,40,11.33,4.57
Devon Witherspoon,2570323,DB,SEA,DEN,3.43,1.55,0.14,0.52,0.23,0.11,0.06,0.06,,,,,,0.97,0.29,6.47,,11.41,3,41,11.20,-0.21
Budda Baker,2558009,DB,ARI,@BUF,3.84,1.76,,0.22,0.11,0.05,,,,,,,,0.38,0.16,,,8.74,29,42,11.10,2.36
Roger McCreary,2567655,DB,TEN,@CHI,2.06,0.53,0.05,0.14,0.05,0.05,,,,,,,,0.24,,,,4.67,128,43,11.10,6.43
Caelen Carson,2571967,DB,DAL,@CLE,0.34,0.28,,,,,,,,,,,,0.17,,,,1.10,215,44,11.00,9.9
Quentin Lake,2567844,DB,LAR,@DET,0.29,0.29,,,0.06,,,,,,,,,0.29,,,,1.54,173,45,11.00,9.46
Jordan Whitehead,2560930,DB,TB,WAS,3.98,1.76,,,0.23,,,,,,,,,0.57,,,,9.26,21,46,10.90,1.64
Marcus Williams,2558847,DB,BAL,@KC,1.72,0.97,,0.05,0.11,,,,,,,,,0.43,,1.45,,4.75,127,47,10.60,5.85
Tyrann Mathieu,2540180,DB,NO,CAR,2.71,1.47,0.06,0.12,0.18,,0.06,0.06,,,,,,0.53,0.06,4.94,,7.70,50,48,10.50,2.8
