PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,PlayerWeekProjectedPts,ProjectedRank,Rank,TotalPoints,ProjectionDiff
Nate Adkins,2570930,TE,DEN,LV,,,,,,0.74,6.8,0.07,,,,0.01,1.45,45,1,0.00,-1.45
Mo Alie-Cox,2558832,TE,IND,ATL,,,,,,0.27,2.73,,,,,,0.41,71,2,0.00,-0.41
Erick All,2571916,TE,CIN,Bye,,,,,,,,,,,,,,77,3,0.00,
Davis Allen,2570017,TE,LAR,@SF,,,,,,0.7,6.46,0.07,,,,0.01,1.40,46,4,0.00,-1.4
Mark Andrews,2560957,TE,BAL,@MIN,,,,0.33,,3.17,38.66,0.43,,,,0.05,7.96,9,5,0.00,-7.96
Elijah Arroyo,2574554,TE,SEA,ARI,,,,,,1.86,21.47,0.16,,,,0.02,4.00,31,6,0.00,-4.0
AJ Barner,2572513,TE,SEA,ARI,,,,1.51,0.01,2.75,27.59,0.33,,,,0.03,6.27,24,7,0.00,-6.27
Gavin Bartholomew,2574337,TE,MIN,BAL,,,,,,,,,,,,,0.00,78,8,0.00,0.0
Brenden Bates,2572953,TE,CLE,@NYJ,,,,,,,,,,,,,0.00,79,9,0.00,0.0
John Bates,2566580,TE,WAS,DET,,,,,,0.44,4.04,0.05,,,,,0.92,55,10,0.00,-0.92
Jaheim Bell,2572288,TE,FA,Bye,,,,,,,,,,,,,,80,11,0.00,
Daniel Bellinger,2567985,TE,NYG,@CHI,,,,,,0.89,10.41,0.07,,,,0.01,1.89,43,12,0.00,-1.89
Brock Bowers,2572219,TE,LV,@DEN,,,,0.6,0.01,6.19,66.23,0.47,,,,0.05,12.56,1,13,0.00,-12.56
Shawn Bowman,2573689,TE,FA,Bye,,,,,,,,,,,,,,81,14,0.00,
Jake Briningstool,2574240,TE,KC,Bye,,,,,,,,,,,,,,82,15,0.00,
Pharaoh Brown,2559018,TE,ARI,@SEA,,,,,,,,,,,,,0.00,83,16,0.00,0.0
Harrison Bryant,2563767,TE,HOU,JAX,,,,,,0.59,5.64,0.05,,,,0.01,1.14,51,17,0.00,-1.14
Lawrence Cager,2565492,TE,WAS,DET,,,,,,,,,,,,,0.00,84,18,0.00,0.0
Grant Calcaterra,2568063,TE,PHI,@GB,,,,,,0.66,6.6,0.06,,,,,1.35,50,19,0.00,-1.35
Sal Cannella,2567197,TE,CLE,@NYJ,,,,,,,,,,,,,0.00,85,20,0.00,0.0
Oscar Cardenas,2574479,TE,FA,Bye,,,,,,,,,,,,,,86,21,0.00,
Stephen Carlson,2563044,TE,CHI,NYG,,,,,,,,,,,,,0.00,87,22,0.00,0.0
McCallan Castles,2572732,TE,FA,Bye,,,,,,,,,,,,,,88,23,0.00,
Tyler Conklin,2561027,TE,LAC,PIT,,,,,,0.32,3.21,0.02,,,,,0.60,64,24,0.00,-0.6
Tanner Conner,2569017,TE,MIA,BUF,,,,,,1.63,16.08,0.12,,,,0.02,3.10,35,25,0.00,-3.1
Pat Conroy,2574289,TE,FA,Bye,,,,,,,,,,,,,,89,26,0.00,
Jalin Conyers,2574320,TE,MIA,BUF,,,,,,,,,,,,,0.00,90,27,0.00,0.0
John Copenhaver,2574212,TE,FA,Bye,,,,,,,,,,,,,,91,28,0.00,
Devin Culp,2572543,TE,TB,NE,,,,,,0.05,0.54,,,,,,0.08,76,29,0.00,-0.08
Baylor Cupp,2572820,TE,FA,Bye,,,,,,,,,,,,,,92,30,0.00,
Drake Dabney,2574146,TE,FA,Bye,,,,,,,,,,,,,,93,31,0.00,
Dominique Dafney,2565540,TE,FA,Bye,,,,,,,,,,,,,,94,32,0.00,
Zach Davidson,2566301,TE,FA,Bye,,,,,,,,,,,,,,95,33,0.00,
Tyler Davis,2564178,TE,FA,Bye,,,,,,,,,,,,,,96,34,0.00,
Luke Deal,2574107,TE,FA,Bye,,,,,,,,,,,,,,97,35,0.00,
Josiah Deguara,2563980,TE,ARI,@SEA,,,,,,,,,,,,,0.00,98,36,0.00,0.0
CJ Dippre,2574372,TE,NE,@TB,,,,,,,,,,,,,0.00,99,37,0.00,0.0
Will Dissly,2561046,TE,LAC,PIT,,,,,,0.09,0.89,0.01,,,,,0.19,75,38,0.00,-0.19
Greg Dulcich,2567520,TE,MIA,BUF,,,,,,0.41,4.06,0.03,,,,0.01,0.77,61,39,0.00,-0.77
Payne Durham,2570353,TE,TB,NE,,,,,,0.43,4.25,0.03,,,,,0.82,58,40,0.00,-0.82
Ross Dwelley,2561060,TE,DET,@WAS,,,,,,,,,,,,,0.00,100,41,0.00,0.0
Evan Engram,2557858,TE,DEN,LV,,,,,,3.74,34.13,0.25,,,,0.05,6.68,18,42,0.00,-6.68
Zach Ertz,2540158,TE,WAS,DET,,,,,,3.77,36.92,0.41,,,,0.05,7.94,10,43,0.00,-7.94
Mitchell Evans,2573978,TE,CAR,NO,,,,0.01,,0.72,6.95,0.06,,,,0.01,1.40,47,44,0.00,-1.4
Gerald Everett,2557889,TE,FA,Bye,,,,,,,,,,,,,,101,45,0.00,
Rivaldo Fairweather,2574074,TE,DAL,Bye,,,,,,,,,,,,,,102,46,0.00,
Harold Fannin Jr.,2574043,TE,CLE,@NYJ,,,,0.9,0.01,4.08,38.38,0.27,,,,0.04,7.57,14,47,0.00,-7.57
Noah Fant,2562383,TE,CIN,Bye,,,,,,,,,,,,,,103,48,0.00,
Princeton Fant,2570891,TE,DAL,Bye,,,,,,,,,,,,,,104,49,0.00,
Luke Farrell,2566160,TE,SF,LAR,,,,,,0.23,2.38,0.01,,,,,0.41,72,50,0.00,-0.41
Jake Ferguson,2567496,TE,DAL,Bye,,,,,,,,,,,,,,105,51,0.00,
Terrance Ferguson,2574267,TE,LAR,@SF,,,,,,0.68,7.16,0.06,,,,0.01,1.40,48,52,0.00,-1.4
Thomas Fidone II,2574421,TE,NYG,@CHI,,,,,,,,,,,,,0.00,106,53,0.00,0.0
Tucker Fisk,2569324,TE,LAC,PIT,,,,,,0.12,1.25,0.01,,,,,0.25,74,54,0.00,-0.25
John FitzPatrick,2567241,TE,GB,PHI,,,,,,0.57,5.28,0.05,,,,0.01,1.09,53,55,0.00,-1.09
Kevin Foelsch,2573861,TE,FA,Bye,,,,,,,,,,,,,,107,56,0.00,
Cole Fotheringham,2568972,TE,FA,Bye,,,,,,,,,,,,,,108,57,0.00,
Feleipe Franks,2566683,TE,ATL,@IND,,,,,,,,,,,,,0.00,109,58,0.00,0.0
Pat Freiermuth,2566442,TE,PIT,@LAC,,,,,,2.27,23.74,0.25,,,,0.04,4.93,26,59,0.00,-4.93
Oronde Gadsden II,2574511,TE,LAC,PIT,,,,0.1,,4.78,56.12,0.28,,,,0.05,9.59,6,60,0.00,-9.59
JJ Galbreath,2574492,TE,FA,Bye,,,,,,,,,,,,,,110,61,0.00,
Mike Gesicki,2560994,TE,CIN,Bye,,,,,,,,,,,,,,111,62,0.00,
Reggie Gilliam,2565378,TE,BUF,@MIA,,,,,,,,,,,,,0.00,112,63,0.00,0.0
Dallas Goedert,2560995,TE,PHI,@GB,,,,0.06,,4.21,42.24,0.46,,,,0.06,8.98,7,64,0.00,-8.98
Thomas Gordon,2574655,TE,FA,Bye,,,,,,,,,,,,,,113,65,0.00,
Cam Grandy,2572995,TE,CIN,Bye,,,,,,,,,,,,,,114,66,0.00,
Kylen Granson,2566145,TE,PHI,@GB,,,,,,0.21,2.17,0.01,,,,,0.38,73,67,0.00,-0.38
Noah Gray,2566178,TE,KC,Bye,,,,,,,,,,,,,,115,68,0.00,
Seth Green,2568864,TE,FA,Bye,,,,,,,,,,,,,,116,69,0.00,
Jackson Hawes,2573962,TE,BUF,@MIA,,,,,,0.34,3.49,0.02,,,,,0.64,62,70,0.00,-0.64
Gunnar Helm,2574152,TE,TEN,Bye,,,,,,,,,,,,,,117,71,0.00,
Hunter Henry,2555341,TE,NE,@TB,,,,,,3.85,43.97,0.35,,,,0.07,8.28,8,72,0.00,-8.28
Patrick Herbert,2574216,TE,JAX,@HOU,,,,,,,,,,,,,0.00,118,73,0.00,0.0
Connor Heyward,2568138,TE,PIT,@LAC,,,,,,,,,,,,,0.00,119,74,0.00,0.0
Tyler Higbee,2555364,TE,LAR,@SF,,,,,,1.64,15.63,0.12,,,,0.02,3.06,37,75,0.00,-3.06
Elijah Higgins,2570068,TE,ARI,@SEA,,,,,,1.4,12.57,0.08,,,,0.01,2.42,40,76,0.00,-2.42
Julian Hill,2571129,TE,MIA,BUF,,,,,,1.65,15.21,0.13,,,,0.02,3.09,36,77,0.00,-3.09
Taysom Hill,2558954,TE,NO,@CAR,,,,16.74,0.14,1.06,9.17,0.07,,,,0.04,4.30,29,78,0.00,-4.3
T.J. Hockenson,2562378,TE,MIN,BAL,,,,,,4.09,40.06,0.26,,,,0.06,7.49,16,79,0.00,-7.49
Dallin Holker,2573373,TE,FA,Bye,,,,,,,,,,,,,,120,80,0.00,
Austin Hooper,2555415,TE,NE,@TB,,,,,,1.38,14.92,0.1,,,,0.01,2.76,39,81,0.00,-2.76
Zach Horton,2574111,TE,DET,@WAS,,,,,,,,,,,,,0.00,121,82,0.00,0.0
Tanner Hudson,2561215,TE,CIN,Bye,,,,,,,,,,,,,,122,83,0.00,
Hayden Hurst,2560747,TE,FA,Bye,,,,,,,,,,,,,,123,84,0.00,
Tyree Jackson,2562435,TE,WAS,DET,,,,,,,,,,,,,0.00,124,85,0.00,0.0
Michael Jacobson,2567204,TE,FA,Bye,,,,,,,,,,,,,,125,86,0.00,
E.J. Jenkins,2570602,TE,PHI,@GB,,,,,,,,,,,,,0.00,126,87,0.00,0.0
Juwan Johnson,2564676,TE,NO,@CAR,,,,,,3.93,41.74,0.3,,,,0.05,7.84,11,88,0.00,-7.84
Neal Johnson,2573719,TE,FA,Bye,,,,,,,,,,,,,,127,89,0.00,
Theo Johnson,2572333,TE,NYG,@CHI,,,,,,3.41,38.86,0.34,,,,0.04,7.55,15,90,0.00,-7.55
Brevin Jordan,2566130,TE,HOU,JAX,,,,,,,,,,,,,0.00,128,91,0.00,0.0
Nikola Kalinic,2567706,TE,CHI,NYG,,,,,,,,,,,,,0.00,129,92,0.00,0.0
Nick Kallerup,2574564,TE,SEA,ARI,,,,,,,,,,,,,0.00,130,93,0.00,0.0
Dalton Keene,2564616,TE,HOU,JAX,,,,,,,,,,,,,0.00,131,94,0.00,0.0
Travis Kelce,2540258,TE,KC,Bye,,,,,,,,,,,,,,132,95,0.00,
Ko Kieft,2568306,TE,TB,NE,,,,,,,,,,,,,0.00,133,96,0.00,0.0
Dalton Kincaid,2569594,TE,BUF,@MIA,,,,,,3.52,39.79,0.33,,,,0.06,7.60,13,97,0.00,-7.6
George Kittle,2558266,TE,SF,LAR,,,,,,4.7,65.92,0.51,,,,0.06,11.88,2,98,0.00,-11.88
Stevo Klotz,2574520,TE,FA,Bye,,,,,,,,,,,,,,134,99,0.00,
Cole Kmet,2563704,TE,CHI,NYG,,,,,,1.18,11.85,0.09,,,,0.05,2.22,42,100,0.00,-2.22
Dawson Knox,2562681,TE,BUF,@MIA,,,,,,1.58,18.16,0.17,,,,0.02,3.59,32,101,0.00,-3.59
Charlie Kolar,2567280,TE,BAL,@MIN,,,,0.13,,0.45,5.5,0.05,,,,0.01,1.07,54,102,0.00,-1.07
Tucker Kraft,2569768,TE,GB,PHI,,,,,,,,,,,,,0.00,135,103,0.00,0.0
Lucas Krull,2569092,TE,DEN,LV,,,,,,,,,,,,,0.00,136,104,0.00,0.0
Zack Kuntz,2570182,TE,FA,Bye,,,,,,,,,,,,,,137,105,0.00,
Luke Lachey,2574173,TE,HOU,JAX,,,,,,,,,,,,,0.00,138,106,0.00,0.0
Marshall Lang,2574566,TE,FA,Bye,,,,,,,,,,,,,,139,107,0.00,
Sam LaPorta,2569726,TE,DET,@WAS,,,,0.13,,4.32,55.06,0.5,,,,0.07,10.54,5,108,0.00,-10.54
Cameron Latu,2570302,TE,PHI,@GB,,,,,,,,,,,,,0.00,140,109,0.00,0.0
Keleki Latu,2573965,TE,BUF,@MIA,,,,,,,,,,,,,0.00,141,110,0.00,0.0
Marcedes Lewis,2495888,TE,DEN,LV,,,,,,,,,,,,,0.00,142,111,0.00,0.0
Isaiah Likely,2567283,TE,BAL,@MIN,,,,,,1.96,23.46,0.26,,,,0.05,4.79,27,112,0.00,-4.79
Caleb Lohner,2574093,TE,DEN,LV,,,,,,,,,,,,,0.00,143,113,0.00,0.0
Hunter Long,2566286,TE,JAX,@HOU,,,,,,2.23,20.79,0.19,,,,0.03,4.27,30,114,0.00,-4.27
Colston Loveland,2574014,TE,CHI,NYG,,,,0.28,,3.24,36.16,0.25,,,,0.06,6.64,19,115,0.00,-6.64
Johnny Lumpkin,2571225,TE,FA,Bye,,,,,,,,,,,,,,144,116,0.00,
Tyler Mabry,2565168,TE,FA,Bye,,,,,,,,,,,,,,145,117,0.00,
Will Mallory,2569849,TE,IND,ATL,,,,,,,,,,,,,0.00,146,118,0.00,0.0
Maximilian Mang,2574192,TE,IND,ATL,,,,,,,,,,,,,0.00,147,119,0.00,0.0
Chris Manhertz,2552622,TE,NYG,@CHI,,,,,,0.2,1.98,0.02,,,,,0.42,69,120,0.00,-0.42
David Martin-Robinson,2573467,TE,TEN,Bye,,,,,,,,,,,,,,148,121,0.00,
Moliki Matavao,2574401,TE,NO,@CAR,,,,,,,,,,,,,0.00,149,122,0.00,0.0
Michael Mayer,2570032,TE,LV,@DEN,,,,,,1.89,17.56,0.12,,,,0.02,3.38,33,123,0.00,-3.38
Trey McBride,2568117,TE,ARI,@SEA,,,,0.61,0.01,6.11,59.77,0.38,,,,0.06,11.31,4,124,0.00,-11.31
Sean McKeon,2563854,TE,IND,ATL,,,,,,,,,,,,,0.00,150,125,0.00,0.0
Tre' McKitty,2566490,TE,FA,Bye,,,,,,,,,,,,,,151,126,0.00,
Tanner McLachlan,2571937,TE,FA,Bye,,,,,,,,,,,,,,152,127,0.00,
James Mitchell,2567556,TE,CAR,NO,,,,,,,,,,,,,0.00,153,128,0.00,0.0
Zaire Mitchell-Paden,2568654,TE,NO,@CAR,,,,,,,,,,,,,0.00,154,129,0.00,0.0
Foster Moreau,2562317,TE,NO,@CAR,,,,,,0.33,3.98,0.04,,,,,0.80,59,130,0.00,-0.8
Quintin Morris,2566641,TE,JAX,@HOU,,,,,,,,,,,,,0.00,155,131,0.00,0.0
Johnny Mundt,2558875,TE,JAX,@HOU,,,,,,1.56,14.23,0.11,,,,0.02,2.82,38,132,0.00,-2.82
Jordan Murray,2571714,TE,FA,Bye,,,,,,,,,,,,,,156,133,0.00,
Nick Muse,2567922,TE,FA,Bye,,,,,,,,,,,,,,157,134,0.00,
Luke Musgrave,2569780,TE,GB,PHI,,,,,,3.26,32.66,0.24,,,,0.04,6.26,25,135,0.00,-6.26
Chris Myarick,2563210,TE,MIA,BUF,,,,,,,,,,,,,0.00,158,136,0.00,0.0
Bryson Nesbit,2574355,TE,MIN,BAL,,,,,,,,,,,,,0.00,159,137,0.00,0.0
Tyler Neville,2574080,TE,FA,Bye,,,,,,,,,,,,,,160,138,0.00,
David Njoku,2557986,TE,CLE,@NYJ,,,,,,3.67,33.21,0.26,,,,0.05,6.62,21,139,0.00,-6.62
Gunnar Oakes,2574657,TE,FA,Bye,,,,,,,,,,,,,,161,140,0.00,
Thomas Odukoya,2568828,TE,NE,@TB,,,,,,,,,,,,,0.00,162,141,0.00,0.0
Andrew Ogletree,2567712,TE,IND,ATL,,,,,,0.41,4.3,0.03,,,,0.01,0.80,60,142,0.00,-0.8
Chig Okonkwo,2567658,TE,TEN,Bye,,,,,,,,,,,,,,163,143,0.00,
Albert Okwuegbunam,2563911,TE,LV,@DEN,,,,,,,,,,,,,0.00,164,144,0.00,0.0
Josh Oliver,2562693,TE,MIN,BAL,,,,,,0.94,9.61,0.06,,,,0.01,1.77,44,145,0.00,-1.77
Cade Otton,2568312,TE,TB,NE,,,,,,3.38,37.07,0.22,,,,0.04,6.64,20,146,0.00,-6.64
Donald Parham,2562394,TE,PIT,@LAC,,,,,,,,,,,,,0.00,165,147,0.00,0.0
Colby Parkinson,2565180,TE,LAR,@SF,,,,,,0.45,4.62,0.03,,,,0.01,0.85,56,148,0.00,-0.85
Jordan Petaia,2574524,TE,FA,Bye,,,,,,,,,,,,,,166,149,0.00,
Bryce Pierre,2573996,TE,CAR,NO,,,,,,,,,,,,,0.00,167,150,0.00,0.0
Kyle Pitts,2565830,TE,ATL,@IND,,,,,,3.88,43.5,0.26,,,,0.04,7.77,12,151,0.00,-7.77
Sam Pitz,2573948,TE,FA,Bye,,,,,,,,,,,,,,168,152,0.00,
Mason Pline,2573542,TE,NO,@CAR,,,,,,,,,,,,,0.00,169,153,0.00,0.0
Caden Prieskorn,2574627,TE,CLE,@NYJ,,,,,,,,,,,,,0.00,170,154,0.00,0.0
Teagan Quitoriano,2567691,TE,ATL,@IND,,,,,,,,,,,,,0.00,171,155,0.00,0.0
Mark Redman,2574277,TE,LAR,@SF,,,,,,,,,,,,,0.00,172,156,0.00,0.0
Tip Reiman,2572426,TE,ARI,@SEA,,,,,,,,,,,,,0.00,173,157,0.00,0.0
Giovanni Ricci,2563668,TE,FA,Bye,,,,,,,,,,,,,,174,158,0.00,
Hayden Rucci,2573764,TE,MIA,BUF,,,,,,,,,,,,,0.00,175,159,0.00,0.0
Jeremy Ruckert,2568042,TE,NYJ,CLE,,,,,,0.71,6.79,0.02,,,,0.01,1.13,52,160,0.00,-1.13
Carter Runyon,2574308,TE,LV,@DEN,,,,,,,,,,,,,0.00,176,161,0.00,0.0
Drew Sample,2562720,TE,CIN,Bye,,,,,,,,,,,,,,177,162,0.00,
Ja'Tavion Sanders,2571892,TE,CAR,NO,,,,,,2.56,25.24,0.14,,,,0.03,4.58,28,163,0.00,-4.58
Eric Saubert,2558023,TE,SEA,ARI,,,,,,,,,,,,,0.00,178,164,0.00,0.0
Luke Schoonmaker,2569690,TE,DAL,Bye,,,,,,,,,,,,,,179,165,0.00,
Dalton Schultz,2560866,TE,HOU,JAX,,,,,,3.69,40.02,0.28,,,,0.09,7.35,17,166,0.00,-7.35
Gee Scott Jr.,2574384,TE,FA,Bye,,,,,,,,,,,,,,180,167,0.00,
Joshua Simon,2573917,TE,ATL,@IND,,,,,,,,,,,,,0.00,181,168,0.00,0.0
Ben Sims,2571198,TE,MIN,BAL,,,,,,,,,,,,,0.00,182,169,0.00,0.0
Ben Sinnott,2572585,TE,WAS,DET,,,,,,0.27,2.84,0.02,,,,,0.54,66,170,0.00,-0.54
Stone Smartt,2569227,TE,NYJ,CLE,,,,,,0.27,3.03,0.01,,,,,0.50,68,171,0.00,-0.5
Irv Smith,2562738,TE,FA,Bye,,,,,,,,,,,,,,183,172,0.00,
