PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,PlayerWeekProjectedPts,ProjectedRank,Rank,TotalPoints,ProjectionDiff
Brandon Allen,2555365,QB,TEN,Bye,,,,,,,,,,,,,,29,1,0.00,
Josh Allen,2560955,QB,BUF,@MIA,243.28,1.79,0.68,36.02,0.68,,,,,0.01,,0.56,22.15,1,2,0.00,-22.15
Kyle Allen,2561177,QB,DET,@WAS,,,,,,,,,,,,,0.00,30,3,0.00,0.0
Tyson Bagent,2570467,QB,CHI,NYG,,,,,,,,,,,,,0.00,31,4,0.00,0.0
Connor Bazelak,2574581,QB,TB,NE,,,,,,,,,,,,,0.00,32,5,0.00,0.0
Jason Bean,2573169,QB,FA,Bye,,,,,,,,,,,,,,33,6,0.00,
Stetson Bennett,2569939,QB,LAR,@SF,,,,,,,,,,,,,0.00,34,7,0.00,0.0
Tim Boyle,2561187,QB,FA,Bye,,,,,,,,,,,,,,35,8,0.00,
Carter Bradley,2573208,QB,JAX,@HOU,,,,,,,,,,,,,0.00,36,9,0.00,0.0
Teddy Bridgewater,2543465,QB,TB,NE,,,,,,,,,,,,,0.00,37,10,0.00,0.0
Jacoby Brissett,2555261,QB,ARI,@SEA,,,,,,,,,,,,,0.00,38,11,0.00,0.0
Max Brosmer,2574340,QB,MIN,BAL,,,,,,,,,,,,,0.00,39,12,0.00,0.0
Jake Browning,2562634,QB,CIN,Bye,,,,,,,,,,,,,,40,13,0.00,
Shane Buechele,2566983,QB,BUF,@MIA,,,,,,,,,,,,,0.00,41,14,0.00,0.0
Joe Burrow,2563722,QB,CIN,Bye,,,,,,,,,,,,,,42,15,0.00,
Sean Clifford,2569762,QB,CIN,Bye,,,,,,,,,,,,,,43,16,0.00,
Brady Cook,2574435,QB,NYJ,CLE,,,,,,,,,,,,,0.00,44,17,0.00,0.0
Kirk Cousins,2532820,QB,ATL,@IND,,,,,,,,,,,,,0.00,45,18,0.00,0.0
Andy Dalton,2495143,QB,CAR,NO,,,,,,,,,,,,,0.00,46,19,0.00,0.0
Jayden Daniels,2572564,QB,WAS,DET,,,,,,,,,,,,,0.00,47,20,0.00,0.0
Sam Darnold,2561036,QB,SEA,ARI,238.7,1.69,0.71,12.64,0.1,,,,,0.01,,0.52,15.77,14,21,0.00,-15.77
Jaxson Dart,2574419,QB,NYG,@CHI,237.06,1.85,0.8,28.82,0.5,,,,,0.01,,0.48,20.26,3,22,0.00,-20.26
