PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,PlayerWeekProjectedPts,ProjectedRank,Rank,TotalPoints,ProjectionDiff
Myles Adams,2563620,DL,DET,@WAS,,,,,,,,,,,,,,,,,,0.00,191,1,0.00,0.0
Adetomiwa Adebawore,2569843,DL,IND,ATL,0.12,0.24,0.09,,,0.06,,,,,,,,,0.18,,,0.80,157,2,0.00,-0.8
McTelvin Agim,2563872,DL,FA,Bye,,,,,,,,,,,,,,,,,,,192,3,0.00,
Tommy Akingbesote,2574066,DL,BUF,@MIA,,,,,,,,,,,,,,,,,,0.00,193,4,0.00,0.0
Darius Alexander,2574412,DL,NYG,@CHI,0.18,0.24,0.06,0.12,,,,,,,,,,,,,,0.71,165,5,0.00,-0.71
Deslin Alexandre,2570593,DL,FA,Bye,,,,,,,,,,,,,,,,,,,194,6,0.00,
Jaylon Allen,2573076,DL,FA,Bye,,,,,,,,,,,,,,,,,,,195,7,0.00,
Jonathan Allen,2557844,DL,MIN,BAL,1.91,0.79,0.39,0.45,,,,,,,,,,0.06,0.9,,,5.39,25,8,0.00,-5.39
Zach Allen,2562219,DL,DEN,LV,1.8,1.62,0.45,0.72,,,,,,,,,,0.12,1.5,,,6.70,9,9,0.00,-6.7
Bradlee Anae,2563821,DL,FA,Bye,,,,,,,,,,,,,,,,,,,196,10,0.00,
Evan Anderson,2573524,DL,SF,LAR,,,,,,,,,,,,,,,,,,0.00,197,11,0.00,0.0
Will Anderson Jr.,2569834,DL,HOU,JAX,1.8,0.66,0.6,0.9,,0.12,0.06,,,,,,,0.06,1.32,,,6.94,8,12,0.00,-6.94
Felix Anudike-Uzomah,2569930,DL,KC,Bye,,,,,,,,,,,,,,,,,,,198,13,0.00,
Arik Armstead,2552493,DL,JAX,@HOU,1.12,0.35,0.09,0.12,,,,,,,,,,0.06,0.29,,,2.55,111,14,0.00,-2.55
Dorance Armstrong,2560959,DL,WAS,DET,,,,,,,,,,,,,,,,,,0.00,199,15,0.00,0.0
Popo Aumavae,2573656,DL,CAR,NO,,,,,,,,,,,,,,,,,,0.00,200,16,0.00,0.0
Denico Autry,2550646,DL,HOU,JAX,1.12,0.53,0.29,0.41,,0.06,0.06,,0.06,,,,,0.24,0.71,,0.06,4.66,42,17,0.00,-4.66
Eric Banks,2564325,DL,FA,Bye,,,,,,,,,,,,,,,,,,,201,18,0.00,
Ricky Barber,2574605,DL,WAS,DET,,,,,,,,,,,,,,,,,,0.00,202,19,0.00,0.0
Christian Barmore,2566328,DL,NE,@TB,0.82,0.76,0.21,0.18,,,,,,,,,,0.18,0.65,,,3.15,83,20,0.00,-3.15
Dante Barnett,2574023,DL,GB,PHI,,,,,,,,,,,,,,,,,,0.00,203,21,0.00,0.0
Derek Barnett,2557984,DL,HOU,JAX,0.12,0.24,0.12,0.06,,,,,,,,,,,0.18,,,0.74,163,22,0.00,-0.74
Tyler Baron,2574431,DL,NYJ,CLE,0.29,0.35,0.12,,,0.06,0.06,,,,,,,,,,,1.16,143,23,0.00,-1.16
Alex Barrett,2559140,DL,FA,Bye,,,,,,,,,,,,,,,,,,,204,24,0.00,
Simeon Barrow Jr.,2573906,DL,CLE,@NYJ,,,,,,,,,,,,,,,,,,0.00,205,25,0.00,0.0
Kyon Barrs,2573891,DL,FA,Bye,,,,,,,,,,,,,,,,,,,206,26,0.00,
Kyler Baugh,2573358,DL,PIT,@LAC,,,,,,,,,,,,,,,,,,0.00,207,27,0.00,0.0
Robert Beal Jr.,2570299,DL,SF,LAR,0.3,0.12,0.06,,,,,,,,,,,,,,,0.64,172,28,0.00,-0.64
Travis Bell,2569612,DL,FA,Bye,,,,,,,,,,,,,,,,,,,208,29,0.00,
Keeanu Benton,2570260,DL,PIT,@LAC,1.12,1.29,0.12,0.18,,0.06,0.06,,,,,,,0.35,0.47,,,4.34,49,30,0.00,-4.34
Zeek Biggers,2574319,DL,MIA,BUF,0.18,0.12,,,,,,,,,,,,0.12,,,,0.64,173,31,0.00,-0.64
Andrew Billings,2555267,DL,CHI,NYG,1.07,0.66,,0.16,,,,,,,,,,,,,,2.24,118,32,0.00,-2.24
Diwun Black,2573924,DL,FA,Bye,,,,,,,,,,,,,,,,,,,209,33,0.00,
Yahya Black,2574489,DL,PIT,@LAC,1.07,1.14,0.07,0.21,,,0.07,,,,,,,,0.14,,,2.88,103,34,0.00,-2.88
Philip Blidi,2574144,DL,FA,Bye,,,,,,,,,,,,,,,,,,,210,35,0.00,
Quinton Bohanna,2565995,DL,SEA,ARI,,,,,,,,,,,,,,,,,,0.00,211,36,0.00,0.0
Anthony Booker,2574286,DL,FA,Bye,,,,,,,,,,,,,,,,,,,212,37,0.00,
Austin Booker,2571904,DL,CHI,NYG,1.43,0.57,0.18,0.36,,,,,,,,,,,0.5,,,3.64,66,38,0.00,-3.64
Thomas Booker,2567670,DL,LV,@DEN,,,,,,,,,,,,,,,,,,0.00,213,39,0.00,0.0
Joey Bosa,2555249,DL,BUF,@MIA,1.17,0.47,0.32,0.29,,0.06,,,,,,,,,0.64,,,3.64,67,40,0.00,-3.64
Nick Bosa,2562629,DL,SF,LAR,,,,,,,,,,,,,,,,,,0.00,214,41,0.00,0.0
Khristian Boyd,2572309,DL,NO,@CAR,0.59,0.29,0.06,0.12,,,,,,,,,,0.06,0.24,,,1.63,128,42,0.00,-1.63
Will Bradley-King,2566583,DL,SF,LAR,,,,,,,,,,,,,,,,,,0.00,215,43,0.00,0.0
Devin Brandt-Epps,2573957,DL,FA,Bye,,,,,,,,,,,,,,,,,,,216,44,0.00,
Bryan Bresee,2570128,DL,NO,@CAR,0.82,0.59,0.38,0.35,,,,,,,,,,0.06,0.77,,,3.40,76,45,0.00,-3.4
C.J. Brewer,2569330,DL,TB,NE,,,,,,,,,,,,,,,,,,0.00,217,46,0.00,0.0
Jowon Briggs,2571946,DL,NYJ,CLE,,,,,,,,,,,,,,,,,,0.00,218,47,0.00,0.0
Warren Brinson,2574126,DL,GB,PHI,,,,,,,,,,,,,,,,,,0.00,219,48,0.00,0.0
Josiah Bronson,2565690,DL,FA,Bye,,,,,,,,,,,,,,,,,,,220,49,0.00,
Karl Brooks,2569753,DL,GB,PHI,0.79,0.62,0.14,0.28,,0.06,0.11,,,,,,,0.11,0.34,,,3.02,92,50,0.00,-3.02
Vernon Broughton,2574393,DL,NO,@CAR,0.82,0.82,0.18,0.29,,0.06,0.06,,,,,,,0.06,0.59,,,3.23,82,51,0.00,-3.23
Bobby Brown III,2566199,DL,CAR,NO,1.38,1.68,,0.3,,,,,,,,,,,,,,3.53,71,52,0.00,-3.53
Derrick Brown,2563629,DL,CAR,NO,2.22,1.62,0.12,0.36,0.06,,,,,,,,,0.3,0.6,,,6.34,15,53,0.00,-6.34
Earnest Brown IV,2566202,DL,DAL,Bye,,,,,,,,,,,,,,,,,,,221,54,0.00,
Shakel Brown,2571479,DL,FA,Bye,,,,,,,,,,,,,,,,,,,222,55,0.00,
Taven Bryan,2560983,DL,BAL,@MIN,,,,,,,,,,,,,,,,,,0.00,223,56,0.00,0.0
DeForest Buckner,2555275,DL,IND,ATL,2.24,1.98,0.48,0.58,,0.06,0.06,,,,,,,0.19,1.15,,,7.70,4,57,0.00,-7.7
Jonathan Bullard,2555335,DL,NO,@CAR,,,,,,,,,,,,,,,,,,0.00,224,58,0.00,0.0
Adam Butler,2558924,DL,LV,@DEN,1.41,1.06,0.18,0.24,,,,,,,,,,0.18,0.41,,,4.13,52,59,0.00,-4.13
Matthew Butler,2567871,DL,MIA,BUF,0.18,0.12,0.09,0.12,,,,,,,,,,,0.12,,,0.76,161,60,0.00,-0.76
Solomon Byrd,2572084,DL,HOU,JAX,,,,,,,,,,,,,,,,,,0.00,225,61,0.00,0.0
Jamaree Caldwell,2574507,DL,LAC,PIT,0.12,0.18,0.12,0.06,,,0.06,,,,,,,,,,,0.68,168,62,0.00,-0.68
Anthony Campbell,2574625,DL,FA,Bye,,,,,,,,,,,,,,,,,,,226,63,0.00,
Calais Campbell,744,DL,ARI,@SEA,0.12,0.18,,,,0.06,0.06,,,,0.06,,,,0.12,,,0.86,152,64,0.00,-0.86
Xavier Carlton,2574006,DL,FA,Bye,,,,,,,,,,,,,,,,,,,227,65,0.00,
Owen Carney,2569011,DL,FA,Bye,,,,,,,,,,,,,,,,,,,228,66,0.00,
James Carpenter,2574210,DL,FA,Bye,,,,,,,,,,,,,,,,,,,229,67,0.00,
