PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,Rank,TotalPoints
Jalen Thompson,2563339,DB,ARI,@HOU,8,,1,1,1,,,,,,,,,1,1,,,1,22.00
Kevin Byard,2555158,DB,PHI,@KC,8,,,,1,,,,,,,,,2,,,,2,20.50
Rasul Douglas,2558168,DB,BUF,NYJ,2,2,,,2,,1,,,,,,,3,,8,2,3,20.03
Trent McDuffie,2567802,DB,KC,PHI,4,,2,2,,1,,,,,,,,1,1,,,4,19.50
Charvarius Ward,2561417,DB,SF,TB,8,1,,1,,,,,,,,,,2,,,,5,19.10
Nate Hobbs,2566259,DB,LV,@MIA,6,2,,1,,1,,,,,,,,1,,,,6,17.70
Antoine Winfield Jr.,2565261,DB,TB,@SF,9,7,,,,,,,,,,,,,,,,7,17.70
Xavier McKinney,2564766,DB,NYG,@WAS,8,5,,1,,,1,,,,,,,,,,,8,17.50
D.J. Reed,2560850,DB,NYJ,@BUF,9,,,2,,,,,,,,,,,,,,9,16.50
Jordan Battle,2569648,DB,CIN,@BAL,10,2,,,,,,,,,,,,,,,,10,16.20
DaRon Bland,2567490,DB,DAL,@CAR,2,3,,,1,,,1,,,,,,1,,30,,11,15.80
Devon Witherspoon,2570323,DB,SEA,@LA,5,3,1,1,,,,,,,,,,1,1,,,12,15.80
Antonio Hamilton,2556804,DB,ARI,@HOU,4,1,,,1,,,,,,,,,3,,,,13,15.60
Derion Kendrick,2567841,DB,LA,SEA,3,,,,1,,,,,,,,,3,,,,14,15.50
Quandre Diggs,2552262,DB,SEA,@LA,8,5,,,,,,,,,,,,,,,,15,15.00
Derek Stingley Jr.,2567694,DB,HOU,ARI,3,3,,,1,,,,,,,,,2,,,,16,14.80
Tyrique Stevenson,2569627,DB,CHI,@DET,3,1,,,1,1,,,,,,,,1,,5,,17,14.77
Brian Branch,2569729,DB,DET,CHI,4,2,,3,,,,,,,,,,1,1,,,18,14.70
Nick McCloud,2566638,DB,NYG,@WAS,3,1,,,1,1,,,,,,,,1,,,,19,14.60
Xavien Howard,2555539,DB,MIA,LV,6,2,,1,,,,,,,,,,1,,,,20,14.20
Isaiah Pola-Mao,2568993,DB,LV,@MIA,4,3,,,1,,,,,,,,,1,,,,21,13.80
Marcus Williams,2558847,DB,BAL,CIN,5,2,,,,,,,,,,,,2,,,,22,13.70
Jalen Ramsey,2555280,DB,MIA,LV,1,,,,2,,,,,,,,,2,,3,,23,13.60
Trenton Thompson,2569155,DB,PIT,@CLE,5,1,,,,,,,,,,,,2,,,,24,13.10
Justin Simmons,2555550,DB,DEN,MIN,3,1,,,,,,,,,,,,3,,,,25,12.60
Alohi Gilman,2565042,DB,LAC,@GB,6,3,,1,,,,,,,,,,,,,,26,12.30
Tre'von Moehrig,2566268,DB,LV,@MIA,7,3,,,,,,,,,,,,,,,,27,12.30
L'Jarius Sneed,2564304,DB,KC,PHI,2,1,,,1,,,,,,,,,2,,,,28,12.10
Riq Woolen,2568288,DB,SEA,@LA,2,1,,,1,,,,,,,,,2,,,,29,12.10
Darnay Holmes,2564739,DB,NYG,@WAS,4,,,,1,,,,,,,,,1,,2,,30,12.07
Justin Reid,2560851,DB,KC,PHI,7,,,1,,,,,,,,,,,,,,31,12.00
Reed Blankenship,2568057,DB,PHI,@KC,7,1,,,,,,,,,,,,,1,,,32,11.60
Cameron Sutton,2558849,DB,DET,CHI,4,1,,1,,1,,,,,,,,,,,,33,11.60
Markquese Bell,2568666,DB,DAL,@CAR,6,4,,,,,,,,,,,,,,,,34,11.40
Julian Love,2562414,DB,SEA,@LA,5,2,,,,,,,,,,,,1,,,,35,11.20
Grant Delpit,2563773,DB,CLE,PIT,6,1,,1,,,,,,,,,,,,,,36,11.10
Daxton Hill,2567451,DB,CIN,@BAL,6,1,,1,,,,,,,,,,,,,,37,11.10
Quentin Lake,2567844,DB,LA,SEA,7,1,,,,,,,,,,,,,,,,38,11.10
Emmanuel Forbes,2570371,DB,WAS,NYG,4,,,,,,,,,,,,,2,,,,39,11.00
Darius Slay,2540288,DB,PHI,@KC,4,,,,,,,,,,,,,2,,,,40,11.00
Jordan Whitehead,2560930,DB,NYJ,@BUF,6,3,,,,,,,,,,,,,,,,41,10.80
Mike Hilton,2556559,DB,CIN,@BAL,4,1,1,1,,,,,,,,,,,1,,,42,10.60
Joey Porter Jr.,2570251,DB,PIT,@CLE,5,1,,,,,,,,,,,,1,,,,43,10.60
Chandon Sullivan,2560887,DB,PIT,@CLE,1,1,,,1,,,,,,,,,2,,,,44,10.60
Brandin Echols,2565726,DB,NYJ,@BUF,3,2,,,,,,,,,,,,1,,,,45,10.50
Terrell Edmunds,2560712,DB,TEN,@JAX,4,1,1,1,,,,,,,,,,,,,,46,10.10
Jourdan Lewis,2557920,DB,DAL,@CAR,4,1,,,,1,,,,,,,,,,,,47,10.10
Keisean Nixon,2562938,DB,GB,LAC,6,1,,1,,,1,,,,,,,,,,,48,10.10
Montaric Brown,2567727,DB,JAX,TEN,4,2,,,,,,,,,,,,1,,,,49,9.70
Vonn Bell,2555530,DB,CAR,DAL,6,1,,,,,,,,,,,,,,,,50,9.60
Ja'Quan McMillian,2568747,DB,DEN,MIN,1,1,,,1,,1,,,,,,,1,,9,5,51,9.57
Camryn Bynum,2566295,DB,MIN,@DEN,5,3,,,,,,,,,,,,,,,,52,9.30
Derwin James,2560760,DB,LAC,@GB,5,2,,,,,,,,,,,,,1,,,53,9.20
Jalen Pitre,2567688,DB,HOU,ARI,4,2,,1,,,,,,,,,,,1,,,54,9.20
Corey Ballentine,2562228,DB,GB,LAC,4,1,,,,,,,,,,,,1,,,,55,9.10
K'Von Wallace,2564871,DB,TEN,@JAX,6,,,,,,,,,,,,,,,,,56,9.00
Percy Butler,2568318,DB,WAS,NYG,5,2,,,,,,,,,,,,,,,,57,8.70
Kyler Gordon,2567391,DB,CHI,@DET,5,2,,,,,,,,,,,,,,,,58,8.70
Kader Kohou,2569032,DB,MIA,LV,3,,,1,,,,,,,,,,1,,,,59,8.50
Jonathan Owens,2561255,DB,GB,LAC,4,4,,,,,,,,,,,,,,,,60,8.40
Josh Metellus,2564568,DB,MIN,@DEN,3,2,,,,,,,,,,,,1,,,,61,8.20
Jaquan Brisker,2567370,DB,CHI,@DET,5,1,,,,,,,,,,,,,,,,62,8.10
Jordan Fuller,2564340,DB,LA,SEA,5,1,,,,,,,,,,,,,,,,63,8.10
Jevon Holland,2566283,DB,MIA,LV,4,1,,1,,,,,,,,,,,,,,64,8.10
Kamren Curl,2565270,DB,WAS,NYG,4,3,,,,,,,,,,,,,,,,65,7.80
Ashtyn Davis,2564793,DB,NYJ,@BUF,,,,,1,,,,,,,,,1,,51,,66,7.70
Kyle Hamilton,2567274,DB,BAL,CIN,1,2,,,,,,,,,,,,2,,,,67,7.70
Pat Surtain II,2566043,DB,DEN,MIN,3,1,,,,,,,,,,,,1,,,,68,7.60
Kristian Fulton,2564046,DB,TEN,@JAX,5,,,,,,,,,,,,,,,,,69,7.50
Jayron Kearse,2555156,DB,DAL,@CAR,2,5,0.5,,,,,,,,,,,,1,,,70,7.50
Tre Hawkins III,2570164,DB,NYG,@WAS,4,2,,,,,,,,,,,,,,,,71,7.20
Marcus Peters,2552488,DB,FA,Bye,4,2,,,,,,,,,,,,,,,,72,7.20
Harrison Smith,2532948,DB,MIN,@DEN,4,1,,,,,,,,,,,,,1,,,73,7.10
Chidobe Awuzie,2557840,DB,CIN,@BAL,3,,,,,,,,,,,,,1,,,,74,7.00
John Johnson,2558183,DB,LA,SEA,3,,,,,,,,,,,,,1,,,,75,7.00
Patrick Peterson,2495504,DB,PIT,@CLE,3,,,,,,,,,,,,,1,,,,76,7.00
Ja'Sir Taylor,2568192,DB,LAC,@GB,3,,,,,,,,,,,,,1,,,,77,7.00
Denzel Ward,2560916,DB,CLE,PIT,3,,,,,,,,,,,,,1,,,,78,7.00
Jason Pinnock,2565753,DB,NYG,@WAS,2,2,,,,,,,,,,,,1,,,,79,6.70
Donte Jackson,2560753,DB,CAR,DAL,4,1,,,,,,,,,,,,,,,,80,6.60
Marco Wilson,2566439,DB,NE,Bye,3,3,,,,,,,,,,,,,,,,81,6.30
Michael Davis,2559164,DB,LAC,@GB,2,1,,,,,,,,,,,,1,,,,82,6.10
Tashaun Gipson,2532848,DB,SF,TB,2,1,,,,,,,,,,,,1,,,,83,6.10
Benjamin St-Juste,2566604,DB,WAS,NYG,1,1,1,1,,,,,,,,,,,1,,,84,6.10
Tony Adams,2568444,DB,NYJ,@BUF,4,,,,,,,,,,,,,,,,,85,6.00
Dicaprio Bootle,2566980,DB,CAR,DAL,4,,,,,,,,,,,,,,,,,86,6.00
Sydney Brown,2570200,DB,PHI,@KC,4,,,,,,,,,,,,,,,,,87,6.00
Eddie Jackson,2558176,DB,CHI,@DET,4,,,,,,,,,,,,,,,,,88,6.00
Siran Neal,2560818,DB,BUF,NYJ,4,,,,,,,,,,,,,,,,,89,6.00
Dane Belton,2567988,DB,NYG,@WAS,3,2,,,,,,,,,,,,,,,,90,5.70
Malik Hooker,2558060,DB,DAL,@CAR,3,2,,,,,,,,,,,,,,,,91,5.70
Jerry Jacobs,2566896,DB,DET,CHI,3,2,,,,,,,,,,,,,,,,92,5.70
Damontae Kazee,2558184,DB,PIT,@CLE,3,2,,,,,,,,,,,,,,,,93,5.70
Elijah Molden,2566115,DB,TEN,@JAX,3,2,,,,,,,,,,,,,,,,94,5.70
Sauce Gardner,2568027,DB,NYJ,@BUF,2,,,,,,,,,,,,,1,,,,95,5.50
Jaylon Johnson,2563701,DB,CHI,@DET,2,,,,,,,,,,,,,1,,,,96,5.50
DJ Turner II,2569654,DB,CIN,@BAL,1,,1,1,,,,,,,,,,,1,,,97,5.50
Andre Cisco,2566154,DB,JAX,TEN,1,4,0.5,,,,,,,,,,,,1,,,98,5.40
Steven Nelson,2552265,DB,HOU,ARI,1,2,,,,,,,,,,,,1,,,,99,5.20
Donovan Wilson,2562604,DB,DAL,@CAR,1,2,,1,,,1,,,,,,,,,,,100,5.20
Budda Baker,2558009,DB,ARI,@HOU,3,1,,,,,,,,,,,,,,,,101,5.10
Tre Brown,2566550,DB,SEA,@LA,2,1,,1,,,,,,,,,,,,,,102,5.10
Amani Hooker,2562666,DB,TEN,@JAX,3,1,,,,,,,,,,,,,,,,103,5.10
Kerby Joseph,2567550,DB,DET,CHI,3,1,,,,,,,,,,,,,,,,104,5.10
Roger McCreary,2567655,DB,TEN,@JAX,3,1,,,,,,,,,,,,,,,,105,5.10
Greg Newsome II,2565980,DB,CLE,PIT,2,1,,1,,,,,,,,,,,,,,106,5.10
Tracy Walker III,2560913,DB,DET,CHI,3,1,,,,,,,,,,,,,,,,107,5.10
Cordale Flott,2567997,DB,NYG,@WAS,,2,,,,1,,,,,,,,,,,,108,4.70
Deommodore Lenoir,2566535,DB,SF,TB,1,1,,,,,,,,,,,,1,,,,109,4.60
Darious Williams,2561469,DB,JAX,TEN,1,1,,,,,,,,,,,,1,,,,110,4.60
Deonte Banks,2570155,DB,NYG,@WAS,3,,,,,,,,,,,,,,,,,111,4.50
Mike Edwards,2562259,DB,KC,PHI,3,,,,,,,,,,,,,,,,,112,4.50
Deane Leonard,2568180,DB,LAC,@GB,3,,,,,,,,,,,,,,,,,113,4.50
Ahkello Witherspoon,2558157,DB,LA,SEA,2,,,1,,,,,,,,,,,,,,114,4.50
Adrian Amos,2552385,DB,HOU,ARI,2,2,,,,,,,,,,,,,,,,115,4.20
Tyler Hall,2563497,DB,LV,@MIA,2,2,,,,,,,,,,,,,,,,116,4.20
Juanyeh Thomas,2568720,DB,DAL,@CAR,2,2,,,,,,,,,,,,,,,,117,4.20
Tavierre Thomas,2561278,DB,HOU,ARI,2,2,,,,,,,,,,,,,,,,118,4.20
Christian Benford,2567322,DB,BUF,NYJ,1,,,,,,,,,,,,,1,,,,119,4.00
Asante Samuel Jr.,2566511,DB,LAC,@GB,1,,,,,,,,,,,,,1,,,,120,4.00
Cam Taylor-Britt,2567454,DB,CIN,@BAL,1,,,,,,,,,,,,,1,,,,121,4.00
