PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,FanPtsAgainst-pts,TouchCarries,TouchReceptions,Touches,TargetsReceptions,Targets,ReceptionPercentage,RzTarget,RzTouch,RzG2G,Rank,TotalPoints
Justin Jefferson,2564556,WR,MIN,GB,,,,3,,8,169,2,,,,,54.00,1,8,9,8,10,80,1,1,1,1,33.20
Davante Adams,2543495,WR,GB,@MIN,,,,,,7,115,2,,,,,55.70,,7,7,7,8,88,2,2,1,2,27.00
Elijah Moore,2566385,WR,NYJ,MIA,,,,15,,8,141,1,,,,,44.00,1,8,9,8,11,73,,,,3,25.60
Darnell Mooney,2563707,WR,CHI,BAL,,,,,,5,121,1,,,,,42.00,,5,5,5,16,31,,,,4,20.60
Marquez Valdes-Scantling,2560907,WR,GB,@MIN,,,,,,4,123,1,,,,,55.70,,4,4,4,10,40,2,,,5,20.30
Diontae Johnson,2562674,WR,PIT,@LAC,,,,,,7,101,1,,,,,36.40,,7,7,7,13,54,4,2,1,6,19.60
Terry McLaurin,2562489,WR,WAS,@CAR,,,,,,5,103,1,,,,,39.60,,5,5,5,7,71,1,1,,7,18.80
Marquise Goodwin,2539964,WR,CHI,BAL,,,,,,4,104,1,,,,,42.00,,4,4,4,8,50,,,,8,18.40
Jaylen Waddle,2566292,WR,MIA,@NYJ,,,,1,1,8,65,,,,,,37.20,1,8,9,8,9,89,2,3,1,9,18.30
Adam Thielen,2541785,WR,MIN,GB,,,,,,8,82,1,,,,,54.00,,8,8,8,10,80,1,1,1,10,18.20
Mike Williams,2558846,WR,LAC,PIT,,,,,,5,97,1,,,,,39.60,,5,5,5,6,83,,,,11,18.20
Brandon Aiyuk,2565093,WR,SF,@JAX,,,,,,7,85,1,,,,,36.80,,7,7,7,7,100,1,1,1,12,18.00
Mike Evans,2543468,WR,TB,NYG,,,,10,,6,73,1,,,,,39.90,1,6,7,6,11,55,2,2,1,13,17.30
Stefon Diggs,2552608,WR,BUF,IND,,,,,,4,23,2,,,,,28.10,,4,4,4,6,67,2,2,2,14,16.30
Chris Godwin,2558105,WR,TB,NYG,,,,7,,6,65,1,,,,,39.90,1,6,7,6,6,100,1,1,,15,16.20
Mack Hollins,2558262,WR,MIA,@NYJ,,,,,,2,72,1,,,,,37.20,,2,2,2,3,67,2,1,,16,15.90
Deebo Samuel,2562721,WR,SF,@JAX,,,,79,1,1,15,,,,,,36.80,8,1,9,1,2,50,,1,,17,15.90
Keenan Allen,2540154,WR,LAC,PIT,,,,,,9,112,,,,,,39.60,,9,9,9,13,69,,,,18,15.70
Tyreek Hill,2556214,WR,KC,DAL,,,,33,,9,77,,,,,,27.80,1,9,10,9,11,82,,,,19,15.50
Nick Westbrook-Ikhine,2565477,WR,TEN,HOU,,,,,,7,107,,,,,,38.30,,7,7,7,8,88,,,,20,14.20
Jarvis Landry,2543488,WR,CLE,DET,,,,16,1,4,26,,,,,,22.50,1,4,5,4,8,50,1,2,,21,13.90
Tyler Lockett,2552430,WR,SEA,ARI,,,,,,4,115,,,,,,19.40,,4,4,4,5,80,,,,22,13.50
D.J. Moore,2560813,WR,CAR,WAS,,,,,,5,50,1,,,,,20.20,,5,5,5,7,71,1,1,1,23,13.50
Jamison Crowder,2552415,WR,NYJ,MIA,,,,,,6,44,1,,,,,44.00,,6,6,6,7,86,2,2,1,24,13.40
Dez Fitzpatrick,2566109,WR,TEN,HOU,,,,,,3,35,1,,,,,38.30,,3,3,3,6,50,1,1,,25,12.70
Nelson Agholor,2552600,WR,NE,@ATL,,,,,,5,40,1,,,,,31.00,,5,5,5,5,100,1,1,,26,12.50
Chase Claypool,2564970,WR,PIT,@LAC,,,,1,,5,93,,,,,,36.40,2,5,7,5,9,56,2,3,4,27,11.90
Ja'Marr Chase,2565941,WR,CIN,@LV,,,,8,,3,32,1,,,,,27.50,2,3,5,3,6,50,1,1,1,28,11.50
Rondale Moore,2566433,WR,ARI,@SEA,,,,,,11,51,,,,,,30.30,,11,11,11,11,100,,,,29,10.60
A.J. Green,2495450,WR,ARI,@SEA,,,,,,4,78,,,,,,30.30,,4,4,4,7,57,1,,,30,9.80
Tyler Boyd,2555466,WR,CIN,@LV,,,,14,,6,49,,,,,,27.50,1,6,7,6,8,75,1,,1,31,9.30
Marquez Callaway,2565310,WR,NO,@PHI,,,,,,1,26,1,,,,,26.00,,1,1,1,4,25,,,,32,9.10
Russell Gage,2561061,WR,ATL,NE,,,,,,5,49,,,,,,16.80,,5,5,5,8,63,,,,33,9.10
Cam Sims,2561067,WR,WAS,@CAR,,,,,,2,19,1,,,,,39.60,,2,2,2,2,100,1,1,,34,8.90
Tre'Quan Smith,2560878,WR,NO,@PHI,,,,,,5,64,,,,,,26.00,,5,5,5,8,63,,,,35,8.90
DeVonta Smith,2566409,WR,PHI,NO,,,,,,4,61,,,,,,11.30,,4,4,4,6,67,1,,,36,8.10
Kadarius Toney,2566376,WR,NYG,@TB,,,,,,7,40,,,,,,17.90,,7,7,7,12,58,2,,,37,7.50
A.J. Brown,2562238,WR,TEN,HOU,,,,,,5,48,,,,,,38.30,,5,5,5,9,56,1,,,38,7.30
Marvin Jones,2532884,WR,JAX,SF,,,,,,4,52,,,,,,19.80,,4,4,4,6,67,1,,,39,7.20
Darius Slayton,2562736,WR,NYG,@TB,,,,,,4,37,,,,,1,17.90,,4,4,4,7,57,,,,40,7.10
Kendrick Bourne,2558914,WR,NE,@ATL,,,,7,,4,42,,,,,,31.00,1,4,5,4,4,100,,,,41,6.90
DeAndre Carter,2553502,WR,WAS,@CAR,,,,-3,,2,22,1,,,,1,39.60,1,2,3,2,3,67,1,1,1,42,6.90
Michael Gallup,2560735,WR,DAL,@KC,,,,,,5,44,,,,,,17.00,,5,5,5,10,50,2,,,43,6.90
Lil'Jordan Humphrey,2562668,WR,NO,@PHI,,,,,,1,4,1,,,,,26.00,,1,1,1,1,100,1,1,1,44,6.90
Ja'Marcus Bradley,2563761,WR,CLE,DET,,,,,,2,46,,,,,,22.50,,2,2,2,2,100,,,,45,6.40
Equanimeous St. Brown,2560883,WR,GB,@MIN,,,,11,,2,43,,,,,,55.70,1,2,3,2,2,100,,,,46,6.40
Antoine Wesley,2562779,WR,ARI,@SEA,,,,,,4,44,,,,,,30.30,,4,4,4,4,100,,,,47,6.40
Sammy Watkins,2543457,WR,BAL,@CHI,,,,,,3,48,,,,,,16.40,,3,3,3,4,75,,,,48,6.30
Jakobi Meyers,2562492,WR,NE,@ATL,,,,,,4,39,,,,,,31.00,,4,4,4,6,67,,,,49,5.90
Byron Pringle,2560844,WR,KC,DAL,,,,,,1,37,,,,,,27.80,,1,1,1,2,50,,,,50,5.90
Chris Conley,2552652,WR,HOU,@TEN,,,,,,4,37,,,,,,12.20,,4,4,4,5,80,1,1,,51,5.70
Devin Duvernay,2563551,WR,BAL,@CHI,,,,,,4,37,,,,,,16.40,,4,4,4,6,67,,,,52,5.70
Ced Wilson,2560936,WR,DAL,@KC,,,,,,4,36,,,,,,17.00,,4,4,4,7,57,1,,,53,5.60
Robby Anderson,2556462,WR,CAR,WAS,,,,,,5,30,,,,,,20.20,,5,5,5,6,83,,,,54,5.50
Hunter Renfrow,2562712,WR,LV,CIN,,,,5,,4,30,,,,,,9.20,1,4,5,4,4,100,,,,55,5.50
Laviska Shenault Jr.,2564232,WR,JAX,SF,,,,,,5,50,,,,,1,19.80,,5,5,5,5,100,,,,56,5.50
DK Metcalf,2562685,WR,SEA,ARI,,,,,,4,31,,,,,,19.40,,4,4,4,8,50,2,1,1,57,5.10
Corey Davis,2557848,WR,NYJ,MIA,,,,,,3,35,,,,,,44.00,,3,3,3,7,43,,,,58,5.00
Olamide Zaccheaus,2562808,WR,ATL,NE,,,,,,3,23,,,,,,16.80,,3,3,3,5,60,,,,59,4.60
Rashod Bateman,2565836,WR,BAL,@CHI,,,,,,3,29,,,,,,16.40,,3,3,3,6,50,,,,60,4.40
Cole Beasley,2535698,WR,BUF,IND,,,,,,4,23,,,,,,28.10,,4,4,4,5,80,1,1,,61,4.30
Tee Higgins,2563731,WR,CIN,@LV,,,,,,2,15,,,,,,27.50,,2,2,2,3,67,,,,62,4.20
Chester Rogers,2556396,WR,TEN,HOU,,,,,,4,41,,,,,1,38.30,,4,4,4,6,67,,,,63,4.10
Emmanuel Sanders,497322,WR,BUF,IND,,,,,,3,26,,,,,,28.10,,3,3,3,5,60,,,,64,4.10
Adam Humphries,2553895,WR,WAS,@CAR,,,,,,2,30,,,,,,39.60,,2,2,2,2,100,,,,65,4.00
Amon-Ra St. Brown,2566073,WR,DET,@CLE,,,,,,4,18,,,,,,7.20,,4,4,4,4,100,,,,66,3.80
Gabriel Davis,2563602,WR,BUF,IND,,,,,,2,27,,,,,,28.10,,2,2,2,4,50,,,,67,3.70
T.Y. Hilton,2532865,WR,IND,@BUF,,,,,,2,26,,,,,,9.50,,2,2,2,2,100,,,,68,3.60
Jamal Agnew,2558821,WR,JAX,SF,,,,2,,3,18,,,,,,19.80,1,3,4,3,3,100,,,,69,3.50
Mecole Hardman,2562580,WR,KC,DAL,,,,,,2,25,,,,,,27.80,,2,2,2,3,67,2,1,,70,3.50
Christian Kirk,2560781,WR,ARI,@SEA,,,,,,2,25,,,,,,30.30,,2,2,2,5,40,1,,1,71,3.50
Josh Reynolds,2558194,WR,DET,@CLE,,,,,,,,,,,,,7.20,,,,,3,,,,,72,3.40
Zay Jones,2557863,WR,LV,CIN,,,,,,1,20,,,,,,9.20,,1,1,1,2,50,,,,73,3.30
Michael Pittman,2564136,WR,IND,@BUF,,,,,,2,23,,,,,,9.50,,2,2,2,5,40,1,,,74,3.30
Laquon Treadwell,2555214,WR,JAX,SF,,,,,,1,11,,,,,,19.80,,1,1,1,3,33,,,,75,3.30
Tajae Sharpe,2555317,WR,ATL,NE,,,,,,2,21,,,,,,16.80,,2,2,2,4,50,1,1,,76,3.10
Tyler Johnson,2565225,WR,TB,NYG,,,,,,1,8,,,,,,39.90,,1,1,1,3,33,1,,1,77,3.00
Albert Wilson,2550272,WR,MIA,@NYJ,,,,-3,,3,18,,,,,,37.20,1,3,4,3,4,75,1,1,,78,3.00
CeeDee Lamb,2563848,WR,DAL,@KC,,,,,,3,14,,,,,,17.00,,3,3,3,4,75,,,,79,2.90
J.J. Arcega-Whiteside,2562466,WR,PHI,NO,,,,,,1,23,,,,,,11.30,,1,1,1,1,100,,,,80,2.80
Brandin Cooks,2543498,WR,HOU,@TEN,,,,,,2,18,,,,,,12.20,,2,2,2,3,67,,,,81,2.80
Josh Palmer,2566502,WR,LAC,PIT,,,,6,,1,17,,,,,,39.60,1,1,2,1,1,100,,,,82,2.80
Ray-Ray McCloud,2560801,WR,PIT,@LAC,,,,5,,2,12,,,,,,36.40,1,2,3,2,2,100,,,,83,2.70
Breshad Perriman,2552597,WR,TB,NYG,,,,-3,,2,19,,,,,,39.90,1,2,3,2,4,50,1,1,,84,2.60
Jalen Guyton,2562844,WR,LAC,PIT,,,,2,,1,18,,,,,,39.60,1,1,2,1,2,50,1,,,85,2.50
Gunner Olszewski,2563329,WR,NE,@ATL,,,,,,,,,,,,,31.00,,,,,,,,,,86,2.50
N'Keal Harry,2562659,WR,NE,@ATL,,,,,,2,14,,,,,,31.00,,2,2,2,2,100,,,,87,2.40
K.J. Osborn,2564574,WR,MIN,GB,,,,,,1,19,,,,,,54.00,,1,1,1,4,25,,,,88,2.40
Chris Moore,2555209,WR,HOU,@TEN,,,,,,1,10,,,,,,12.20,,1,1,1,1,100,,,,89,2.30
Jakeem Grant,2556190,WR,CHI,BAL,,,,11,,1,6,,,,,,42.00,1,1,2,1,1,100,,,,90,2.20
Rashard Higgins,2555468,WR,CLE,DET,,,,,,1,17,,,,,,22.50,,1,1,1,5,20,,,,91,2.20
James Washington,2560920,WR,PIT,@LAC,,,,,,2,12,,,,,,36.40,,2,2,2,3,67,,,,92,2.20
Randall Cobb,2495448,WR,GB,@MIN,,,,,,1,15,,,,,,55.70,,1,1,1,2,50,1,,,93,2.00
Jauan Jennings,2565114,WR,SF,@JAX,,,,,,1,4,,,,,,36.80,,1,1,1,1,100,1,1,1,94,1.90
Ashton Dulin,2562646,WR,IND,@BUF,,,,,,,,,,,,,9.50,,,,,,,,,,95,1.70
Daurice Fountain,2559921,WR,KC,DAL,,,,,,,,,,,,,27.80,,,,,,,,,,96,1.70
Kenny Golladay,2558052,WR,NYG,@TB,,,,,,1,12,,,,,,17.90,,1,1,1,2,50,,,,97,1.70
Mike Thomas,2556381,WR,CIN,@LV,,,,,,1,12,,,,,,27.50,,1,1,1,1,100,,,,98,1.70
John Ross,2558010,WR,NYG,@TB,,,,16,,,,,,,,,17.90,1,,1,,,,,,,99,1.60
Malik Turner,2561671,WR,DAL,@KC,,,,,,1,11,,,,,,17.00,,1,1,1,2,50,1,,,100,1.60
Nico Collins,2566127,WR,HOU,@TEN,,,,,,1,9,,,,,,12.20,,1,1,1,2,50,1,,1,101,1.40
Josh Gordon,2537931,WR,KC,DAL,,,,,,1,7,,,,,,27.80,,1,1,1,2,50,1,,,102,1.20
Brandon Zylstra,2560243,WR,CAR,WAS,,,,,,1,7,,,,,,20.20,,1,1,1,2,50,,,,103,1.20
Deonte Harris,2563155,WR,NO,@PHI,,,,,,2,11,,,,,1,26.00,,2,2,2,5,40,1,1,,104,1.10
Dax Milne,2566601,WR,WAS,@CAR,,,,,,1,5,,,,,,39.60,,1,1,1,1,100,,,,105,1.00
Trent Sherfield,2561272,WR,SF,@JAX,,,,,,,,,,,,,36.80,,,,,,,,,,106,1.00
Zach Pascal,2558877,WR,IND,@BUF,,,,9,,,,,,,,,9.50,1,,1,,1,,,,,107,0.90
Damiere Byrd,2553499,WR,CHI,BAL,,,,,,1,3,,,,,,42.00,,1,1,1,2,50,,,,108,0.80
Jaelon Darden,2566562,WR,TB,NYG,,,,,,1,3,,,,,,39.90,,1,1,1,1,100,,,,109,0.80
Penny Hart,2562804,WR,SEA,ARI,,,,,,,,,,,,,19.40,,,,,1,,,,,110,0.80
Stanley Morgan,2562504,WR,CIN,@LV,,,,,,1,3,,,,,,27.50,,1,1,1,1,100,,,,111,0.80
Matthew Slater,4487,WR,NE,@ATL,,,,,,,,,,,,,31.00,,,,,,,,,,112,0.80
DeSean Jackson,1581,WR,LV,CIN,,,,4,,,,,,,,,9.20,1,,1,,,,,,,113,0.40
Jalen Reagor,2564850,WR,PHI,NO,,,,,,1,-1,,,,,,11.30,,1,1,1,3,33,1,,,114,0.40
Andre Roberts,497320,WR,LAC,PIT,,,,4,,,,,,,,,39.60,1,,1,,,,,,,115,0.40
Tavon Austin,2539336,WR,JAX,SF,,,,,,1,18,,,,,1,19.80,,1,1,1,2,50,,,,116,0.30
Dede Westbrook,2557895,WR,MIN,GB,,,,,,1,7,,,,,1,54.00,,1,1,1,2,50,,,,117,0.20
Rodney Adams,2558047,WR,CHI,BAL,,,,,,,,,,,,,42.00,,,,,,,,,,118,0.00
Quincy Adeboyejo,2558906,WR,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,119,0.00
Landen Akers,2566193,WR,LA,Bye,,,,,,,,,,,,,,,,,,,,,,,120,0.00
