PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,FanPtsAgainst-pts,TouchCarries,TouchReceptions,Touches,TargetsReceptions,Targets,ReceptionPercentage,RzTarget,RzTouch,RzG2G,Rank,TotalPoints
Jonathan Taylor,2564148,RB,IND,@BUF,,,,185,4,3,19,1,,,,,57.20,32,3,35,3,3,100,,11,5,1,51.90
Austin Ekeler,2559169,RB,LAC,PIT,,,,50,2,6,65,2,,,,,39.20,11,6,17,6,7,86,4,5,3,2,38.50
Joe Mixon,2557976,RB,CIN,@LV,,,,123,2,,,,,,,,32.50,30,,30,,,,,5,1,3,24.30
Christian McCaffrey,2557997,RB,CAR,WAS,,,,59,,7,60,1,,,,,23.00,10,7,17,7,8,88,,,,4,22.40
Nick Chubb,2561021,RB,CLE,DET,,,,130,,2,14,1,,,,,23.20,22,2,24,2,2,100,1,2,1,5,21.40
D'Andre Swift,2563965,RB,DET,@CLE,,,,136,1,3,,,,,,,24.40,14,3,17,3,4,75,,,,6,21.10
Dalvin Cook,2557991,RB,MIN,GB,,,,86,1,3,29,,,,1,,21.50,22,3,25,3,4,75,,6,4,7,21.00
James Conner,2557978,RB,ARI,@SEA,,,,62,1,5,37,,,,,,20.90,21,5,26,5,6,83,,4,4,8,18.40
Myles Gaskin,2562270,RB,MIA,@NYJ,,,,89,,3,7,1,,,,,20.30,23,3,26,3,4,75,1,9,3,9,17.10
Devonta Freeman,2543583,RB,BAL,@CHI,,,,49,1,6,31,,,,,,21.50,16,6,22,6,6,100,1,2,1,10,17.00
Clyde Edwards-Helaire,2564271,RB,KC,DAL,,,,63,1,2,13,,,,,,19.40,12,2,14,2,2,100,,1,1,11,14.60
Najee Harris,2566448,RB,PIT,@LAC,,,,39,1,5,20,,,,,,15.40,12,5,17,5,6,83,1,2,3,12,14.40
Dontrell Hilliard,2561461,RB,TEN,HOU,,,,35,,8,47,,,,,1,24.50,7,8,15,8,10,80,2,2,1,13,13.60
A.J. Dillon,2563986,RB,GB,@MIN,,,,53,,6,44,,,,,,13.80,11,6,17,6,6,100,,,,14,12.70
Mark Ingram,2495466,RB,NO,@PHI,,,,88,,6,25,,,,,1,19.00,16,6,22,6,8,75,1,3,2,15,12.30
James Robinson,2564223,RB,JAX,SF,,,,29,1,2,9,,,,,,10.80,12,2,14,2,3,67,,1,1,16,10.80
Leonard Fournette,2557973,RB,TB,NYG,,,,35,,6,39,,,,,,20.90,10,6,16,6,6,100,2,5,2,17,10.40
DeeJay Dallas,2565144,RB,SEA,ARI,,,,25,1,1,2,,,,,,17.60,4,1,5,1,2,50,1,3,1,18,10.00
Ezekiel Elliott,2555224,RB,DAL,@KC,,,,32,,6,36,,,,,,19.50,9,6,15,6,6,100,1,2,,19,9.80
Ronald Jones,2560770,RB,TB,NYG,,,,33,1,,,,,,,,20.90,8,,8,,,,,1,1,20,9.30
Saquon Barkley,2560968,RB,NYG,@TB,,,,25,,6,31,,,,,,11.90,6,6,12,6,6,100,,,,21,8.60
Josh Jacobs,2562377,RB,LV,CIN,,,,37,,5,24,,,,,,11.30,9,5,14,5,7,71,1,,1,22,8.60
Matt Breida,2558918,RB,BUF,IND,,,,51,,1,16,,,,,,15.30,5,1,6,1,2,50,,1,1,23,8.00
Tony Pollard,2562699,RB,DAL,@KC,,,,50,,2,20,,,,,,19.50,7,2,9,2,2,100,,1,,24,8.00
Rhamondre Stevenson,2566343,RB,NE,@ATL,,,,69,,1,6,,,,,,18.40,12,1,13,1,1,100,,1,,25,8.00
