PlayerName,PlayerId,Pos,Team,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,Rank,TotalPoints
D.J. Swearinger,2539943,DB,FA,58,8,2,5,3,,,,,,,,,8,3,13,,18,148.93
Marcus Peters,2552488,DB,BAL,35,10,,,6,1,3,,,,,,,20,,63,31,19,148.13
Jason McCourty,89756,DB,MIA,60,9,,,2,,1,,,,,,,12,,7,,20,147.43
Chris Harris,2530510,DB,LAC,57,6,,1,2,1,1,,,,,,,11,,36,6,21,143.60
Kenny Vaccaro,2539320,DB,FA,51,17,1,5,2,2,1,,,,,,,5,8,30,,22,142.30
Ricardo Allen,2543850,DB,CIN,61,29,,,2,,,,,,,,,3,,3,,23,141.50
Ronald Darby,2552689,DB,DEN,60,9,,1,,,,,,,,,,12,1,,,24,141.20
Xavier Rhodes,2540155,DB,IND,44,8,,2,5,1,,1,,,,,,11,,133,,25,141.13
Sean Davis,2555386,DB,NE,55,15,1.5,4,1,,1,,,,,,,5,4,,,26,133.50
Ross Cockrell,2543799,DB,TB,47,15,,3,,,1,,,,,,,14,1,,,27,132.90
Richard Sherman,2495507,DB,TB,38,20,,2,4,,1,,,,,,,13,,37,14,28,132.80
Micah Hyde,2539240,DB,BUF,47,11,1,3,3,,2,,,,,,,9,2,11,,29,129.57
James Bradberry,2555175,DB,NYG,47,12,,3,2,,,,,,,,,10,,21,,30,126.70
Adrian Amos,2552385,DB,GB,57,8,,3,,1,1,,,,,,,5,,,21,31,125.50
Jimmie Ward,2543741,DB,SF,43,10,1,2,1,1,1,,,,,,,12,1,8,,32,124.87
Darius Slay,2540288,DB,PHI,43,1,1,1,2,1,,,,,,,,13,1,24,,33,121.70
Lamarcus Joyner,2543492,DB,NYJ,50,16,1,3,,1,,,,,,,,5,2,,,34,121.30
Kareem Jackson,496735,DB,DEN,51,11,,3,1,,,1,,,,,,4,,42,,35,118.90
Tre Boston,2543830,DB,FA,38,15,2,5,2,,,,,,,,,7,4,29,,36,115.57
Andrew Sendejo,2525323,DB,IND,45,24,0.5,,2,,2,,,,,,,4,1,18,5,37,114.97
Anthony Brown,2555531,DB,DAL,40,15,,2,1,1,,,,,,,,8,,,,38,110.00
Kevin Byard,2555158,DB,TEN,45,14,1,5,,,,,,,,,,4,5,,,39,109.70
Nevin Lawson,2543872,DB,JAX,46,11,,,,,,,,,,,,9,,,,40,109.50
Karl Joseph,2555342,DB,PIT,44,16,,1,1,,1,,,,,,,6,,21,,41,109.30
Patrick Peterson,2495504,DB,MIN,45,6,,1,3,,1,,,,,,,6,,27,,42,108.20
Dre Kirkpatrick,2533060,DB,FA,35,11,,,3,,,,,,,,,10,,21,,43,104.50
Jahleel Addae,2541958,DB,IND,43,7,,3,1,,,1,,,,,,4,,90,,44,103.70
Phillip Gaines,2543851,DB,FA,42,2,,1,1,2,,,,,,,,7,,,,45,102.50
Justin Bethel,2532792,DB,NE,37,2,,3,1,1,1,1,,,,,1,6,,66,,46,101.20
Damarious Randall,2552389,DB,FA,35,4,,1,3,,,,,,,,,9,,91,,47,100.23
Nickell Robey-Coleman,2540197,DB,DET,32,3,,2,2,1,1,1,1,,,,,7,,44,36,48,99.47
Ken Crawley,2556735,DB,FA,40,3,,2,,1,1,,,,,,,8,,,,49,97.90
Buster Skrine,2495343,DB,FA,39,8,1,1,1,,,,,,,,,6,1,51,,50,94.90
Bobby McCain,2552434,DB,WAS,32,13,1,3,1,1,,,,,,,,6,2,,,51,94.30
Andrew Adams,2556456,DB,TB,31,15,,1,1,,,,,,,,,5,1,19,,52,83.33
Tyrann Mathieu,2540180,DB,KC,33,2,1,3,1,1,,,,,,,,4,1,9,,53,82.00
Quandre Diggs,2552262,DB,SEA,40,4,,2,,1,,,,,,,,1,1,,,54,80.70
Xavien Howard,2555539,DB,MIA,29,11,,1,,1,,,,,,,,6,,,,55,78.10
Justin Simmons,2555550,DB,DEN,25,5,1,2,2,,,,,,,,1,4,1,83,,56,74.77
Tashaun Gipson,2532848,DB,CHI,34,7,,,1,,,,,,,,,2,,30,,57,72.90
Troy Hill,2553536,DB,CLE,35,5,,1,,,,,,,,,,2,,,,58,70.00
Darqueze Dennard,2543474,DB,IND,32,15,,,,,,,,,,,,1,1,,,59,69.40
Rashard Robinson,2555546,DB,TB,25,3,,,1,,,,,,,,,8,,,,60,68.40
Kendall Fuller,2555349,DB,WAS,32,10,,,,,,,,,,,,2,1,,,61,67.90
Adrian Phillips,2550842,DB,NE,25,13,,1,1,,,,,,,,,3,1,22,,62,66.63
Jordan Poyer,2539290,DB,BUF,29,10,,1,,,,,,,,,,2,,,,63,63.80
Anthony Harris,2553655,DB,PHI,30,11,,,,,1,,,,,,,1,,,,64,63.30
Eric Rowe,2552255,DB,MIA,20,6,,,1,,,,,,,,,8,,,,65,62.30
Jimmy Smith,2508107,DB,BAL,29,3,,,,,,,,,,,,4,,,,66,61.70
T.J. Carrie,2550164,DB,IND,22,3,,,1,1,1,,,,,,,4,,14,,67,58.27
Duron Harmon,2541243,DB,ATL,24,5,,,1,1,1,,,,,,,2,,,,68,57.80
Jaylen Watkins,2543707,DB,FA,24,8,,,,,,,,,,,,3,,,,69,54.70
Patrick Robinson,2508084,DB,FA,19,7,,,,1,,,,,,,,5,,,,70,53.90
Kevin Johnson,2552261,DB,FA,22,3,,1,,,1,,,,,,,3,,,53,71,51.57
Will Parks,2556278,DB,SF,17,5,,1,1,,1,,,,,1,,3,,1,,72,50.43
Miles Killebrew,2555315,DB,PIT,23,5,,,1,,,,,,,,,1,,7,,73,49.33
LeShaun Sims,2555551,DB,FA,19,3,,1,1,,2,,,,,,,3,,,,74,49.20
Darryl Roberts,2553353,DB,WAS,19,2,,,,,,,,,,,,6,,,,75,46.90
Terrance Mitchell,2543637,DB,HOU,17,2,,,,,,,,,,,,6,,,,76,45.50
Jeff Heath,2541832,DB,NO,16,7,,,1,,,,,,,,,2,,19,,77,41.93
Juston Burris,2555313,DB,CAR,13,3,,,1,,,,,,,,,5,,,,78,40.50
Deon Bush,2555155,DB,CHI,17,5,,,,,,,,,,,,1,,,,79,35.40
Jason Verrett,2543493,DB,SF,11,2,,,1,,1,,,,,,,3,,,,80,32.30
Nate Ebner,2535132,DB,NYG,13,6,,,,1,1,,,,,,,,,,,81,31.40
Cody Davis,2541135,DB,NE,9,5,,,1,,,,,,,,,3,,29,,82,31.27
C.J. Goodwin,2550767,DB,DAL,14,3,,,,,,,,,,,,2,,,,83,31.20
Dontae Johnson,2543739,DB,SF,11,4,,,,,,,,,,,,3,,,,84,29.40
Jonathan Jones,2556571,DB,NE,10,4,,1,,1,1,,,,,,,1,1,,,85,29.20
Sherrick McManis,494289,DB,FA,15,1,,,,,,,,,,,,,,,,86,26.30
Justin Coleman,2553637,DB,MIA,8,,,,,,,,,,,,,3,,,,87,21.10
Terrence Brooks,2543712,DB,HOU,4,1,,,1,2,,,,,,,,1,,6,,88,20.80
DeVante Bausby,2553790,DB,NE,11,1,,,,,,,,,,,,,,,,89,19.50
Anthony Levine,2508004,DB,BAL,7,4,,,,,,,,,,,,1,1,,,90,18.10
Jordan Dangerfield,2541696,DB,FA,5,11,,,,,,,,,,,,,,,,91,17.30
Matthias Farley,2556429,DB,TEN,8,3,,,,,,,,,,,,,,,,92,16.00
Clayton Fejedelem,2555355,DB,MIA,7,3,,1,,,,,,,,,,,,,,93,15.80
P.J. Williams,2552484,DB,NO,5,2,,,,,,,,,,,,2,,,,94,15.10
Jarrod Wilson,2556711,DB,NYJ,6,2,,,,,,,,,,,,,,,,95,11.80
Doug Middleton,2556617,DB,FA,3,3,,,,,,,,,,,,1,,,,96,10.00
Kavon Frazier,2555536,DB,FA,4,2,,,,,,,,,,,,,,,,97,8.40
Mackensie Alexander,2555177,DB,MIN,3,2,,,,,,,,,,,,,,,,98,6.70
Antonio Hamilton,2556804,DB,ARI,3,1,,,,,,,,,,,,,,,,99,5.90
Jordan Richards,2552392,DB,BAL,1,2,,,,,1,,,,,,,,,,,100,4.30
Sharrod Neasman,2556443,DB,NYJ,2,1,,,,,,,,,,,,,,,,101,4.20
Erik Harris,2555568,DB,ATL,1,,,,,,,,,,,,,,,,,102,1.70
Ryan Smith,2555552,DB,LAC,1,,,,,,,,,,,,,,,,,103,1.70
DeAndre Houston-Carson,2555381,DB,CHI,,2,,,,,,,,,,,,,,,,104,1.60
Johnathan Abram,2562616,DB,LV,,,,,,,,,,,,,,,,,,105,0.00
Delrick Abrams,2563464,DB,FA,,,,,,,,,,,,,,,,,,106,0.00
DeMarkus Acy,2565087,DB,PIT,,,,,,,,,,,,,,,,,,107,0.00
Jamal Adams,2557979,DB,SEA,,,,,,,,,,,,,,,,,,108,0.00
Nasir Adderley,2562617,DB,LAC,,,,,,,,,,,,,,,,,,109,0.00
Paulson Adebo,2566346,DB,NO,,,,,,,,,,,,,,,,,,110,0.00
Jaire Alexander,2560952,DB,GB,,,,,,,,,,,,,,,,,,111,0.00
Robert Alford,2539653,DB,ARI,,,,,,,,,,,,,,,,,,112,0.00
Brian Allen,2558237,DB,FA,,,,,,,,,,,,,,,,,,113,0.00
Marcus Allen,2560956,DB,PIT,,,,,,,,,,,,,,,,,,114,0.00
Johnathan Alston,2561520,DB,FA,,,,,,,,,,,,,,,,,,115,0.00
Ugo Amadi,2562464,DB,SEA,,,,,,,,,,,,,,,,,,116,0.00
Troy Apke,2560958,DB,WAS,,,,,,,,,,,,,,,,,,117,0.00
Eli Apple,2555277,DB,CIN,,,,,,,,,,,,,,,,,,118,0.00
Cornell Armstrong,2561147,DB,FA,,,,,,,,,,,,,,,,,,119,0.00
Damon Arnette,2564409,DB,FA,,,,,,,,,,,,,,,,,,120,0.00
Grayland Arnold,2564814,DB,HOU,,,,,,,,,,,,,,,,,,121,0.00
Jaytlin Askew,2566656,DB,FA,,,,,,,,,,,,,,,,,,122,0.00
Blessuan Austin,2562468,DB,SEA,,,,,,,,,,,,,,,,,,123,0.00
Anthony Averett,2560963,DB,BAL,,,,,,,,,,,,,,,,,,124,0.00
Chidobe Awuzie,2557840,DB,CIN,,,,,,,,,,,,,,,,,,125,0.00
Budda Baker,2558009,DB,ARI,,,,,,,,,,,,,,,,,,126,0.00
Deandre Baker,2562227,DB,KC,,,,,,,,,,,,,,,,,,127,0.00
Corey Ballentine,2562228,DB,FA,,,,,,,,,,,,,,,,,,128,0.00
Chris Banjo,2541192,DB,ARI,,,,,,,,,,,,,,,,,,129,0.00
Luq Barcoo,2564160,DB,FA,,,,,,,,,,,,,,,,,,130,0.00
Essang Bassey,2563875,DB,DEN,,,,,,,,,,,,,,,,,,131,0.00
Jessie Bates,2560970,DB,CIN,,,,,,,,,,,,,,,,,,132,0.00
Sam Beal,2561643,DB,FA,,,,,,,,,,,,,,,,,,133,0.00
Elijah Benton,2563758,DB,FA,,,,,,,,,,,,,,,,,,134,0.00
Henry Black,2563974,DB,GB,,,,,,,,,,,,,,,,,,135,0.00
Julian Blackmon,2564103,DB,IND,,,,,,,,,,,,,,,,,,136,0.00
Marquise Blair,2562233,DB,SEA,,,,,,,,,,,,,,,,,,137,0.00
Joshuah Bledsoe,2566331,DB,NE,,,,,,,,,,,,,,,,,,138,0.00
Briean Boddy-Calhoun,2556475,DB,TEN,,,,,,,,,,,,,,,,,,139,0.00
Terrell Bonds,2563136,DB,FA,,,,,,,,,,,,,,,,,,140,0.00
Breon Borders,2559015,DB,TEN,,,,,,,,,,,,,,,,,,141,0.00
A.J. Bouye,2541162,DB,CAR,,,,,,,,,,,,,,,,,,142,0.00
Kris Boyd,2562630,DB,MIN,,,,,,,,,,,,,,,,,,143,0.00
John Brannon,2565018,DB,FA,,,,,,,,,,,,,,,,,,144,0.00
Brady Breeze,2566103,DB,TEN,,,,,,,,,,,,,,,,,,145,0.00
Antoine Brooks Jr.,2564967,DB,LA,,,,,,,,,,,,,,,,,,146,0.00
Jordan Brown,2562396,DB,LV,,,,,,,,,,,,,,,,,,147,0.00
Shakur Brown,2565774,DB,FA,,,,,,,,,,,,,,,,,,148,0.00
Tony Brown,2560982,DB,FA,,,,,,,,,,,,,,,,,,149,0.00
Tre Brown,2566550,DB,SEA,,,,,,,,,,,,,,,,,,150,0.00
Myles Bryant,2564592,DB,NE,,,,,,,,,,,,,,,,,,151,0.00
Terrell Burgess,2564331,DB,LA,,,,,,,,,,,,,,,,,,152,0.00
Artie Burns,2555344,DB,CHI,,,,,,,,,,,,,,,,,,153,0.00
Eric Burrell,2565696,DB,FA,,,,,,,,,,,,,,,,,,154,0.00
Deante Burton,2559109,DB,DAL,,,,,,,,,,,,,,,,,,155,0.00
Camryn Bynum,2566295,DB,MIN,,,,,,,,,,,,,,,,,,156,0.00
Bryce Callahan,2553500,DB,DEN,,,,,,,,,,,,,,,,,,157,0.00
Elijah Campbell,2561455,DB,MIA,,,,,,,,,,,,,,,,,,158,0.00
Ibraheim Campbell,2552605,DB,IND,,,,,,,,,,,,,,,,,,159,0.00
Tevaughn Campbell,2562806,DB,LAC,,,,,,,,,,,,,,,,,,160,0.00
Tyson Campbell,2566151,DB,JAX,,,,,,,,,,,,,,,,,,161,0.00
Maurice Canady,2555178,DB,DAL,,,,,,,,,,,,,,,,,,162,0.00
Jamal Carter,2559321,DB,TEN,,,,,,,,,,,,,,,,,,163,0.00
Michael Carter II,2565717,DB,NYJ,,,,,,,,,,,,,,,,,,164,0.00
Andre Chachere,2561016,DB,PHI,,,,,,,,,,,,,,,,,,165,0.00
Sean Chandler,2561017,DB,CAR,,,,,,,,,,,,,,,,,,166,0.00
Anthony Chesley,2563235,DB,FA,,,,,,,,,,,,,,,,,,167,0.00
Jeremy Chinn,2563632,DB,CAR,,,,,,,,,,,,,,,,,,168,0.00
Marqui Christian,2556277,DB,CHI,,,,,,,,,,,,,,,,,,169,0.00
Patrick Chung,71251,DB,FA,,,,,,,,,,,,,,,,,,170,0.00
Andre Cisco,2566154,DB,JAX,,,,,,,,,,,,,,,,,,171,0.00
Chuck Clark,2558248,DB,BAL,,,,,,,,,,,,,,,,,,172,0.00
Chris Claybrooks,2564169,DB,JAX,,,,,,,,,,,,,,,,,,173,0.00
Adrian Colbert,2558857,DB,FA,,,,,,,,,,,,,,,,,,174,0.00
Landon Collins,2552454,DB,WAS,,,,,,,,,,,,,,,,,,175,0.00
Chris Cooper,2561429,DB,TB,,,,,,,,,,,,,,,,,,176,0.00
Shaun Crawford,2565642,DB,FA,,,,,,,,,,,,,,,,,,177,0.00
Xavier Crawford,2562515,DB,CHI,,,,,,,,,,,,,,,,,,178,0.00
Keion Crossen,2561157,DB,NYG,,,,,,,,,,,,,,,,,,179,0.00
Dane Cruikshank,2561033,DB,TEN,,,,,,,,,,,,,,,,,,180,0.00
Kamren Curl,2565270,DB,WAS,,,,,,,,,,,,,,,,,,181,0.00
DJ Daniel,2566653,DB,FA,,,,,,,,,,,,,,,,,,182,0.00
Cameron Dantzler,2564526,DB,MIN,,,,,,,,,,,,,,,,,,183,0.00
Ashtyn Davis,2564793,DB,NYJ,,,,,,,,,,,,,,,,,,184,0.00
Carlton Davis,2561039,DB,TB,,,,,,,,,,,,,,,,,,185,0.00
Jalen Davis,2561316,DB,CIN,,,,,,,,,,,,,,,,,,186,0.00
Javaris Davis,2564265,DB,MIA,,,,,,,,,,,,,,,,,,187,0.00
Michael Davis,2559164,DB,LAC,,,,,,,,,,,,,,,,,,188,0.00
Shawn Davis,2565597,DB,GB,,,,,,,,,,,,,,,,,,189,0.00
Duke Dawson,2561040,DB,DEN,,,,,,,,,,,,,,,,,,190,0.00
Divine Deablo,2566253,DB,LV,,,,,,,,,,,,,,,,,,191,0.00
Jamel Dean,2562556,DB,TB,,,,,,,,,,,,,,,,,,192,0.00
Donte' Deayon,2556512,DB,LA,,,,,,,,,,,,,,,,,,193,0.00
Grant Delpit,2563773,DB,CLE,,,,,,,,,,,,,,,,,,194,0.00
Stephen Denmark,2562874,DB,FA,,,,,,,,,,,,,,,,,,195,0.00
Pierre Desir,2543811,DB,TB,,,,,,,,,,,,,,,,,,196,0.00
Trevon Diggs,2563836,DB,DAL,,,,,,,,,,,,,,,,,,197,0.00
Khalil Dorsey,2565336,DB,BAL,,,,,,,,,,,,,,,,,,198,0.00
Rasul Douglas,2558168,DB,GB,,,,,,,,,,,,,,,,,,199,0.00
Kyle Dugger,2564601,DB,NE,,,,,,,,,,,,,,,,,,200,0.00
Quinton Dunbar,2553796,DB,FA,,,,,,,,,,,,,,,,,,201,0.00
Isaiah Dunn,2565720,DB,NYJ,,,,,,,,,,,,,,,,,,202,0.00
Brandin Echols,2565726,DB,NYJ,,,,,,,,,,,,,,,,,,203,0.00
Terrell Edmunds,2560712,DB,PIT,,,,,,,,,,,,,,,,,,204,0.00
Mike Edwards,2562259,DB,TB,,,,,,,,,,,,,,,,,,205,0.00
Corn Elder,2558171,DB,WAS,,,,,,,,,,,,,,,,,,206,0.00
DeShon Elliott,2560715,DB,BAL,,,,,,,,,,,,,,,,,,207,0.00
Tino Ellis,2564670,DB,FA,,,,,,,,,,,,,,,,,,208,0.00
Marcus Epps,2562946,DB,PHI,,,,,,,,,,,,,,,,,,209,0.00
Deshazor Everett,2553710,DB,WAS,,,,,,,,,,,,,,,,,,210,0.00
Brandon Facyson,2560719,DB,LV,,,,,,,,,,,,,,,,,,211,0.00
Caleb Farley,2566106,DB,TEN,,,,,,,,,,,,,,,,,,212,0.00
Rashad Fenton,2562649,DB,KC,,,,,,,,,,,,,,,,,,213,0.00
Mark Fields,2562442,DB,FA,,,,,,,,,,,,,,,,,,214,0.00
Minkah Fitzpatrick,2560725,DB,PIT,,,,,,,,,,,,,,,,,,215,0.00
Tre Flowers,2560728,DB,CIN,,,,,,,,,,,,,,,,,,216,0.00
Mike Ford,2561527,DB,DEN,,,,,,,,,,,,,,,,,,217,0.00
Paris Ford,2566205,DB,FA,,,,,,,,,,,,,,,,,,218,0.00
Rudy Ford,2558174,DB,JAX,,,,,,,,,,,,,,,,,,219,0.00
Darrick Forrest,2566598,DB,WAS,,,,,,,,,,,,,,,,,,220,0.00
Sam Franklin,2563638,DB,CAR,,,,,,,,,,,,,,,,,,221,0.00
Jordan Fuller,2564340,DB,LA,,,,,,,,,,,,,,,,,,222,0.00
Kyle Fuller,2543681,DB,DEN,,,,,,,,,,,,,,,,,,223,0.00
Kristian Fulton,2564046,DB,TEN,,,,,,,,,,,,,,,,,,224,0.00
Innis Gaines,2565591,DB,GB,,,,,,,,,,,,,,,,,,225,0.00
Chauncey Gardner-Johnson,2562588,DB,NO,,,,,,,,,,,,,,,,,,226,0.00
Rashaan Gaulden,2560775,DB,FA,,,,,,,,,,,,,,,,,,227,0.00
Jake Gervase,2563306,DB,LA,,,,,,,,,,,,,,,,,,228,0.00
Mark Gilbert,2565783,DB,DET,,,,,,,,,,,,,,,,,,229,0.00
Tyree Gillespie,2566256,DB,LV,,,,,,,,,,,,,,,,,,230,0.00
Alohi Gilman,2565042,DB,LAC,,,,,,,,,,,,,,,,,,231,0.00
Stephon Gilmore,2533062,DB,CAR,,,,,,,,,,,,,,,,,,232,0.00
Jeff Gladney,2564541,DB,FA,,,,,,,,,,,,,,,,,,233,0.00
Tay Gowan,2566427,DB,PHI,,,,,,,,,,,,,,,,,,234,0.00
Thomas Graham Jr.,2565923,DB,CHI,,,,,,,,,,,,,,,,,,235,0.00
Richie Grant,2565818,DB,ATL,,,,,,,,,,,,,,,,,,236,0.00
J.T. Gray,2561206,DB,NO,,,,,,,,,,,,,,,,,,237,0.00
A.J. Green,2563782,DB,CLE,,,,,,,,,,,,,,,,,,238,0.00
T.J. Green,2555537,DB,HOU,,,,,,,,,,,,,,,,,,239,0.00
Raven Greene,2561207,DB,FA,,,,,,,,,,,,,,,,,,240,0.00
Olaijah Griffin,2566635,DB,BUF,,,,,,,,,,,,,,,,,,241,0.00
Shaquill Griffin,2558259,DB,JAX,,,,,,,,,,,,,,,,,,242,0.00
Javelin Guidry,2565504,DB,NYJ,,,,,,,,,,,,,,,,,,243,0.00
Joe Haden,496733,DB,PIT,,,,,,,,,,,,,,,,,,244,0.00
Javon Hagan,2565219,DB,ARI,,,,,,,,,,,,,,,,,,245,0.00
Nate Hairston,2558108,DB,DEN,,,,,,,,,,,,,,,,,,246,0.00
Bryce Hall,2564796,DB,NYJ,,,,,,,,,,,,,,,,,,247,0.00
Darren Hall,2565821,DB,ATL,,,,,,,,,,,,,,,,,,248,0.00
Kemon Hall,2562975,DB,LAC,,,,,,,,,,,,,,,,,,249,0.00
Tyler Hall,2563497,DB,LA,,,,,,,,,,,,,,,,,,250,0.00
Damar Hamlin,2565872,DB,BUF,,,,,,,,,,,,,,,,,,251,0.00
Saquan Hampton,2562658,DB,FA,,,,,,,,,,,,,,,,,,252,0.00
Harrison Hand,2564547,DB,MIN,,,,,,,,,,,,,,,,,,253,0.00
Justin Hardee,2559181,DB,NYJ,,,,,,,,,,,,,,,,,,254,0.00
Madre Harper,2564421,DB,CAR,,,,,,,,,,,,,,,,,,255,0.00
Brontae Harris,2566217,DB,FA,,,,,,,,,,,,,,,,,,256,0.00
Marcell Harris,2561006,DB,SF,,,,,,,,,,,,,,,,,,257,0.00
Tim Harris,2562949,DB,FA,,,,,,,,,,,,,,,,,,258,0.00
Will Harris,2562395,DB,DET,,,,,,,,,,,,,,,,,,259,0.00
Ronnie Harrison,2561008,DB,CLE,,,,,,,,,,,,,,,,,,260,0.00
Myles Hartsfield,2563644,DB,CAR,,,,,,,,,,,,,,,,,,261,0.00
J.T. Hassell,2563045,DB,FA,,,,,,,,,,,,,,,,,,262,0.00
Jaylinn Hawkins,2563500,DB,ATL,,,,,,,,,,,,,,,,,,263,0.00
Casey Hayward,2532861,DB,LV,,,,,,,,,,,,,,,,,,264,0.00
C.J. Henderson,2564199,DB,CAR,,,,,,,,,,,,,,,,,,265,0.00
Trayvon Henderson,2561339,DB,CIN,,,,,,,,,,,,,,,,,,266,0.00
Tre Herndon,2561340,DB,JAX,,,,,,,,,,,,,,,,,,267,0.00
Gavin Heslop,2565156,DB,SEA,,,,,,,,,,,,,,,,,,268,0.00
Mike Hilton,2556559,DB,CIN,,,,,,,,,,,,,,,,,,269,0.00
Nate Hobbs,2566259,DB,LV,,,,,,,,,,,,,,,,,,270,0.00
Alijah Holder,2562572,DB,FA,,,,,,,,,,,,,,,,,,271,0.00
Jevon Holland,2566283,DB,MIA,,,,,,,,,,,,,,,,,,272,0.00
Nate Holley,2561627,DB,FA,,,,,,,,,,,,,,,,,,273,0.00
Ka'dar Hollman,2562940,DB,NYG,,,,,,,,,,,,,,,,,,274,0.00
Darnay Holmes,2564739,DB,NYG,,,,,,,,,,,,,,,,,,275,0.00
Amani Hooker,2562666,DB,TEN,,,,,,,,,,,,,,,,,,276,0.00
Malik Hooker,2558060,DB,DAL,,,,,,,,,,,,,,,,,,277,0.00
Jaycee Horn,2565893,DB,CAR,,,,,,,,,,,,,,,,,,278,0.00
Jameson Houston,2563791,DB,FA,,,,,,,,,,,,,,,,,,279,0.00
Talanoa Hufanga,2566529,DB,SF,,,,,,,,,,,,,,,,,,280,0.00
JuJu Hughes,2564352,DB,LA,,,,,,,,,,,,,,,,,,281,0.00
Mike Hughes,2560746,DB,KC,,,,,,,,,,,,,,,,,,282,0.00
Marlon Humphrey,2558067,DB,BAL,,,,,,,,,,,,,,,,,,283,0.00
J.T. Ibe,2565570,DB,FA,,,,,,,,,,,,,,,,,,284,0.00
Noah Igbinoghene,2564457,DB,MIA,,,,,,,,,,,,,,,,,,285,0.00
Adoree' Jackson,2558065,DB,NYG,,,,,,,,,,,,,,,,,,286,0.00
Bennett Jackson,2543834,DB,FA,,,,,,,,,,,,,,,,,,287,0.00
Chris Jackson,2564049,DB,TEN,,,,,,,,,,,,,,,,,,288,0.00
Dane Jackson,2563614,DB,BUF,,,,,,,,,,,,,,,,,,289,0.00
Donte Jackson,2560753,DB,CAR,,,,,,,,,,,,,,,,,,290,0.00
Eddie Jackson,2558176,DB,CHI,,,,,,,,,,,,,,,,,,291,0.00
J.C. Jackson,2560754,DB,NE,,,,,,,,,,,,,,,,,,292,0.00
Josh Jackson,2560755,DB,KC,,,,,,,,,,,,,,,,,,293,0.00
Lamar Jackson,2565513,DB,NYJ,,,,,,,,,,,,,,,,,,294,0.00
Mike Jackson,2562434,DB,SEA,,,,,,,,,,,,,,,,,,295,0.00
Robert Jackson,2561434,DB,FA,,,,,,,,,,,,,,,,,,296,0.00
William Jackson,2556367,DB,WAS,,,,,,,,,,,,,,,,,,297,0.00
Michael Jacquet,2564835,DB,JAX,,,,,,,,,,,,,,,,,,298,0.00
Natrell Jamerson,2560759,DB,NYJ,,,,,,,,,,,,,,,,,,299,0.00
Craig James,2561486,DB,PHI,,,,,,,,,,,,,,,,,,300,0.00
Derwin James,2560760,DB,LAC,,,,,,,,,,,,,,,,,,301,0.00
Shemar Jean-Charles,2566079,DB,GB,,,,,,,,,,,,,,,,,,302,0.00
Rayshawn Jenkins,2558182,DB,JAX,,,,,,,,,,,,,,,,,,303,0.00
Danny Johnson,2560764,DB,WAS,,,,,,,,,,,,,,,,,,304,0.00
Isaiah Johnson,2562675,DB,FA,,,,,,,,,,,,,,,,,,305,0.00
Jamar Johnson,2566031,DB,DEN,,,,,,,,,,,,,,,,,,306,0.00
Jaquan Johnson,2562676,DB,BUF,,,,,,,,,,,,,,,,,,307,0.00
Jaylon Johnson,2563701,DB,CHI,,,,,,,,,,,,,,,,,,308,0.00
