PlayerName,PlayerId,Pos,Team,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,FanPtsAgainst-pts,TouchCarries,TouchReceptions,Touches,TargetsReceptions,Targets,ReceptionPercentage,RzTarget,RzTouch,RzG2G,Rank,TotalPoints
Darius Anderson,2563824,RB,FA,,,,,,,,,,,,,,,,,,,,,,,45,0.00
Alex Armah,2558833,RB,NO,,,,,,,,,,,,,7.64,,,,,,,,,,46,0.00
Ryquell Armstead,2562622,RB,GB,,,,,,,,,,,,,6.93,,,,,,,,,,47,0.00
Kalen Ballage,2560967,RB,PIT,,,,,,,,,,,,,5.52,,,,,,,,,,48,0.00
Jake Bargas,2564508,RB,MIN,,,,,,,,,,,,,7.01,,,,,,,,,,49,0.00
Saquon Barkley,2560968,RB,NYG,,,,,,,,,,,,,5.58,,,,,,,,,,50,0.00
Nick Bawden,2560972,RB,NYJ,,,,,,,,,,,,,5.00,,,,,,,,,,51,0.00
Levante Bellamy,2563878,RB,DEN,,,,,,,,,,,,,6.19,,,,,,,,,,52,0.00
Eno Benjamin,2564889,RB,ARI,,,,,,,,,,,,,,,,,,,,,,,53,0.00
Khari Blasingame,2562869,RB,TEN,,,,,,,,,,,,,4.65,,,,,,,,,,54,0.00
Brandon Bolden,2532797,RB,NE,,,,,,,,,,,,,5.13,,,,,,,,,,55,0.00
Reggie Bonnafon,2561184,RB,CAR,,,,,,,,,,,,,11.46,,,,,,,,,,56,0.00
Mike Boone,2561099,RB,DEN,,,,,,,,,,,,,6.19,,,,,,,,,,57,0.00
Darius Bradwell,2565015,RB,LAC,,,,,,,,,,,,,3.34,,,,,,,,,,58,0.00
Matt Breida,2558918,RB,BUF,,,,,,,,,,,,,8.80,,,,,,,,,,59,0.00
Gary Brightwell,2566364,RB,NYG,,,,,,,,,,,,,5.58,,,,,,,,,,60,0.00
Tony Brooks-James,2563300,RB,FA,,,,,,,,,,,,,,,,,,,,,,,61,0.00
Spencer Brown,2565558,RB,CAR,,,,,,,,,,,,,11.46,,,,,,,,,,62,0.00
Rex Burkhead,2539265,RB,HOU,,,,,,,,,,,,,7.04,,,,,,,,,,63,0.00
Jason Cabinda,2560986,RB,DET,,,,,,,,,,,,,4.33,,,,,,,,,,64,0.00
Raymond Calais,2565207,RB,LA,,,,,,,,,,,,,7.93,,,,,,,,,,65,0.00
Trenton Cannon,2561137,RB,SF,,,,,,,,,,,,,4.09,,,,,,,,,,66,0.00
Patrick Carr,2565138,RB,FA,,,,,,,,,,,,,,,,,,,,,,,67,0.00
Chris Carson,2558865,RB,SEA,,,,,,,,,,,,,12.84,,,,,,,,,,68,0.00
Michael Carter,2566382,RB,NYJ,,,,,,,,,,,,,5.00,,,,,,,,,,69,0.00
Nick Chubb,2561021,RB,CLE,,,,,,,,,,,,,4.09,,,,,,,,,,70,0.00
Jordan Chunn,2561308,RB,FA,,,,,,,,,,,,,,,,,,,,,,,71,0.00
Darius Clark,2565561,RB,FA,,,,,,,,,,,,,,,,,,,,,,,72,0.00
Corey Clement,2559150,RB,DAL,,,,,,,,,,,,,4.04,,,,,,,,,,73,0.00
Tarik Cohen,2558250,RB,CHI,,,,,,,,,,,,,4.22,,,,,,,,,,74,0.00
Alex Collins,2555430,RB,SEA,,,,,,,,,,,,,12.84,,,,,,,,,,75,0.00
James Conner,2557978,RB,ARI,,,,,,,,,,,,,,,,,,,,,,,76,0.00
Dalvin Cook,2557991,RB,MIN,,,,,,,,,,,,,7.01,,,,,,,,,,77,0.00
Nathan Cottrell,2564175,RB,JAX,,,,,,,,,,,,,4.94,,,,,,,,,,78,0.00
Damarea Crockett,2563223,RB,DEN,,,,,,,,,,,,,6.19,,,,,,,,,,79,0.00
DeeJay Dallas,2565144,RB,SEA,,,,,,,,,,,,,12.84,,,,,,,,,,80,0.00
Mikey Daniel,2563476,RB,FA,,,,,,,,,,,,,,,,,,,,,,,81,0.00
Matt Dayes,2557987,RB,FA,,,,,,,,,,,,,,,,,,,,,,,82,0.00
A.J. Dillon,2563986,RB,GB,,,,,,,,,,,,,6.93,,,,,,,,,,83,0.00
Gerrid Doaks,2566277,RB,MIA,,,,,,,,,,,,,7.21,,,,,,,,,,84,0.00
J.K. Dobbins,2563548,RB,BAL,,,,,,,,,,,,,10.33,,,,,,,,,,85,0.00
Rico Dowdle,2565295,RB,DAL,,,,,,,,,,,,,4.04,,,,,,,,,,86,0.00
Chase Edmonds,2560711,RB,ARI,,,,,,,,,,,,,,,,,,,,,,,87,0.00
Trey Edmunds,2559325,RB,PIT,,,,,,,,,,,,,5.52,,,,,,,,,,88,0.00
Gus Edwards,2561324,RB,BAL,,,,,,,,,,,,,10.33,,,,,,,,,,89,0.00
Clyde Edwards-Helaire,2564271,RB,KC,,,,,,,,,,,,,,,,,,,,,,,90,0.00
Austin Ekeler,2559169,RB,LAC,,,,,,,,,,,,,3.34,,,,,,,,,,91,0.00
Travis Etienne,2566157,RB,JAX,,,,,,,,,,,,,4.94,,,,,,,,,,92,0.00
Chris Evans,2565944,RB,CIN,,,,,,,,,,,,,3.16,,,,,,,,,,93,0.00
Darrynton Evans,2564043,RB,TEN,,,,,,,,,,,,,4.65,,,,,,,,,,94,0.00
Tavien Feaster,2564187,RB,FA,,,,,,,,,,,,,,,,,,,,,,,95,0.00
Demetric Felton,2565968,RB,CLE,,,,,,,,,,,,,4.09,,,,,,,,,,96,0.00
D'Onta Foreman,2557994,RB,TEN,,,,,,,,,,,,,4.65,,,,,,,,,,97,0.00
Leonard Fournette,2557973,RB,TB,,,,,,,,,,,,,8.88,,,,,,,,,,98,0.00
Devonta Freeman,2543583,RB,BAL,,,,,,,,,,,,,10.33,,,,,,,,,,99,0.00
Royce Freeman,2560733,RB,HOU,,,,,,,,,,,,,7.04,,,,,,,,,,100,0.00
Jake Funk,2566208,RB,LA,,,,,,,,,,,,,7.93,,,,,,,,,,101,0.00
Tyler Gaffney,2543655,RB,FA,,,,,,,,,,,,,,,,,,,,,,,102,0.00
Kenneth Gainwell,2566397,RB,PHI,,,,,,,,,,,,,6.42,,,,,,,,,,103,0.00
Wayne Gallman,2557952,RB,ATL,,,,,,,,,,,,,7.08,,,,,,,,,,104,0.00
Myles Gaskin,2562270,RB,MIA,,,,,,,,,,,,,7.21,,,,,,,,,,105,0.00
Antonio Gibson,2565276,RB,WAS,,,,,,,,,,,,,5.81,,,,,,,,,,106,0.00
Cullen Gillaspia,2562906,RB,NYG,,,,,,,,,,,,,5.58,,,,,,,,,,107,0.00
Derrick Gore,2563347,RB,KC,,,,,,,,,,,,,,,,,,,,,,,108,0.00
Garrett Groshek,2565645,RB,MIN,,,,,,,,,,,,,7.01,,,,,,,,,,109,0.00
Pete Guerrerio,2565539,RB,FA,,,,,,,,,,,,,,,,,,,,,,,110,0.00
C.J. Ham,2556803,RB,MIN,,,,,,,,,,,,,7.01,,,,,,,,,,111,0.00
Damien Harris,2562281,RB,NE,,,,,,,,,,,,,5.13,,,,,,,,,,112,0.00
Najee Harris,2566448,RB,PIT,,,,,,,,,,,,,5.52,,,,,,,,,,113,0.00
JaMycal Hasty,2565108,RB,SF,,,,,,,,,,,,,4.09,,,,,,,,,,114,0.00
Javian Hawkins,2566689,RB,LA,,,,,,,,,,,,,7.93,,,,,,,,,,115,0.00
Darrell Henderson,2562574,RB,LA,,,,,,,,,,,,,7.93,,,,,,,,,,116,0.00
Khalil Herbert,2565926,RB,CHI,,,,,,,,,,,,,4.22,,,,,,,,,,117,0.00
Brian Hill,2558112,RB,CLE,,,,,,,,,,,,,4.09,,,,,,,,,,118,0.00
Justice Hill,2562407,RB,BAL,,,,,,,,,,,,,10.33,,,,,,,,,,119,0.00
Kylin Hill,2566076,RB,GB,,,,,,,,,,,,,6.93,,,,,,,,,,120,0.00
Dontrell Hilliard,2561461,RB,TEN,,,,,,,,,,,,,4.65,,,,,,,,,,121,0.00
Nyheim Hines,2560742,RB,IND,,,,,,,,,,,,,10.28,,,,,,,,,,122,0.00
Josh Hokit,2565111,RB,SF,,,,,,,,,,,,,4.09,,,,,,,,,,123,0.00
Elijah Holyfield,2562664,RB,CIN,,,,,,,,,,,,,3.16,,,,,,,,,,124,0.00
Travis Homer,2562665,RB,SEA,,,,,,,,,,,,,12.84,,,,,,,,,,125,0.00
Jordan Howard,2555418,RB,PHI,,,,,,,,,,,,,6.42,,,,,,,,,,126,0.00
Buddy Howell,2561344,RB,LA,,,,,,,,,,,,,7.93,,,,,,,,,,127,0.00
Chuba Hubbard,2565899,RB,CAR,,,,,,,,,,,,,11.46,,,,,,,,,,128,0.00
Kareem Hunt,2557917,RB,CLE,,,,,,,,,,,,,4.09,,,,,,,,,,129,0.00
Caleb Huntley,2566692,RB,ATL,,,,,,,,,,,,,7.08,,,,,,,,,,130,0.00
Jason Huntley,2563938,RB,PHI,,,,,,,,,,,,,6.42,,,,,,,,,,131,0.00
Godwin Igwebuike,2560749,RB,DET,,,,,,,,,,,,,4.33,,,,,,,,,,132,0.00
Alec Ingold,2562288,RB,LV,,,,,,,,,,,,,10.23,,,,,,,,,,133,0.00
Deon Jackson,2565603,RB,IND,,,,,,,,,,,,,10.28,,,,,,,,,,134,0.00
Justin Jackson,2560756,RB,LAC,,,,,,,,,,,,,3.34,,,,,,,,,,135,0.00
Josh Jacobs,2562377,RB,LV,,,,,,,,,,,,,10.23,,,,,,,,,,136,0.00
Jermar Jefferson,2566058,RB,DET,,,,,,,,,,,,,4.33,,,,,,,,,,137,0.00
D'Ernest Johnson,2563327,RB,CLE,,,,,,,,,,,,,4.09,,,,,,,,,,138,0.00
Jakob Johnson,2562890,RB,NE,,,,,,,,,,,,,5.13,,,,,,,,,,139,0.00
Kerryon Johnson,2560765,RB,FA,,,,,,,,,,,,,,,,,,,,,,,140,0.00
Ty Johnson,2562293,RB,NYJ,,,,,,,,,,,,,5.00,,,,,,,,,,141,0.00
Aaron Jones,2558116,RB,GB,,,,,,,,,,,,,6.93,,,,,,,,,,142,0.00
Ronald Jones,2560770,RB,TB,,,,,,,,,,,,,8.88,,,,,,,,,,143,0.00
Tony Jones,2564679,RB,NO,,,,,,,,,,,,,7.64,,,,,,,,,,144,0.00
Xavier Jones,2564364,RB,LA,,,,,,,,,,,,,7.93,,,,,,,,,,145,0.00
Alvin Kamara,2558019,RB,NO,,,,,,,,,,,,,7.64,,,,,,,,,,146,0.00
Joshua Kelley,2565054,RB,LAC,,,,,,,,,,,,,3.34,,,,,,,,,,147,0.00
John Kelly,2560777,RB,FA,,,,,,,,,,,,,,,,,,,,,,,148,0.00
Adrian Killins Jr.,2564841,RB,DEN,,,,,,,,,,,,,6.19,,,,,,,,,,149,0.00
Patrick Laird,2563296,RB,MIA,,,,,,,,,,,,,7.21,,,,,,,,,,150,0.00
Benny LeMay,2563794,RB,FA,,,,,,,,,,,,,,,,,,,,,,,151,0.00
Phillip Lindsay,2559947,RB,HOU,,,,,,,,,,,,,7.04,,,,,,,,,,152,0.00
Marlon Mack,2558123,RB,IND,,,,,,,,,,,,,10.28,,,,,,,,,,153,0.00
Ben Mason,2565845,RB,FA,,,,,,,,,,,,,,,,,,,,,,,154,0.00
Alexander Mattison,2562682,RB,MIN,,,,,,,,,,,,,7.01,,,,,,,,,,155,0.00
Christian McCaffrey,2557997,RB,CAR,,,,,,,,,,,,,11.46,,,,,,,,,,156,0.00
Nate McCrary,2566617,RB,BAL,,,,,,,,,,,,,10.33,,,,,,,,,,157,0.00
Anthony McFarland,2564994,RB,PIT,,,,,,,,,,,,,5.52,,,,,,,,,,158,0.00
Elijah McGuire,2557934,RB,KC,,,,,,,,,,,,,,,,,,,,,,,159,0.00
Jeremy McNichols,2557977,RB,TEN,,,,,,,,,,,,,4.65,,,,,,,,,,160,0.00
Sony Michel,2560809,RB,LA,,,,,,,,,,,,,7.93,,,,,,,,,,161,0.00
Dedrick Mills,2566905,RB,FA,,,,,,,,,,,,,,,,,,,,,,,162,0.00
Eli Mitchell,2566538,RB,SF,,,,,,,,,,,,,4.09,,,,,,,,,,163,0.00
Joe Mixon,2557976,RB,CIN,,,,,,,,,,,,,3.16,,,,,,,,,,164,0.00
Taquan Mizzell,2558975,RB,FA,,,,,,,,,,,,,,,,,,,,,,,165,0.00
David Montgomery,2562502,RB,CHI,,,,,,,,,,,,,4.22,,,,,,,,,,166,0.00
Zack Moss,2563617,RB,BUF,,,,,,,,,,,,,8.80,,,,,,,,,,167,0.00
Raheem Mostert,2553728,RB,SF,,,,,,,,,,,,,4.09,,,,,,,,,,168,0.00
Khalfani Muhammad,2558861,RB,FA,,,,,,,,,,,,,,,,,,,,,,,169,0.00
Gabe Nabers,2565066,RB,LAC,,,,,,,,,,,,,3.34,,,,,,,,,,170,0.00
Ryan Nall,2560817,RB,CHI,,,,,,,,,,,,,4.22,,,,,,,,,,171,0.00
Kene Nwangwu,2566313,RB,MIN,,,,,,,,,,,,,7.01,,,,,,,,,,172,0.00
Dare Ogunbowale,2559362,RB,JAX,,,,,,,,,,,,,4.94,,,,,,,,,,173,0.00
Qadree Ollison,2562797,RB,ATL,,,,,,,,,,,,,7.08,,,,,,,,,,174,0.00
Sewo Olonilua,2563857,RB,DAL,,,,,,,,,,,,,4.04,,,,,,,,,,175,0.00
Devine Ozigbo,2562409,RB,JAX,,,,,,,,,,,,,4.94,,,,,,,,,,176,0.00
Jacques Patrick,2563737,RB,FA,,,,,,,,,,,,,,,,,,,,,,,177,0.00
Jaret Patterson,2567160,RB,WAS,,,,,,,,,,,,,5.81,,,,,,,,,,178,0.00
Elijhaa Penny,2556762,RB,NYG,,,,,,,,,,,,,5.58,,,,,,,,,,179,0.00
Rashaad Penny,2560835,RB,SEA,,,,,,,,,,,,,12.84,,,,,,,,,,180,0.00
La'Mical Perine,2564808,RB,NYJ,,,,,,,,,,,,,5.00,,,,,,,,,,181,0.00
Samaje Perine,2558138,RB,CIN,,,,,,,,,,,,,3.16,,,,,,,,,,182,0.00
Malcolm Perry,2564484,RB,FA,,,,,,,,,,,,,,,,,,,,,,,183,0.00
Senorise Perry,2550633,RB,FA,,,,,,,,,,,,,,,,,,,,,,,184,0.00
Scottie Phillips,2564085,RB,HOU,,,,,,,,,,,,,7.04,,,,,,,,,,185,0.00
Artavis Pierce,2565417,RB,CHI,,,,,,,,,,,,,4.22,,,,,,,,,,186,0.00
Sandro Platzgummer,2565523,RB,NYG,,,,,,,,,,,,,5.58,,,,,,,,,,187,0.00
Tony Pollard,2562699,RB,DAL,,,,,,,,,,,,,4.04,,,,,,,,,,188,0.00
C.J. Prosise,2555417,RB,FA,,,,,,,,,,,,,,,,,,,,,,,189,0.00
Trey Ragas,2565654,RB,LV,,,,,,,,,,,,,10.23,,,,,,,,,,190,0.00
Craig Reynolds,2562834,RB,DET,,,,,,,,,,,,,4.33,,,,,,,,,,191,0.00
Patrick Ricard,2558990,RB,BAL,,,,,,,,,,,,,10.33,,,,,,,,,,192,0.00
Jalen Richard,2556885,RB,LV,,,,,,,,,,,,,10.23,,,,,,,,,,193,0.00
James Robinson,2564223,RB,JAX,,,,,,,,,,,,,4.94,,,,,,,,,,194,0.00
Larry Rountree III,2566505,RB,LAC,,,,,,,,,,,,,3.34,,,,,,,,,,195,0.00
Jaylen Samuels,2560862,RB,HOU,,,,,,,,,,,,,7.04,,,,,,,,,,196,0.00
Miles Sanders,2562722,RB,PHI,,,,,,,,,,,,,6.42,,,,,,,,,,197,0.00
Mekhi Sargent,2566962,RB,LA,,,,,,,,,,,,,7.93,,,,,,,,,,198,0.00
Jordan Scarlett,2562725,RB,FA,,,,,,,,,,,,,,,,,,,,,,,199,0.00
Boston Scott,2561146,RB,PHI,,,,,,,,,,,,,6.42,,,,,,,,,,200,0.00
Stevie Scott III,2565705,RB,FA,,,,,,,,,,,,,,,,,,,,,,,201,0.00
Trey Sermon,2566544,RB,SF,,,,,,,,,,,,,4.09,,,,,,,,,,202,0.00
Devin Singletary,2562734,RB,BUF,,,,,,,,,,,,,8.80,,,,,,,,,,203,0.00
Ito Smith,2559924,RB,FA,,,,,,,,,,,,,,,,,,,,,,,204,0.00
Rodney Smith,2563680,RB,FA,,,,,,,,,,,,,,,,,,,,,,,205,0.00
Benny Snell,2562743,RB,PIT,,,,,,,,,,,,,5.52,,,,,,,,,,206,0.00
Johnny Stanton,2561489,RB,CLE,,,,,,,,,,,,,4.09,,,,,,,,,,207,0.00
Rhamondre Stevenson,2566343,RB,NE,,,,,,,,,,,,,5.13,,,,,,,,,,208,0.00
Mason Stokke,2565579,RB,FA,,,,,,,,,,,,,,,,,,,,,,,209,0.00
D'Andre Swift,2563965,RB,DET,,,,,,,,,,,,,4.33,,,,,,,,,,210,0.00
J.J. Taylor,2564640,RB,NE,,,,,,,,,,,,,5.13,,,,,,,,,,211,0.00
Jonathan Taylor,2564148,RB,IND,,,,,,,,,,,,,10.28,,,,,,,,,,212,0.00
Patrick Taylor,2564040,RB,GB,,,,,,,,,,,,,6.93,,,,,,,,,,213,0.00
Chris Thompson,2540011,RB,FA,,,,,,,,,,,,,,,,,,,,,,,214,0.00
Darwin Thompson,2562832,RB,TB,,,,,,,,,,,,,8.88,,,,,,,,,,215,0.00
Ke'Shawn Vaughn,2565258,RB,TB,,,,,,,,,,,,,8.88,,,,,,,,,,216,0.00
Danny Vitale,2555218,RB,FA,,,,,,,,,,,,,,,,,,,,,,,217,0.00
Christian Wade,2562896,RB,BUF,,,,,,,,,,,,,8.80,,,,,,,,,,218,0.00
Austin Walter,2563138,RB,NYJ,,,,,,,,,,,,,5.00,,,,,,,,,,219,0.00
Jonathan Ward,2564949,RB,ARI,,,,,,,,,,,,,,,,,,,,,,,220,0.00
Mike Weber,2562775,RB,FA,,,,,,,,,,,,,,,,,,,,,,,221,0.00
Jordan Wilkins,2560933,RB,JAX,,,,,,,,,,,,,4.94,,,,,,,,,,222,0.00
Antonio Williams,2565393,RB,BUF,,,,,,,,,,,,,8.80,,,,,,,,,,223,0.00
Damien Williams,2550512,RB,CHI,,,,,,,,,,,,,4.22,,,,,,,,,,224,0.00
Darrel Williams,2560935,RB,KC,,,,,,,,,,,,,,,,,,,,,,,225,0.00
Dexter Williams,2562784,RB,CLE,,,,,,,,,,,,,4.09,,,,,,,,,,226,0.00
Jamaal Williams,2558204,RB,DET,,,,,,,,,,,,,4.33,,,,,,,,,,227,0.00
Javonte Williams,2566049,RB,DEN,,,,,,,,,,,,,6.19,,,,,,,,,,228,0.00
Jonathan Williams,2555227,RB,NYG,,,,,,,,,,,,,5.58,,,,,,,,,,229,0.00
Pooka Williams Jr.,2566788,RB,CIN,,,,,,,,,,,,,3.16,,,,,,,,,,230,0.00
Trayveon Williams,2562600,RB,CIN,,,,,,,,,,,,,3.16,,,,,,,,,,231,0.00
Ty'Son Williams,2565542,RB,BAL,,,,,,,,,,,,,10.33,,,,,,,,,,232,0.00
Jeff Wilson,2560938,RB,SF,,,,,,,,,,,,,4.09,,,,,,,,,,233,0.00
