PlayerName,PlayerId,Pos,Team,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,Rank,TotalPoints
Nnamdi Madubuike,2563563,DL,BAL,21,22,6.5,11,,1,,,,,,,,1,17,,,34,88.70
Vita Vea,2560909,DL,TB,27,15,7,10,,,,,,,,,,1,13,,,35,87.50
B.J. Hill,2560740,DL,CIN,25,31,3,7,,,,,,,,,,4,9,,,36,87.10
Joseph Ossai,2565956,DL,CIN,26,20,5,4,,2,,,,,,,1,1,15,,,37,87.00
Osa Odighizuwa,2566016,DL,DAL,25,22,4.5,5,,1,,,,,,,,1,23,,,38,84.70
Poona Ford,2561195,DL,LAC,24,15,3,8,1,,,,,,,,,5,9,3,,39,83.60
Grady Jarrett,2552327,DL,ATL,30,23,2.5,9,,,,,,,,,,,12,,,40,83.30
Za'Darius Smith,2552279,DL,DET,22,13,9,9,,,,,,,,,,1,17,,,41,83.30
Sam Hubbard,2560745,DL,CIN,25,16,2,3,1,1,,,,,1,,,2,9,,,42,82.80
Chase Young,2565294,DL,NO,21,10,5.5,8,,1,,,,,,,,3,21,,,43,82.00
Gervon Dexter Sr.,2569621,DL,CHI,23,28,5,4,,,2,,,,,,,1,19,,,44,81.30
Calijah Kancey,2570356,DL,TB,22,6,7.5,11,,1,1,,,,,,,,17,,,45,81.10
Quinnen Williams,2562599,DL,NYJ,25,12,6,8,,,,,,,,,1,,18,,,46,80.70
Dorance Armstrong,2560959,DL,WAS,20,19,5,7,,2,,,,,,,,1,14,,,47,78.40
Jarran Reed,2555238,DL,SEA,21,24,4.5,5,,1,,,,,,,,2,15,,,48,78.40
Montez Sweat,2562749,DL,CHI,18,14,5.5,9,,2,,,,,,,,2,12,,,49,77.90
Bryan Bresee,2570128,DL,NO,17,8,7.5,7,,1,,,,,,,1,3,14,,,50,76.80
DaVon Hamilton,2564190,DL,JAX,34,28,,5,,,,,,,,,,,2,,,51,76.30
Chris Jones,2556369,DL,KC,19,18,5,9,,1,,,,,,,,,20,,,52,76.30
DeMarcus Walker,2557894,DL,CHI,25,22,3.5,7,,,,,,,,,,,16,,,53,76.20
Javon Kinlaw,2565117,DL,NYJ,27,13,4.5,5,,2,1,,,,,,,,5,,4,54,75.43
John Franklin-Myers,2560731,DL,DEN,18,22,7,8,,,,,,,,,,,18,,,55,75.20
Cameron Jordan,2495184,DL,NO,18,16,4,7,1,,,,,,,,,4,8,,,56,72.60
Harrison Phillips,2560840,DL,MIN,16,40,2,2,,1,1,,,,,,,4,5,,,57,72.00
Tim Settle,2560871,DL,HOU,24,7,5,10,,,1,,,,,,,,10,,2,58,71.27
Tershawn Wharton,2564310,DL,KC,18,11,6.5,7,,1,,,,,,,,2,11,,,59,71.10
David Onyemata,2556274,DL,ATL,23,22,3,8,,,,,,,,,,1,5,,,60,70.70
Michael Danna,2564262,DL,KC,20,21,3.5,5,,2,,,,,,,,1,8,,,61,70.60
Isaiah McGuire,2569669,DL,CLE,18,18,2.5,8,,3,,,,,,,,,9,,,62,69.80
Laiatu Latu,2572123,DL,IND,16,16,4,5,,3,1,,,,,,,1,12,,,63,69.10
Daron Payne,2560834,DL,WAS,22,20,4,5,,,,,,,,,,2,7,,,64,69.00
Sam Okuayinonu,2568831,DL,SF,25,10,3,6,,1,,,,,,,,1,7,,,65,68.00
Malcolm Roach,2564688,DL,DEN,18,25,2.5,5,,1,1,,,,,,,2,8,,,66,68.00
T'Vondre Sweat,2572075,DL,TEN,22,29,1,4,,1,1,,,,,,,1,3,,30,67,67.90
Derek Barnett,2557984,DL,HOU,15,11,5,4,,2,2,,2,,,,,,7,,64,68,67.73
Dante Stills,2570218,DL,ARI,20,22,4.5,4,,1,,,,,,,,1,6,,,69,67.20
Jer'Zhan Newton,2572579,DL,WAS,19,25,2,6,,1,1,,,,,,,1,7,,2,70,67.07
Davon Godchaux,2558012,DL,NE,24,43,,1,,,,,,,,,,1,1,,,71,66.30
Khalen Saunders,2562723,DL,NO,18,25,2,3,1,,,,,,,,,3,5,37,,72,65.23
Jonathan Bullard,2555335,DL,MIN,21,20,1,7,,,,,,,,,,3,3,,,73,65.00
Keeanu Benton,2570260,DL,PIT,16,20,1,2,1,,1,,,,,,,6,8,11,,74,64.87
Dre'Mont Jones,2562412,DL,SEA,14,14,4,7,,1,,,,,1,,,1,13,,,75,64.40
Darrell Taylor,2565198,DL,CHI,20,12,3,3,,2,,,,,,,,2,9,,,76,64.20
Maliek Collins,2555400,DL,SF,20,13,5,5,,,2,,,,,,,,12,,,77,63.30
Dayo Odeyingbo,2565609,DL,IND,13,18,3,7,,2,1,,,,,,,,17,,,78,63.30
Shy Tuttle,2563242,DL,CAR,22,24,,,,1,2,,,,,,,3,1,,,79,60.90
Deatrich Wise,2558000,DL,NE,16,13,5,5,,,,,,,,,,3,8,,,80,60.80
Logan Hall,2568303,DL,TB,17,11,5.5,6,,,1,,,,,,,1,10,,,81,60.60
Ed Oliver,2562322,DL,BUF,14,15,3,5,,3,,,,,,,,,13,,,82,60.50
Shelby Harris,2549926,DL,CLE,18,19,1.5,5,,1,,,,,,,,2,5,,,83,59.90
Aidan Hutchinson,2567547,DL,DET,12,7,7.5,7,,1,,,,,,,,,17,,,84,59.70
Daniel Ekuale,2561458,DL,NE,24,28,1,2,,,,,,,,,,,3,,,85,59.30
Micheal Clemons,2568024,DL,NYJ,18,16,4.5,4,,1,,,,,,,,,8,,,86,59.10
Devonte Wyatt,2567640,DL,GB,17,6,5,9,,,2,,,,,,,,9,,,87,59.10
Jeremiah Ledbetter,2558124,DL,JAX,20,18,2,8,,,,,,,,,,,4,,,88,58.80
Rakeem Nunez-Roches,2552674,DL,NYG,14,38,2,2,,,,,,,,,,2,6,,,89,58.80
Kenny Clark,2555282,DL,GB,20,17,1,4,,,2,,,,,,,2,5,,,90,57.70
D.J. Jones,2558265,DL,DEN,21,21,1,1,,,1,,,,,,,3,3,,,91,57.60
Sebastian Joseph-Day,2561079,DL,TEN,18,26,2.5,3,,,,,,,,,,1,6,,,92,57.60
Karl Brooks,2569753,DL,GB,14,10,3.5,4,,1,3,,,,,,1,2,6,,,93,57.50
Alim McNeill,2566061,DL,DET,17,8,3.5,7,,1,,,,,,,,1,7,,,94,57.30
Tyree Wilson,2570050,DL,LV,16,11,4.5,6,,1,,,,,,,,,10,,,95,57.10
Teair Tart,2565474,DL,LAC,15,14,1,5,1,1,1,,,,,,1,2,5,4,,96,57.03
Milton Williams,2566418,DL,PHI,11,13,5,7,,1,1,,,,,,,1,10,,,97,56.80
Solomon Thomas,2558018,DL,NYJ,15,11,3.5,5,,1,1,,,,,,,2,6,,,98,56.10
Arik Armstead,2552493,DL,JAX,21,8,2,3,,,,,,,,,,3,7,,,99,55.80
Da'Shawn Hand,2561004,DL,MIA,20,11,1,5,,1,1,,,,,,,1,4,,,100,55.10
Travis Jones,2567277,DL,BAL,22,20,1,4,,,,,,,,,,,4,,,101,55.00
Mazi Smith,2569687,DL,DAL,22,19,1,4,,,,,,,,,,,3,,,102,53.90
Brandon Graham,496788,DL,PHI,15,5,3.5,6,,1,,,,,,,,2,7,,,103,53.50
Larry Ogunjobi,2557836,DL,PIT,16,25,1.5,5,,,,,,,,,,,7,,,104,53.00
John Jenkins,2539231,DL,LV,13,33,1,3,,,,,,,,,,2,4,,,105,52.80
Felix Anudike-Uzomah,2569930,DL,KC,16,11,2.5,6,,1,1,,,,,,,,7,,,106,52.60
Morgan Fox,2556529,DL,LAC,19,8,3.5,4,,,,,,,,,,1,6,,,107,51.80
Dalvin Tomlinson,2557846,DL,CLE,13,13,3,6,,,,,,,,,,,18,,,108,51.30
L.J. Collier,2562248,DL,ARI,13,16,3.5,4,,,1,,,,,,,2,6,,,109,51.10
Mario Edwards,2553433,DL,HOU,12,19,3,3,,,2,,,,,,,2,8,,,110,50.90
Bobby Brown III,2566199,DL,LAR,16,28,,4,,,,,,,,,,1,1,,,111,49.80
Jonah Laulu,2572126,DL,LV,15,20,1,3,,,,,,,,,,3,2,,,112,49.50
Payton Turner,2566355,DL,NO,10,11,2,3,,2,,,,,,,,4,3,,,113,48.60
Johnathan Hankins,2540147,DL,SEA,15,15,1,5,1,,,,,,,,,1,2,,,114,48.00
Roy Lopez,2566133,DL,ARI,10,18,1,4,,1,1,,,,,,,3,3,,,115,47.30
Ogbo Okoronkwo,2560829,DL,CLE,15,8,3,5,,1,,,,,,,,,6,,,116,47.30
Nathan Shepherd,2560873,DL,NO,16,21,1.5,3,,,,,,,,,,,6,,,117,47.10
Jeremiah Pharms,2569505,DL,NE,16,17,2,4,,,,,,,,,,,5,,,118,46.70
Clelin Ferrell,2562263,DL,WAS,11,15,3.5,4,,1,,,,,,,,,9,,,119,46.50
Dondrea Tillman,2573875,DL,DEN,13,10,5,5,,,,,,,,,,,7,,,120,46.50
Levi Onwuzurike,2566067,DL,DET,16,12,1.5,1,,1,,,,,,,,,13,,,121,45.70
Naquan Jones,2566953,DL,ARI,11,16,3,4,,,,,,,,,,2,4,,,122,45.10
Charles Harris,2558001,DL,PHI,16,8,3,4,,,,,,,,,,,7,,,123,44.30
LaBryan Ray,2568441,DL,CAR,15,26,1,2,,,,,,,,,,,2,,,124,44.10
Chris Williams,2564154,DL,CHI,17,6,3,3,,,,,,,,,,,7,,,125,43.10
Jerry Tillery,2562763,DL,MIN,13,15,,1,,1,,,,,,,1,2,3,,,126,43.00
Byron Cowart,2562392,DL,CHI,14,12,2.5,5,,,,,,,,,,,4,,,127,42.70
Jordan Davis,2568069,DL,PHI,15,12,1,3,,,1,,,,,,,2,1,,,128,42.70
Joshua Paschal,2567559,DL,DET,15,6,2,5,,,1,,,,,,,,8,,,129,42.60
Dawuane Smoot,2557839,DL,BUF,12,4,1.5,5,,2,,,,,,,,1,4,,,130,42.40
Carl Lawson,2557901,DL,DAL,7,8,5,4,,1,,,,,,,,,15,,,131,42.30
DaQuan Jones,2543504,DL,BUF,11,12,2.5,5,,,,,,,,,,1,7,,,132,42.20
D.J. Reader,2555388,DL,DET,11,12,3,4,,,,,,,,,,1,8,,,133,42.20
Roy Robertson-Harris,2556665,DL,SEA,10,10,2,4,,,,,,,,,2,1,5,,,134,42.00
Kris Jenkins,2571928,DL,CIN,10,21,3,3,,,,,,,,,,,5,,,135,40.60
Jonathan Allen,2557844,DL,WAS,16,3,3,3,,,,,,,,,,,7,,,136,39.80
Leonard Taylor III,2572720,DL,NYJ,13,11,1.5,4,,,,,,,,,,1,4,,,137,39.60
Maason Smith,2572159,DL,JAX,10,7,3,3,,,,,,,,,,3,4,,,138,39.20
Mike Pennel,2550242,DL,KC,10,15,3,3,,1,,,,,,,,,2,,,139,39.00
Jalyx Hunt,2572378,DL,PHI,12,9,1.5,1,,2,,,,,,,,1,3,,,140,38.90
James Smith-Williams,2565291,DL,ATL,12,12,1,7,,,,,,,,,,,2,,,141,38.70
Tommy Togiai,2565989,DL,HOU,11,17,1.5,2,,,,,,,,,,2,2,,,142,38.70
Tyquan Lewis,2560791,DL,IND,14,10,1.5,2,,1,,,,,,,,,4,,,143,38.50
Foley Fatukasi,2560722,DL,HOU,16,8,1,4,,,,,,,,,,,3,,,144,38.30
Tedarrell Slaton,2566094,DL,GB,15,15,1,2,,,,,,,,,,,3,,,145,38.00
Zach Harrison,2569555,DL,ATL,6,20,1,3,,,,,,,1,,,2,1,,,146,37.00
Byron Murphy II,2572531,DL,SEA,12,24,0.5,2,,,,,,,,,,,1,,,147,36.90
Evan Anderson,2573524,DL,SF,13,11,1,2,,1,1,,,,,,,,2,,,148,36.60
Otito Ogbonnia,2568183,DL,LAC,14,23,,,,,,,,,,,,,3,,,149,36.30
Jalen Redmond,2570792,DL,MIN,10,8,1,6,,,,,,,,,,2,1,,,150,36.30
Denico Autry,2550646,DL,HOU,8,5,3,3,,,,,,,,,,3,6,,,151,36.00
Broderick Washington,2563593,DL,BAL,9,12,2,1,,1,,,,,,,,2,2,,,152,35.70
Jalyn Holmes,2560744,DL,WAS,11,7,2,6,,,,,,,,,,,3,,,153,35.20
Austin Booker,2571904,DL,CHI,14,7,1.5,3,,,,,,,,,,,4,,,154,34.70
DJ Davidson,2567991,DL,NYG,12,11,2,2,,,2,,,,,,,,2,,,155,34.60
Jacob Martin,2561092,DL,CHI,9,6,3,3,,,,,,,,,,1,6,,,156,33.10
Michael Pierce,2556650,DL,BAL,6,13,2,1,1,,,,,,,,,2,4,6,,157,33.00
Taven Bryan,2560983,DL,IND,11,9,1,3,,,1,,,,,,,1,2,,,158,32.90
Tyler Davis,2572192,DL,LAR,12,17,0.5,2,,,,,,,,,,,1,,,159,32.70
Demarcus Lawrence,2543490,DL,DAL,7,7,3,4,,1,,,,,,,,,5,,,160,32.70
Jordan Elliott,2563779,DL,SF,12,7,,2,,,,,,,,,2,,2,,,161,32.20
Colby Wooden,2569783,DL,GB,9,11,,2,,,,,,,,,1,2,2,,,162,32.10
Javon Solomon,2571871,DL,BUF,9,4,2,3,,1,1,,,,,,,,6,,,163,31.90
Austin Johnson,2556368,DL,BUF,7,12,0.5,,2,,,,,,,,,2,1,9,,164,31.50
Linval Joseph,496802,DL,DAL,9,10,2,2,,1,,,,,,,,,3,,,165,31.50
Sheldon Day,2555241,DL,WAS,12,12,,2,,,,,,,,,,1,1,,,166,31.20
Al-Quadin Muhammad,2558131,DL,DET,8,3,3,4,,,,,,,,,,1,5,,,167,30.80
Jaquelin Roy,2570080,DL,NE,12,5,2,3,,,,,,,,,,,2,,,168,30.50
Christian Wilkins,2562782,DL,LV,11,6,2,2,,,,,,,,,,,6,,,169,30.10
Elijah Chatman,2573820,DL,NYG,11,10,1,2,,,1,,,,,,,,3,,,170,30.00
Benito Jones,2564466,DL,MIA,9,15,,4,,,,,,,,,,,3,,,171,30.00
DeWayne Carter,2571853,DL,BUF,11,3,,5,,,,,,,,,,1,3,,,172,29.80
Casey Toohill,2564868,DL,BUF,9,11,1,2,,,1,,,,,,,1,1,,,173,29.10
Zachary Carter,2567445,DL,LV,10,12,1.5,,,,,,,,,,,1,2,,,174,28.70
C.J. Brewer,2569330,DL,TB,7,5,2,3,,,,,,,,,,2,3,,,175,28.50
James Lynch,2564565,DL,TEN,6,14,1,2,,,,,,,,,,2,2,,,176,28.40
Myles Murphy,2569663,DL,CIN,11,9,,1,,,,,,,,,,1,4,,,177,27.90
Tyler Lacy,2569897,DL,JAX,10,15,,2,,,,,,,,,,,1,,,178,27.50
Xavier Thomas,2572435,DL,ARI,6,4,2.5,2,,1,,,,,,,,1,4,,,179,27.40
Bryce Huff,2565510,DL,PHI,5,8,2.5,3,,1,,,,,,,,,4,,,180,27.30
Thomas Booker,2567670,DL,PHI,8,10,1,2,,,,,,,,,,1,2,,,181,26.50
Andrew Billings,2555267,DL,CHI,9,4,1,2,,1,,,,,,,,,3,,,182,25.90
Kentavius Street,2560885,DL,ATL,9,6,1,4,,,,,,,,,,,1,,,183,25.60
Maurice Hurst,2560748,DL,CLE,9,7,0.5,4,,,,,,,,,,,1,,,184,25.20
Mike Hall Jr.,2571949,DL,CLE,8,6,1,3,,,,,,,,,,,6,,,185,25.10
Brent Urban,2543765,DL,BAL,9,11,,,,,,,,,,,,2,,,,186,25.10
Kevin Givens,2562655,DL,SF,6,5,3.5,2,,,,,,,,,,,6,,,187,25.00
Isaiahh Loudermilk,2566457,DL,PIT,10,7,,,,,,,,,,,1,1,,,,188,24.70
Jihad Ward,2555248,DL,MIN,5,5,1,1,,,1,,,,,,,1,14,,2,189,24.57
Marshawn Kneeland,2571976,DL,DAL,9,5,,2,,,1,,,,,,,1,3,,,190,24.50
Sheldon Rankins,2555242,DL,CIN,10,8,1,1,,,,,,,,,,,1,,,191,23.80
Greg Gaines,2562391,DL,TB,7,10,1,2,,,,,,,,,,,4,,,192,23.50
McKinnley Jackson,2571925,DL,CIN,6,9,1,2,,1,,,,,,,,,1,,,193,23.40
Quinton Jefferson,2555358,DL,BUF,5,9,2,3,,,,,,,,,,,4,,,194,23.40
John Ridgeway,2567502,DL,NO,8,7,,1,,,,,,,,,1,1,,,,195,23.20
Zacch Pickens,2569624,DL,CHI,8,11,1,1,,,,,,,,,,,2,,,196,23.10
Phidarian Mathis,2568339,DL,NYJ,8,9,,2,,,,,,,,,,1,,,,197,22.90
Khalil Davis,2565210,DL,SF,7,5,1,4,,,,,,,,,,,2,,,198,22.50
Montravius Adams,2557876,DL,PIT,9,5,1,2,,,,,,,,,,,1,,,199,22.00
Jordan Jackson,2567970,DL,DEN,4,13,1,1,,1,,,,,,,,,2,,,200,21.80
Eddie Goldman,2552489,DL,ATL,7,9,1,1,,,,,,,,,,,3,,,201,20.90
Pat O'Connor,2558863,DL,DET,5,13,1,2,,,,,,,,,,,1,,,202,20.80
Yannick Ngakoue,2555421,DL,FA,5,9,1.5,1,,,,,,,,,,,6,,,203,20.40
Robert Beal Jr.,2570299,DL,SF,11,6,,,,,,,,,,,,,,,,204,20.10
Dylan Horton,2569828,DL,HOU,6,10,,1,,,,,,,,,,1,2,,,205,20.00
Moro Ojomo,2570209,DL,PHI,6,14,,,,,,,,,,,,,5,,,206,19.90
DeShawn Williams,2553623,DL,CAR,8,8,0.5,,,,,,,,,,,,4,,,207,19.80
Jay Tufele,2566172,DL,CIN,5,10,0.5,1,,,,,,,,,,1,2,,,208,19.50
Raekwon Davis,2564445,DL,IND,7,8,,1,,,,,,,,,,1,,,,209,19.30
Scott Matlock,2570284,DL,LAC,3,5,1,1,,,,,,,,,,1,1,,,210,18.80
Kalia Davis,2568204,DL,SF,6,6,,,1,,,,,,,,,1,,2,,211,18.67
Khyiris Tonga,2565935,DL,ARI,6,16,,,,,,,,,,,,,,,,212,18.60
Jordon Riley,2570167,DL,NYG,7,5,,3,,,,,,,,,,,1,,,213,18.50
Nick Thurman,2561597,DL,FA,6,13,,1,,,,,,,,,,,,,,214,18.30
Neville Gallimore,2563842,DL,LAR,7,12,,,,,,,,,,,,,1,,,215,18.20
Jordan Jefferson,2572141,DL,JAX,5,7,1,1,,,,,,,,,,1,1,,,216,18.20
Ali Gaye,2571005,DL,TEN,7,1,1,3,,,,,,,,,,,1,,,217,18.10
William Gholston,2540176,DL,TB,6,6,1,1,,,,,,,,,,,4,,,218,18.10
Jaylen Harrell,2572066,DL,TEN,8,5,,2,,,,,,,,,,,,,,219,18.00
Javontae Jean-Baptiste,2572570,DL,WAS,6,7,1,1,,,,,,,,,,,2,,,220,17.70
Elijah Garcia,2567829,DL,NYG,5,9,,2,,,1,,,,,,,,1,,,221,17.40
Jayden Peevy,2568834,DL,HOU,2,4,1.5,1,,1,,,,,,,,1,3,,,222,17.40
Alex Wright,2567484,DL,CLE,5,3,1,1,,,,,,,1,,,,1,,,223,17.30
Tyrus Wheat,2570885,DL,DAL,6,8,0.5,1,,,,,,,,,,,1,,,224,16.80
Bruce Hector,2561338,DL,NYJ,4,6,1,3,,,,,,,,,,,1,,,225,16.60
Malik Herring,2566992,DL,KC,7,5,,1,,,,,,,,,,,3,,,226,16.50
Adetomiwa Adebawore,2569843,DL,IND,5,2,1,3,,,,,,,,,,,2,,,227,16.20
Desjuan Johnson,2569969,DL,LAR,4,8,1,1,,,,,,,,,,,1,,,228,14.80
Keondre Coburn,2569924,DL,TEN,7,7,,,,,,,,,,,,,,,,229,14.70
Demone Harris,2561209,DL,ATL,4,7,,1,,,,,,,,,,1,1,,,230,14.70
Kurt Hinish,2568876,DL,HOU,5,7,,2,,,,,,,,,,,,,,231,14.70
Jordan Phillips,2552492,DL,BUF,4,2,,,1,,,,,,,,,1,2,2,,232,14.27
Cedric Johnson,2571931,DL,CIN,5,2,1,1,,,,,,,,,,,4,,,233,14.20
Eric Watts,2572726,DL,NYJ,7,6,,,,,,,,,,,,,,,,234,14.10
Jowon Briggs,2571946,DL,CLE,3,10,,1,,,1,,,,,,,,2,,,235,14.00
James Houston,2567544,DL,CLE,5,3,1,1,,,,,,,,,,,2,,,236,13.80
Darius Robinson,2572429,DL,ARI,4,6,1,1,,,,,,,,,,,1,,,237,13.60
Bilal Nichols,2560821,DL,ARI,6,4,,1,,,,,,,,,,,1,,,238,13.40
Isaiah Foskey,2570134,DL,NO,4,12,,,,,,,,,,,,,,,,239,13.20
Charles Omenihu,2562324,DL,KC,4,2,1,,,1,,,,,,,,,1,,,240,13.20
Ta'Quon Graham,2565815,DL,ATL,6,6,,,,,,,,,,,,,1,,,241,13.10
Christian Barmore,2566328,DL,NE,6,,1,1,,,,,,,,,,,1,,,242,13.00
Jaden Crumedy,2571886,DL,CAR,4,9,0.5,,,,,,,,,,,,1,,,243,12.90
Jonathan Harris,2562945,DL,MIN,4,6,,1,,,1,,,,,,,,1,,,244,12.60
Takk McKinley,2557872,DL,FA,4,5,0.5,1,,,,,,,,,,,2,,,245,12.50
Myles Adams,2563620,DL,DET,4,3,1,1,,,,,,,,,,,2,,,246,12.30
Ruke Orhorhoro,2571811,DL,ATL,4,7,,1,,,,,,,,,,,1,,,247,12.20
Eric Johnson,2567703,DL,NE,2,15,,,,,,,,,,,,,,,,248,12.00
Dean Lowry,2555274,DL,PIT,1,4,1,,,,,,,,,,1,1,1,,,249,11.90
Javon Hargrave,2555239,DL,SF,4,3,1,1,,,,,,,,,,,1,,,250,11.80
Dominique Robinson,2567421,DL,CHI,4,3,,,,,,,,,,,1,,1,,,251,11.30
Cory Durden,2570951,DL,NYG,4,6,,1,,,,,,,,,,,,,,252,11.10
Carlos Basham,2565863,DL,NYG,1,8,,1,,,,,,,,,,1,1,,,253,10.80
Ben Stille,2569041,DL,ARI,1,3,1,1,,,1,,,,,,,1,1,,,254,10.80
Eyioma Uwazurike,2567535,DL,DEN,3,8,0.5,,,,,,,,,,,,1,,,255,10.80
Carlos Watkins,2557877,DL,DAL,4,8,,,,,,,,,,,,,,,,256,10.80
Bo Richter,2573322,DL,MIN,5,3,,,,,1,,,,,,,,,,,257,10.30
Titus Leo,2569873,DL,NE,4,,,1,,,,,,,,,,1,,,,258,10.00
Myles Cole,2572135,DL,JAX,4,4,,1,,,,,,,,,,,,,,259,9.90
Armon Watts,2562773,DL,NYG,3,4,,2,,,,,,,,,,,,,,260,9.90
Jonathan Ford,2567592,DL,CHI,3,6,,1,,,,,,,,,,,,,,261,9.60
Adam Gotsis,2555502,DL,TB,4,4,,,,,,,,,,,,,2,,,262,9.40
Derrick Nnadi,2560823,DL,KC,3,8,,,,,,,,,,,,,,,,263,9.30
Janarius Robinson,2566316,DL,LV,2,3,0.5,,,,,,,,,,,1,2,,,264,9.30
Matthew Butler,2567871,DL,LV,4,5,,,,,,,,,,,,,,,,265,9.00
Josh Tupou,2559003,DL,BAL,3,,1,1,,,,,,,,,,,1,,,266,8.50
Justin Jones,2560769,DL,ARI,3,1,,1,,,1,,,,,,,,1,,,267,8.10
Mekhi Wingo,2572024,DL,DET,1,8,,,,,,,,,,,,,1,,,268,6.80
KJ Henry,2570374,DL,PHI,1,2,1,1,,,,,,,,,,,1,,,269,6.70
Nesta Jade Silvera,2570035,DL,SF,2,6,,,,,,,,,,,,,,,,270,6.60
Braiden McGregor,2572705,DL,NYJ,3,3,,,,,,,,,,,,,,,,271,6.30
Brennan Jackson,2572198,DL,LAR,2,1,,,,,,,,,,,,1,,,,272,6.10
Solomon Byrd,2572084,DL,HOU,2,,,,,,,,,,,,,1,1,,,273,6.00
Jerry Hughes,496796,DL,HOU,3,2,,,,,,,,,,,,,,,,274,5.70
Mike Morris,2570317,DL,SEA,3,2,,,,,,,,,,,,,,,,275,5.70
Marlon Tuipulotu,2566415,DL,KC,2,2,,1,,,,,,,,,,,,,,276,5.70
Esezi Otomewo,2567928,DL,JAX,,4,0.5,,,,1,,,,,,,,2,,,277,5.40
Jonah Williams,2564403,DL,DET,1,2,,1,,,,,,,,,,,2,,,278,5.20
Amari Gainer,2573223,DL,LV,2,3,,,,,,,,,,,,,,,,279,4.80
