PlayerName,PlayerId,Pos,Team,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,FanPtsAgainst-pts,TouchCarries,TouchReceptions,Touches,TargetsReceptions,Targets,ReceptionPercentage,RzTarget,RzTouch,RzG2G,Rank,TotalPoints
Trey Benson,2572405,RB,ARI,,,,291,1,6,59,,,,,1,23.44,63,6,69,6,6,100,,2,,69,45.00
Audric Estimé,2571994,RB,DEN,,,,310,2,5,27,,,,,2,14.17,76,5,81,5,5,100,,2,,70,44.20
Tyler Goodson,2567595,RB,IND,,,,153,1,11,61,1,,,,,24.23,32,11,43,11,15,73,2,6,4,71,43.10
Dameon Pierce,2567685,RB,HOU,,,,293,2,2,2,,,,,1,22.74,40,2,42,2,4,50,1,4,1,72,43.00
Christian McCaffrey,2557997,RB,SF,,,,202,,15,146,,,,,1,22.19,50,15,65,15,19,79,,,,73,40.30
Chris Brooks,2571114,RB,GB,,,,183,1,11,69,,,,,,23.26,36,11,47,11,13,85,,1,,74,37.90
Hassan Haskins,2567649,RB,LAC,,,,89,2,3,49,1,,,,1,20.31,34,3,37,3,3,100,,7,4,75,36.70
Jamaal Williams,2558204,RB,NO,,,,164,1,9,57,,,,,,17.98,48,9,57,9,11,82,1,5,1,76,34.10
Patrick Taylor,2564040,RB,SF,,,,183,1,3,25,,,,,,22.19,39,3,42,3,11,27,,6,1,77,33.80
Pierre Strong,2567952,RB,CLE,,,,108,,14,104,,,,,,17.76,26,14,40,14,22,64,1,1,,78,32.70
Chris Rodriguez Jr.,2570386,RB,WAS,,,,173,2,1,12,,,,,,22.43,35,1,36,1,1,100,,4,1,79,32.50
Blake Corum,2572189,RB,LAR,,,,207,,7,58,,,,,,20.93,58,7,65,7,8,88,,3,2,80,32.10
Hunter Luepke,2570882,RB,DAL,,,,38,,12,111,,,,,,20.79,12,12,24,12,16,75,,1,,81,31.70
D'Ernest Johnson,2563327,RB,JAX,,,,143,,12,96,,,,,,22.24,32,12,44,12,19,63,2,5,4,82,31.50
Cordarrelle Patterson,2540145,RB,PIT,,,,135,,12,80,1,,,,1,20.71,32,12,44,12,14,86,2,1,,83,31.50
Ty Chandler,2567907,RB,MIN,,,,182,,6,42,,,,,,17.64,56,6,62,6,6,100,1,5,1,84,30.50
Michael Carter,2566382,RB,ARI,,,,131,1,11,57,,,,,,23.44,35,11,46,11,11,100,2,5,1,85,30.30
Michael Burton,2552636,RB,DEN,,,,8,1,10,65,1,,,,,14.17,7,10,17,10,10,100,1,,1,86,29.70
Khalil Herbert,2565926,RB,CIN,,,,130,1,10,25,,,,,1,18.89,36,10,46,10,11,91,3,7,5,87,29.60
Kimani Vidal,2572486,RB,LAC,,,,155,,5,62,1,,,,1,20.31,43,5,48,5,9,56,,3,1,88,29.20
D'Onta Foreman,2557994,RB,CLE,,,,232,,6,54,,,,,2,17.76,71,6,77,6,8,75,,5,2,89,28.60
Kendre Miller,2570149,RB,NO,,,,148,1,5,33,,,,,,17.98,39,5,44,5,8,63,,,,90,26.60
Zamir White,2567883,RB,LV,,,,183,1,6,30,,,,,2,17.65,65,6,71,6,8,75,,6,4,91,26.30
DeeJay Dallas,2565144,RB,ARI,,,,49,,3,11,1,1,,,1,23.44,9,3,12,3,3,100,1,,1,92,25.30
Jaylen Wright,2572261,RB,MIA,,,,249,,3,8,,,,,1,18.56,68,3,71,3,6,50,,3,,93,25.20
Kenny McIntosh,2570314,RB,SEA,,,,172,,3,22,,,,,,19.44,31,3,34,3,4,75,,,,94,24.50
Sincere McCormick,2568984,RB,LV,,,,183,,6,29,,,,,,17.65,39,6,45,6,7,86,,,,95,24.20
JaMycal Hasty,2565108,RB,NE,,,,69,,10,59,1,,,,,24.69,20,10,30,10,12,83,1,,,96,23.80
Craig Reynolds,2562834,RB,DET,,,,139,,3,40,,,,,1,16.06,31,3,34,3,5,60,,,,97,22.60
Sione Vaki,2572021,RB,DET,,,,14,,3,37,,,,,,16.06,6,3,9,3,3,100,,,,98,22.10
Alec Ingold,2562288,RB,MIA,,,,17,1,11,96,,,,,2,18.56,10,11,21,11,12,92,1,2,1,99,21.90
Will Shipley,2572390,RB,PHI,,,,82,,4,35,,,,,,23.48,30,4,34,4,4,100,,1,,100,21.80
Jordan Mims,2570768,RB,NO,,,,70,,12,71,,,,,,17.98,20,12,32,12,18,67,,,,101,21.30
Ronnie Rivers,2569185,RB,LAR,,,,99,,5,34,,,,,,20.93,22,5,27,5,6,83,,,,102,20.00
C.J. Ham,2556803,RB,MIN,,,,10,1,5,35,,,,,1,17.64,2,5,7,5,6,83,,,,103,19.20
Carson Steele,2572847,RB,KC,,,,183,,7,26,,,,,3,19.92,56,7,63,7,11,64,1,9,2,104,19.00
Patrick Ricard,2558990,RB,BAL,,,,,,3,22,1,,1,,,17.66,,3,3,3,5,60,1,,1,105,17.30
Julius Chestnut,2568804,RB,TEN,,,,102,,2,11,,,,,,17.89,22,2,24,2,3,67,,2,,106,15.40
Travis Homer,2562665,RB,CHI,,,,23,,3,11,,,,,,20.19,6,3,9,3,3,100,,,,107,12.70
Kene Nwangwu,2566313,RB,NYJ,,,,,,,,,1,,,,19.71,,,,,,,,,,108,11.60
Tony Jones,2564679,RB,ARI,,,,55,1,,,,,,,,23.44,4,,4,,,,,,,109,11.50
Eric Gray,2570158,RB,NYG,,,,31,,10,82,,,,,3,14.37,14,10,24,10,11,91,2,5,3,110,10.30
Deuce Vaughn,2569699,RB,DAL,,,,70,,3,18,,,,,,20.79,17,3,20,3,5,60,,1,,111,10.30
Jeff Wilson,2560938,RB,MIA,,,,57,,3,19,,,,,,18.56,16,3,19,3,3,100,,1,,112,10.10
Raheem Blackshear,2569477,RB,CAR,,,,80,,,,,,,,2,18.19,15,,15,,,,,,,113,9.60
Adam Prentice,2566872,RB,NO,,,,,,,,,,,,,17.98,,,,,4,,,,,114,9.30
Clyde Edwards-Helaire,2564271,RB,NO,,,,46,,3,24,,,,,,17.98,13,3,16,3,5,60,,,,115,8.50
Tyler Badie,2567265,RB,DEN,,,,86,,3,-2,,,,,1,14.17,11,3,14,3,3,100,1,1,,116,7.90
Keaton Mitchell,2570428,RB,BAL,,,,30,,1,28,,,,,,17.66,15,1,16,1,1,100,,,,117,6.30
Jonathon Brooks,2571883,RB,CAR,,,,22,,3,23,,,,,,18.19,9,3,12,3,3,100,,,,118,6.00
Mike Boone,2561099,RB,CAR,,,,51,,1,-2,,,,,,18.19,13,1,14,1,3,33,,,,119,5.40
J.J. Taylor,2564640,RB,HOU,,,,44,,2,,,,,,,22.74,10,2,12,2,3,67,,2,2,120,5.40
Avery Williams,2565833,RB,ATL,,,,,,,,,,,,,27.93,,,,,,,,,,121,5.40
Jacob Kibodi,2573385,RB,CLE,,,,24,,1,15,,,,,,17.76,5,1,6,1,3,33,,,,122,4.40
Jonathan Ward,2564949,RB,PIT,,,,22,,,,,,,,,20.71,5,,5,,,,,,,123,4.30
Colson Yankoff,2573620,RB,WAS,,,,,,,,,,,,,22.43,,,,,,,,,,124,4.20
Reggie Gilliam,2565378,RB,BUF,,,,7,,,,,,,,,23.48,3,,3,,,,,,,125,4.00
Rasheen Ali,2571823,RB,BAL,,,,31,,,,,,,,,17.66,10,,10,,2,,,,,126,3.70
Jermar Jefferson,2566058,RB,DET,,,,22,,1,10,,,,,,16.06,6,1,7,1,1,100,,,,127,3.70
Dalvin Cook,2557991,RB,DAL,,,,20,,1,10,,,,,,20.79,8,1,9,1,1,100,,,,128,3.50
Terrell Jennings,2573767,RB,NE,,,,33,,,,,,,,,24.69,13,,13,,1,,,,,129,3.30
Jase McClellan,2571808,RB,ATL,,,,32,,,,,,,,,27.93,13,,13,,,,,,,130,3.20
Cody Schrader,2573545,RB,LAR,,,,3,,1,6,,,,,,20.93,1,1,2,1,1,100,,,,131,2.90
Blake Watson,2573106,RB,DEN,,,,10,,1,13,,,,,,14.17,4,1,5,1,2,50,,,,132,2.80
Tyreik McAllister,2568744,RB,LV,,,,11,,,,,,,,,17.65,2,,2,,,,,1,,133,2.60
MarShawn Lloyd,2572042,RB,GB,,,,15,,1,3,,,,,,23.26,6,1,7,1,1,100,,,,134,2.30
Trayveon Williams,2562600,RB,CIN,,,,,,,,,,,,,18.89,,,,,,,,,,135,2.10
George Holani,2572768,RB,SEA,,,,10,,1,-1,,,,,,19.44,3,1,4,1,1,100,,,,136,2.00
British Brooks,2573686,RB,HOU,,,,2,,,,,,,,,22.74,1,,1,,,,,,,137,1.70
Aaron Shampklin,2568708,RB,PIT,,,,17,,,,,,,,,20.71,6,,6,,,,,1,1,138,1.70
Khari Blasingame,2562869,RB,PHI,,,,,,,,,,,,,23.48,,,,,,,,,,139,1.50
Myles Gaskin,2562270,RB,JAX,,,,-1,,1,11,,,,,,22.24,3,1,4,1,1,100,,1,,140,1.50
Troy Hairston,2568867,RB,HOU,,,,,,,,,,,,,22.74,,,,,,,,,,141,1.50
Chris Collier,2572600,RB,LV,,,,12,,1,-4,,,,,,17.65,5,1,6,1,2,50,,,,142,1.30
Tyrion Davis-Price,2568207,RB,PHI,,,,7,,,,,,,,,23.48,3,,3,,,,,,,143,0.70
Dylan Laube,2572231,RB,LV,,,,,,,,,,,,1,17.65,1,,1,,,,,,,144,0.70
Keaontay Ingram,2568108,RB,KC,,,,,,,,,,,,,19.92,,,,,,,,,,145,0.60
Jakob Johnson,2562890,RB,FA,,,,,,,,,,,,,,,,,,,,,,,146,0.60
Dante Miller,2572336,RB,NYG,,,,,,,,,,,,,14.37,,,,,,,,,,147,0.60
Ke'Shawn Vaughn,2565258,RB,SF,,,,4,,,,,,,,,22.19,2,,2,,,,,,,148,0.40
Darrynton Evans,2564043,RB,CHI,,,,3,,,,,,,,,20.19,3,,3,,,,,,,149,0.30
Joshua Kelley,2565054,RB,TEN,,,,2,,,,,,,,,17.89,1,,1,,,,,,,150,0.20
Israel Abanikanda,2570188,RB,SF,,,,,,,,,,,,,22.19,,,,,,,,,,151,0.00
Salvon Ahmed,2565090,RB,IND,,,,,,,,,,,,,24.23,,,,,,,,,,152,0.00
Emani Bailey,2572805,RB,CAR,,,,,,,,,,,,,18.19,,,,,,,,,,153,0.00
Nick Bawden,2560972,RB,FA,,,,,,,,,,,,,,,,,,,,,,,154,0.00
Andrew Beck,2562626,RB,HOU,,,,,,,,,,,,,22.74,,,,,2,,,,,155,0.00
Brandon Bolden,2532797,RB,FA,,,,,,,,,,,,,,,,,,,,,,,156,0.00
Matt Breida,2558918,RB,FA,,,,,,,,,,,,,,,,,,,,,,,157,0.00
Gary Brightwell,2566364,RB,CIN,,,,,,,,,,,,,18.89,,,,,,,,,,158,0.00
Brittain Brown,2567868,RB,SEA,,,,,,,,,,,,,19.44,,,,,,,,,,159,0.00
Spencer Brown,2565558,RB,FA,,,,,,,,,,,,,,,,,,,,,,,160,0.00
Robert Burns,2570449,RB,ATL,,,,,,,,,,,,,27.93,,,,,,,,,,161,0.00
Noah Cain,2572986,RB,FA,,,,,,,,,,,,,,,,,,,,,,,162,0.00
Tarik Cohen,2558250,RB,FA,,,,,,,,,,,,,,,,,,,,,,,163,0.00
Jack Colletto,2571312,RB,FA,,,,,,,,,,,,,,,,,,,,,,,164,0.00
Elijah Collins,2573856,RB,FA,,,,,,,,,,,,,,,,,,,,,,,165,0.00
Snoop Conner,2567730,RB,FA,,,,,,,,,,,,,,,,,,,,,,,166,0.00
Jashaun Corbin,2569125,RB,FA,,,,,,,,,,,,,,,,,,,,,,,167,0.00
Malik Davis,2568672,RB,DAL,,,,,,,,,,,,,20.79,,,,,,,,,,168,0.00
AJ Dillon,2563986,RB,GB,,,,,,,,,,,,,23.26,,,,,,,,,,169,0.00
Gerrid Doaks,2566277,RB,FA,,,,,,,,,,,,,,,,,,,,,,,170,0.00
Elijah Dotson,2571536,RB,ATL,,,,,,,,,,,,,27.93,,,,,,,,,,171,0.00
Chase Edmonds,2560711,RB,TB,,,,,,,,,,,,,23.28,,,,,,,,,,172,0.00
Daijun Edwards,2573515,RB,FA,,,,,,,,,,,,,,,,,,,,,,,173,0.00
Chris Evans,2565944,RB,CIN,,,,,,,,,,,,,18.89,,,,,,,,,,174,0.00
Zach Evans,2569963,RB,NYJ,,,,,,,,,,,,,19.71,,,,,,,,,,175,0.00
Demetric Felton,2565968,RB,FA,,,,,,,,,,,,,,,,,,,,,,,176,0.00
DeShaun Fenwick,2573331,RB,GB,,,,,,,,,,,,,23.26,,,,,,,,,,177,0.00
Royce Freeman,2560733,RB,CHI,,,,,,,,,,,,,20.19,,,,,,,,,,178,0.00
Jake Funk,2566208,RB,FA,,,,,,,,,,,,,,,,,,,,,,,179,0.00
Derrick Gore,2563347,RB,FA,,,,,,,,,,,,,,,,,,,,,,,180,0.00
Frank Gore Jr.,2572908,RB,BUF,,,,,,,,,,,,,23.48,,,,,,,,,,181,0.00
Hassan Hall,2570861,RB,ARI,,,,,,,,,,,,,23.44,,,,,,,,,,182,0.00
Kevin Harris,2567934,RB,NE,,,,,,,,,,,,,24.69,,,,,,,,,,183,0.00
Nyheim Hines,2560742,RB,CLE,,,,,,,,,,,,,17.76,,,,,,,,,,184,0.00
Zander Horvath,2568174,RB,FA,,,,,,,,,,,,,,,,,,,,,,,185,0.00
Jarveon Howard,2572663,RB,FA,,,,,,,,,,,,,,,,,,,,,,,186,0.00
Evan Hull,2569846,RB,IND,,,,,,,,,,,,,24.23,,,,,,,,,,187,0.00
Mohamed Ibrahim,2570975,RB,FA,,,,,,,,,,,,,,,,,,,,,,,188,0.00
Godwin Igwebuike,2560749,RB,FA,,,,,,,,,,,,,,,,,,,,,,,189,0.00
Deon Jackson,2565603,RB,FA,,,,,,,,,,,,,,,,,,,,,,,190,0.00
Jalen Jackson,2573695,RB,FA,,,,,,,,,,,,,,,,,,,,,,,191,0.00
Ramon Jefferson,2573841,RB,FA,,,,,,,,,,,,,,,,,,,,,,,192,0.00
Dillon Johnson,2573464,RB,FA,,,,,,,,,,,,,,,,,,,,,,,193,0.00
Austin Jones,2573602,RB,FA,,,,,,,,,,,,,,,,,,,,,,,194,0.00
Jawhar Jordan,2572099,RB,HOU,,,,,,,,,,,,,22.74,,,,,,,,,,195,0.00
John Kelly,2560777,RB,CLE,,,,,,,,,,,,,17.76,,,,,,,,,,196,0.00
Bam Knight,2568036,RB,NYJ,,,,,,,,,,,,,19.71,,,,,,,,,,197,0.00
Patrick Laird,2563296,RB,FA,,,,,,,,,,,,,,,,,,,,,,,198,0.00
Kobe Lewis,2572777,RB,FA,,,,,,,,,,,,,,,,,,,,,,,199,0.00
Lorenzo Lingard,2573701,RB,FA,,,,,,,,,,,,,,,,,,,,,,,200,0.00
DeWayne McBride,2570077,RB,FA,,,,,,,,,,,,,,,,,,,,,,,201,0.00
Nate McCrary,2566617,RB,FA,,,,,,,,,,,,,,,,,,,,,,,202,0.00
Anthony McFarland,2564994,RB,FA,,,,,,,,,,,,,,,,,,,,,,,203,0.00
Ellis Merriweather,2571683,RB,GB,,,,,,,,,,,,,23.26,,,,,,,,,,204,0.00
Kendall Milton,2572741,RB,CIN,,,,,,,,,,,,,18.89,,,,,,,,,,205,0.00
Elijah Mitchell,2566538,RB,SF,,,,,,,,,,,,,22.19,,,,,,,,,,206,0.00
Lew Nichols III,2569771,RB,FA,,,,,,,,,,,,,,,,,,,,,,,207,0.00
Jacques Patrick,2563737,RB,FA,,,,,,,,,,,,,,,,,,,,,,,208,0.00
Jaret Patterson,2567160,RB,LAC,,,,,,,,,,,,,20.31,,,,,,,,,,209,0.00
Nathaniel Peat,2573624,RB,FA,,,,,,,,,,,,,,,,,,,,,,,210,0.00
Trent Pennix,2573172,RB,FA,,,,,,,,,,,,,,,,,,,,,,,211,0.00
Rashaad Penny,2560835,RB,FA,,,,,,,,,,,,,,,,,,,,,,,212,0.00
La'Mical Perine,2564808,RB,FA,,,,,,,,,,,,,,,,,,,,,,,213,0.00
Ricky Person,2568372,RB,FA,,,,,,,,,,,,,,,,,,,,,,,214,0.00
Deneric Prince,2570707,RB,MIA,,,,,,,,,,,,,18.56,,,,,,,,,,215,0.00
Louis Rees-Zammit,2572177,RB,JAX,,,,,,,,,,,,,22.24,,,,,,,,,,216,0.00
Aidan Robbins,2573034,RB,CLE,,,,,,,,,,,,,17.76,,,,,,,,,,217,0.00
James Robinson,2564223,RB,FA,,,,,,,,,,,,,,,,,,,,,,,218,0.00
Kairee Robinson,2573886,RB,FA,,,,,,,,,,,,,,,,,,,,,,,219,0.00
Keilan Robinson,2572156,RB,JAX,,,,,,,,,,,,,22.24,,,,,,,,,,220,0.00
Jacob Saylors,2570840,RB,FA,,,,,,,,,,,,,,,,,,,,,,,221,0.00
Sam Schnee,2573476,RB,FA,,,,,,,,,,,,,,,,,,,,,,,222,0.00
Boston Scott,2561146,RB,FA,,,,,,,,,,,,,,,,,,,,,,,223,0.00
Jaden Shirden,2572950,RB,FA,,,,,,,,,,,,,,,,,,,,,,,224,0.00
Jabari Small,2573479,RB,TEN,,,,,,,,,,,,,17.89,,,,,,,,,,225,0.00
Isaiah Spiller,2568189,RB,LV,,,,,,,,,,,,,17.65,,,,,,,,,,226,0.00
Markese Stepp,2573826,RB,FA,,,,,,,,,,,,,,,,,,,,,,,227,0.00
SaRodorick Thompson Jr.,2571237,RB,FA,,,,,,,,,,,,,,,,,,,,,,,228,0.00
Xazavian Valladay,2571014,RB,NO,,,,,,,,,,,,,17.98,,,,,,,,,,229,0.00
Austin Walter,2563138,RB,FA,,,,,,,,,,,,,,,,,,,,,,,230,0.00
Carlos Washington,2570756,RB,ATL,,,,,,,,,,,,,27.93,,,,,,,,,,231,0.00
Dwayne Washington,2556118,RB,FA,,,,,,,,,,,,,,,,,,,,,,,232,0.00
Ian Wheeler,2572977,RB,CHI,,,,,,,,,,,,,20.19,,,,,,,,,,233,0.00
Michael Wiley,2573614,RB,WAS,,,,,,,,,,,,,22.43,,,,,,,,,,234,0.00
D.J. Williams,2573590,RB,TB,,,,,,,,,,,,,23.28,,,,,,,,,,235,0.00
TaMerik Williams,2572792,RB,FA,,,,,,,,,,,,,,,,,,,,,,,236,0.00
Owen Wright,2570425,RB,BAL,,,,,,,,,,,,,17.66,,,,,,,,,,237,0.00
