PlayerName,PlayerId,Pos,Team,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,FanPtsAgainst-pts,TouchCarries,TouchReceptions,Touches,TargetsReceptions,Targets,ReceptionPercentage,RzTarget,RzTouch,RzG2G,Rank,TotalPoints
DeVonta Smith,2566409,WR,PHI,,,,1,,68,833,8,,,,,27.74,1,68,69,68,89,76,8,4,4,29,166.90
Jayden Reed,2569765,WR,GB,,,,163,1,55,857,6,,,,3,25.20,20,55,75,55,75,73,8,2,4,30,166.50
Darnell Mooney,2563707,WR,ATL,,,,,,64,992,5,,,,,27.50,,64,64,64,106,60,6,2,3,31,161.20
Xavier Worthy,2572186,WR,KC,,,,104,3,59,638,6,,,,,27.67,20,59,79,59,98,60,12,9,4,32,160.20
DK Metcalf,2562685,WR,SEA,,,,,,66,992,5,,,,2,28.64,,66,66,66,108,61,5,2,3,33,158.20
Rashod Bateman,2565836,WR,BAL,,,,,,45,756,9,,,,,32.28,,45,45,45,72,63,8,1,3,34,153.60
Josh Downs,2569861,WR,IND,,,,12,,72,803,5,,,,,30.17,1,72,73,72,107,67,7,2,2,35,151.50
Alec Pierce,2567715,WR,IND,,,,,,37,824,7,,,,,30.17,,37,37,37,69,54,6,,2,36,150.40
Quentin Johnston,2570275,WR,LAC,,,,6,,55,711,8,,,,,25.48,3,55,58,55,91,60,6,1,1,37,148.70
Keenan Allen,2540154,WR,CHI,,,1,,,70,744,7,,,,1,25.58,,70,70,70,121,58,15,1,8,38,148.40
Khalil Shakir,2567334,WR,BUF,,,,4,,76,821,4,,,,1,27.82,2,76,78,76,100,76,5,3,2,39,143.50
Cooper Kupp,2557898,WR,LAR,,,,10,,67,710,6,,,,1,27.94,2,67,69,67,100,67,9,2,7,40,140.67
George Pickens,2568159,WR,PIT,,,,-6,,59,900,3,,,,1,27.46,2,59,61,59,103,57,13,2,5,41,136.40
Wan'Dale Robinson,2568012,WR,NYG,,,,18,,93,699,3,,,,,25.76,3,93,96,93,140,66,11,5,5,42,136.20
Michael Pittman,2564136,WR,IND,,,,,,69,808,3,,,,1,30.17,,69,69,69,111,62,8,1,1,43,134.30
Jalen Tolbert,2567508,WR,DAL,,,,,,49,610,7,,,,,26.53,,49,49,49,79,62,12,1,5,44,131.00
Deebo Samuel Sr.,2562721,WR,SF,,,,136,1,51,670,3,,,,2,26.08,42,51,93,51,81,63,10,11,6,45,129.10
Nick Westbrook-Ikhine,2565477,WR,TEN,,,,,,32,497,9,,,,,29.40,,32,32,32,60,53,7,,5,46,125.70
Jaylen Waddle,2566292,WR,MIA,,,,12,,58,744,2,,,2,,25.51,4,58,62,58,83,70,5,3,2,47,122.70
Tank Dell,2569813,WR,HOU,,,,43,,51,667,3,,,,,25.38,9,51,60,51,81,63,6,1,2,48,119.00
DeAndre Hopkins,2540165,WR,KC,,,,,,56,610,5,,,,1,27.67,,56,56,56,80,70,7,,5,49,118.50
Jalen McMillan,2572552,WR,TB,,,,43,,37,461,8,,,,,30.70,4,37,41,37,58,64,8,3,5,50,118.40
Rome Odunze,2571907,WR,CHI,,,,15,,54,734,3,,,,2,25.58,3,54,57,54,101,53,7,1,3,51,117.40
Adam Thielen,2541785,WR,CAR,,,,,,48,615,5,,,,,30.98,,48,48,48,62,77,2,,1,52,117.00
Demario Douglas,2570119,WR,NE,,,,16,,66,621,3,,,,1,27.53,3,66,69,66,87,76,2,,1,53,114.20
Chris Godwin,2558105,WR,TB,,,,2,,50,576,5,,,,1,30.70,1,50,51,50,62,81,6,3,5,54,113.80
Marvin Mims Jr.,2569717,WR,DEN,,,,42,,39,503,6,,,,1,25.78,13,39,52,39,52,75,3,1,2,55,112.00
Demarcus Robinson,2555478,WR,LAR,,,,,,31,505,7,,,,,27.94,,31,31,31,64,48,8,,7,56,111.00
Romeo Doubs,2567586,WR,GB,,,,,,46,601,4,,,1,,25.20,,46,46,46,72,64,9,3,2,57,110.60
Tre Tucker,2570059,WR,LV,,,,44,1,47,539,3,,,,,28.10,9,47,56,47,81,58,4,4,1,58,109.40
Allen Lazard,2560787,WR,NYJ,,,,,,37,530,6,,,,,24.55,,37,37,37,60,62,11,2,3,59,109.00
Ray-Ray McCloud,2560801,WR,ATL,,,,79,,62,686,1,,,,4,27.50,10,62,72,62,87,71,3,1,1,60,107.10
Michael Wilson,2570224,WR,ARI,,,,7,,47,548,4,,,,1,25.52,1,47,48,47,71,66,5,2,4,61,105.00
Xavier Legette,2571889,WR,CAR,,,,24,,49,497,4,,,,,30.98,6,49,55,49,84,58,7,1,3,62,103.60
Andrei Iosivas,2569657,WR,CIN,,,,,,36,479,6,,,,,26.63,,36,36,36,61,59,9,,8,63,103.40
Calvin Austin III,2568132,WR,PIT,,,,,,36,548,4,1,,,1,27.46,,36,36,36,58,62,1,,1,64,100.80
Amari Cooper,2552487,WR,BUF,,,,,,44,547,4,,,,,27.82,,44,44,44,85,52,4,1,1,65,100.70
Kayshon Boutte,2570092,WR,NE,,,,,,43,589,3,,,1,,27.53,,43,43,43,68,63,1,1,1,66,100.40
Stefon Diggs,2552608,WR,HOU,13,,,8,1,47,496,3,,,,,25.38,3,47,50,47,64,73,5,2,3,67,99.92
Keon Coleman,2571859,WR,BUF,,,,9,,29,556,4,,,1,,27.82,1,29,30,29,57,51,8,,5,68,98.50
Tyler Lockett,2552430,WR,SEA,,,,,,49,600,2,,,,,28.64,,49,49,49,74,66,6,1,5,69,96.50
Christian Watson,2567637,WR,GB,,,,23,,29,620,2,,,1,1,25.20,4,29,33,29,53,55,4,,2,70,95.30
Elijah Moore,2566385,WR,CLE,,,,1,,61,538,1,,,,,31.42,1,61,62,61,102,60,4,3,1,71,94.90
Jalen Nailor,2567925,WR,MIN,,,,-4,,28,414,6,,,,1,31.75,3,28,31,28,42,67,7,1,5,72,94.00
Dontayvion Wicks,2569759,WR,GB,,,,,,39,415,5,,,,,25.20,,39,39,39,76,51,8,2,3,73,94.00
Darius Slayton,2562736,WR,NYG,,,,17,,39,573,2,,,,1,25.76,2,39,41,39,71,55,2,,,74,88.50
Josh Palmer,2566502,WR,LAC,,,,,,39,584,1,,,2,,25.48,,39,39,39,65,60,5,2,,75,87.90
Olamide Zaccheaus,2562808,WR,WAS,,,,8,,45,506,3,,,,3,30.79,1,45,46,45,64,70,5,2,1,76,87.90
Devaughn Vele,2572006,WR,DEN,,,,,,41,475,3,,,,,25.78,,41,41,41,55,75,4,1,2,77,87.50
KaVontae Turpin,2569509,WR,DAL,,,,92,,31,420,2,2,,,3,26.53,16,31,47,31,52,60,3,,1,78,87.20
Mack Hollins,2558262,WR,BUF,,,,,,31,378,5,,,,,27.82,,31,31,31,50,62,5,,4,79,86.40
Parker Washington,2569888,WR,JAX,,,,,,32,390,3,1,,1,2,28.51,,32,32,32,51,63,4,,2,80,82.00
Ricky Pearsall,2572507,WR,SF,,,,45,,31,400,3,,,,,26.08,3,31,34,31,46,67,4,3,2,81,79.50
Tutu Atwell,2566196,WR,LAR,,,,7,,42,562,,,,,,27.94,2,42,44,42,62,68,2,2,1,82,79.40
Jalen Coker,2572920,WR,CAR,19,,,,,32,478,2,,,,,30.98,,32,32,32,46,70,3,1,,83,78.06
Marquez Valdes-Scantling,2560907,WR,NO,,,,4,,19,411,4,,,,,30.86,1,19,20,19,44,43,1,,1,84,77.53
Tim Patrick,2558985,WR,DET,,,,,,33,394,3,,,1,,34.68,,33,33,33,44,75,5,1,4,85,75.90
David Moore,2558856,WR,CAR,,,,,,32,351,3,,,,,30.98,1,32,33,32,57,56,8,2,2,86,75.70
Rashid Shaheed,2569110,WR,NO,,,,29,,20,349,3,1,,,1,30.86,6,20,26,20,41,49,2,3,2,87,74.30
Diontae Johnson,2562674,WR,HOU,,,,6,,33,375,3,,,,,25.38,2,33,35,33,67,49,10,1,7,88,74.10
Noah Brown,2558091,WR,WAS,,,,,,35,453,1,,,,,30.79,,35,35,35,56,63,2,1,1,89,68.80
Greg Dortch,2562645,WR,ARI,,,,31,,37,342,3,,,,3,25.52,5,37,42,37,50,74,5,4,2,90,67.80
Cedric Tillman,2569681,WR,CLE,,,,-5,,29,339,3,,,1,1,31.42,1,29,30,29,49,59,4,1,1,91,65.90
Sterling Shepard,2555295,WR,TB,,,,69,,32,334,1,,,1,,30.70,8,32,40,32,51,63,1,1,2,92,64.30
Chris Olave,2567973,WR,NO,,,,7,,32,400,1,,,,1,30.86,1,32,33,32,44,73,5,2,1,93,63.70
Christian Kirk,2560781,WR,JAX,,,,,,27,379,1,,,,,28.51,,27,27,27,47,57,5,1,3,94,60.40
Tyler Boyd,2555466,WR,TEN,,,,3,,39,390,,,,,,29.40,1,39,40,39,57,68,6,2,3,95,60.30
Rashee Rice,2569921,WR,KC,,,,1,,24,288,2,,,,,27.67,1,24,25,24,29,83,2,1,,96,59.40
Brandin Cooks,2543498,WR,DAL,,,,-3,,26,259,3,,,,,26.53,3,26,29,26,54,48,4,1,2,97,56.60
Dyami Brown,2566586,WR,WAS,,,,26,,30,308,1,,,,1,30.79,3,30,33,30,40,75,3,1,1,98,55.40
Troy Franklin,2571997,WR,DEN,,,,8,,28,263,2,,,,,25.78,2,28,30,28,53,53,3,1,2,99,53.10
Kendrick Bourne,2558914,WR,NE,,,,6,,28,305,1,,,,,27.53,1,28,29,28,38,74,2,,1,100,52.20
Justin Watson,2560051,WR,KC,,,,,,22,289,2,,,,,27.67,,22,22,22,32,69,4,1,1,101,51.90
Van Jefferson,2564358,WR,PIT,,,,,,24,276,2,,,,,27.46,,24,24,24,40,60,6,2,3,102,51.60
Curtis Samuel,2558066,WR,BUF,,,,14,,31,253,1,,,,,27.82,5,31,36,31,46,67,4,2,2,103,51.20
Lil'Jordan Humphrey,2562668,WR,DEN,,,,,,31,293,1,,,,2,25.78,,31,31,31,45,69,3,2,2,104,50.80
Brandon Aiyuk,2565093,WR,SF,,,,,,25,374,,,,,,26.08,,25,25,25,47,53,6,3,1,105,49.90
Tyler Johnson,2565225,WR,LAR,,,,,,26,291,1,,,,,27.94,,26,26,26,41,63,8,2,3,106,49.60
Mike Williams,2558846,WR,PIT,,,,,,21,298,1,,,,,27.46,,21,21,21,34,62,2,,,107,49.30
Jordan Whittington,2572216,WR,LAR,,,,12,,22,293,,,,,,27.94,2,22,24,22,28,79,1,,1,108,48.50
Kalif Raymond,2556661,WR,DET,,,,,,17,215,2,1,,,,34.68,2,17,19,17,22,77,1,,1,109,48.00
Cedrick Wilson Jr.,2560936,WR,NO,21,1,,,,20,211,1,,,,1,30.86,,20,20,20,27,74,1,,,110,47.44
Gabe Davis,2563602,WR,JAX,,,,,,20,239,2,,,,1,28.51,,20,20,20,42,48,9,2,7,111,46.90
JuJu Smith-Schuster,2558149,WR,KC,,,,,,18,231,2,,,,,27.67,,18,18,18,26,69,4,,2,112,45.60
John Metchie III,2567682,WR,HOU,,,,,,24,254,1,,,,1,25.38,,24,24,24,37,65,2,1,,113,44.40
DJ Turner,2565666,WR,LV,,,,33,1,16,158,1,,,,1,28.10,5,16,21,16,29,55,2,2,,114,44.00
Malik Washington,2572255,WR,MIA,,,,25,1,26,223,,,,,1,25.51,5,26,31,26,36,72,,,,115,43.30
Nelson Agholor,2552600,WR,BAL,,,,,,14,231,2,,,,,32.28,,14,14,14,29,48,3,1,2,116,42.10
Adonai Mitchell,2572129,WR,IND,24,,,6,,23,312,,,,,2,30.17,4,23,27,23,55,42,2,1,,117,40.26
KhaDarel Hodge,2561653,WR,ATL,,,,,,7,131,1,,,,,27.50,,7,7,7,12,58,,,,118,39.90
Ryan Miller,2571596,WR,TB,,,,,,12,128,2,,,,,30.70,,12,12,12,20,60,2,,1,119,39.50
Jalen Brooks,2569696,WR,DAL,,,,,,12,177,1,,,,,26.53,,12,12,12,30,40,3,,2,120,36.30
Josh Reynolds,2558194,WR,JAX,,,,,,13,194,1,,,,,28.51,,13,13,13,24,54,2,1,1,121,33.40
Tylan Wallace,2565857,WR,BAL,,,,,,11,193,1,,,,1,32.28,,11,11,11,12,92,,,,122,32.50
Jahan Dotson,2568321,WR,PHI,,,,13,,19,216,,,,,,27.74,1,19,20,19,33,58,1,,,123,32.40
Ashton Dulin,2562646,WR,IND,,,,45,,2,67,1,,,,,30.17,5,2,7,2,8,25,1,1,1,124,31.40
Derius Davis,2570272,WR,LAC,,,,39,,13,112,2,,,,3,25.48,12,13,25,13,17,76,2,1,,125,30.60
Trent Sherfield,2561272,WR,MIN,,,,,,8,83,1,,,,,31.75,,8,8,8,9,89,1,,1,126,29.40
Jake Bobo,2571378,WR,SEA,,,,,,13,107,1,,,,,28.64,,13,13,13,17,76,2,1,1,127,28.60
Malik Heath,2570518,WR,GB,,,,,,10,97,2,,,,,25.20,,10,10,10,13,77,2,,2,128,28.20
Trey Palmer,2570350,WR,TB,,,,,,12,172,1,,,,1,30.70,,12,12,12,22,55,1,,,129,28.20
Luke McCaffrey,2572576,WR,WAS,,,,,,18,168,,,,,,30.79,,18,18,18,24,75,3,2,1,130,27.30
Mecole Hardman,2562580,WR,KC,,,,62,1,12,90,,,,,,27.67,5,12,17,12,14,86,3,2,1,131,27.20
Ja'Lynn Polk,2572300,WR,NE,,,,,,12,87,2,,,,,27.53,1,12,13,12,33,36,3,1,2,132,26.70
Dante Pettis,2560836,WR,NO,,,,,,12,120,1,,,1,,30.86,,12,12,12,28,43,2,,1,133,26.00
Jonathan Mingo,2569597,WR,DAL,,,,5,,17,167,,,,,1,26.53,2,17,19,17,42,40,,,,134,25.20
Robert Woods,2540169,WR,HOU,,,,,,20,203,,,,,3,25.38,,20,20,20,30,67,,,,135,24.30
Bo Melton,2568261,WR,GB,,,,54,,8,91,,,,,,25.20,8,8,16,8,17,47,,,,136,23.20
Bub Means,2572324,WR,NO,,,,,,9,118,1,,,,,30.86,,9,9,9,15,60,1,,1,137,22.30
Xavier Hutchinson,2569825,WR,HOU,,,,,,12,117,,,,,,25.38,,12,12,12,26,46,,,,138,21.90
Jamison Crowder,2552415,WR,WAS,,,,,,9,72,2,,,,2,30.79,,9,9,9,13,69,2,,2,139,21.30
Kevin Austin Jr.,2568954,WR,NO,,,,9,,11,151,,,,,1,30.86,1,11,12,11,22,50,,,,140,21.00
Ben Skowronek,2566247,WR,PIT,,,,,,5,69,,,,,,27.46,,5,5,5,5,100,,,,141,19.20
Bryce Oliver,2573473,WR,TEN,,,,,,6,95,,,,,,29.40,,6,6,6,9,67,,,,142,19.10
Ryan Flournoy,2571970,WR,DAL,,,,,,10,102,,,,,1,26.53,,10,10,10,14,71,,,,143,17.70
Rakim Jarrett,2571575,WR,TB,,,,,,9,124,,,,,,30.70,,9,9,9,11,82,,,,144,16.90
Mason Tipton,2573403,WR,NO,,,,,,14,99,,,,,,30.86,,14,14,14,26,54,1,1,,145,16.90
Simi Fehoko,2566004,WR,LAC,,,,,,6,106,,,,,,25.48,,6,6,6,16,38,2,,1,146,15.70
Laviska Shenault Jr.,2564232,WR,LAC,,,,1,,5,36,,1,,,2,25.48,1,5,6,5,5,100,,,,147,15.70
K.J. Osborn,2564574,WR,WAS,,,,,,7,57,1,,,,,30.79,,7,7,7,18,39,2,2,1,148,15.20
Chris Conley,2552652,WR,SF,,,,,,6,76,,,,,,26.08,,6,6,6,12,50,1,,1,149,14.60
Devin Duvernay,2563551,WR,JAX,,,,3,,11,79,,,,,1,28.51,4,11,15,11,16,69,1,2,,150,14.20
Ainias Smith,2572393,WR,PHI,,,,6,,7,41,1,,,,,27.74,2,7,9,7,9,78,1,,,151,14.20
Zay Jones,2557863,WR,ARI,,,,,,8,84,,,,,,25.52,,8,8,8,11,73,,,,152,13.90
Marquise Brown,2562379,WR,KC,,,,,,9,91,,,,,,27.67,,9,9,9,15,60,,,,153,13.60
Tyrell Shavers,2571425,WR,BUF,,,,,,1,69,1,,,,,27.82,,1,1,1,1,100,,,,154,13.40
Jermaine Burton,2571922,WR,CIN,,,,,,4,107,,,,,,26.63,,4,4,4,14,29,1,,,155,12.70
Xavier Smith,2570002,WR,LAR,,,,36,,2,6,,,,,,27.94,4,2,6,2,2,100,,,,156,12.40
Johnny Wilson,2572399,WR,PHI,,,,,,5,38,1,,,,,27.74,,5,5,5,15,33,2,,1,157,12.30
Parris Campbell,2562495,WR,PHI,,,,,,6,30,1,,,,,27.74,,6,6,6,8,75,1,,1,158,12.00
Irvin Charles,2568021,WR,NYJ,,,,,,,,,,,,,24.55,,,,,1,,1,,1,159,11.70
Jalin Hyatt,2570152,WR,NYG,,,,,,8,62,,,,,,25.76,,8,8,8,19,42,,,,160,11.70
River Cracraft,2559485,WR,MIA,,,,,,7,66,,,,,,25.51,,7,7,7,9,78,,,,161,11.60
Devontez Walker,2571844,WR,BAL,,,,,,1,21,1,,,,,32.28,,1,1,1,3,33,,,,162,11.60
Tay Martin,2569254,WR,TEN,,,,,,1,49,1,,,,,29.40,,1,1,1,2,50,,,,163,11.40
Jalen Reagor,2564850,WR,LAC,,,,-3,,7,100,,,,,1,25.48,3,7,10,7,12,58,,,,164,11.20
DJ Chark,2561018,WR,LAC,,,,,,4,31,1,,,,,25.48,,4,4,4,10,40,2,,2,165,11.10
Scott Miller,2562865,WR,PIT,,,,,,5,69,,,,,,27.46,,5,5,5,9,56,,,,166,10.90
Brandon Powell,2561261,WR,MIN,,,,,,7,71,,,,,1,31.75,,7,7,7,10,70,,,,167,10.83
Mike Woods,2567481,WR,CLE,,,,,,7,65,,,,,,31.42,,7,7,7,17,41,,,,168,10.60
Odell Beckham Jr.,2543496,WR,FA,,,,,,9,55,,,,,,,,,,,,,,,,169,10.00
DeAndre Carter,2553502,WR,CHI,,,,,,9,72,,,,,1,25.58,,9,9,9,14,64,3,2,1,170,9.70
Dareke Young,2568291,WR,SEA,,,,,,,,,,,,,28.64,,,,,1,,,,,171,9.60
Alex Bachman,2563301,WR,LV,,,,,,3,31,,,,,,28.10,,3,3,3,3,100,,,,172,9.10
Cody White,2564313,WR,SEA,,,,,,2,44,,,,,,28.64,,2,2,2,3,67,,,,173,9.00
Kristian Wilkerson,2565480,WR,LV,,,,,,2,18,1,,,,,28.10,,2,2,2,3,67,3,1,,174,8.80
Britain Covey,2568066,WR,PHI,,,,,,7,34,,,,,,27.74,,7,7,7,8,88,2,2,1,175,8.40
Tim Jones,2565624,WR,JAX,,,,,,3,41,,,,,,28.51,,3,3,3,5,60,,,,176,8.30
Jacob Cowing,2572492,WR,SF,,,,7,,4,80,,,,,2,26.08,1,4,5,4,6,67,2,1,,177,8.20
Treylon Burks,2567643,WR,TEN,,,,1,,4,34,,,,,,29.40,2,4,6,4,8,50,,,,178,7.00
Collin Johnson,2564202,WR,CHI,,,,,,1,6,,,,,,25.58,,1,1,1,2,50,,,,179,6.80
Tyquan Thornton,2567958,WR,KC,,,,,,4,47,,,,,,27.67,,4,4,4,8,50,1,1,,180,6.70
Bryce Ford-Wheaton,2570590,WR,NYG,,,,,,,,,,,,,25.76,,,,,,,,,,181,6.60
Dan Chisena,2564514,WR,CAR,,,,,,3,37,,,,,,30.98,,3,3,3,4,75,,,,182,6.40
Dee Eskridge,2566553,WR,MIA,,,,,,3,44,,,,,,25.51,,3,3,3,3,100,,,,183,5.90
Terrace Marshall Jr.,2565902,WR,LV,,,,,,3,41,,,,,,28.10,,3,3,3,6,50,,,,184,5.60
Xavier Gipson,2570614,WR,NYJ,,,,5,,6,39,1,,,,4,24.55,1,6,7,6,10,60,1,,1,185,5.40
Malachi Corley,2572357,WR,NYJ,,,,26,,3,16,,,,,1,24.55,2,3,5,3,6,50,,,,186,5.20
Deven Thompkins,2569314,WR,CAR,,,,7,,4,20,,,,,,30.98,2,4,6,4,4,100,,,,187,4.70
Allen Robinson,2543509,WR,DET,,,,,,3,30,,,,,,34.68,,3,3,3,7,43,,,,188,4.50
David Bell,2567460,WR,CLE,,,,,,3,27,,,,,,31.42,,3,3,3,3,100,1,1,,189,4.20
Ihmir Smith-Marsette,2566319,WR,NYG,,,,,,,,,1,,,1,25.76,,,,,,,,,,190,4.00
Jalen Virgil,2568756,WR,BUF,,,,,,,,,,,,,27.82,,,,,,,,,,191,4.00
Nikko Remigio,2570692,WR,KC,,,,,,2,48,,,,,1,27.67,,2,2,2,6,33,,,,192,3.80
Jamari Thrash,2571955,WR,CLE,,,,,,3,22,,,,,,31.42,,3,3,3,7,43,,,,193,3.70
Ronnie Bell,2570290,WR,SF,,,,,,2,22,,,,,,26.08,,2,2,2,6,33,1,1,,194,3.20
James Proche,2563572,WR,CLE,,,,,,3,21,,,,,1,31.42,,3,3,3,3,100,,,,195,3.10
Trenton Irwin,2562900,WR,CAR,,,,,,3,15,,,,,,30.98,,3,3,3,10,30,6,2,5,196,3.00
Charlie Jones,2569645,WR,CIN,,,,,,1,5,,1,,,2,26.63,,1,1,1,1,100,,,,197,3.00
Austin Trammell,2566728,WR,JAX,,,,,,2,40,,,,,1,28.51,,2,2,2,3,67,,,,198,3.00
Anthony Gould,2572120,WR,IND,,,,,,1,23,,,,,,30.17,,1,1,1,1,100,,,,199,2.80
Ramel Keyton,2573232,WR,LV,,,,,,1,7,,,,,,28.10,,1,1,1,3,33,,,,200,2.70
Mason Kinsey,2565459,WR,TEN,,,,,,2,17,,,,,,29.40,,2,2,2,2,100,,,,201,2.70
Robbie Chosen,2556462,WR,FA,,,,,,1,5,,,,,,,,,,,,,,,,202,2.50
Tyler Scott,2569630,WR,CHI,,,,,,1,5,,,,,,25.58,,1,1,1,1,100,,,,203,2.50
Brycen Tremayne,2571665,WR,WAS,,,,,,1,-2,,,,,,30.79,,1,1,1,1,100,,,,204,2.40
Chris Blair,2565588,WR,ATL,,,,,,1,17,,,,,,27.50,,1,1,1,2,50,,,,205,2.20
Isaiah Hodgins,2563611,WR,NYG,,,,,,2,12,,,,,,25.76,,2,2,2,2,100,,,,206,2.20
Grant DuBose,2569786,WR,MIA,,,,,,2,11,,,,,,25.51,,2,2,2,4,50,,,,207,2.10
Anthony Miller,2560810,WR,BAL,,,,,,1,16,,,,,,32.28,,1,1,1,1,100,,,,208,2.10
Casey Washington,2571820,WR,ATL,,,,,,1,14,,,,,,27.50,,1,1,1,2,50,,,,209,1.90
Javon Baker,2572285,WR,NE,,,,,,1,12,,,,,,27.53,,1,1,1,4,25,,,,210,1.70
Trent Taylor,2558202,WR,SF,,,,,,1,11,,,,,,26.08,,1,1,1,1,100,,,,211,1.60
Isaiah Williams,2573154,WR,CIN,,,,,,2,6,,,,,,26.63,,2,2,2,3,67,,,,212,1.60
Braxton Berrios,2560975,WR,MIA,,,,,,,,,,,,,25.51,,,,,4,,1,,1,213,1.50
Zach Pascal,2558877,WR,ARI,,,,,,,,,,,,,25.52,,,,,,,,,,214,1.50
Brandon Johnson,2568738,WR,PIT,,,,,,1,9,,,,,,27.46,,1,1,1,1,100,,,,215,1.40
Kendric Pryor,2568612,WR,CIN,,,,,,1,9,,,,,,26.63,,1,1,1,1,100,,,,216,1.40
Jaelon Darden,2566562,WR,SEA,,,,,,1,6,,,,,,28.64,,1,1,1,1,100,,,,217,1.10
Kameron Johnson,2573572,WR,TB,,,,11,,,,,,,,,30.70,2,,2,,1,,1,,1,218,1.10
John Ross,2558010,WR,FA,,,,,,1,6,,,,,,,,,,,,,,,,219,1.10
Jordan Matthews,2543500,WR,CAR,,,,,,,,,,,,,30.98,,,,,1,,,,,220,0.60
Velus Jones Jr.,2567409,WR,CAR,,,,11,,1,8,,,,,1,30.98,3,1,4,1,1,100,,,,221,0.40
Jamal Agnew,2558821,WR,PIT,,,,,,,,,,,,,27.46,,,,,,,,,,222,0.00
Josh Ali,2569533,WR,FA,,,,,,,,,,,,,,,,,,,,,,,223,0.00
