PlayerName,PlayerId,Pos,Team,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,Rank,TotalPoints
Nik Bonitto,2567517,LB,DEN,33,15,13.5,16,1,2,1,1,1,,,,,4,24,71,50,33,155.03
Tremaine Edmunds,2560713,LB,CHI,60,50,1,3,1,1,,,,,,,,8,3,,,34,155.00
Edgerrin Cooper,2572030,LB,GB,57,30,3.5,13,1,1,2,,,,,,,4,7,22,4,35,153.37
DeMarvion Overshown,2569705,LB,DAL,56,34,5,8,1,1,1,1,,,,,,4,5,23,,36,151.67
Foye Oluokun,2561132,LB,JAX,60,48,1,6,1,,,,,,,,,7,1,,,37,151.30
Quay Walker,2567631,LB,GB,72,30,2.5,9,,,,,,,,,,2,3,,,38,151.00
Jahlani Tavai,2562755,LB,NE,58,57,1,7,1,,,,,,,,,5,2,,,39,150.70
Cody Barton,2562472,LB,DEN,53,53,1.5,2,2,1,1,,1,,,,,5,2,71,52,40,150.40
Josey Jewell,2560763,LB,CAR,51,46,3.5,7,1,,2,,,,,,,7,4,,,41,146.60
Dorian Williams,2569582,LB,BUF,68,49,,5,,1,3,,,,,,,,2,,,42,146.40
Micah McFadden,2568003,LB,NYG,60,47,3,8,,1,1,,,,,,,1,6,,,43,146.20
Harold Landry,2560784,LB,TEN,42,29,9,15,,,,,,,1,,,4,15,,,44,142.40
"Kenneth Murray, Jr.",2565063,LB,TEN,57,38,3.5,8,1,1,,,,,,,,2,5,6,,45,142.00
Henry To'oTo'o,2569831,LB,HOU,54,51,1.5,7,1,1,,,,,,,,3,1,,,46,140.10
Terrel Bernard,2567325,LB,BUF,55,49,1,5,2,,1,,,,,,,3,3,1,,47,138.43
Bobby Okereke,2562416,LB,NYG,47,46,2,6,,3,2,,,,,,,3,2,,1,48,132.13
Logan Wilson,2563752,LB,CIN,55,49,,2,,2,2,,,,,,,1,4,,10,49,128.73
Drue Tranquill,2562765,LB,KC,54,40,2,4,,,2,,,,,,,2,9,,3,50,126.60
Jared Verse,2572213,LB,LAR,36,30,4.5,11,,2,2,,,,,,,2,18,,,51,120.50
Jonathon Cooper,2566028,LB,DEN,33,25,10.5,11,,1,,,,,,,,1,20,,,52,118.00
Isaiah McDuffie,2566082,LB,GB,46,51,0.5,3,,1,,,,,,,,3,3,,,53,117.60
Azeez Al-Shaair,2562462,LB,HOU,45,25,2,7,,2,,,,,,,,4,7,,,54,117.50
Byron Young,2570014,LB,LAR,34,28,7.5,12,,1,,,,,1,,,1,13,,,55,117.30
Mack Wilson,2562605,LB,ARI,44,31,3,4,1,,1,,,,,,,5,7,,,56,117.10
Kyle Van Noy,2543699,LB,BAL,25,16,12.5,14,,2,1,,,,,,,2,21,,,57,116.60
Micah Parsons,2566019,LB,DAL,30,13,12,12,,2,,,,,,,,1,23,,,58,115.80
Justin Strnad,2563914,LB,DEN,48,25,3,8,,,,,,,,,,3,4,,,59,114.50
Christian Elliss,2567004,LB,NE,42,38,1.5,1,1,1,1,,,,,,,5,5,6,,60,113.50
Payton Wilson,2572456,LB,PIT,49,29,,3,1,1,2,,1,,,,,2,2,,22,61,113.13
Ventrell Miller,2569906,LB,JAX,53,27,,4,,1,,,,,,,,3,,,,62,112.70
Anfernee Jennings,2564613,LB,NE,43,35,2.5,7,,1,,,,,,,,1,9,,,63,111.50
Akeem Davis-Gaither,2563728,LB,CIN,41,41,,4,1,1,1,,,,,,,4,1,12,,64,111.00
Pete Werner,2566358,LB,NO,54,38,,3,,,,,,,,,,1,,,,65,110.80
Yaya Diaby,2570344,LB,TB,39,15,4.5,13,,1,1,,,,,,,,20,,,66,110.50
Jeremiah Owusu-Koramoah,2565983,LB,CLE,39,22,3,10,1,1,,,,,,,,3,4,,,67,109.20
Devin Bush,2562243,LB,CLE,45,31,1,8,,,,,,,,,,3,1,,,68,108.10
Ivan Pace Jr.,2571210,LB,MIN,36,36,3,7,1,,1,,1,,,,,1,7,6,36,69,108.00
Eric Wilson,2559012,LB,GB,38,34,2,7,1,1,,,,,,,,2,4,,,70,105.90
Jordan Hicks,2552315,LB,CLE,40,38,2,4,,,,,,,,,,4,5,,,71,105.30
Tyrice Knight,2572525,LB,SEA,41,47,1.5,3,,,1,,,,,,,2,4,,-2,72,105.13
Trenton Simpson,2569564,LB,BAL,40,33,1.5,5,,,1,,,,,,,4,6,,,73,104.30
Alex Anzalone,2558163,LB,DET,43,20,1,7,,,,,,,,,,5,5,,,74,104.00
Leo Chenal,2567784,LB,KC,40,20,1,4,,3,,,,,,,1,3,1,,,75,101.50
Khalil Mack,2543463,LB,LAC,20,19,6,6,,2,1,,,,,,,9,15,,22,76,101.13
Tuli Tuipulotu,2570266,LB,LAC,26,16,8.5,11,,1,,,,,,,,2,17,,,77,99.10
Zaven Collins,2566421,LB,ARI,33,24,5,7,,2,,,,,,,,1,7,,,78,97.40
De'Vondre Campbell,2555255,LB,SF,44,35,,3,,,,,,,,,,2,1,,,79,97.00
Nate Landman,2568519,LB,ATL,39,42,,,,3,,,,,,,,1,,,,80,96.70
Rashan Gary,2562376,LB,GB,26,21,7.5,9,,1,1,,,,,,,1,15,,,81,94.60
Odafe Oweh,2565848,LB,BAL,25,14,10,9,,1,,,,,,,,,23,,,82,94.40
Arden Key,2560779,LB,TEN,24,18,6.5,11,,2,1,,,,,,,1,15,,,83,94.30
Matthew Judon,2555505,LB,ATL,25,16,5.5,7,1,,,1,,,,,,5,9,27,,84,94.00
Alex Highsmith,2564982,LB,PIT,28,17,6,9,,1,,,,,,,,2,13,,,85,92.70
Josh Sweat,2560889,LB,PHI,27,14,8,9,,,,,,,,,,2,15,,,86,90.90
Jerome Baker,2560966,LB,TEN,34,27,2,2,,1,1,,,,,,,4,3,,,87,90.20
Jadeveon Clowney,2543456,LB,CAR,24,22,5.5,9,,,,,,,,,,4,11,,,88,89.20
Mohamoud Diabate,2570849,LB,CLE,35,35,,5,,,,,,,,,,3,,,,89,88.50
Derick Hall,2570329,LB,SEA,20,17,8,6,,2,1,,1,,,,,,20,,36,90,88.40
Divine Deablo,2566253,LB,LV,35,28,1,4,,,,,,,,,,2,4,,,91,88.20
Boye Mafe,2568258,LB,SEA,25,15,6,8,,1,,,,,,,,3,12,,,92,87.50
K.J. Britt,2566559,LB,TB,40,32,0.5,2,,,,,,,,,,1,1,,,93,86.20
Nolan Smith,2570212,LB,PHI,21,21,6.5,8,,1,2,,,,,,,2,11,,,94,85.10
Trevin Wallace,2571898,LB,CAR,36,28,1,2,,2,1,,,,,,,,1,,,95,84.30
Michael Hoecht,2564346,LB,LAR,24,32,3,4,,,,,,,,,3,2,6,,,96,84.20
Neville Hewitt,2553657,LB,HOU,31,28,,,1,2,,,,,,,,3,1,45,,97,83.30
Marist Liufau,2571979,LB,DAL,30,20,1.5,4,,2,1,,,,,,,3,2,,,98,82.50
Anthony Walker,2558851,LB,MIA,34,34,1,,1,,,,,,,,,2,,5,,99,82.07
Omar Speights,2573743,LB,LAR,37,30,,2,,,,,,,,,,2,,,,100,81.50
Marte Mapu,2570104,LB,NE,23,23,0.5,1,1,3,,,,,,,,6,1,6,,101,80.50
Arnold Ebiketie,2567238,LB,ATL,26,12,6,6,,,1,,,,,,,2,12,,,102,79.20
Patrick Jones II,2566307,LB,MIN,19,20,7,9,,1,,,,,,,,,12,,,103,77.50
Anthony Nelson,2562507,LB,TB,25,15,4,6,,1,1,,,,,,,1,13,,,104,77.00
Denzel Perryman,2552310,LB,LAC,39,16,1,2,,,,,,,,,,,3,,,105,74.60
Jonah Elliss,2571991,LB,DEN,24,14,5,7,,,,,,,,,,2,6,,,106,72.90
K'Lavon Chaisson,2564166,LB,LV,19,13,5,7,1,1,,,,,,,,2,8,,,107,72.80
Troy Dye,2564535,LB,LAC,34,23,1.5,2,,,,,,,,,,,2,,,108,71.80
Bud Dupree,2552289,LB,LAC,18,10,6,6,1,1,,,,,,,,2,10,,,109,71.00
Chop Robinson,2572252,LB,MIA,16,10,6,8,,,,,,,,,,4,14,,,110,71.00
Kayvon Thibodeaux,2568015,LB,NYG,14,14,5.5,8,,1,,,,,,,,2,17,,,111,69.40
Kingsley Enagbare,2567589,LB,GB,18,21,4.5,6,,2,,,,,,,,,8,,,112,68.60
Darius Muasau,2572339,LB,NYG,26,29,,3,1,,,,,,,,,1,1,1,,113,67.43
Luke Gifford,2562942,LB,TEN,31,18,,1,1,,,,,,,,,2,,,,114,67.30
Troy Andersen,2567235,LB,ATL,28,19,,1,1,,,1,,,,,,1,1,47,,115,66.97
Nick Herbig,2570248,LB,PIT,13,9,5.5,5,,4,2,,,,,,,,11,,,116,64.90
Elandon Roberts,2556119,LB,PIT,24,22,1,5,,1,,,,,,,,,4,,,117,64.20
Malik Harrison,2563554,LB,BAL,22,32,2,3,,,,,,,,,,,3,,,118,62.20
Lukas Van Ness,2569792,LB,GB,22,11,3,6,,1,1,,,,,,,,6,,,119,62.10
Malcolm Rodriguez,2567562,LB,DET,27,16,2,2,,,1,,,,,,,1,2,,,120,61.60
D.J. Wonnum,2564583,LB,CAR,18,19,4,4,,1,,,,,,,,1,6,,,121,61.40
Charles Snowden,2566764,LB,LV,18,21,1.5,3,,,,,,,,,,4,7,,,122,60.60
Dee Winters,2570296,LB,SF,26,18,,,,,,,,,,,,4,,,,123,59.80
Joey Bosa,2555249,LB,LAC,17,5,5,5,,2,,,,,,,,,13,,,124,59.50
David Long Jr.,2562799,LB,FA,29,16,,3,,,1,,,,,,,,,,,125,58.60
Dennis Gardeck,2561200,LB,ARI,17,5,3,6,1,1,,,,,,,,2,4,10,,126,57.83
Azeez Ojulari,2566367,LB,NYG,12,16,6,7,,,1,,,,,,,,10,,,127,56.10
Oren Burks,2560984,LB,PHI,20,21,,2,,2,,,,,,,,1,,,,128,55.10
Troy Reeder,2563313,LB,LAR,26,20,,1,,,,,,,,,,1,,,,129,55.00
Willie Gay Jr.,2564280,LB,NO,19,9,2,2,,1,2,,,,,,,3,1,,4,130,54.53
Raekwon McMillan,2558070,LB,TEN,25,21,,1,,,,,,,,,,1,,,,131,54.10
DJ Johnson,2569603,LB,CAR,19,25,0.5,3,,,1,,,,,,,1,1,,,132,53.00
Tavius Robinson,2569567,LB,BAL,13,19,3.5,4,,,,,,,,,,1,12,,,133,52.40
Baylon Spector,2567337,LB,BUF,22,18,1.5,2,,,1,,,,,,,,1,,,134,51.30
Jack Sanborn,2567424,LB,CHI,17,18,1.5,2,,,,,,,,,,3,2,,,135,50.80
Jack Gibbens,2568810,LB,TEN,22,22,0.5,2,,,,,,,,,,,1,,,136,50.70
Preston Smith,2552276,LB,PIT,12,20,4.5,5,,,1,,,,,,,,6,,1,137,50.53
Joe Tryon-Shoyinka,2566574,LB,TB,15,9,2,3,,1,,,,,,,1,2,4,,,138,49.90
Grant Stuard,2566568,LB,IND,25,15,,2,,,,,,,,,,,,,,139,49.50
Von Miller,2495202,LB,BUF,13,4,6,7,,,,,,,,,,,8,,,140,48.40
Krys Barnes,2563971,LB,ARI,19,16,2,3,,,,,,,,,,,2,,,141,47.60
Lorenzo Carter,2561015,LB,ATL,23,9,,2,,1,,,,,,,,,2,,,142,47.40
J.J. Russell,2569308,LB,TB,20,13,,,,,1,,,1,,,,1,,,,143,45.30
Yetur Gross-Matos,2563641,LB,SF,14,5,4,6,,,,,,,,,,,7,,,144,44.50
Chris Board,2561301,LB,BAL,18,12,1,2,,,1,,,,,,,1,1,,,145,43.20
Quinton Bell,2562908,LB,MIA,16,11,1,3,,1,,,,,,,,1,,,,146,43.10
Alex Singleton,2553739,LB,DEN,17,14,,1,1,,,,,,,,,1,1,21,,147,42.60
Trevor Nowaske,2570978,LB,DET,15,8,2,2,1,,,,,,,,,1,4,8,,148,42.57
Dallas Turner,2572282,LB,MIN,12,8,3,3,1,,,,,,,,,1,5,4,,149,41.93
Shaq Thompson,2552447,LB,CAR,19,16,,2,,,,,,,,,,,1,,,150,41.60
Owen Pappoe,2570227,LB,ARI,18,10,,,,1,,,,,,,,2,,,,151,41.50
Jesse Luketa,2568111,LB,ARI,12,9,3,4,,1,,,,,,,,,4,,,152,40.90
Joshua Uche,2564649,LB,KC,17,6,2,2,,,,,,,,,,,3,,,153,37.60
Brenton Cox Jr.,2570509,LB,GB,8,4,4,5,,1,,,,,,,,,7,,,154,36.90
Damone Clark,2567493,LB,DAL,16,12,0.5,1,,,,,,,,,,1,1,,,155,36.70
Chazz Surratt,2566322,LB,NYJ,18,10,,2,,,,,,,,,,,1,,,156,36.50
Baron Browning,2566025,LB,ARI,12,9,2,5,,,,,,,,,,,3,,,157,36.40
Winston Reid,2573031,LB,CLE,15,8,0.5,1,,,1,,,,,,,2,1,,,158,36.30
Jake Hansen,2568870,LB,HOU,17,11,1,1,,,,,,,,,,,1,,,159,36.10
Anfernee Orji,2571252,LB,NO,16,14,,2,,,,,,,,,,,,,,160,35.40
Jacoby Windmon,2573521,LB,CAR,13,9,1.5,1,,,,,,,,,,2,2,,,161,35.40
Kamu Grugier-Hill,2556363,LB,MIN,11,7,,,2,,,,,,,,,3,,5,,162,35.37
Junior Colson,2572465,LB,LAC,15,14,,,,,,,,,,,,1,1,,,163,33.90
Ty Summers,2562748,LB,NYG,13,16,,1,,,,,,,,,,1,,,,164,33.10
Chris Braswell,2572540,LB,TB,11,7,1.5,1,,1,,,,,,,,,8,,,165,32.70
JD Bertrand,2571799,LB,ATL,16,7,1,1,,,,,,,,,,,1,,,166,32.20
Chandler Wooten,2569194,LB,CAR,14,16,,,,,,,,,,,,,,,,167,30.60
Chad Muma,2567760,LB,JAX,12,20,,,,,,,,,,,,,,,,168,30.00
SirVocea Dennis,2570347,LB,TB,14,8,1,1,,,,,,,,,,,1,,,169,29.80
Julian Okwara,2563947,LB,ARI,10,8,1,3,,,,,,,,,,1,2,,,170,29.80
Amari Burney,2570041,LB,LV,10,7,1,3,,1,,,,,,,,,1,,,171,29.70
Demetrius Flannigan-Fowles,2563090,LB,SF,10,7,,1,1,,,,,,,,,2,,,,172,29.20
Claudin Cherelus,2570617,LB,CAR,13,15,,,,,,,,,,,,,1,,,173,29.00
Haason Reddick,2557887,LB,NYJ,9,5,1,2,,1,,,,,,,,1,3,,,174,29.00
Joe Andreessen,2573632,LB,BUF,12,14,,1,,,,,,,,,,,1,,,175,28.40
Ben Niemann,2561383,LB,DET,11,14,,,,,1,,,,,,,1,,,,176,28.40
Christian Harris,2567679,LB,HOU,13,7,1,1,,,,,,,,,,,1,,,177,27.70
Jamin Davis,2566595,LB,NYJ,12,6,1,2,,,,,,,,,,,1,,,178,27.10
Jeremiah Trotter Jr.,2572396,LB,PHI,9,16,0.5,,,,,,,,,,,1,1,,,179,27.10
DeAngelo Malone,2567253,LB,ATL,8,8,2,3,,,,,,,,,,,3,,,180,26.80
Victor Dimukeje,2566424,LB,ARI,9,6,,2,,1,,,,,,,,,6,,,181,26.60
Otis Reese,2571485,LB,TEN,8,9,,1,1,,,,,,,,,1,2,2,,182,25.97
Nick Niemann,2566496,LB,LAC,11,10,,,,,,,,,,,,1,,,,183,25.00
Cedric Gray,2572063,LB,TEN,13,9,,,,,,,,,,,,,,,,184,24.90
Devin White,2562781,LB,HOU,15,4,,,,,,,,,,,,,,,,185,24.90
Uchenna Nwosu,2560826,LB,SEA,8,6,1,1,,,,,,,,,,1,5,,,186,24.10
Nick Bellore,2495262,LB,WAS,11,10,,1,,,,,,,,,,,,,,187,24.00
Yasir Abdullah,2569891,LB,JAX,14,4,,,,,,,,,,,,,1,,,188,23.90
Jacob Hummel,2569390,LB,LAR,11,6,,,,,,,,,,,1,,,,,189,23.10
Cam Jones,2570728,LB,KC,12,7,,,,,,,,,,,,,1,,,190,22.70
Nick Vigil,2555528,LB,DAL,10,12,,,,,,,,,,,,,,,,191,22.20
C.J. Mosley,2543464,LB,NYJ,13,4,,,,,,,,,,,,,,,,192,21.90
Mykal Walker,2563530,LB,WAS,8,13,,,,,2,,,,,,,,,,,193,21.80
Tomon Fox,2569137,LB,NYG,7,7,1,2,,,,,,,,,,,3,,,194,21.20
Arron Mosby,2568564,LB,GB,6,6,0.5,1,,,,,,,,,,2,2,,,195,21.10
Jalen Reeves-Maybin,2557924,LB,DET,10,4,,,,1,,,,,,,,,,,,196,21.00
Segun Olubi,2569263,LB,IND,6,6,,,,1,1,,,,,,1,,,,18,197,20.70
Cam Gill,2565216,LB,CAR,6,16,,,,,,,,,,,,,4,,,198,20.60
Cameron Thomas,2568129,LB,CLE,6,5,1,4,,,,,,,,,,,1,,,199,20.50
Matt Milano,2557969,LB,BUF,7,9,,1,,,2,,,,,,,,2,,,200,20.40
Daniel Hardy,2567832,LB,CHI,7,5,,,,1,,,,,,,1,,,,,201,20.00
David Ojabo,2567301,LB,BAL,5,4,2,2,,,,,,,,,,,6,,,202,19.90
Nathaniel Watson,2571958,LB,CLE,10,4,,,,,,,,,,,,1,,,,203,19.90
Sam Kamara,2566746,LB,CLE,10,5,,1,,,,,,,,,,,,,,204,19.50
Luke Masterson,2568981,LB,LV,10,7,,,,,,,,,,,,,,,,205,19.20
Sione Takitaki,2562753,LB,NE,7,14,,,,,,,,,,,,,,,,206,18.90
Nephi Sewell,2569107,LB,NO,7,4,1,2,,,,,,,,,,,1,,,207,18.40
Del'Shawn Phillips,2563179,LB,HOU,8,8,,1,,,,,,,,,,,,,,208,18.30
Amen Ogbongbemiga,2566499,LB,CHI,7,6,1,1,,,,,,,,,,,1,,,209,18.10
Vi Jones,2568249,LB,ARI,5,4,,,,2,,,,,,,,,,,,210,16.90
Maema Njongmeta,2573013,LB,CIN,7,6,,,,,2,,,,,,,,,,,211,16.10
Mark Robinson,2568165,LB,PIT,6,,,,,2,,,,,,,,,,,,212,16.00
Ezekiel Turner,2561283,LB,DET,7,5,0.5,,,,,,,,,,,,3,,,213,16.00
Derrick Barnes,2566055,LB,DET,8,2,,,,,,,,,,,,1,,,,214,15.70
D'Marco Jackson,2567967,LB,NO,8,6,,,,,,,,,,,,,,,,215,15.60
Kwon Alexander,2552592,LB,DET,4,8,,,,1,1,,,,,,,,,,,216,15.30
Kristian Welch,2565348,LB,BAL,7,6,,,,,1,,,,,,,,,,,217,15.10
Ja'Whaun Bentley,2561143,LB,NE,7,5,0.5,,,,,,,,,,,,1,,,218,15.00
Tommy Eichenberg,2572225,LB,LV,8,5,,,,,,,,,,,,,,,,219,15.00
Jaelan Phillips,2566289,LB,MIA,2,4,1,1,,,,,,,,,,2,2,,,220,14.90
Sam Eguavoen,2562038,LB,NYJ,7,7,,,,,,,,,,,,,,,,221,14.70
Eku Leota,2570789,LB,PIT,5,,1,3,,,,,,,,,,,1,,,222,14.50
Thomas Incoom,2570921,LB,CAR,8,,,1,,,,,,,,,,,1,,,223,14.00
Shaka Heyward,2570831,LB,CIN,5,1,,1,,1,,,,,,,,,,,,224,13.10
Drake Thomas,2571105,LB,SEA,3,10,,,,,,,,,,,,1,,,,225,13.00
Jeremiah Moon,2567292,LB,PIT,5,4,,,,,,,,,,,1,,,,,226,12.90
Jon Rhattigan,2567127,LB,CAR,6,6,,,,,,,,,,,,,,,,227,12.60
Drew Sanders,2569711,LB,DEN,4,4,1,1,,,,,,,,,,,1,,,228,12.40
Edefuan Ulofoshio,2571874,LB,BUF,5,1,,1,,,,,,,,,,1,,,,229,12.10
Tyus Bowser,2558166,LB,MIA,6,5,,,,,,,,,,,,,,,,230,12.00
Dyontae Johnson,2570581,LB,NYG,6,5,,,,,,,,,,,,,,,,231,12.00
Amare Barno,2567346,LB,CAR,4,3,1,1,,,,,,,,,,,1,,,232,11.80
Jordan Magee,2572573,LB,WAS,7,2,,,,,,,,,,,,,,,,233,11.70
Khaleke Hudson,2565279,LB,CLE,6,3,,,,,,,,,,,,,1,,,234,11.30
Duke Riley,2557967,LB,MIA,5,6,,,,,,,,,,,,,,,,235,11.10
Caleb Johnson,2566743,LB,JAX,6,3,,,,,,,,,,,,,,,,236,10.80
Brian Asamoah,2567901,LB,MIN,4,2,,,,1,,,,,,,,,,,,237,10.70
Jalen Graham,2570311,LB,SF,4,4,,1,,,,,,,,,,,,,,238,9.90
Ty'Ron Hopper,2572036,LB,GB,5,4,,,,,,,,,,,,,,,,239,9.90
Josh Ross,2567307,LB,SEA,5,4,,,,,,,,,,,,,,,,240,9.90
Shaquille Quarterman,2564217,LB,LAC,5,1,,,,,1,,,,,,,,,,,241,9.10
Noah Sewell,2569633,LB,CHI,3,1,,,,1,,,,,,,,,,,,242,8.60
Adisa Isaac,2571826,LB,BAL,2,2,,1,,,,,,,,,,1,,,,243,8.20
Dre Greenlaw,2562428,LB,SF,3,6,,,,,,,,,,,,,,,,244,8.10
Blake Lynch,2564562,LB,KC,3,3,,1,,,,,,,,,,,,,,245,7.80
Buddy Johnson,2566454,LB,DAL,3,5,,,,,,,,,,,,,,,,246,7.50
Jermaine Johnson II,2568033,LB,NYJ,4,,,1,,,,,,,,,,,,,,247,7.50
Cameron McGrone,2566337,LB,IND,4,2,,,,,,,,,,,,,,,,248,7.20
Mitchell Agude,2571111,LB,DET,2,1,,,,1,,,,,,,,,,,,249,7.10
Tatum Bethune,2572489,LB,SF,1,6,,,,,2,,,,,,,,,,,250,7.10
Ochaun Mathis,2569987,LB,PHI,2,1,,,,1,,,,,,,,,,,,251,7.10
Marcelino McCrary-Ball,2569260,LB,NYJ,3,4,,,,,,,,,,,,,,,,252,6.90
Marquis Haynes,2561009,LB,FA,4,1,,,,,,,,,,,,,,,,253,6.60
Channing Tindall,2567898,LB,MIA,4,1,,,,,,,,,,,,,,,,254,6.60
Anthony Pittman,2563195,LB,DET,1,2,,,,1,,,,,,,,,,,,255,6.20
Matthew Adams,2561149,LB,NYG,3,1,,,,,1,,,,,,,,,,,256,6.10
Nick Hampton,2570008,LB,LAR,2,1,,,,,,,,,,,,1,,,,257,6.10
Tyler Matakevich,2555171,LB,PIT,4,,,,,,,,,,,,,,,,,258,6.00
Jack Cochrane,2568408,LB,KC,3,2,,,,,,,,,,,,,,,,259,5.70
Marcus Davenport,2561037,LB,DET,1,1,0.5,,,,,,,,,,,,4,,,260,5.10
Ben VanSumeren,2570629,LB,PHI,3,,,,,,,,,,,,,,,,,261,5.00
Joe Giles-Harris,2562591,LB,JAX,2,2,,,,,,,,,,,,,1,,,262,4.70
Keir Thomas,2567856,LB,LAR,1,2,,1,,,,,,,,,,,1,,,263,4.70
Joe Bachie,2564661,LB,CIN,3,,,,,,,,,,,,,,,,,264,4.50
Zach Cunningham,2558094,LB,DEN,2,2,,,,,,,,,,,,,,,,265,4.20
Jaylan Ford,2572315,LB,NO,2,2,,,,,,,,,,,,,,,,266,4.20
Jamal Hill,2572096,LB,HOU,2,2,,,,,,,,,,,,,,,,267,4.20
Curtis Jacobs,2572826,LB,NE,2,2,,,,,,,,,,,,,,,,268,4.20
Levelle Bailey,2573079,LB,DEN,1,4,,,,,,,,,,,,,,,,269,3.90
Patrick Johnson,2566403,LB,NYG,1,3,,,,,,,,,,,,,1,,,270,3.80
Swayze Bozeman,2572811,LB,KC,2,1,,,,,,,,,,,,,,,,271,3.60
Kana'i Mauga,2568741,LB,LV,2,1,,,,,,,,,,,,,,,,272,3.60
Caleb Murphy,2571476,LB,LAC,2,1,,,,,,,,,,,,,,,,273,3.60
Isaiah Land,2570900,LB,IND,1,,,1,,,,,,,,,,,1,,,274,3.50
Cole Christiansen,2565021,LB,KC,2,,,,,,,,,,,,,,,,,275,3.00
DJ Coleman,2571047,LB,FA,1,2,,,,,,,,,,,,,,,,276,2.70
Isaiah Stalbird,2573400,LB,NO,1,2,,,,,,,,,,,,,,,,277,2.70
Adetokunbo Ogundeji,2565827,LB,FA,,,,,,,,,,,,,,1,,,,278,2.50
Andre Carter II,2571207,LB,LV,,1,0.5,,,,,,,,,,,,1,,,279,2.10
Tony Fields II,2565971,LB,LAR,1,1,,,,,,,,,,,,,,,,280,2.10
Elerson G. Smith,2566373,LB,CLE,1,1,,,,,,,,,,,,,,,,281,2.10
