PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingInt,PassingTD,RushingPassingYDS,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,PlayerWeekProjectedPts,Rank,TotalPoints,y,ProjectionDiff
Chris Herndon,2560738,TE,MIN,@CAR,,,,,1,2,1,,,,,0.66,21,6.70,0.66,6.04
Blake Jarwin,2559193,TE,DAL,@NE,,,,,1,1,1,,,,,,22,6.60,,
Tommy Sweeney,2562750,TE,BUF,@TEN,,,,,1,1,1,,,,,1.26,23,6.60,1.26,5.34
Jordan Akins,2560951,TE,HOU,@IND,,,,,4,41,,,,,,4.59,24,6.10,4.59,1.51
Tyler Higbee,2555364,TE,LA,@NYG,,,,,5,36,,,,,,6.65,25,6.10,6.65,-0.55
Dawson Knox,2562681,TE,BUF,@TEN,,,,,3,25,,,,1,,9.54,26,6.00,9.54,-3.54
Gerald Everett,2557889,TE,SEA,@PIT,,,,,2,40,,,,,,3.84,27,5.00,3.84,1.16
Ian Thomas,2560894,TE,CAR,MIN,,,,,1,41,,,,,,2.61,28,4.60,2.61,1.99
Cameron Brate,2550656,TE,TB,@PHI,,,,,3,26,,,,,,6.37,29,4.10,6.37,-2.27
Evan Engram,2557858,TE,NYG,LA,,,,,3,24,,,,,,6.90,30,3.90,6.9,-3.0
Eric Saubert,2558023,TE,DEN,LV,,,,,3,23,,,,,,0.97,31,3.80,0.97,2.83
Dan Arnold,2559385,TE,JAX,MIA,,,,,2,27,,,,,,7.33,32,3.70,7.33,-3.63
Tommy Tremble,2565914,TE,CAR,MIN,,,,,,,,,,1,,2.10,33,3.70,2.1,1.6
Kyle Rudolph,2495438,TE,NYG,LA,,,,,1,8,,,,1,,2.73,34,3.30,2.73,0.57
Jody Fortson,2563259,TE,KC,@WAS,,,,,1,27,,,,,,,35,3.20,,
Geoff Swaim,2553454,TE,TEN,BUF,,,,,1,8,,,,,,1.89,36,3.00,1.89,1.11
Marcedes Lewis,2495888,TE,GB,@CHI,,,,,2,17,,,,,,1.66,37,2.70,1.66,1.04
Luke Farrell,2566160,TE,JAX,MIA,,,,,1,21,,,,,,1.11,38,2.60,1.11,1.49
Stephen Anderson,2556463,TE,LAC,@BAL,,,,,1,-1,,,,,,1.15,39,2.10,1.15,0.95
Cethan Carter,2558929,TE,MIA,@JAX,,,,,1,8,,,,,,0.33,40,2.10,0.33,1.77
Donald Parham,2562394,TE,LAC,@BAL,,,,,2,10,,,,,,3.00,41,2.00,3.0,-1.0
Robert Tonyan,2559270,TE,GB,@CHI,,,,,2,10,,,,,,,42,2.00,,
Pharaoh Brown,2559018,TE,HOU,@IND,,,,,2,8,,,,,,4.04,43,1.80,4.04,-2.24
Tyler Davis,2564178,TE,GB,@CHI,,,,,,,,,,,,0.37,44,1.70,0.37,1.33
Jesper Horsted,2563270,TE,CHI,GB,,,,,,,,,,,,1.90,45,1.70,1.9,-0.2
Anthony Firkser,2558942,TE,TEN,BUF,,,,,1,11,,,,,,4.92,46,1.60,4.92,-3.32
Chris Manhertz,2552622,TE,JAX,MIA,,,,,1,11,,,,,,0.54,47,1.60,0.54,1.06
Foster Moreau,2562317,TE,LV,@DEN,,,,,1,11,,,,,,1.13,48,1.60,1.13,0.47
Jonnu Smith,2558207,TE,NE,DAL,,,,,1,9,,,,,,3.85,49,1.40,3.85,-2.45
John Bates,2566580,TE,WAS,KC,,,,,1,7,,,,,,0.45,50,1.20,0.45,0.75
David Njoku,2557986,TE,CLE,ARI,,,,,1,6,,,,,,6.97,51,1.10,6.97,-5.87
Josiah Deguara,2563980,TE,GB,@CHI,,,,,1,4,,,,,,0.43,52,0.90,0.43,0.47
Austin Hooper,2555415,TE,CLE,ARI,,,,,1,4,,,,,,6.56,53,0.90,6.56,-5.66
Reggie Gilliam,2565378,TE,BUF,@TEN,,,,,,,,,,,,0.64,54,0.80,0.64,0.16
Demetrius Harris,2541187,TE,ARI,@CLE,,,,,,,,,,,,0.54,55,0.80,0.54,0.26
Devin Asiasi,2564586,TE,NE,DAL,,,,,,,,,,,,0.00,56,0.00,0.0,0.0
Antony Auclair,2559044,TE,HOU,@IND,,,,,,,,,,,,0.37,57,0.00,0.37,-0.37
Marcus Baugh,2560971,TE,FA,Bye,,,,,,,,,,,,,58,0.00,,
Evan Baylis,2559299,TE,FA,Bye,,,,,,,,,,,,,59,0.00,,
Andrew Beck,2562626,TE,DEN,LV,,,,,,,,,,,,0.40,60,0.00,0.4,-0.4
Nate Becker,2563191,TE,FA,Bye,,,,,,,,,,,,,61,0.00,,
Ryan Becker,2564886,TE,FA,Bye,,,,,,,,,,,,,62,0.00,,
Blake Bell,2552478,TE,KC,@WAS,,,,,,,,,,,,0.00,63,0.00,0.0,0.0
Kelvin Benjamin,2543471,TE,FA,Bye,,,,,,,,,,,,,64,0.00,,
Kendall Blanton,2562234,TE,LA,@NYG,,,,,,,,,,,,0.00,65,0.00,0.0,0.0
Jibri Blount,2565672,TE,FA,Bye,,,,,,,,,,,,,66,0.00,,
Nick Bowers,2564415,TE,LV,@DEN,,,,,,,,,,,,,67,0.00,,
Nick Boyle,2552402,TE,BAL,LAC,,,,,,,,,,,,0.00,68,0.00,0.0,0.0
Jacob Breeland,2565321,TE,FA,Bye,,,,,,,,,,,,,69,0.00,,
Daniel Brown,2553900,TE,KC,@WAS,,,,,,,,,,,,0.00,70,0.00,0.0,0.0
Harrison Bryant,2563767,TE,CLE,ARI,,,,,,,,,,,,2.21,71,0.00,2.21,-2.21
Hunter Bryant,2563923,TE,DET,CIN,,,,,,,,,,,,0.00,72,0.00,0.0,0.0
Ian Bunting,2563073,TE,DAL,@NE,,,,,,,,,,,,0.00,73,0.00,0.0,0.0
Trey Burton,2550284,TE,FA,Bye,,,,,,,,,,,,,74,0.00,,
Matt Bushman,2565639,TE,LV,@DEN,,,,,,,,,,,,0.00,75,0.00,0.0,0.0
Jake Butt,2557859,TE,FA,Bye,,,,,,,,,,,,,76,0.00,,
Stephen Carlson,2563044,TE,CLE,ARI,,,,,,,,,,,,,77,0.00,,
Derek Carrier,2534241,TE,LV,@DEN,,,,,,,,,,,,,78,0.00,,
Darion Clark,2563434,TE,FA,Bye,,,,,,,,,,,,,79,0.00,,
Jason Croom,2559159,TE,PHI,TB,,,,,,,,,,,,,80,0.00,,
Dominique Dafney,2565540,TE,GB,@CHI,,,,,,,,,,,,0.00,81,0.00,0.0,0.0
Darrell Daniels,2558886,TE,ARI,@CLE,,,,,,,,,,,,1.26,82,0.00,1.26,-1.26
Zach Davidson,2566301,TE,MIN,@CAR,,,,,,,,,,,,0.00,83,0.00,0.0,0.0
Seth DeValve,2556365,TE,FA,Bye,,,,,,,,,,,,,84,0.00,,
Brandon Dillon,2562984,TE,MIN,@CAR,,,,,,,,,,,,0.00,85,0.00,0.0,0.0
Jack Doyle,2540232,TE,IND,HOU,,,,,,,,,,,,5.76,86,0.00,5.76,-5.76
Ross Dwelley,2561060,TE,SF,Bye,,,,,,,,,,,,,87,0.00,,
Tyler Eifert,2540148,TE,FA,Bye,,,,,,,,,,,,,88,0.00,,
Ben Ellefson,2564181,TE,MIN,@CAR,,,,,,,,,,,,,89,0.00,,
Darren Fells,2540928,TE,FA,Bye,,,,,,,,,,,,,90,0.00,,
Austin Fort,2563037,TE,TEN,BUF,,,,,,,,,,,,0.00,91,0.00,0.0,0.0
Jordan Franks,2561330,TE,FA,Bye,,,,,,,,,,,,,92,0.00,,
Troy Fumagalli,2560734,TE,NE,DAL,,,,,,,,,,,,,93,0.00,,
Zach Gentry,2562654,TE,PIT,SEA,,,,,,,,,,,,0.85,94,0.00,0.85,-0.85
Dallas Goedert,2560995,TE,PHI,TB,,,,,,,,,,,,0.00,95,0.00,0.0,0.0
Jaeden Graham,2561622,TE,ATL,Bye,,,,,,,,,,,,,96,0.00,,
Jimmy Graham,497236,TE,CHI,GB,,,,,,,,,,,,2.33,97,0.00,2.33,-2.33
Kylen Granson,2566145,TE,IND,HOU,,,,,,,,,,,,1.10,98,0.00,1.1,-1.1
Noah Gray,2566178,TE,KC,@WAS,,,,,,,,,,,,0.57,99,0.00,0.57,-0.57
Farrod Green,2564121,TE,IND,HOU,,,,,,,,,,,,0.00,100,0.00,0.0,0.0
Garrett Griffin,2557033,TE,NO,Bye,,,,,,,,,,,,,101,0.00,,
Ryan Griffin,2541316,TE,NYJ,Bye,,,,,,,,,,,,,102,0.00,,
Nakie Griffin-Stewart,2564544,TE,KC,@WAS,,,,,,,,,,,,0.00,103,0.00,0.0,0.0
Rob Gronkowski,497240,TE,TB,@PHI,,,,,,,,,,,,0.00,104,0.00,0.0,0.0
Nick Guggemos,2565804,TE,FA,Bye,,,,,,,,,,,,,105,0.00,,
Jacob Harris,2566220,TE,LA,@NYG,,,,,,,,,,,,,106,0.00,,
Daniel Helm,2562284,TE,LV,@DEN,,,,,,,,,,,,0.00,107,0.00,0.0,0.0
Temarrick Hemingway,2555486,TE,FA,Bye,,,,,,,,,,,,,108,0.00,,
Hale Hentges,2563066,TE,FA,Bye,,,,,,,,,,,,,109,0.00,,
Cole Hikutini,2558953,TE,FA,Bye,,,,,,,,,,,,,110,0.00,,
Josh Hill,2541834,TE,FA,Bye,,,,,,,,,,,,,111,0.00,,
Jacob Hollister,2558956,TE,JAX,MIA,,,,,,,,,,,,1.95,112,0.00,1.95,-1.95
J.P. Holtz,2556852,TE,CHI,GB,,,,,,,,,,,,0.00,113,0.00,0.0,0.0
Brycen Hopkins,2564349,TE,LA,@NYG,,,,,,,,,,,,0.00,114,0.00,0.0,0.0
Tanner Hudson,2561215,TE,SF,Bye,,,,,,,,,,,,,115,0.00,,
Tommy Hudson,2565450,TE,TEN,BUF,,,,,,,,,,,,,116,0.00,,
Hayden Hurst,2560747,TE,ATL,Bye,,,,,,,,,,,,,117,0.00,,
Ryan Izzo,2560751,TE,SEA,@PIT,,,,,,,,,,,,0.00,118,0.00,0.0,0.0
Tyree Jackson,2562435,TE,PHI,TB,,,,,,,,,,,,0.00,119,0.00,0.0,0.0
Jesse James,2552633,TE,CHI,GB,,,,,,,,,,,,0.38,120,0.00,0.38,-0.38
Rysen John,2564742,TE,NYG,LA,,,,,,,,,,,,,121,0.00,,
Juwan Johnson,2564676,TE,NO,Bye,,,,,,,,,,,,,122,0.00,,
Brevin Jordan,2566130,TE,HOU,@IND,,,,,,,,,,,,0.00,123,0.00,0.0,0.0
Hunter Kampmoyer,2566481,TE,LAC,@BAL,,,,,,,,,,,,0.00,124,0.00,0.0,0.0
Dalton Keene,2564616,TE,NE,DAL,,,,,,,,,,,,,125,0.00,,
Nick Keizer,2561115,TE,FA,Bye,,,,,,,,,,,,,126,0.00,,
George Kittle,2558266,TE,SF,Bye,,,,,,,,,,,,,127,0.00,,
Tyler Kroft,2552586,TE,NYJ,Bye,,,,,,,,,,,,,128,0.00,,
Matt LaCosse,2553667,TE,NE,DAL,,,,,,,,,,,,0.00,129,0.00,0.0,0.0
Hunter Long,2566286,TE,MIA,@JAX,,,,,,,,,,,,0.45,130,0.00,0.45,-0.45
Tyler Mabry,2565168,TE,SEA,@PIT,,,,,,,,,,,,0.00,131,0.00,0.0,0.0
Alize Mack,2562307,TE,FA,Bye,,,,,,,,,,,,,132,0.00,,
Kyle Markway,2564763,TE,FA,Bye,,,,,,,,,,,,,133,0.00,,
Tyree Mayfield,2563145,TE,FA,Bye,,,,,,,,,,,,,134,0.00,,
Vance McDonald,2540215,TE,FA,Bye,,,,,,,,,,,,,135,0.00,,
Codey McElroy,2561239,TE,TB,@PHI,,,,,,,,,,,,0.00,136,0.00,0.0,0.0
Sean McKeon,2563854,TE,DAL,@NE,,,,,,,,,,,,0.00,137,0.00,0.0,0.0
Tre' McKitty,2566490,TE,LAC,@BAL,,,,,,,,,,,,0.00,138,0.00,0.0,0.0
Briley Moore-McKinney,2566956,TE,TEN,BUF,,,,,,,,,,,,0.00,139,0.00,0.0,0.0
Quintin Morris,2566641,TE,BUF,@TEN,,,,,,,,,,,,0.00,140,0.00,0.0,0.0
Thaddeus Moss,2565288,TE,CIN,@DET,,,,,,,,,,,,0.00,141,0.00,0.0,0.0
Johnny Mundt,2558875,TE,LA,@NYG,,,,,,,,,,,,,142,0.00,,
Chris Myarick,2563210,TE,NYG,LA,,,,,,,,,,,,0.00,143,0.00,0.0,0.0
Isaac Nauta,2562691,TE,FA,Bye,,,,,,,,,,,,,144,0.00,,
James O'Shaughnessy,2553318,TE,JAX,MIA,,,,,,,,,,,,,145,0.00,,
Albert Okwuegbunam,2563911,TE,DEN,LV,,,,,,,,,,,,0.00,146,0.00,0.0,0.0
Greg Olsen,2495700,TE,FA,Bye,,,,,,,,,,,,,147,0.00,,
Colby Parkinson,2565180,TE,SEA,@PIT,,,,,,,,,,,,0.70,148,0.00,0.7,-0.7
Jared Pinkney,2563518,TE,LA,@NYG,,,,,,,,,,,,0.00,149,0.00,0.0,0.0
Kyle Pitts,2565830,TE,ATL,Bye,,,,,,,,,,,,,150,0.00,,
Tony Poljan,2566620,TE,BAL,LAC,,,,,,,,,,,,0.00,151,0.00,0.0,0.0
Jake Powell,2563134,TE,FA,Bye,,,,,,,,,,,,,152,0.00,,
MyCole Pruitt,2552401,TE,TEN,BUF,,,,,,,,,,,,1.31,153,0.00,1.31,-1.31
Paul Quessenberry,2565531,TE,HOU,@IND,,,,,,,,,,,,0.00,154,0.00,0.0,0.0
Kevin Rader,2561264,TE,PIT,SEA,,,,,,,,,,,,0.00,155,0.00,0.0,0.0
Dax Raymond,2562710,TE,FA,Bye,,,,,,,,,,,,,156,0.00,,
Jordan Reed,2540160,TE,FA,Bye,,,,,,,,,,,,,157,0.00,,
Sammis Reyes,2565807,TE,WAS,KC,,,,,,,,,,,,1.11,158,0.00,1.11,-1.11
Giovanni Ricci,2563668,TE,CAR,MIN,,,,,,,,,,,,0.35,159,0.00,0.35,-0.35
Ellis Richardson,2563081,TE,FA,Bye,,,,,,,,,,,,,160,0.00,,
Richard Rodgers,2550313,TE,PHI,TB,,,,,,,,,,,,0.00,161,0.00,0.0,0.0
Drew Sample,2562720,TE,CIN,@DET,,,,,,,,,,,,1.68,162,0.00,1.68,-1.68
Mason Schreck,2558864,TE,CIN,@DET,,,,,,,,,,,,0.00,163,0.00,0.0,0.0
Adam Shaheen,2558144,TE,MIA,@JAX,,,,,,,,,,,,0.00,164,0.00,0.0,0.0
Irv Smith,2562738,TE,MIN,@CAR,,,,,,,,,,,,,165,0.00,,
Kaden Smith,2562740,TE,NYG,LA,,,,,,,,,,,,0.97,166,0.00,0.97,-0.97
Lee Smith,2495347,TE,ATL,Bye,,,,,,,,,,,,,167,0.00,,
Dylan Soehner,2565711,TE,NO,Bye,,,,,,,,,,,,,168,0.00,,
Matt Sokol,2562980,TE,JAX,MIA,,,,,,,,,,,,0.00,169,0.00,0.0,0.0
Jeremy Sprinkle,2557886,TE,DAL,@NE,,,,,,,,,,,,0.00,170,0.00,0.0,0.0
Jace Sternberger,2562744,TE,FA,Bye,,,,,,,,,,,,,171,0.00,,
Luke Stocker,2495234,TE,MIN,@CAR,,,,,,,,,,,,1.01,172,0.00,1.01,-1.01
Jack Stoll,2567061,TE,PHI,TB,,,,,,,,,,,,0.53,173,0.00,0.53,-0.53
Stephen Sullivan,2565192,TE,CAR,MIN,,,,,,,,,,,,0.00,174,0.00,0.0,0.0
Tyrone Swoopes,2559263,TE,FA,Bye,,,,,,,,,,,,,175,0.00,,
Tim Tebow,497135,TE,FA,Bye,,,,,,,,,,,,,176,0.00,,
Hunter Thedford,2565585,TE,FA,Bye,,,,,,,,,,,,,177,0.00,,
Jordan Thomas,2560896,TE,FA,Bye,,,,,,,,,,,,,178,0.00,,
Logan Thomas,2543767,TE,WAS,KC,,,,,,,,,,,,,179,0.00,,
Colin Thompson,2559268,TE,CAR,MIN,,,,,,,,,,,,0.00,180,0.00,0.0,0.0
Noah Togiai,2564865,TE,PHI,TB,,,,,,,,,,,,0.76,181,0.00,0.76,-0.76
Levine Toilolo,2540203,TE,NYG,LA,,,,,,,,,,,,,182,0.00,,
Eric Tomlinson,2553744,TE,BAL,LAC,,,,,,,,,,,,0.00,183,0.00,0.0,0.0
Adam Trautman,2564703,TE,NO,Bye,,,,,,,,,,,,,184,0.00,,
Ross Travis,2554630,TE,FA,Bye,,,,,,,,,,,,,185,0.00,,
Carl Tucker,2566665,TE,FA,Bye,,,,,,,,,,,,,186,0.00,,
Nick Vannett,2555289,TE,NO,Bye,,,,,,,,,,,,,187,0.00,,
Andrew Vollert,2561284,TE,FA,Bye,,,,,,,,,,,,,188,0.00,,
Delanie Walker,2495966,TE,FA,Bye,,,,,,,,,,,,,189,0.00,,
Kahale Warring,2562771,TE,BUF,@TEN,,,,,,,,,,,,0.00,190,0.00,0.0,0.0
Trevon Wesco,2562777,TE,NYJ,Bye,,,,,,,,,,,,,191,0.00,,
Nate Wieting,2563815,TE,FA,Bye,,,,,,,,,,,,,192,0.00,,
Mitchell Wilcox,2563749,TE,CIN,@DET,,,,,,,,,,,,0.42,193,0.00,0.42,-0.42
Carson Williams,2565669,TE,FA,Bye,,,,,,,,,,,,,194,0.00,,
Maxx Williams,2552468,TE,ARI,@CLE,,,,,,,,,,,,,195,0.00,,
Luke Willson,2541199,TE,FA,Bye,,,,,,,,,,,,,196,0.00,,
Caleb Wilson,2562603,TE,DEN,LV,,,,,,,,,,,,0.00,197,0.00,0.0,0.0
Jason Witten,2505629,TE,FA,Bye,,,,,,,,,,,,,198,0.00,,
Charlie Woerner,2565129,TE,SF,Bye,,,,,,,,,,,,,199,0.00,,
Eli Wolf,2565354,TE,IND,HOU,,,,,,,,,,,,0.00,200,0.00,0.0,0.0
Ethan Wolf,2561422,TE,NO,Bye,,,,,,,,,,,,,201,0.00,,
Kenny Yeboah,2565768,TE,NYJ,Bye,,,,,,,,,,,,,202,0.00,,
Deon Yelder,2561293,TE,TB,@PHI,,,,,,,,,,,,0.72,203,0.00,0.72,-0.72
Josh Oliver,2562693,TE,BAL,LAC,,,,,1,2,,,,,1,1.69,204,-0.30,1.69,-1.99
