PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingInt,PassingTD,RushingPassingYDS,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,PlayerWeekProjectedPts,Rank,TotalPoints,y,ProjectionDiff
Amari Rodgers,2566091,WR,GB,@CHI,,,,,1,14,,,,,,0.87,92,1.90,0.87,1.03
Anthony Schwartz,2565986,WR,CLE,ARI,,,,-3,2,11,,,,,,1.84,93,1.80,1.84,-0.04
Tyrie Cleveland,2563881,WR,DEN,LV,,,,,,,,,,,,0.00,94,1.70,0.0,1.7
Marquise Goodwin,2539964,WR,CHI,GB,,,,,1,12,,,,,,2.93,95,1.70,2.93,-1.23
Penny Hart,2562804,WR,SEA,@PIT,,,,,1,12,,,,,,0.93,96,1.70,0.93,0.77
Stanley Morgan,2562504,WR,CIN,@DET,,,,,,,,,,,,0.46,97,1.70,0.46,1.24
Freddie Swain,2565195,WR,SEA,@PIT,,,,,2,-4,,,,,,4.09,98,1.60,4.09,-2.49
Tylan Wallace,2565857,WR,BAL,LAC,,,,,,,,,,,,0.82,99,1.60,0.82,0.78
Chris Conley,2552652,WR,HOU,@IND,,,,,1,10,,,,,,6.30,100,1.50,6.3,-4.8
Terrace Marshall Jr.,2565902,WR,CAR,MIN,,,,,1,9,,,,,,5.55,101,1.40,5.55,-4.15
James Washington,2560920,WR,PIT,SEA,,,,,1,9,,,,,,6.91,102,1.40,6.91,-5.51
Isaiah McKenzie,2558129,WR,BUF,@TEN,,,,5,1,3,,,,,,1.45,103,1.30,1.45,-0.15
Josh Palmer,2566502,WR,LAC,@BAL,,,,,1,8,,,,,,1.59,104,1.30,1.59,-0.29
Tyler Boyd,2555466,WR,CIN,@DET,,,,,1,7,,,,,,10.36,105,1.20,10.36,-9.16
Chester Rogers,2556396,WR,TEN,BUF,,,,,1,7,,,,,,3.91,106,1.20,3.91,-2.71
Miles Boykin,2562631,WR,BAL,LAC,,,,,1,6,,,,,,2.11,107,1.10,2.11,-1.01
DeSean Jackson,1581,WR,LV,@DEN,,,,,1,6,,,,,,4.06,108,1.10,4.06,-2.96
Phillip Dorsett,2552424,WR,SEA,@PIT,,,,,1,3,,,,,,1.84,109,0.80,1.84,-1.04
Gunner Olszewski,2563329,WR,NE,DAL,,,,,,,,,,,,0.57,110,0.80,0.57,0.23
Dede Westbrook,2557895,WR,MIN,@CAR,,,,,2,13,,,,,1,1.66,111,0.30,1.66,-1.36
Adam Humphries,2553895,WR,WAS,KC,,,,,1,-4,,,,,,6.81,112,0.10,6.81,-6.71
Rodney Adams,2558047,WR,CHI,GB,,,,,,,,,,,,0.00,113,0.00,0.0,0.0
Quincy Adeboyejo,2558906,WR,FA,Bye,,,,,,,,,,,,,114,0.00,,
Brandon Aiyuk,2565093,WR,SF,Bye,,,,,,,,,,,,,115,0.00,,
Landen Akers,2566193,WR,LA,@NYG,,,,,,,,,,,,0.00,116,0.00,0.0,0.0
Geronimo Allison,2556460,WR,DET,CIN,,,,,,,,,,,,3.36,117,0.00,3.36,-3.36
Danny Amendola,2649,WR,HOU,@IND,,,,,,,,,,,,0.00,118,0.00,0.0,0.0
J.J. Arcega-Whiteside,2562466,WR,PHI,TB,,,,,,,,,,,,0.91,119,0.00,0.91,-0.91
Marcell Ateman,2560961,WR,LV,@DEN,,,,,,,,,,,,0.00,120,0.00,0.0,0.0
Tutu Atwell,2566196,WR,LA,@NYG,,,,,,,,,,,,,121,0.00,,
Tavon Austin,2539336,WR,JAX,MIA,,,,,,,,,,,,3.73,122,0.00,3.73,-3.73
Andre Baccellia,2564250,WR,ARI,@CLE,,,,,,,,,,,,0.00,123,0.00,0.0,0.0
Alex Bachman,2563301,WR,NYG,LA,,,,,,,,,,,,0.00,124,0.00,0.0,0.0
Manasseh Bailey,2564817,WR,FA,Bye,,,,,,,,,,,,,125,0.00,,
Kawaan Baker,2566349,WR,NO,Bye,,,,,,,,,,,,,126,0.00,,
Cameron Batson,2561521,WR,TEN,BUF,,,,,,,,,,,,,127,0.00,,
Omar Bayless,2563623,WR,FA,Bye,,,,,,,,,,,,,128,0.00,,
Chad Beebe,2561482,WR,MIN,@CAR,,,,,,,,,,,,,129,0.00,,
Reggie Begelton,2563446,WR,FA,Bye,,,,,,,,,,,,,130,0.00,,
Travis Benjamin,2532790,WR,SF,Bye,,,,,,,,,,,,,131,0.00,,
Trinity Benson,2563035,WR,DET,CIN,,,,,,,,,,,,0.00,132,0.00,0.0,0.0
Braxton Berrios,2560975,WR,NYJ,Bye,,,,,,,,,,,,,133,0.00,,
Tarik Black,2565594,WR,IND,HOU,,,,,,,,,,,,0.00,134,0.00,0.0,0.0
Justin Blackmon,2533038,WR,FA,Bye,,,,,,,,,,,,,135,0.00,,
Chris Blair,2565588,WR,GB,@CHI,,,,,,,,,,,,0.00,136,0.00,0.0,0.0
Christian Blake,2561443,WR,ATL,Bye,,,,,,,,,,,,,137,0.00,,
C.J. Board,2558911,WR,NYG,LA,,,,,,,,,,,,,138,0.00,,
Victor Bolden,2558912,WR,FA,Bye,,,,,,,,,,,,,139,0.00,,
Lynn Bowden,2564412,WR,MIA,@JAX,,,,,,,,,,,,,140,0.00,,
Ja'Marcus Bradley,2563761,WR,CLE,ARI,,,,,,,,,,,,0.00,141,0.00,0.0,0.0
Fred Brown,2559396,WR,FA,Bye,,,,,,,,,,,,,142,0.00,,
John Brown,2543847,WR,JAX,MIA,,,,,,,,,,,,4.35,143,0.00,4.35,-4.35
Tony Brown,2563764,WR,FA,Bye,,,,,,,,,,,,,144,0.00,,
Dez Bryant,497278,WR,FA,Bye,,,,,,,,,,,,,145,0.00,,
Ventell Bryant,2563267,WR,FA,Bye,,,,,,,,,,,,,146,0.00,,
Rico Bussey,2565780,WR,PIT,SEA,,,,,,,,,,,,,147,0.00,,
Hakeem Butler,2562491,WR,FA,Bye,,,,,,,,,,,,,148,0.00,,
Damiere Byrd,2553499,WR,CHI,GB,,,,,,,,,,,,1.72,149,0.00,1.72,-1.72
Lawrence Cager,2565492,WR,CLE,ARI,,,,,,,,,,,,,150,0.00,,
Deon Cain,2560987,WR,PHI,TB,,,,,,,,,,,,0.00,151,0.00,0.0,0.0
Antonio Callaway,2560988,WR,FA,Bye,,,,,,,,,,,,,152,0.00,,
Marquez Callaway,2565310,WR,NO,Bye,,,,,,,,,,,,,153,0.00,,
Jalen Camp,2566148,WR,HOU,@IND,,,,,,,,,,,,0.00,154,0.00,0.0,0.0
Dylan Cantrell,2560990,WR,WAS,KC,,,,,,,,,,,,,155,0.00,,
DeAndre Carter,2553502,WR,WAS,KC,,,,,,,,,,,,2.23,156,0.00,2.23,-2.23
Quintez Cephus,2563926,WR,DET,CIN,,,,,,,,,,,,,157,0.00,,
D.J. Chark,2561018,WR,JAX,MIA,,,,,,,,,,,,,158,0.00,,
Dan Chisena,2564514,WR,MIN,@CAR,,,,,,,,,,,,0.00,159,0.00,0.0,0.0
Randall Cobb,2495448,WR,GB,@CHI,,,,,,,,,,,,5.84,160,0.00,5.84,-5.84
Keelan Cole,2559153,WR,NYJ,Bye,,,,,,,,,,,,,161,0.00,,
Matt Cole,2564442,WR,CAR,MIN,,,,,,,,,,,,0.00,162,0.00,0.0,0.0
Pharoh Cooper,2555419,WR,NYG,LA,,,,,,,,,,,,0.00,163,0.00,0.0,0.0
Isaiah Coulter,2564067,WR,CHI,GB,,,,,,,,,,,,0.00,164,0.00,0.0,0.0
Keke Coutee,2561029,WR,IND,HOU,,,,,,,,,,,,0.00,165,0.00,0.0,0.0
River Cracraft,2559485,WR,SF,Bye,,,,,,,,,,,,,166,0.00,,
Jamison Crowder,2552415,WR,NYJ,Bye,,,,,,,,,,,,,167,0.00,,
Frank Darby,2565812,WR,ATL,Bye,,,,,,,,,,,,,168,0.00,,
Jaelon Darden,2566562,WR,TB,@PHI,,,,,,,,,,,,0.00,169,0.00,0.0,0.0
Corey Davis,2557848,WR,NYJ,Bye,,,,,,,,,,,,,170,0.00,,
Quartney Davis,2564529,WR,IND,HOU,,,,,,,,,,,,,171,0.00,,
Rashard Davis,2559461,WR,FA,Bye,,,,,,,,,,,,,172,0.00,,
Reggie Davis,2559324,WR,FA,Bye,,,,,,,,,,,,,173,0.00,,
Gehrig Dieter,2559066,WR,KC,@WAS,,,,,,,,,,,,0.00,174,0.00,0.0,0.0
Derrick Dillon,2564730,WR,FA,Bye,,,,,,,,,,,,,175,0.00,,
Keelan Doss,2562393,WR,FA,Bye,,,,,,,,,,,,,176,0.00,,
D'Wayne Eskridge,2566553,WR,SEA,@PIT,,,,,,,,,,,,,177,0.00,,
Simi Fehoko,2566004,WR,DAL,@NE,,,,,,,,,,,,0.00,178,0.00,0.0,0.0
Maurice Ffrench,2564277,WR,LAC,@BAL,,,,,,,,,,,,0.00,179,0.00,0.0,0.0
Chris Finke,2565099,WR,FA,Bye,,,,,,,,,,,,,180,0.00,,
Larry Fitzgerald,2506106,WR,FA,Bye,,,,,,,,,,,,,181,0.00,,
Dez Fitzpatrick,2566109,WR,TEN,BUF,,,,,,,,,,,,0.00,182,0.00,0.0,0.0
Isaiah Ford,2558071,WR,MIA,@JAX,,,,,,,,,,,,3.61,183,0.00,3.61,-3.61
Robert Foster,2560729,WR,DAL,@NE,,,,,,,,,,,,0.00,184,0.00,0.0,0.0
Daurice Fountain,2559921,WR,KC,@WAS,,,,,,,,,,,,0.00,185,0.00,0.0,0.0
John Franklin,2561197,WR,FA,Bye,,,,,,,,,,,,,186,0.00,,
Travis Fulgham,2562653,WR,MIA,@JAX,,,,,,,,,,,,0.00,187,0.00,0.0,0.0
Aaron Fuller,2565150,WR,SEA,@PIT,,,,,,,,,,,,0.00,188,0.00,0.0,0.0
Will Fuller,2555346,WR,MIA,@JAX,,,,,,,,,,,,,189,0.00,,
Devin Funchess,2552458,WR,FA,Bye,,,,,,,,,,,,,190,0.00,,
Rico Gafford,2561331,WR,DEN,LV,,,,,,,,,,,,0.00,191,0.00,0.0,0.0
Russell Gage,2561061,WR,ATL,Bye,,,,,,,,,,,,,192,0.00,,
Michael Gallup,2560735,WR,DAL,@NE,,,,,,,,,,,,,193,0.00,,
Antonio Gandy-Golden,2565273,WR,WAS,KC,,,,,,,,,,,,1.22,194,0.00,1.22,-1.22
Tanner Gentry,2559176,WR,BUF,@TEN,,,,,,,,,,,,,195,0.00,,
Terry Godwin,2562594,WR,JAX,MIA,,,,,,,,,,,,,196,0.00,,
Kenny Golladay,2558052,WR,NYG,LA,,,,,,,,,,,,0.00,197,0.00,0.0,0.0
Josh Gordon,2537931,WR,KC,@WAS,,,,,,,,,,,,2.15,198,0.00,2.15,-2.15
Jakeem Grant,2556190,WR,CHI,GB,,,,,,,,,,,,1.82,199,0.00,1.82,-1.82
Cyril Grayson,2558808,WR,TB,@PHI,,,,,,,,,,,,0.00,200,0.00,0.0,0.0
Juwan Green,2563494,WR,FA,Bye,,,,,,,,,,,,,201,0.00,,
Stephen Guidry,2565298,WR,FA,Bye,,,,,,,,,,,,,202,0.00,,
Marvin Hall,2557034,WR,ATL,Bye,,,,,,,,,,,,,203,0.00,,
DaeSean Hamilton,2561002,WR,DEN,LV,,,,,,,,,,,,0.00,204,0.00,0.0,0.0
K.J. Hamler,2563890,WR,DEN,LV,,,,,,,,,,,,,205,0.00,,
Josh Hammond,2564193,WR,JAX,MIA,,,,,,,,,,,,0.00,206,0.00,0.0,0.0
Chad Hansen,2558069,WR,FA,Bye,,,,,,,,,,,,,207,0.00,,
Kelvin Harmon,2562577,WR,WAS,KC,,,,,,,,,,,,0.00,208,0.00,0.0,0.0
De'Michael Harris,2564124,WR,IND,HOU,,,,,,,,,,,,0.00,209,0.00,0.0,0.0
Deonte Harris,2563155,WR,NO,Bye,,,,,,,,,,,,,210,0.00,,
N'Keal Harry,2562659,WR,NE,DAL,,,,,,,,,,,,2.02,211,0.00,2.02,-2.02
Jeremiah Haydel,2566223,WR,FA,Bye,,,,,,,,,,,,,212,0.00,,
Rashard Higgins,2555468,WR,CLE,ARI,,,,,,,,,,,,5.76,213,0.00,5.76,-5.76
John Hightower,2564829,WR,PHI,TB,,,,,,,,,,,,0.00,214,0.00,0.0,0.0
K.J. Hill,2565048,WR,LAC,@BAL,,,,,,,,,,,,0.58,215,0.00,0.58,-0.58
Isaiah Hodgins,2563611,WR,BUF,@TEN,,,,,,,,,,,,0.00,216,0.00,0.0,0.0
Chris Hogan,2530515,WR,FA,Bye,,,,,,,,,,,,,217,0.00,,
Krishawn Hogan,2559286,WR,FA,Bye,,,,,,,,,,,,,218,0.00,,
Alexander Hollins,2562989,WR,FA,Bye,,,,,,,,,,,,,219,0.00,,
Cody Hollister,2558955,WR,FA,Bye,,,,,,,,,,,,,220,0.00,,
Lil'Jordan Humphrey,2562668,WR,NO,Bye,,,,,,,,,,,,,221,0.00,,
Jalen Hurd,2562287,WR,SF,Bye,,,,,,,,,,,,,222,0.00,,
Allen Hurns,2550353,WR,MIA,@JAX,,,,,,,,,,,,,223,0.00,,
John Hurst,2565222,WR,TB,@PHI,,,,,,,,,,,,0.00,224,0.00,0.0,0.0
Ishmael Hyman,2562953,WR,FA,Bye,,,,,,,,,,,,,225,0.00,,
Josh Imatorbhebhe,2565621,WR,FA,Bye,,,,,,,,,,,,,226,0.00,,
Trenton Irwin,2562900,WR,CIN,@DET,,,,,,,,,,,,0.93,227,0.00,0.93,-0.93
Andy Isabella,2562669,WR,ARI,@CLE,,,,,,,,,,,,0.00,228,0.00,0.0,0.0
Thomas Ives,2563076,WR,FA,Bye,,,,,,,,,,,,,229,0.00,,
Trishton Jackson,2564355,WR,MIN,@CAR,,,,,,,,,,,,0.00,230,0.00,0.0,0.0
Richie James,2560761,WR,SF,Bye,,,,,,,,,,,,,231,0.00,,
Alshon Jeffery,2533039,WR,FA,Bye,,,,,,,,,,,,,232,0.00,,
Gary Jennings,2562292,WR,FA,Bye,,,,,,,,,,,,,233,0.00,,
Jauan Jennings,2565114,WR,SF,Bye,,,,,,,,,,,,,234,0.00,,
Jerry Jeudy,2563896,WR,DEN,LV,,,,,,,,,,,,0.00,235,0.00,0.0,0.0
Anthony Johnson,2562297,WR,FA,Bye,,,,,,,,,,,,,236,0.00,,
Bisi Johnson,2562465,WR,MIN,@CAR,,,,,,,,,,,,,237,0.00,,
Cade Johnson,2567115,WR,SEA,@PIT,,,,,,,,,,,,0.00,238,0.00,0.0,0.0
Johnathon Johnson,2565313,WR,FA,Bye,,,,,,,,,,,,,239,0.00,,
Jon'Vea Johnson,2562839,WR,FA,Bye,,,,,,,,,,,,,240,0.00,,
KeeSean Johnson,2562677,WR,PHI,TB,,,,,,,,,,,,0.00,241,0.00,0.0,0.0
Marcus Johnson,2556855,WR,TEN,BUF,,,,,,,,,,,,1.09,242,0.00,1.09,-1.09
Tyler Johnson,2565225,WR,TB,@PHI,,,,,,,,,,,,3.54,243,0.00,3.54,-3.54
Tyron Johnson,2562932,WR,JAX,MIA,,,,,,,,,,,,0.00,244,0.00,0.0,0.0
Tim Jones,2565624,WR,JAX,MIA,,,,,,,,,,,,0.00,245,0.00,0.0,0.0
Zay Jones,2557863,WR,LV,@DEN,,,,,,,,,,,,1.24,246,0.00,1.24,-1.24
Travis Jonsen,2565228,WR,FA,Bye,,,,,,,,,,,,,247,0.00,,
Darvin Kidsy,2561359,WR,FA,Bye,,,,,,,,,,,,,248,0.00,,
Mason Kinsey,2565459,WR,TEN,BUF,,,,,,,,,,,,0.00,249,0.00,0.0,0.0
Keith Kirkwood,2561224,WR,CAR,MIN,,,,,,,,,,,,0.00,250,0.00,0.0,0.0
J.J. Koski,2564367,WR,LA,@NYG,,,,,,,,,,,,0.00,251,0.00,0.0,0.0
Jake Lampman,2556882,WR,FA,Bye,,,,,,,,,,,,,252,0.00,,
Jarvis Landry,2543488,WR,CLE,ARI,,,,,,,,,,,,0.00,253,0.00,0.0,0.0
Kai Locksley,2565675,WR,FA,Bye,,,,,,,,,,,,,254,0.00,,
Austin Mack,2564760,WR,FA,Bye,,,,,,,,,,,,,255,0.00,,
Josh Malone,2558127,WR,FA,Bye,,,,,,,,,,,,,256,0.00,,
Jalen McCleskey,2563515,WR,FA,Bye,,,,,,,,,,,,,257,0.00,,
Isaiah McKoy,2565786,WR,FA,Bye,,,,,,,,,,,,,258,0.00,,
Racey McMath,2566112,WR,TEN,BUF,,,,,,,,,,,,,259,0.00,,
Kirk Merritt,2564481,WR,MIA,@JAX,,,,,,,,,,,,0.76,260,0.00,0.76,-0.76
Marken Michel,2556616,WR,WAS,KC,,,,,,,,,,,,0.00,261,0.00,0.0,0.0
Jaydon Mickens,2556861,WR,TB,@PHI,,,,,,,,,,,,0.39,262,0.00,0.39,-0.39
Anthony Miller,2560810,WR,PIT,SEA,,,,,,,,,,,,0.00,263,0.00,0.0,0.0
Scott Miller,2562865,WR,TB,@PHI,,,,,,,,,,,,,264,0.00,,
Dax Milne,2566601,WR,WAS,KC,,,,,,,,,,,,1.10,265,0.00,1.1,-1.1
Denzel Mims,2564802,WR,NYJ,Bye,,,,,,,,,,,,,266,0.00,,
Steven Mitchell,2560812,WR,FA,Bye,,,,,,,,,,,,,267,0.00,,
Donte Moncrief,2543614,WR,FA,Bye,,,,,,,,,,,,,268,0.00,,
D.J. Montgomery,2562827,WR,NYJ,Bye,,,,,,,,,,,,,269,0.00,,
David Moore,2558856,WR,DEN,LV,,,,,,,,,,,,0.00,270,0.00,0.0,0.0
Elijah Moore,2566385,WR,NYJ,Bye,,,,,,,,,,,,,271,0.00,,
