PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,FanPtsAgainst-pts,TouchCarries,TouchReceptions,Touches,TargetsReceptions,Targets,ReceptionPercentage,RzTarget,RzTouch,RzG2G,Rank,TotalPoints
Khalil Herbert,2565926,RB,CHI,HOU,,,,157,2,2,12,,,,,,37.70,20,2,22,2,2,100,,5,3,1,31.60
Jamaal Williams,2558204,RB,DET,@MIN,,,,87,2,2,20,,,,,,32.10,20,2,22,2,2,100,,2,1,2,23.70
Derrick Henry,2556075,RB,TEN,LV,,,,85,1,5,58,,,,,,27.70,20,5,25,5,6,83,1,1,1,3,22.80
Cordarrelle Patterson,2540145,RB,ATL,@SEA,,,,141,1,1,12,,,,,,26.20,17,1,18,1,1,100,,2,,4,21.80
Saquon Barkley,2560968,RB,NYG,DAL,,,,81,1,4,45,,,,,,20.90,14,4,18,4,4,100,,,,5,20.60
Devin Singletary,2562734,RB,BUF,@MIA,,,,13,,9,78,1,,,,,31.30,9,9,18,9,11,82,1,5,4,6,19.60
James Robinson,2564223,RB,NYJ,CIN,,,,100,1,3,16,,,,,,17.30,17,3,20,3,3,100,,5,2,7,19.10
Rhamondre Stevenson,2566343,RB,NE,BAL,,,,73,1,4,28,,,,,,29.70,12,4,16,4,5,80,,2,2,8,18.10
Nick Chubb,2561021,RB,CLE,PIT,,,,113,1,,,,,,,,24.90,23,,23,,1,,,3,1,9,17.30
Chase Edmonds,2560711,RB,DEN,SF,,,,21,2,1,6,,,,,,18.50,6,1,7,1,1,100,,2,2,10,15.20
Ezekiel Elliott,2555224,RB,DAL,@NYG,,,,73,1,1,2,,,,,,24.50,15,1,16,1,1,100,,3,3,11,14.00
Dalvin Cook,2557991,RB,MIN,DET,,,,96,1,,,,,,,1,27.00,17,,17,,,,,1,1,12,13.60
Samaje Perine,2558138,RB,CIN,@NYJ,,,,47,,2,14,1,,,,,20.70,9,2,11,2,2,100,1,,1,13,13.10
Dameon Pierce,2567685,RB,HOU,@CHI,,,,80,1,2,21,,,,,2,18.10,20,2,22,2,2,100,,8,3,14,13.10
Christian McCaffrey,2557997,RB,SF,@DEN,,,,108,,2,7,,,,,,15.40,25,2,27,2,4,50,,,,15,12.50
Clyde Edwards-Helaire,2564271,RB,KC,@IND,,,,,1,5,39,,,,,,15.30,7,5,12,5,5,100,1,2,2,16,12.40
Breece Hall,2568030,RB,NYJ,CIN,,,,39,,6,53,,,,,,17.30,8,6,14,6,11,55,1,,,17,12.20
Jeff Wilson,2560938,RB,MIA,BUF,,,,75,,3,31,,,,,1,16.30,12,3,15,3,3,100,,1,,18,11.80
Damien Harris,2562281,RB,NE,BAL,,,,41,1,2,5,,,,,,29.70,11,2,13,2,3,67,2,2,4,19,11.60
Najee Harris,2566448,RB,PIT,@CLE,,,,56,1,3,5,,,,,1,13.40,15,3,18,3,3,100,,3,2,20,11.60
Jonathan Taylor,2564148,RB,IND,KC,,,,71,,3,20,,,,,,17.10,21,3,24,3,5,60,,3,2,21,11.60
Leonard Fournette,2557973,RB,TB,GB,,,,35,,5,35,,,,,,11.20,12,5,17,5,6,83,,1,1,22,11.20
Melvin Gordon,2552469,RB,KC,@IND,,,,26,1,5,29,,,,,2,15.30,12,5,17,5,6,83,,2,2,23,11.00
Alexander Mattison,2562682,RB,MIN,DET,,,,28,1,1,16,,,,,,27.00,7,1,8,1,1,100,,1,1,24,10.90
Antonio Gibson,2565276,RB,WAS,PHI,,,,38,1,1,2,,,,,,18.10,12,1,13,1,1,100,,3,3,25,10.50
Tony Pollard,2562699,RB,DAL,@NYG,,,,105,,,,,,,,,24.50,13,,13,,1,,1,2,2,26,10.50
