PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,FanPtsAgainst-pts,TouchCarries,TouchReceptions,Touches,TargetsReceptions,Targets,ReceptionPercentage,RzTarget,RzTouch,RzG2G,Rank,TotalPoints
Joe Mixon,2557976,RB,CIN,@JAX,,,,68,2,6,49,,,,,,32.80,19,6,25,6,7,86,,5,4,1,26.70
Alvin Kamara,2558019,RB,NO,DET,,,,51,2,6,58,,,,,,28.60,14,6,20,6,8,75,,5,4,2,25.90
Derrick Henry,2556075,RB,TEN,IND,,,,102,2,1,18,,,,,,35.30,21,1,22,1,2,50,,2,1,3,24.50
De'Von Achane,2570062,RB,MIA,@WAS,,,,73,2,3,30,,,,,,36.70,17,3,20,3,4,75,,3,3,4,23.80
James Conner,2557978,RB,ARI,@PIT,,,,105,2,,,,,,,,26.00,25,,25,,2,,,8,4,5,23.50
Chuba Hubbard,2565899,RB,CAR,@TB,,,,104,2,,,,,,,,27.40,25,,25,,,,,5,3,6,22.40
Christian McCaffrey,2557997,RB,SF,@PHI,,,,93,1,3,40,,,,,,23.10,17,3,20,3,4,75,,2,2,7,20.80
Isiah Pacheco,2567808,RB,KC,@GB,,,,110,1,3,13,,,,,,21.70,18,3,21,3,4,75,,6,3,8,19.80
Kyren Williams,2567862,RB,LA,CLE,,,,88,1,3,24,,,,,,18.70,21,3,24,3,5,60,1,8,5,9,18.70
Rachaad White,2568315,RB,TB,CAR,,,,84,1,3,22,,,,,,21.60,20,3,23,3,5,60,,2,2,10,18.10
Zach Charbonnet,2570335,RB,SEA,@DAL,,,,60,1,1,39,,,,,,17.60,19,1,20,1,2,50,,5,5,11,16.40
Travis Etienne,2566157,RB,JAX,CIN,,,,45,1,4,34,,,,,,17.30,11,4,15,4,4,100,1,5,3,12,15.90
Tony Pollard,2562699,RB,DAL,SEA,,,,68,1,3,15,,,,,,18.50,20,3,23,3,4,75,3,7,3,13,15.80
Jerome Ford,2567469,RB,CLE,@LA,,,,19,,3,33,1,,,,,20.60,9,3,12,3,3,100,,1,1,14,12.70
David Montgomery,2562502,RB,DET,@NO,,,,56,1,1,-1,,,,,,20.00,18,1,19,1,2,50,,4,1,15,12.00
Raheem Mostert,2553728,RB,MIA,@WAS,,,,43,1,1,8,,,,,,36.70,11,1,12,1,1,100,,2,2,16,11.60
Tyjae Spears,2569795,RB,TEN,IND,,,,75,,4,13,,,,,,35.30,16,4,20,4,6,67,1,4,2,17,10.80
Dameon Pierce,2567685,RB,HOU,DEN,,,,41,1,,,,,,,,17.60,15,,15,,,,,4,2,18,10.10
