PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,PlayerWeekProjectedPts,ProjectedRank,Rank,TotalPoints,ProjectionDiff
Nate Adkins,2570930,TE,DEN,@PHI,,,,,,,,,,,,,0.00,75,1,0.00,0.0
Mo Alie-Cox,2558832,TE,IND,LV,,,,,,0.27,2.73,,,,,,0.41,68,2,0.00,-0.41
Erick All,2571916,TE,CIN,DET,,,,,,,,,,,,,0.00,76,3,0.00,0.0
Davis Allen,2570017,TE,LAR,SF,,,,,,0.79,7.67,0.06,,,,0.01,1.75,43,4,0.00,-1.75
Mark Andrews,2560957,TE,BAL,HOU,,,,0.37,,2.69,34.6,0.34,,,,0.05,6.78,14,5,0.00,-6.78
Elijah Arroyo,2574554,TE,SEA,TB,,,,,,1.44,15.22,0.09,,,,0.02,2.74,34,6,0.00,-2.74
AJ Barner,2572513,TE,SEA,TB,,,,,,2.22,21.3,0.16,,,,0.03,4.14,26,7,0.00,-4.14
Gavin Bartholomew,2574337,TE,MIN,@CLE,,,,,,,,,,,,,0.00,77,8,0.00,0.0
Brenden Bates,2572953,TE,HOU,@BAL,,,,,,,,,,,,,0.00,78,9,0.00,0.0
John Bates,2566580,TE,WAS,@LAC,,,,,,0.44,4.04,0.05,,,,,0.92,57,10,0.00,-0.92
Jaheim Bell,2572288,TE,FA,Bye,,,,,,,,,,,,,,79,11,0.00,
Daniel Bellinger,2567985,TE,NYG,@NO,,,,,,0.83,8.32,0.04,,,,0.01,1.47,50,12,0.00,-1.47
Brock Bowers,2572219,TE,LV,@IND,,,,0.98,0.01,5.91,62.49,0.29,,,,0.05,11.00,2,13,0.00,-11.0
Shawn Bowman,2573689,TE,FA,Bye,,,,,,,,,,,,,,80,14,0.00,
Jake Briningstool,2574240,TE,KC,@JAX,,,,,,,,,,,,,0.00,81,15,0.00,0.0
Pharaoh Brown,2559018,TE,FA,Bye,,,,,,,,,,,,,,82,16,0.00,
Harrison Bryant,2563767,TE,HOU,@BAL,,,,,,,,,,,,,0.00,83,17,0.00,0.0
Lawrence Cager,2565492,TE,WAS,@LAC,,,,,,,,,,,,,0.00,84,18,0.00,0.0
Grant Calcaterra,2568063,TE,PHI,DEN,,,,,,0.66,6.6,0.06,,,,,1.35,51,19,0.00,-1.35
Sal Cannella,2567197,TE,CLE,MIN,,,,,,,,,,,,,0.00,85,20,0.00,0.0
Oscar Cardenas,2574479,TE,FA,Bye,,,,,,,,,,,,,,86,21,0.00,
Stephen Carlson,2563044,TE,CHI,Bye,,,,,,,,,,,,,,87,22,0.00,
McCallan Castles,2572732,TE,FA,Bye,,,,,,,,,,,,,,88,23,0.00,
Tyler Conklin,2561027,TE,LAC,WAS,,,,,,0.73,7.63,0.04,,,,0.01,1.35,52,24,0.00,-1.35
Tanner Conner,2569017,TE,MIA,@CAR,,,,,,,,,,,,,0.00,89,25,0.00,0.0
Pat Conroy,2574289,TE,FA,Bye,,,,,,,,,,,,,,90,26,0.00,
Jalin Conyers,2574320,TE,MIA,@CAR,,,,,,,,,,,,,0.00,91,27,0.00,0.0
John Copenhaver,2574212,TE,FA,Bye,,,,,,,,,,,,,,92,28,0.00,
Devin Culp,2572543,TE,TB,@SEA,,,,,,0.05,0.51,,,,,,0.08,73,29,0.00,-0.08
Baylor Cupp,2572820,TE,FA,Bye,,,,,,,,,,,,,,93,30,0.00,
Drake Dabney,2574146,TE,FA,Bye,,,,,,,,,,,,,,94,31,0.00,
Dominique Dafney,2565540,TE,FA,Bye,,,,,,,,,,,,,,95,32,0.00,
Zach Davidson,2566301,TE,FA,Bye,,,,,,,,,,,,,,96,33,0.00,
Tyler Davis,2564178,TE,FA,Bye,,,,,,,,,,,,,,97,34,0.00,
Luke Deal,2574107,TE,FA,Bye,,,,,,,,,,,,,,98,35,0.00,
Josiah Deguara,2563980,TE,ARI,TEN,,,,,,,,,,,,,0.00,99,36,0.00,0.0
CJ Dippre,2574372,TE,NE,@BUF,,,,,,,,,,,,,0.00,100,37,0.00,0.0
Will Dissly,2561046,TE,LAC,WAS,,,,,,1.08,11.56,0.07,,,,0.01,2.10,39,38,0.00,-2.1
Greg Dulcich,2567520,TE,MIA,@CAR,,,,,,,,,,,,,0.00,101,39,0.00,0.0
Payne Durham,2570353,TE,TB,@SEA,,,,,,0.44,4.66,0.04,,,,,0.93,56,40,0.00,-0.93
Ross Dwelley,2561060,TE,DET,@CIN,,,,,,,,,,,,,0.00,102,41,0.00,0.0
Evan Engram,2557858,TE,DEN,@PHI,,,,,,3.11,26.13,0.18,,,,0.04,5.17,22,42,0.00,-5.17
Zach Ertz,2540158,TE,WAS,@LAC,,,,,,3.49,32.37,0.28,,,,0.05,6.56,16,43,0.00,-6.56
Mitchell Evans,2573978,TE,CAR,MIA,,,,0.01,,0.45,4.58,0.03,,,,0.01,0.84,59,44,0.00,-0.84
Gerald Everett,2557889,TE,FA,Bye,,,,,,,,,,,,,,103,45,0.00,
Rivaldo Fairweather,2574074,TE,DAL,@NYJ,,,,,,,,,,,,,0.00,104,46,0.00,0.0
Harold Fannin Jr.,2574043,TE,CLE,MIN,,,,0.89,0.01,4.04,41.03,0.31,,,,0.04,8.05,8,47,0.00,-8.05
Noah Fant,2562383,TE,CIN,DET,,,,,,1.93,20.17,0.12,,,,0.02,3.66,29,48,0.00,-3.66
Princeton Fant,2570891,TE,DAL,@NYJ,,,,,,,,,,,,,0.00,105,49,0.00,0.0
Luke Farrell,2566160,TE,SF,@LAR,,,,,,1.15,11.28,0.05,,,,0.01,1.98,40,50,0.00,-1.98
Jake Ferguson,2567496,TE,DAL,@NYJ,,,,,,5.37,47.88,0.26,,,,0.09,8.85,5,51,0.00,-8.85
Terrance Ferguson,2574267,TE,LAR,SF,,,,,,0.74,7.68,0.05,,,,0.01,2.69,35,52,0.00,-2.69
Thomas Fidone II,2574421,TE,NYG,@NO,,,,,,,,,,,,,0.00,106,53,0.00,0.0
