PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,PlayerWeekProjectedPts,ProjectedRank,Rank,TotalPoints,ProjectionDiff
Israel Abanikanda,2570188,RB,FA,Bye,,,,,,,,,,,,,,88,1,0.00,
Ameer Abdullah,2552374,RB,IND,LV,,,,,,,,,,,,,0.00,89,2,0.00,0.0
De'Von Achane,2570062,RB,MIA,@CAR,,,,79.19,0.55,5.28,36.68,0.35,,,,0.21,19.21,2,3,0.00,-19.21
Salvon Ahmed,2565090,RB,IND,LV,,,,,,,,,,,,,0.00,90,4,0.00,0.0
Cam Akers,2564319,RB,MIN,@CLE,,,,,,,,,,,,,0.00,91,5,0.00,0.0
Rasheen Ali,2571823,RB,BAL,HOU,,,,8.72,0.08,0.07,0.75,0.01,,,,0.03,1.46,68,6,0.00,-1.46
Braelon Allen,2572354,RB,NYJ,DAL,,,,,,,,,,,,,0.00,92,7,0.00,0.0
LeQuint Allen Jr.,2574207,RB,JAX,KC,,,,7.69,0.06,1.13,9.17,0.06,,,,0.04,2.89,58,8,0.00,-2.89
Tyler Allgeier,2567232,RB,ATL,Bye,,,,,,,,,,,,,,93,9,0.00,
Tyler Badie,2567265,RB,DEN,@PHI,,,,7,0.05,0.81,6.08,0.06,,,,0.03,2.31,62,10,0.00,-2.31
Emani Bailey,2572805,RB,FA,Bye,,,,,,,,,,,,,,94,11,0.00,
Rushawn Baker,2574413,RB,FA,Bye,,,,,,,,,,,,,,95,12,0.00,
Saquon Barkley,2560968,RB,PHI,DEN,,,,85.52,0.72,1.94,12.29,0.1,,,,0.19,15.29,8,13,0.00,-15.29
Andrew Beck,2562626,RB,NYJ,DAL,,,,,,,,,,,,,0.00,96,14,0.00,0.0
Trey Benson,2572405,RB,ARI,TEN,,,,74.2,0.2,1.96,14.91,0.11,,,,0.22,11.31,21,15,0.00,-11.31
Ulysses Bentley IV,2574183,RB,IND,LV,,,,,,,,,,,,,0.00,97,16,0.00,0.0
Micah Bernard,2574143,RB,FA,Bye,,,,,,,,,,,,,,98,17,0.00,
Tank Bigsby,2569882,RB,PHI,DEN,,,,1.38,0.02,0.07,0.59,,,,,0.01,0.33,82,18,0.00,-0.33
Raheem Blackshear,2569477,RB,FA,Bye,,,,,,,,,,,,,,99,19,0.00,
Jaydon Blue,2574068,RB,DAL,@NYJ,,,,8,0.07,0.32,2.69,0.02,,,,0.03,1.71,67,20,0.00,-1.71
Mike Boone,2561099,RB,FA,Bye,,,,,,,,,,,,,,100,21,0.00,
Gary Brightwell,2566364,RB,CIN,DET,,,,,,,,,,,,,0.00,101,22,0.00,0.0
British Brooks,2573686,RB,HOU,@BAL,,,,,,,,,,,,,0.00,102,23,0.00,0.0
Chris Brooks,2571114,RB,GB,Bye,,,,,,,,,,,,,,103,24,0.00,
Jonathon Brooks,2571883,RB,CAR,MIA,,,,,,,,,,,,,0.00,104,25,0.00,0.0
Tahj Brooks,2574024,RB,CIN,DET,,,,20.78,0.17,0.63,5.59,0.04,,,,0.15,3.91,50,26,0.00,-3.91
Brittain Brown,2567868,RB,CHI,Bye,,,,,,,,,,,,,,105,27,0.00,
Chase Brown,2569642,RB,CIN,DET,,,,51.31,0.51,2.33,16.8,0.15,,,,0.16,11.62,19,28,0.00,-11.62
Michael Burton,2552636,RB,DEN,@PHI,,,,,,,,,,,,,0.00,106,29,0.00,0.0
Michael Carter,2566382,RB,ARI,TEN,,,,,,,,,,,,,0.00,107,30,0.00,0.0
Nate Carter,2573909,RB,ATL,Bye,,,,,,,,,,,,,,108,31,0.00,
Ty Chandler,2567907,RB,MIN,@CLE,,,,,,,,,,,,,0.00,109,32,0.00,0.0
Zach Charbonnet,2570335,RB,SEA,TB,,,,34.72,0.41,2.13,15.64,0.1,,,,0.13,8.90,27,33,0.00,-8.9
Julius Chestnut,2568804,RB,TEN,@ARI,,,,3.6,0.03,0.14,1.11,0.01,,,,0.01,0.76,71,34,0.00,-0.76
Nick Chubb,2561021,RB,HOU,@BAL,,,,39.91,0.32,1.18,8.8,0.06,,,,0.12,7.50,33,35,0.00,-7.5
Chris Collier,2572600,RB,LV,@IND,,,,,,,,,,,,,0.00,110,36,0.00,0.0
Quali Conley,2574026,RB,FA,Bye,,,,,,,,,,,,,,111,37,0.00,
James Conner,2557978,RB,ARI,TEN,,,,,,,,,,,,,0.00,112,38,0.00,0.0
James Cook,2567328,RB,BUF,NE,,,,69.49,0.8,2.29,19.37,0.14,,,,0.22,15.23,9,39,0.00,-15.23
Jashaun Corbin,2569125,RB,FA,Bye,,,,,,,,,,,,,,113,40,0.00,
Blake Corum,2572189,RB,LAR,SF,,,,29.46,0.21,0.59,4.74,0.04,,,,0.11,5.00,45,41,0.00,-5.0
Jacory Croskey-Merritt,2574608,RB,WAS,@LAC,,,,42.64,0.34,1.04,8.97,0.08,,,,0.11,7.98,31,42,0.00,-7.98
DeeJay Dallas,2565144,RB,CAR,MIA,,,,,,,,,,,,,0.00,114,43,0.00,0.0
Isaiah Davis,2572360,RB,NYJ,DAL,,,,17.14,0.12,1.51,13.78,0.1,,,,0.06,5.05,44,44,0.00,-5.05
Malik Davis,2568672,RB,DAL,@NYJ,,,,,,,,,,,,,0.00,115,45,0.00,0.0
Ray Davis,2571862,RB,BUF,NE,,,,27.72,0.2,0.86,8.72,0.05,,,,0.1,5.37,42,46,0.00,-5.37
Tyrion Davis-Price,2568207,RB,FA,Bye,,,,,,,,,,,,,,116,47,0.00,
Emari Demercado,2571065,RB,ARI,TEN,,,,31.5,0.21,1.21,8.01,0.06,,,,0.08,6.02,39,48,0.00,-6.02
AJ Dillon,2563986,RB,PHI,DEN,,,,4.2,0.03,0.08,0.55,,,,,,0.70,73,49,0.00,-0.7
J.K. Dobbins,2563548,RB,DEN,@PHI,,,,62.57,0.55,1.71,8.73,0.1,,,,0.23,11.43,20,50,0.00,-11.43
Elijah Dotson,2571536,RB,FA,Bye,,,,,,,,,,,,,,117,51,0.00,
Rico Dowdle,2565295,RB,CAR,MIA,,,,23.12,0.1,1.79,11.5,0.06,,,,0.12,4.08,49,52,0.00,-4.08
Donovan Edwards,2574437,RB,WAS,@LAC,,,,,,,,,,,,,0.00,118,53,0.00,0.0
Gus Edwards,2561324,RB,FA,Bye,,,,,,,,,,,,,,119,54,0.00,
Clyde Edwards-Helaire,2564271,RB,KC,@JAX,,,,,,,,,,,,,0.00,120,55,0.00,0.0
Austin Ekeler,2559169,RB,WAS,@LAC,,,,,,,,,,,,,0.00,121,56,0.00,0.0
Audric Estimé,2571994,RB,PHI,DEN,,,,,,,,,,,,,0.00,122,57,0.00,0.0
Travis Etienne,2566157,RB,JAX,KC,,,,64.22,0.35,2.33,15.43,0.07,,,,0.19,11.27,22,58,0.00,-11.27
Trevor Etienne,2573977,RB,CAR,MIA,,,,6.23,0.04,0.28,2.17,0.01,,,,0.02,2.23,64,59,0.00,-2.23
Darrynton Evans,2564043,RB,FA,Bye,,,,,,,,,,,,,,123,60,0.00,
Zach Evans,2569963,RB,FA,Bye,,,,,,,,,,,,,,124,61,0.00,
Demetric Felton,2565968,RB,FA,Bye,,,,,,,,,,,,,,125,62,0.00,
Jerome Ford,2567469,RB,CLE,MIN,,,,13.22,0.09,1.79,10.95,0.09,,,,0.07,4.25,48,63,0.00,-4.25
D'Onta Foreman,2557994,RB,FA,Bye,,,,,,,,,,,,,,126,64,0.00,
Royce Freeman,2560733,RB,FA,Bye,,,,,,,,,,,,,,127,65,0.00,
Kenneth Gainwell,2566397,RB,PIT,Bye,,,,,,,,,,,,,,128,66,0.00,
Myles Gaskin,2562270,RB,FA,Bye,,,,,,,,,,,,,,129,67,0.00,
Jahmyr Gibbs,2569747,RB,DET,@CIN,,,,73.76,0.79,3.46,24.75,0.22,,,,0.2,17.24,4,68,0.00,-17.24
Antonio Gibson,2565276,RB,NE,@BUF,,,,21.19,0.11,0.78,5.42,0.03,,,,0.06,3.77,51,69,0.00,-3.77
DJ Giddens,2574188,RB,IND,LV,,,,10.11,0.07,0.43,3.8,0.02,,,,0.03,2.09,65,70,0.00,-2.09
Tyler Goodson,2567595,RB,IND,LV,,,,2.94,0.03,0.2,1.49,0.01,,,,0.01,0.76,72,71,0.00,-0.76
