PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,Rank,TotalPoints
Will Anderson Jr.,2569834,DL,HOU,@NE,6,2,3,4,,,,,,,,,,1,3,,,1,26.20
Zach Allen,2562219,DL,DEN,LAC,5,3,0.5,4,,,,,,,,,,,1,,,2,16.80
Dante Fowler Jr.,2553431,DL,WAS,@BAL,4,,2,3,,,,,,,,,,,2,,,3,15.50
A.J. Epenesa,2563605,DL,BUF,@NYJ,3,1,2,1,,1,,,,,,,,,2,,,4,15.10
B.J. Hill,2560740,DL,CIN,@NYG,3,4,,,,,,,,,,,,2,2,,,5,12.90
Alim McNeill,2566061,DL,DET,@DAL,2,2,2,2,,,,,,,,,,,3,,,6,12.70
Mario Edwards,2553433,DL,HOU,@NE,3,5,,,,,1,,,,,,,1,1,,,7,11.50
Trey Hendrickson,2557943,DL,CIN,@NYG,2,,2,2,,,,,,,,,,,3,,,8,11.50
Travis Jones,2567277,DL,BAL,WAS,3,1,1,2,,,,,,,,,,,1,,,9,10.60
Will McDonald IV,2570191,DL,NYJ,BUF,2,,1,1,,1,,,,,,,,,1,,,10,10.50
DeMarcus Walker,2557894,DL,CHI,JAX,4,,1,1,,,,,,,,,,,2,,,11,10.50
Cameron Heyward,2508109,DL,PIT,@LV,3,1,1,1,,,,,,,,,,,2,,,12,9.60
Danielle Hunter,2552603,DL,HOU,@NE,1,1,1,1,,1,,,,,,,,,1,,,13,9.60
Maxx Crosby,2562439,DL,LV,PIT,2,1,0.5,2,,,,,,,,,,,3,,,14,9.10
Vita Vea,2560909,DL,TB,@NO,3,1,1,1,,,,,,,,,,,1,,,15,9.10
Myles Garrett,2557965,DL,CLE,@PHI,4,,,2,,,,,,,,,,,,,,16,9.00
Grady Jarrett,2552327,DL,ATL,@CAR,4,,,2,,,,,,,,,,,,,,17,9.00
Chauncey Golston,2566007,DL,DAL,DET,3,2,0.5,1,,,,,,,,,,,1,,,18,8.70
Calijah Kancey,2570356,DL,TB,@NO,2,,1,2,,,,,,,,,,,1,,,19,8.50
Davon Godchaux,2558012,DL,NE,HOU,4,4,,,,,,,,,,,,,,,,20,8.40
Brandon Graham,496788,DL,PHI,CLE,4,1,,1,,,,,,,,,,,,,,21,8.10
Keion White,2570107,DL,NE,HOU,,4,,,,,,,,,,,,2,1,,,22,7.90
Shelby Harris,2549926,DL,CLE,@PHI,4,3,,,,,,,,,,,,,,,,23,7.80
Aidan Hutchinson,2567547,DL,DET,@DAL,1,2,1,1,,,,,,,,,,,3,,,24,7.70
Dexter Lawrence,2562301,DL,NYG,CIN,2,1,1,1,,,,,,,,,,,1,,,25,7.60
Jaquelin Roy,2570080,DL,NE,HOU,2,1,1,1,,,,,,,,,,,1,,,26,7.60
Leonard Williams,2552486,DL,SEA,SF,3,1,,1,,,,,,,,,,,2,,,27,7.60
William Gholston,2540176,DL,TB,@NO,1,2,1,1,,,,,,,,,,,2,,,28,7.20
Johnathan Hankins,2540147,DL,SEA,SF,3,2,,1,,,,,,,,,,,,,,29,7.20
DaQuan Jones,2543504,DL,BUF,@NYJ,2,,1,1,,,,,,,,,,,1,,,30,7.00
Sam Okuayinonu,2568831,DL,SF,@SEA,2,,1,1,,,,,,,,,,,1,,,31,7.00
KJ Henry,2570374,DL,DAL,DET,1,2,1,1,,,,,,,,,,,1,,,32,6.70
Malcolm Roach,2564688,DL,DEN,LAC,2,2,,,,,,,,,,,,1,,,,33,6.70
Grover Stewart,2558766,DL,IND,@TEN,2,2,,,,,,,,,,,,1,,,,34,6.70
Cameron Jordan,2495184,DL,NO,TB,,1,,,1,,,,,,,,,1,,,,35,6.60
Jalen Carter,2570203,DL,PHI,CLE,1,,1,1,,,,,,,,,,,3,,,36,6.50
Khalil Davis,2565210,DL,HOU,@NE,2,,,2,,,,,,,,,,,1,,,37,6.50
Maason Smith,2572159,DL,JAX,@CHI,1,,1,,,,,,,,,,,1,1,,,38,6.50
Quinnen Williams,2562599,DL,NYJ,BUF,2,1,1,,,,,,,,,,,,1,,,39,6.10
Karl Brooks,2569753,DL,GB,ARI,1,,,,,1,1,,,,,,,,,,,40,6.00
Morgan Fox,2556529,DL,LAC,@DEN,1,,1,1,,,,,,,,,,,2,,,41,6.00
Maurice Hurst,2560748,DL,CLE,@PHI,3,,,1,,,,,,,,,,,,,,42,6.00
Naquan Jones,2566953,DL,ARI,@GB,2,5,,,,,,,,,,,,,,,,43,6.00
