PlayerName,PlayerId,Pos,Team,PlayerOpponent,PatMade,PatMissed,FgMade_0-19,FgMade_20-29,FgMade_30-39,FgMade_40-49,FgMade_50,FgMiss_0-19,FgMiss_20-29,FgMiss_30-39,Rank,TotalPoints
Jake Bates,2571759,K,DET,@DAL,5,,,,2,2,,,,,1,20.50
Chris Boswell,2550545,K,PIT,@LV,2,,,,2,1,1,,,,2,17.00
Austin Seibert,2562729,K,WAS,@BAL,2,,,,,2,1,,,,3,15.00
Matthew Wright,2562968,K,SF,@SEA,3,,,1,1,1,,,,,4,14.50
Justin Tucker,2536340,K,BAL,WAS,3,,,,2,1,,,,,5,13.00
Brandon Aubrey,2571750,K,DAL,DET,,,,,1,1,1,,,,6,12.00
Cameron Dicker,2568435,K,LAC,@DEN,2,,,1,1,1,,,,,7,12.00
Ka'imi Fairbairn,2556521,K,HOU,@NE,5,,,,1,1,,,,,8,12.00
Dustin Hopkins,2539227,K,CLE,@PHI,1,,,,1,2,,,,,9,12.00
Younghoe Koo,2559205,K,ATL,@CAR,3,,,1,2,,,,,,10,12.00
Brayden Narveson,2573470,K,FA,Bye,4,,,,1,1,,,,,11,11.00
Jake Elliott,2558172,K,PHI,CLE,2,,,,,2,,,,,12,10.00
Blake Grupe,2571234,K,NO,TB,3,,,1,,1,,,,,13,10.00
Chase McLaughlin,2563203,K,TB,@NO,6,,,1,,,,,,,14,9.00
Eddy Pineiro,2560842,K,CAR,ATL,2,,,1,,1,,,,,15,9.00
Matt Gay,2562271,K,IND,@TEN,2,,,2,,,,,,,16,8.00
Chad Ryland,2570125,K,ARI,@GB,1,,,,1,1,,,,,17,8.00
Greg Zuerlein,2534797,K,NYJ,BUF,2,,,1,1,,,,,1,18,7.00
Nick Folk,2507225,K,TEN,IND,2,,,,,1,,,,,19,6.00
Jason Myers,2553112,K,SEA,SF,3,,,1,,,,,,,20,6.00
Wil Lutz,2556601,K,DEN,LAC,1,,,,,1,,,,,21,5.00
Evan McPherson,2565953,K,CIN,@NYG,2,,,,1,,,,,,22,5.00
Cairo Santos,2550636,K,CHI,JAX,5,,,,,,,,,,23,5.00
Cam Little,2572147,K,JAX,@CHI,1,,,,1,,,,,,24,4.00
Joey Slye,2563132,K,NE,HOU,3,,,,,,,,,,25,3.00
Tyler Bass,2563596,K,BUF,@NYJ,2,1,,1,,,,,,,26,2.00
Daniel Carlson,2560993,K,LV,PIT,1,,,,,,,,,,27,1.00
Greg Joseph,2561534,K,NYG,CIN,1,,,,,,,,,,28,1.00
Ramiz Ahmed,2563692,K,FA,Bye,,,,,,,,,,,29,0.00
Mike Badgley,2560965,K,DET,@DAL,,,,,,,,,,,30,0.00
Tanner Brown,2569984,K,FA,Bye,,,,,,,,,,,31,0.00
Harrison Butker,2558245,K,KC,Bye,,,,,,,,,,,32,0.00
Anders Carlson,2569750,K,SF,@SEA,,,,,,,,,,,33,0.00
Graham Gano,71309,K,NYG,CIN,,,,,,,,,,,34,0.00
Alex Hale,2573890,K,GB,ARI,,,,,,,,,,,35,0.00
Lucas Havrisik,2569534,K,BUF,@NYJ,,,,,,,,,,,36,0.00
Joshua Karty,2572201,K,LAR,Bye,,,,,,,,,,,37,0.00
Brett Maher,2540243,K,FA,Bye,,,,,,,,,,,38,0.00
Jude McAtamney,2573503,K,NYG,CIN,,,,,,,,,,,39,0.00
Brandon McManus,2541556,K,GB,ARI,,,,,,,,,,,40,0.00
Harrison Mevis,2572932,K,FA,Bye,,,,,,,,,,,41,0.00
Jake Moody,2570308,K,SF,@SEA,,,,,,,,,,,42,0.00
Riley Patterson,2567013,K,FA,Bye,,,,,,,,,,,43,0.00
Jack Podlesny,2571174,K,FA,Bye,,,,,,,,,,,44,0.00
Matt Prater,2506677,K,ARI,@GB,,,,,,,,,,,45,0.00
Will Reichard,2572273,K,MIN,Bye,,,,,,,,,,,46,0.00
John Parker Romo,2569101,K,FA,Bye,,,,,,,,,,,47,0.00
Jason Sanders,2561153,K,MIA,Bye,,,,,,,,,,,48,0.00
Spencer Shrader,2573175,K,IND,@TEN,,,,,,,,,,,49,0.00
Charlie Smyth,2572330,K,NO,TB,,,,,,,,,,,50,0.00
James Turner,2573148,K,FA,Bye,,,,,,,,,,,51,0.00
Cade York,2567487,K,FA,Bye,,,,,,,,,,,52,0.00
