PlayerName,PlayerId,Pos,Team,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,FanPtsAgainst-pts,TouchCarries,TouchReceptions,Touches,TargetsReceptions,Targets,ReceptionPercentage,RzTarget,RzTouch,RzG2G,Rank,TotalPoints
Chris Rodriguez Jr.,2570386,RB,WAS,,,,372,4,1,6,,,,,,26.92,81,1,82,1,2,50,1,5,2,51,65.30
Dylan Sampson,2574062,RB,CLE,,,,116,,28,259,2,,,,1,20.54,44,28,72,28,34,82,1,1,1,52,63.60
Isiah Pacheco,2567808,RB,KC,,,,375,1,13,60,1,,,,,20.28,90,13,103,13,19,68,1,2,2,53,63.00
Tyjae Spears,2569795,RB,TEN,,,,177,1,30,201,,,,,,20.17,47,30,77,30,34,88,1,3,1,54,60.30
Michael Carter,2566382,RB,ARI,,,,165,1,24,194,,,,,,18.67,53,24,77,24,32,75,,1,,55,55.40
Justice Hill,2562407,RB,BAL,,,,93,2,21,169,1,,,,1,29.01,18,21,39,21,27,78,1,1,,56,53.70
Ty Johnson,2562293,RB,BUF,,,,120,1,16,195,1,,,,1,14.60,25,16,41,16,24,67,,2,1,57,52.60
Jeremy McNichols,2557977,RB,WAS,,,,211,1,18,151,,,,,,26.92,32,18,50,18,23,78,,,,58,52.20
Ollie Gordon II,2574322,RB,MIA,,,,191,3,6,30,1,,,,,17.72,58,6,64,6,8,75,,7,4,59,51.10
Brian Robinson,2568348,RB,SF,,,,328,2,7,19,,,,,,22.42,72,7,79,7,10,70,1,2,,60,50.20
Samaje Perine,2558138,RB,CIN,,,,268,1,10,52,,,,,2,22.21,52,10,62,10,12,83,,,,61,44.10
Isaiah Davis,2572360,RB,NYJ,,,,159,,15,118,,,,1,,16.63,28,15,43,15,22,68,,,,62,43.30
Devin Neal,2574402,RB,NO,,,,178,1,16,100,,,,,,22.48,50,16,66,16,18,89,,2,,63,43.30
Emari Demercado,2571065,RB,ARI,,,,241,,8,64,1,,,,1,18.67,31,8,39,8,12,67,1,1,2,64,41.50
Kyle Juszczyk,2540230,RB,SF,,,,-3,,20,187,1,,,,,22.42,2,20,22,20,23,87,1,,1,65,36.50
Keaton Mitchell,2570428,RB,BAL,,,,229,1,7,56,,,,,1,29.01,31,7,38,7,9,78,,,,66,36.00
Brashard Smith,2574256,RB,KC,,,,94,,19,161,,,,,1,20.28,30,19,49,19,26,73,,,,67,34.00
Jerome Ford,2567469,RB,CLE,,,,73,,26,103,,,,,,20.54,24,26,50,26,32,81,,,,68,32.10
Kendre Miller,2570149,RB,NO,,,,193,1,5,30,,,,,,22.48,47,5,52,5,5,100,,3,2,69,30.80
Hunter Luepke,2570882,RB,DAL,,,,13,,8,63,1,,,,,18.98,3,8,11,8,9,89,1,,,70,30.50
Trey Benson,2572405,RB,ARI,,,,160,,13,64,,,,,,18.67,29,13,42,13,16,81,,,,71,29.90
Zavier Scott,2570563,RB,MIN,,,,101,,12,82,1,,,,2,23.47,27,12,39,12,14,86,2,1,,72,29.60
James Conner,2557978,RB,ARI,,,,95,1,8,38,1,,,,1,18.67,32,8,40,8,9,89,1,3,3,73,27.30
Dare Ogunbowale,2559362,RB,HOU,,,,23,1,5,36,,,,,1,24.46,4,5,9,5,6,83,,,,74,27.10
Ray Davis,2571862,RB,BUF,,,,106,,4,18,1,1,,,,14.60,33,4,37,4,7,57,1,,,75,27.00
Tyler Badie,2567265,RB,DEN,,,,25,,15,110,,,,,,18.05,6,15,21,15,25,60,2,1,,76,26.70
Chris Brooks,2571114,RB,GB,,,,31,,11,74,,,,,,15.90,11,11,22,11,13,85,,,,77,24.70
Jaylen Wright,2572261,RB,MIA,,,,172,1,1,,,,,,,17.72,42,1,43,1,4,25,,2,,78,23.70
LeQuint Allen Jr.,2574207,RB,JAX,,,,70,,9,49,,,,,,24.88,14,9,23,9,10,90,,,,79,23.10
Miles Sanders,2562722,RB,DAL,,,,117,1,8,30,,,,,1,18.98,20,8,28,8,8,100,,1,1,80,22.70
Malik Davis,2568672,RB,DAL,,,,103,1,,,,,,,,18.98,16,,16,,,,,1,,81,22.30
Ameer Abdullah,2552374,RB,IND,,,,44,1,7,35,,,,,,16.90,9,7,16,7,8,88,,1,1,82,21.90
Will Shipley,2572390,RB,PHI,,,,45,,6,42,,,,,,23.08,11,6,17,6,8,75,,,,83,21.80
Raheem Mostert,2553728,RB,LV,,,,98,,10,65,,,,,,23.02,21,10,31,10,10,100,,,,84,21.30
Tank Bigsby,2569882,RB,PHI,,,,180,,1,-1,,,,,,23.08,24,1,25,1,1,100,,1,,85,20.50
Antonio Gibson,2565276,RB,NE,,,,106,1,2,6,,1,,,2,23.75,25,2,27,2,3,67,,1,1,86,20.20
Andrew Beck,2562626,RB,NYJ,,,,,,5,43,1,,,,,16.63,,5,5,5,6,83,1,,1,87,19.70
Jaret Patterson,2567160,RB,FA,,,,129,1,,,,,,,,,,,,,,,,,,88,18.90
Adam Prentice,2566872,RB,DEN,,,,42,,6,53,,,,,,18.05,7,6,13,6,8,75,,,,89,18.50
Julius Chestnut,2568804,RB,TEN,,,,39,,,,,,,,,20.17,10,,10,,2,,,,,90,18.30
Rasheen Ali,2571823,RB,BAL,,,,24,,3,26,,,,,,29.01,6,3,9,3,4,75,,,,91,18.20
Terrell Jennings,2573767,RB,NE,,,,73,1,1,9,,,,,,23.75,23,1,24,1,1,100,,2,,92,17.40
Brady Russell,2570635,RB,SEA,,,,,,,,,,,,,19.15,,,,,,,,,,93,17.00
George Holani,2572768,RB,SEA,,,,73,1,2,15,,,,,1,19.15,22,2,24,2,2,100,,1,,94,16.50
Jaleel McLaughlin,2570942,RB,DEN,,,,65,1,3,10,,,,,,18.05,17,3,20,3,4,75,,1,1,95,15.00
Braelon Allen,2572354,RB,NYJ,,,,76,1,2,17,,,,,1,16.63,18,2,20,2,3,67,,2,,96,14.30
Hassan Haskins,2567649,RB,LAC,,,,30,,4,13,,,,,,18.01,12,4,16,4,4,100,,,,97,13.80
Roschon Johnson,2569615,RB,CHI,,,,17,,,,,,,,,20.41,2,,2,,,,,,,98,11.30
Austin Ekeler,2559169,RB,WAS,,,,43,,5,38,,,,,,26.92,14,5,19,5,7,71,,,,99,10.60
Tahj Brooks,2574024,RB,CIN,,,,28,,,,,,,,,22.21,9,,9,,1,,,,,100,10.30
Najee Harris,2566448,RB,LAC,,,,61,,3,25,,,,,,18.01,15,3,18,3,3,100,,,,101,10.10
Brittain Brown,2567868,RB,CHI,,,,37,1,,,,,,,,20.41,5,,5,,1,,,,,102,9.70
Dylan Laube,2572231,RB,LV,,,,5,,3,18,,,,,,23.02,5,3,8,3,4,75,,,,103,9.50
British Brooks,2573686,RB,HOU,,,,15,,,,,,,,,24.46,4,,4,,,,,,,104,9.30
Trevor Etienne,2573977,RB,CAR,,,,94,,3,13,,,,,2,21.64,20,3,23,3,3,100,,,,105,9.20
AJ Dillon,2563986,RB,PHI,,,,60,,2,18,,,,,1,23.08,12,2,14,2,2,100,,,,106,8.30
Jacob Saylors,2570840,RB,DET,,,,11,,,,,,,,,15.82,2,,2,,,,,,,107,8.30
Sione Vaki,2572021,RB,DET,,,,4,,,,,,,,,15.82,1,,1,,,,,,,108,8.20
Isaac Guerendo,2572498,RB,SF,,,,,,,,,,,,,22.42,,,,,,,,,,109,7.70
Travis Homer,2562665,RB,CHI,,,,-2,,,,,,,,,20.41,1,,1,,,,,,,110,7.60
Craig Reynolds,2562834,RB,NE,,,,4,,,,,,,,,23.75,3,,3,,,,,,,111,7.60
C.J. Ham,2556803,RB,MIN,,,,,,1,5,,,,,,23.47,,1,1,1,1,100,,,,112,7.30
Tyler Goodson,2567595,RB,IND,,,,12,,2,8,,,,,,16.90,5,2,7,2,3,67,,,,113,7.20
Cam Akers,2564319,RB,SEA,32,1,,19,,,,,,,,,19.15,5,,5,,1,,,,,114,7.18
Alec Ingold,2562288,RB,MIA,,,,9,,5,36,,,,,,17.72,2,5,7,5,7,71,,,,115,7.00
DJ Giddens,2574188,RB,IND,,,,66,,,,,,,,,16.90,18,,18,,2,,,,,116,6.60
Velus Jones Jr.,2567409,RB,SEA,,,,32,,,,,,,,,19.15,4,,4,,,,,,,117,6.50
Raheim Sanders,2574529,RB,CLE,,,,3,1,,,,,,,,20.54,3,,3,,,,,1,1,118,6.30
Kene Nwangwu,2566313,RB,NYJ,,,,,,,,,1,,,,16.63,,,,,,,,,,119,6.00
Kaleb Johnson,2574496,RB,PIT,,,,65,,1,9,,,,,1,20.66,26,1,27,1,2,50,,,,120,5.90
Zamir White,2567883,RB,LV,,,,25,,3,19,,,,,,23.02,10,3,13,3,5,60,,,,121,5.90
Ronnie Rivers,2569185,RB,LAR,,,,41,,,,,,,,,15.20,8,,8,,,,,,,122,5.60
Jaydon Blue,2574068,RB,DAL,,,,65,,1,5,,,,,1,18.98,22,1,23,1,1,100,,,,123,5.50
Jakob Johnson,2562890,RB,FA,,,,,,,,,,,,,,,,,,,,,,,124,4.50
DeeJay Dallas,2565144,RB,CAR,,,,,,,,,,,,,21.64,1,,1,,,,,,,125,4.20
Nate Carter,2573909,RB,ATL,,,,60,,,,,,,,1,22.28,9,,9,,,,,,,126,4.00
Robbie Ouzts,2574572,RB,SEA,,,,,,,,,,,,,19.15,,,,,,,,,,127,3.60
Clyde Edwards-Helaire,2564271,RB,KC,,,,13,,2,9,,,,,,20.28,7,2,9,2,2,100,,,,128,3.20
Evan Hull,2569846,RB,NO,,,,19,,1,6,,,,,,22.48,6,1,7,1,1,100,,,,129,3.00
Dameon Pierce,2567685,RB,KC,,,,26,,,,,,,,,20.28,10,,10,,1,,,,,130,2.60
Khalil Herbert,2565926,RB,NYJ,,,,,,,,,,,,,16.63,,,,,,,,,,131,2.10
Jacardia Wright,2574579,RB,SEA,,,,20,,,,,,,,,19.15,5,,5,,,,,,,132,2.00
Patrick Ricard,2558990,RB,BAL,,,,3,,,,,,,,,29.01,1,,1,,1,,,,,133,1.80
Jordan Mims,2570768,RB,TEN,,,,,,,,,,,,,20.17,,,,,,,,,,134,1.50
Audric Estimé,2571994,RB,NO,,,,11,,,,,,,,,22.48,3,,3,,,,,,,135,1.10
Josh Williams,2574602,RB,TB,,,,11,,,,,,,,,21.69,4,,4,,,,,,,136,1.10
Amar Johnson,2574132,RB,LAC,,,,8,,,,,,,,,18.01,2,,2,,1,,,,,137,0.80
D'Ernest Johnson,2563327,RB,NE,,,,7,,,,,,,,,23.75,5,,5,,,,,,,138,0.70
Myles Gaskin,2562270,RB,SEA,,,,6,,,,,,,,,19.15,3,,3,,,,,,,139,0.60
Lew Nichols III,2569771,RB,PIT,,,,,,,,,,,,,20.66,,,,,,,,,,140,0.60
Trey Sermon,2566544,RB,PIT,,,,,,,,,,,,,20.66,,,,,,,,,,141,0.60
Owen Wright,2570425,RB,TB,,,,6,,,,,,,,,21.69,3,,3,,,,,,,142,0.60
Trayveon Williams,2562600,RB,LAC,,,,-1,,1,,,,,,,18.01,3,1,4,1,1,100,,,,143,0.40
Kendall Milton,2572741,RB,CIN,,,,2,,,,,,,,,22.21,2,,2,,,,,,,144,0.20
Israel Abanikanda,2570188,RB,DAL,,,,,,,,,,,,,18.98,,,,,,,,,,145,0.00
Salvon Ahmed,2565090,RB,IND,,,,,,,,,,,,,16.90,,,,,,,,,,146,0.00
Emani Bailey,2572805,RB,FA,,,,,,,,,,,,,,,,,,,,,,,147,0.00
Rushawn Baker,2574413,RB,FA,,,,,,,,,,,,,,,,,,,,,,,148,0.00
Ulysses Bentley IV,2574183,RB,IND,,,,,,,,,,,,,16.90,1,,1,,,,,,,149,0.00
Micah Bernard,2574143,RB,FA,,,,,,,,,,,,,,,,,,,,,,,150,0.00
Raheem Blackshear,2569477,RB,FA,,,,,,,,,,,,,,,,,,,,,,,151,0.00
Mike Boone,2561099,RB,FA,,,,,,,,,,,,,,,,,,,,,,,152,0.00
Gary Brightwell,2566364,RB,CIN,,,,,,,,,,,,,22.21,,,,,,,,,,153,0.00
Jonathon Brooks,2571883,RB,CAR,,,,,,,,,,,,,21.64,,,,,,,,,,154,0.00
Michael Burton,2552636,RB,DEN,,,,,,,,,,,,,18.05,,,,,,,,,,155,0.00
Ty Chandler,2567907,RB,MIN,,,,,,,,,,,,,23.47,,,,,,,,,,156,0.00
Chris Collier,2572600,RB,LV,,,,,,,,,,,,,23.02,,,,,,,,,,157,0.00
Quali Conley,2574026,RB,FA,,,,,,,,,,,,,,,,,,,,,,,158,0.00
Jashaun Corbin,2569125,RB,NE,,,,,,,,,,,,,23.75,,,,,,,,,,159,0.00
Tyrion Davis-Price,2568207,RB,FA,,,,,,,,,,,,,,,,,,,,,,,160,0.00
Elijah Dotson,2571536,RB,FA,,,,,,,,,,,,,,,,,,,,,,,161,0.00
Chase Edmonds,2560711,RB,WAS,,,,,,,,,,,,,26.92,,,,,,,,,,162,0.00
Donovan Edwards,2574437,RB,WAS,,,,,,,,,,,,,26.92,,,,,,,,,,163,0.00
Gus Edwards,2561324,RB,FA,,,,,,,,,,,,,,,,,,,,,,,164,0.00
Darrynton Evans,2564043,RB,FA,,,,,,,,,,,,,,,,,,,,,,,165,0.00
Zach Evans,2569963,RB,FA,,,,,,,,,,,,,,,,,,,,,,,166,0.00
Demetric Felton,2565968,RB,FA,,,,,,,,,,,,,,,,,,,,,,,167,0.00
D'Onta Foreman,2557994,RB,FA,,,,,,,,,,,,,,,,,,,,,,,168,0.00
Royce Freeman,2560733,RB,LAC,,,,,,,,,,,,,18.01,,,,,,,,,,169,0.00
Frank Gore Jr.,2572908,RB,BUF,,,,,,,,,,,,,14.60,,,,,,,,,,170,0.00
Eric Gray,2570158,RB,NYG,,,,,,,,,,,,,23.73,,,,,,,,,,171,0.00
Troy Hairston,2568867,RB,FA,,,,,,,,,,,,,,,,,,,,,,,172,0.00
Deion Hankins,2574010,RB,CHI,,,,,,,,,,,,,20.41,,,,,,,,,,173,0.00
Kevin Harris,2567934,RB,FA,,,,,,,,,,,,,,,,,,,,,,,174,0.00
JaMycal Hasty,2565108,RB,MIA,,,,,,,,,,,,,17.72,,,,,,,,,,175,0.00
Jarveon Howard,2572663,RB,FA,,,,,,,,,,,,,,,,,,,,,,,176,0.00
Jarquez Hunter,2574269,RB,LAR,,,,,,,,,,,,,15.20,,,,,,,,,,177,0.00
Max Hurleman,2574495,RB,PIT,,,,,,,,,,,,,20.66,,,,,,,,,,178,0.00
Deon Jackson,2565603,RB,FA,,,,,,,,,,,,,,,,,,,,,,,179,0.00
Ja'Quinden Jackson,2574218,RB,JAX,,,,,,,,,,,,,24.88,,,,,,,,,,180,0.00
Jordan James,2574540,RB,SF,,,,,,,,,,,,,22.42,,,,,,,,,,181,0.00
Jermar Jefferson,2566058,RB,ARI,,,,,,,,,,,,,18.67,,,,,,,,,,182,0.00
Montrell Johnson Jr.,2574462,RB,FA,,,,,,,,,,,,,,,,,,,,,,,183,0.00
Jawhar Jordan,2572099,RB,HOU,,,,,,,,,,,,,24.46,,,,,,,,,,184,0.00
D.K. Kaufman,2574646,RB,FA,,,,,,,,,,,,,,,,,,,,,,,185,0.00
John Kelly,2560777,RB,FA,,,,,,,,,,,,,,,,,,,,,,,186,0.00
Corey Kiner,2574541,RB,ARI,,,,,,,,,,,,,18.67,,,,,,,,,,187,0.00
Brock Lampe,2574375,RB,NE,,,,,,,,,,,,,23.75,,,,,,,,,,188,0.00
Lan Larison,2574376,RB,NE,,,,,,,,,,,,,23.75,,,,,,,,,,189,0.00
MarShawn Lloyd,2572042,RB,GB,,,,,,,,,,,,,15.90,,,,,,,,,,190,0.00
Kayron Lynch-Adams,2573990,RB,FA,,,,,,,,,,,,,,,,,,,,,,,191,0.00
Phil Mafah,2574079,RB,DAL,,,,,,,,,,,,,18.98,,,,,,,,,,192,0.00
Marcus Major,2573942,RB,FA,,,,,,,,,,,,,,,,,,,,,,,193,0.00
Ahmani Marshall,2574055,RB,CLE,,,,,,,,,,,,,20.54,,,,,,,,,,194,0.00
Damien Martinez,2574568,RB,FA,,,,,,,,,,,,,,,,,,,,,,,195,0.00
Alexander Mattison,2562682,RB,MIA,,,,,,,,,,,,,17.72,,,,,,,,,,196,0.00
Jase McClellan,2571808,RB,FA,,,,,,,,,,,,,,,,,,,,,,,197,0.00
Sincere McCormick,2568984,RB,FA,,,,,,,,,,,,,,,,,,,,,,,198,0.00
Kenny McIntosh,2570314,RB,SEA,,,,,,,,,,,,,19.15,,,,,,,,,,199,0.00
Dante Miller,2572336,RB,NYG,,,,,,,,,,,,,23.73,,,,,,,,,,200,0.00
Elijah Mitchell,2566538,RB,KC,,,,,,,,,,,,,20.28,,,,,1,,,,,201,0.00
Joe Mixon,2557976,RB,HOU,,,,,,,,,,,,,24.46,,,,,,,,,,202,0.00
Zack Moss,2563617,RB,FA,,,,,,,,,,,,,,,,,,,,,,,203,0.00
Kalel Mullings,2574156,RB,TEN,,,,,,,,,,,,,20.17,,,,,,,,,,204,0.00
Nate Noel,2574328,RB,FA,,,,,,,,,,,,,,,,,,,,,,,205,0.00
Sone Ntoh,2573945,RB,FA,,,,,,,,,,,,,,,,,,,,,,,206,0.00
ShunDerrick Powell,2574471,RB,FA,,,,,,,,,,,,,,,,,,,,,,,207,0.00
Deneric Prince,2570707,RB,NE,,,,,,,,,,,,,23.75,,,,,,,,,,208,0.00
Kye Robichaux,2574119,RB,DET,,,,,,,,,,,,,15.82,,,,,,,,,,209,0.00
Keilan Robinson,2572156,RB,NYJ,,,,,,,,,,,,,16.63,,,,,,,,,,210,0.00
Cody Schrader,2573545,RB,HOU,,,,,,,,,,,,,24.46,,,,,,,,,,211,0.00
Lucas Scott,2573951,RB,BAL,,,,,,,,,,,,,29.01,,,,,,,,,,212,0.00
Aaron Shampklin,2568708,RB,FA,,,,,,,,,,,,,,,,,,,,,,,213,0.00
Jabari Small,2573479,RB,DET,,,,,,,,,,,,,15.82,,,,,,,,,,214,0.00
Carson Steele,2572847,RB,KC,,,,,,,,,,,,,20.28,,,,,,,,,,215,0.00
Tre Stewart,2574358,RB,FA,,,,,,,,,,,,,,,,,,,,,,,216,0.00
Pierre Strong,2567952,RB,GB,,,,,,,,,,,,,15.90,,,,,,,,,,217,0.00
Toa Taua,2574645,RB,FA,,,,,,,,,,,,,,,,,,,,,,,218,0.00
J.J. Taylor,2564640,RB,FA,,,,,,,,,,,,,,,,,,,,,,,219,0.00
Patrick Taylor,2564040,RB,SF,,,,,,,,,,,,,22.42,,,,,,,,,,220,0.00
Lawrance Toafili,2574648,RB,FA,,,,,,,,,,,,,,,,,,,,,,,221,0.00
Anthony Tyus III,2574121,RB,CAR,,,,,,,,,,,,,21.64,,,,,,,,,,222,0.00
Xazavian Valladay,2571014,RB,FA,,,,,,,,,,,,,,,,,,,,,,,223,0.00
Ben VanSumeren,2570629,RB,PHI,,,,,,,,,,,,,23.08,,,,,,,,,,224,0.00
Deuce Vaughn,2569699,RB,DEN,,,,,,,,,,,,,18.05,,,,,,,,,,225,0.00
Ke'Shawn Vaughn,2565258,RB,FA,,,,,,,,,,,,,,,,,,,,,,,226,0.00
Jonathan Ward,2564949,RB,BAL,,,,,,,,,,,,,29.01,,,,,,,,,,227,0.00
Carlos Washington,2570756,RB,ATL,,,,,,,,,,,,,22.28,,,,,,,,,,228,0.00
Jordan Waters,2574282,RB,FA,,,,,,,,,,,,,,,,,,,,,,,229,0.00
Blake Watson,2573106,RB,TEN,,,,,,,,,,,,,20.17,,,,,,,,,,230,0.00
Shane Watts,2574659,RB,FA,,,,,,,,,,,,,,,,,,,,,,,231,0.00
Ian Wheeler,2572977,RB,FA,,,,,,,,,,,,,,,,,,,,,,,232,0.00
Jalen White,2574139,RB,FA,,,,,,,,,,,,,,,,,,,,,,,233,0.00
Michael Wiley,2573614,RB,TB,,,,,,,,,,,,,21.69,,,,,,,,,,234,0.00
Avery Williams,2565833,RB,FA,,,,,,,,,,,,,,,,,,,,,,,235,0.00
D.J. Williams,2573590,RB,FA,,,,,,,,,,,,,,,,,,,,,,,236,0.00
Jamaal Williams,2558204,RB,FA,,,,,,,,,,,,,,,,,,,,,,,237,0.00
Jeff Wilson,2560938,RB,MIA,,,,,,,,,,,,,17.72,,,,,,,,,,238,0.00
Nay'Quan Wright,2574656,RB,FA,,,,,,,,,,,,,,,,,,,,,,,239,0.00
Marcus Yarns,2574411,RB,FA,,,,,,,,,,,,,,,,,,,,,,,240,0.00
Elijah Young,2574261,RB,FA,,,,,,,,,,,,,,,,,,,,,,,241,0.00
Nyheim Hines,2560742,RB,FA,,,,-2,,,,,,,,,,,,,,,,,,,242,-0.20
