PlayerName,PlayerId,Pos,Team,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,FanPtsAgainst-pts,TouchCarries,TouchReceptions,Touches,TargetsReceptions,Targets,ReceptionPercentage,RzTarget,RzTouch,RzG2G,Rank,TotalPoints
Mitchell Evans,2573978,TE,CAR,,,,,,14,138,2,,,,,10.55,,14,14,14,18,78,2,,2,51,32.80
Charlie Kolar,2567280,TE,BAL,,,,,,9,124,2,,,,,20.82,,9,9,9,13,69,2,,2,52,32.80
Luke Farrell,2566160,TE,SF,,,,,,11,85,2,,,,1,11.28,,11,11,11,14,79,2,,1,53,31.90
Jeremy Ruckert,2568042,TE,NYJ,,,,,,18,150,1,,,,,14.13,,18,18,18,21,86,1,,,54,31.20
Adam Trautman,2564703,TE,DEN,,,,,,16,157,1,,,,,11.16,,16,16,16,18,89,1,,1,55,30.30
Tanner Hudson,2561215,TE,CIN,,,,,,13,117,2,,,,,8.83,,13,13,13,16,81,4,1,2,56,30.20
Brock Wright,2567221,TE,DET,,,,,,14,108,2,,,,,11.02,,14,14,14,22,64,2,,2,57,29.80
Elijah Arroyo,2574554,TE,SEA,,,,,,15,179,1,,,,1,13.07,,15,15,15,26,58,,,,58,29.40
Brevyn Spann-Ford,2573064,TE,DAL,,,,,,6,29,1,,,,,10.68,,6,6,6,7,86,1,,1,59,27.80
Hunter Long,2566286,TE,JAX,,,,,,12,85,2,,,,1,11.22,,12,12,12,17,71,3,1,2,60,24.50
Noah Gray,2566178,TE,KC,,,,,,17,146,,,,,,10.50,,17,17,17,31,55,,,,61,23.10
Luke Musgrave,2569780,TE,GB,,,,,,17,162,,,,,1,12.92,,17,17,17,22,77,,,,62,22.70
Greg Dulcich,2567520,TE,MIA,,,,,,13,154,,,,,,14.25,,13,13,13,18,72,,,,63,22.50
Terrance Ferguson,2574267,TE,LAR,,,,,,5,138,1,,,,,10.12,1,5,6,5,15,33,,,,64,22.30
Andrew Ogletree,2567712,TE,IND,,,,,,3,16,1,,,,,13.81,,3,3,3,4,75,1,,1,65,20.20
Kylen Granson,2566145,TE,PHI,,,,,,3,10,,,,,,7.18,,3,3,3,4,75,,,,66,19.60
Ian Thomas,2560894,TE,LV,,,,,,13,114,,,,,,6.58,,13,13,13,13,100,,,,67,18.50
Taysom Hill,2558954,TE,NO,19,,,70,1,4,23,,,,,2,12.18,35,4,39,4,7,57,,,,68,17.56
Julian Hill,2571129,TE,MIA,,,,,,11,91,,,,1,,14.25,,11,11,11,15,73,,,,69,17.20
John FitzPatrick,2567241,TE,GB,,,,,,9,54,1,,,,,12.92,,9,9,9,10,90,1,,1,70,15.90
Connor Heyward,2568138,TE,PIT,,,,11,,2,18,1,,,,,13.55,6,2,8,2,3,67,1,,,71,15.90
Tanner Conner,2569017,TE,MIA,,,,,,9,91,,,,,,14.25,,9,9,9,15,60,,,,72,15.70
Luke Schoonmaker,2569690,TE,DAL,,,,,,10,76,,,,,,10.68,,10,10,10,19,53,,,,73,15.60
David Martin-Robinson,2573467,TE,TEN,,,,,,2,7,1,,,,,11.98,,2,2,2,2,100,1,,1,74,15.50
Nate Adkins,2570930,TE,DEN,,,,,,6,48,1,,,,,11.16,,6,6,6,10,60,1,,,75,15.30
Cameron Latu,2570302,TE,PHI,,,,,,,,,,,,,7.18,,,,,,,,,,76,15.30
Johnny Mundt,2558875,TE,JAX,,,,,,8,95,,,,,,11.22,,8,8,8,17,47,,,,77,15.00
Jack Stoll,2567061,TE,NO,,,,,,4,35,1,,,,,12.18,,4,4,4,8,50,1,,,78,14.50
Feleipe Franks,2566683,TE,ATL,,,,4,,,,,,,,,11.71,2,,2,,,,,,,79,14.20
Drew Sample,2562720,TE,CIN,,,,3,,7,38,1,,,,,8.83,1,7,8,7,12,58,1,,1,80,14.20
John Bates,2566580,TE,WAS,,,,,,8,71,,,,,,10.10,,8,8,8,12,67,,,,81,12.70
Ben Sinnott,2572585,TE,WAS,,,,,,4,41,1,,,,,10.10,,4,4,4,4,100,1,,1,82,12.10
Colson Yankoff,2573620,TE,WAS,,,,,,2,18,,,,,,10.10,,2,2,2,3,67,,,,83,11.80
Quintin Morris,2566641,TE,JAX,,,,,,2,25,,,,,,11.22,,2,2,2,5,40,,,,84,11.30
Reggie Gilliam,2565378,TE,BUF,,,,,,1,2,,,,,,11.64,,1,1,1,1,100,,,,85,10.90
Tyler Conklin,2561027,TE,LAC,,,,2,,6,95,,,,,1,9.46,1,6,7,6,9,67,,,,86,10.70
Eric Saubert,2558023,TE,SEA,,,,,,1,12,,,,,,13.07,,1,1,1,1,100,,,,87,10.50
Mo Alie-Cox,2558832,TE,IND,,,,,,5,59,,,,,,13.81,,5,5,5,11,45,,,,88,9.90
Josh Whyle,2569810,TE,GB,,,,,,3,24,1,,,,,12.92,,3,3,3,4,75,1,,1,89,9.90
Grant Calcaterra,2568063,TE,PHI,,,,,,5,48,,,,,,7.18,,5,5,5,8,63,,,,90,9.80
Cade Stover,2572105,TE,HOU,,,,3,,6,38,,,,,,12.72,4,6,10,6,8,75,,,,91,8.60
Foster Moreau,2562317,TE,NO,,,,,,6,54,,,,,,12.18,,6,6,6,9,67,,,,92,8.40
Will Dissly,2561046,TE,LAC,,,,,,5,44,,,,,,9.46,,5,5,5,6,83,,,,93,6.90
Blake Whiteheart,2571077,TE,CLE,,,,,,2,4,,,,,1,11.18,,2,2,2,4,50,,,,94,6.40
Albert Okwuegbunam,2563911,TE,LV,,,,,,5,36,,,,,,6.58,,5,5,5,6,83,,,,95,6.10
Charlie Woerner,2565129,TE,ATL,,,,,,5,33,,,,,,11.71,,5,5,5,6,83,,,,96,5.80
Brayden Willis,2570293,TE,SF,,,,,,,,,,,,,11.28,,,,,1,,,,,97,5.70
Nikola Kalinic,2567706,TE,CHI,,,,,,,,,,,,,10.44,,,,,,,,,,98,5.60
Payne Durham,2570353,TE,TB,,,,,,1,11,,,,,,6.58,,1,1,1,3,33,,,,99,5.20
Stone Smartt,2569227,TE,NYJ,,,,,,,,,,,,,14.13,,,,,1,,,,,100,4.50
James Mitchell,2567556,TE,CAR,,,,,,3,28,,,,,,10.55,,3,3,3,3,100,,,,101,4.30
Ben Yurosek,2574362,TE,MIN,,,,,,1,5,,,,,,10.69,,1,1,1,2,50,,,,102,4.10
Brenden Bates,2572953,TE,CLE,,,,,,2,23,,,,,,11.18,,2,2,2,2,100,,,,103,3.30
Chris Manhertz,2552622,TE,NYG,,,,,,1,7,,,,,,14.02,,1,1,1,1,100,,,,104,3.30
Tip Reiman,2572426,TE,ARI,,,,,,3,18,,,,,,8.13,,3,3,3,5,60,,,,105,3.30
Harrison Bryant,2563767,TE,HOU,,,,,,2,7,,,,,,12.72,,2,2,2,6,33,,,,106,3.20
Keleki Latu,2573965,TE,BUF,,,,,,1,4,,,,,,11.64,,1,1,1,1,100,,,,107,3.00
Travis Vokolek,2570431,TE,ARI,,,,,,,,,,,,,8.13,,,,,,,,,,108,3.00
Tucker Fisk,2569324,TE,LAC,,,,,,2,19,,,,,,9.46,,2,2,2,4,50,,,,109,2.90
Durham Smythe,2560880,TE,CHI,,,,,,3,14,,,,,,10.44,,3,3,3,5,60,,,,110,2.90
Ko Kieft,2568306,TE,TB,,,,,,,,,,,,,6.58,,,,,,,,,,111,2.70
Zaire Mitchell-Paden,2568654,TE,NO,,,,,,2,17,,,,,,12.18,,2,2,2,3,67,,,,112,2.70
Josiah Deguara,2563980,TE,ARI,,,,,,1,6,,,,,,8.13,,1,1,1,2,50,,,,113,2.60
Lucas Krull,2569092,TE,DEN,,,,,,2,15,,,,,,11.16,,2,2,2,4,50,,,,114,2.50
Ross Dwelley,2561060,TE,DET,,,,,,1,3,,,,,,11.02,,1,1,1,4,25,,,,115,2.30
Carter Runyon,2574308,TE,LV,,,,,,1,3,,,,,,6.58,,1,1,1,1,100,,,,116,2.30
Pharaoh Brown,2559018,TE,ARI,,,,,,,,,,,,,8.13,,,,,,,,,,117,2.10
Anthony Firkser,2558942,TE,DET,,,,,,2,11,,,,,,11.02,,2,2,2,2,100,,,,118,2.10
Robert Tonyan,2559270,TE,KC,,,,,,1,1,,,,,,10.50,,1,1,1,1,100,,,,119,2.10
Devin Culp,2572543,TE,TB,,,,,,,,,,,,,6.58,,,,,,,,,,120,1.50
Thomas Fidone II,2574421,TE,NYG,,,,,,,,,,,,,14.02,,,,,,,,,,121,1.50
Nick Kallerup,2574564,TE,SEA,,,,,,,,,,,,,13.07,,,,,1,,,,,122,1.50
Jack Westover,2572786,TE,NE,,,,,,,,,,,,,6.33,,,,,1,,,,,123,1.50
Ben Sims,2571198,TE,MIN,,,,,,1,9,,,,,,10.69,,1,1,1,1,100,,,,124,1.40
Jared Wiley,2572183,TE,KC,,,,,,1,4,,,,,,10.50,,1,1,1,1,100,,,,125,0.90
Princeton Fant,2570891,TE,DAL,,,,,,,,,,,,,10.68,,,,,,,,,,126,0.60
Hayden Rucci,2573764,TE,DET,,,,,,,,,,,,,11.02,,,,,,,,,,127,0.60
Erick All,2571916,TE,CIN,,,,,,,,,,,,,8.83,,,,,,,,,,128,0.00
Gavin Bartholomew,2574337,TE,MIN,,,,,,,,,,,,,10.69,,,,,,,,,,129,0.00
Jaheim Bell,2572288,TE,FA,,,,,,,,,,,,,,,,,,,,,,,130,0.00
Shawn Bowman,2573689,TE,FA,,,,,,,,,,,,,,,,,,,,,,,131,0.00
Jake Briningstool,2574240,TE,KC,,,,,,,,,,,,,10.50,,,,,,,,,,132,0.00
Lawrence Cager,2565492,TE,WAS,,,,,,,,,,,,,10.10,,,,,,,,,,133,0.00
Sal Cannella,2567197,TE,CLE,,,,,,,,,,,,,11.18,,,,,,,,,,134,0.00
Oscar Cardenas,2574479,TE,FA,,,,,,,,,,,,,,,,,,,,,,,135,0.00
Stephen Carlson,2563044,TE,CHI,,,,,,,,,,,,,10.44,,,,,,,,,,136,0.00
McCallan Castles,2572732,TE,GB,,,,,,,,,,,,,12.92,,,,,,,,,,137,0.00
Pat Conroy,2574289,TE,FA,,,,,,,,,,,,,,,,,,,,,,,138,0.00
Jalin Conyers,2574320,TE,MIA,,,,,,,,,,,,,14.25,,,,,,,,,,139,0.00
John Copenhaver,2574212,TE,FA,,,,,,,,,,,,,,,,,,,,,,,140,0.00
Baylor Cupp,2572820,TE,FA,,,,,,,,,,,,,,,,,,,,,,,141,0.00
Drake Dabney,2574146,TE,GB,,,,,,,,,,,,,12.92,,,,,,,,,,142,0.00
Dominique Dafney,2565540,TE,FA,,,,,,,,,,,,,,,,,,,,,,,143,0.00
Zach Davidson,2566301,TE,NYG,,,,,,,,,,,,,14.02,,,,,,,,,,144,0.00
Tyler Davis,2564178,TE,FA,,,,,,,,,,,,,,,,,,,,,,,145,0.00
Luke Deal,2574107,TE,FA,,,,,,,,,,,,,,,,,,,,,,,146,0.00
CJ Dippre,2574372,TE,NE,,,,,,,,,,,,,6.33,,,,,,,,,,147,0.00
Gerald Everett,2557889,TE,FA,,,,,,,,,,,,,,,,,,,,,,,148,0.00
Rivaldo Fairweather,2574074,TE,DAL,,,,,,,,,,,,,10.68,,,,,,,,,,149,0.00
Kevin Foelsch,2573861,TE,FA,,,,,,,,,,,,,,,,,,,,,,,150,0.00
Cole Fotheringham,2568972,TE,FA,,,,,,,,,,,,,,,,,,,,,,,151,0.00
JJ Galbreath,2574492,TE,FA,,,,,,,,,,,,,,,,,,,,,,,152,0.00
Thomas Gordon,2574655,TE,FA,,,,,,,,,,,,,,,,,,,,,,,153,0.00
Seth Green,2568864,TE,FA,,,,,,,,,,,,,,,,,,,,,,,154,0.00
Patrick Herbert,2574216,TE,JAX,,,,,,,,,,,,,11.22,,,,,,,,,,155,0.00
Dallin Holker,2573373,TE,FA,,,,,,,,,,,,,,,,,,,,,,,156,0.00
Zach Horton,2574111,TE,DET,,,,,,,,,,,,,11.02,,,,,,,,,,157,0.00
Hayden Hurst,2560747,TE,FA,,,,,,,,,,,,,,,,,,,,,,,158,0.00
Tyree Jackson,2562435,TE,WAS,,,,,,,,,,,,,10.10,,,,,,,,,,159,0.00
Michael Jacobson,2567204,TE,FA,,,,,,,,,,,,,,,,,,,,,,,160,0.00
E.J. Jenkins,2570602,TE,PHI,,,,,,,,,,,,,7.18,,,,,,,,,,161,0.00
Neal Johnson,2573719,TE,FA,,,,,,,,,,,,,,,,,,,,,,,162,0.00
Brevin Jordan,2566130,TE,HOU,,,,,,,,,,,,,12.72,,,,,,,,,,163,0.00
Dalton Keene,2564616,TE,FA,,,,,,,,,,,,,,,,,,,,,,,164,0.00
Stevo Klotz,2574520,TE,FA,,,,,,,,,,,,,,,,,,,,,,,165,0.00
Zack Kuntz,2570182,TE,FA,,,,,,,,,,,,,,,,,,,,,,,166,0.00
Luke Lachey,2574173,TE,HOU,,,,,,,,,,,,,12.72,,,,,,,,,,167,0.00
Marshall Lang,2574566,TE,FA,,,,,,,,,,,,,,,,,,,,,,,168,0.00
Marcedes Lewis,2495888,TE,DEN,,,,,,,,,,,,,11.16,,,,,,,,,,169,0.00
Caleb Lohner,2574093,TE,DEN,,,,,,,,,,,,,11.16,,,,,,,,,,170,0.00
Johnny Lumpkin,2571225,TE,FA,,,,,,,,,,,,,,,,,,,,,,,171,0.00
Tyler Mabry,2565168,TE,FA,,,,,,,,,,,,,,,,,,,,,,,172,0.00
Will Mallory,2569849,TE,IND,,,,,,,,,,,,,13.81,,,,,,,,,,173,0.00
Maximilian Mang,2574192,TE,NYG,,,,,,,,,,,,,14.02,,,,,,,,,,174,0.00
Moliki Matavao,2574401,TE,NO,,,,,,,,,,,,,12.18,,,,,,,,,,175,0.00
Sean McKeon,2563854,TE,IND,,,,,,,,,,,,,13.81,,,,,,,,,,176,0.00
Tre' McKitty,2566490,TE,FA,,,,,,,,,,,,,,,,,,,,,,,177,0.00
Tanner McLachlan,2571937,TE,FA,,,,,,,,,,,,,,,,,,,,,,,178,0.00
Jordan Murray,2571714,TE,FA,,,,,,,,,,,,,,,,,,,,,,,179,0.00
Nick Muse,2567922,TE,LAR,,,,,,,,,,,,,10.12,,,,,,,,,,180,0.00
Chris Myarick,2563210,TE,MIA,,,,,,,,,,,,,14.25,,,,,,,,,,181,0.00
Bryson Nesbit,2574355,TE,MIN,,,,,,,,,,,,,10.69,,,,,,,,,,182,0.00
Tyler Neville,2574080,TE,FA,,,,,,,,,,,,,,,,,,,,,,,183,0.00
Gunnar Oakes,2574657,TE,FA,,,,,,,,,,,,,,,,,,,,,,,184,0.00
Thomas Odukoya,2568828,TE,NE,,,,,,,,,,,,,6.33,,,,,,,,,,185,0.00
Donald Parham,2562394,TE,PIT,,,,,,,,,,,,,13.55,,,,,,,,,,186,0.00
Jordan Petaia,2574524,TE,FA,,,,,,,,,,,,,,,,,,,,,,,187,0.00
Bryce Pierre,2573996,TE,CAR,,,,,,,,,,,,,10.55,,,,,,,,,,188,0.00
Sam Pitz,2573948,TE,FA,,,,,,,,,,,,,,,,,,,,,,,189,0.00
Mason Pline,2573542,TE,NO,,,,,,,,,,,,,12.18,,,,,,,,,,190,0.00
Caden Prieskorn,2574627,TE,CLE,,,,,,,,,,,,,11.18,,,,,,,,,,191,0.00
Teagan Quitoriano,2567691,TE,ATL,,,,,,,,,,,,,11.71,,,,,,,,,,192,0.00
Mark Redman,2574277,TE,LAR,,,,,,,,,,,,,10.12,,,,,,,,,,193,0.00
Giovanni Ricci,2563668,TE,DET,,,,,,,,,,,,,11.02,,,,,,,,,,194,0.00
Gee Scott Jr.,2574384,TE,FA,,,,,,,,,,,,,,,,,,,,,,,195,0.00
Joshua Simon,2573917,TE,ATL,,,,,,,,,,,,,11.71,,,,,,,,,,196,0.00
Irv Smith,2562738,TE,FA,,,,,,,,,,,,,,,,,,,,,,,197,0.00
Matt Sokol,2562980,TE,PIT,,,,,,,,,,,,,13.55,,,,,,,,,,198,0.00
Geor'Quarius Spivey,2573887,TE,FA,,,,,,,,,,,,,,,,,,,,,,,199,0.00
John Stephens Jr.,2570894,TE,FA,,,,,,,,,,,,,,,,,,,,,,,200,0.00
Steven Stilianos,2573485,TE,FA,,,,,,,,,,,,,,,,,,,,,,,201,0.00
Messiah Swinson,2572675,TE,ARI,,,,,,,,,,,,,8.13,,,,,,,,,,202,0.00
Tanner Taula,2571587,TE,TB,,,,,,,,,,,,,6.58,,,,,,,,,,203,0.00
Kole Taylor,2574040,TE,FA,,,,,,,,,,,,,,,,,,,,,,,204,0.00
Jermaine Terry,2574428,TE,FA,,,,,,,,,,,,,,,,,,,,,,,205,0.00
DJ Thomas-Jones,2574502,TE,FA,,,,,,,,,,,,,,,,,,,,,,,206,0.00
Anthony Torres,2574280,TE,FA,,,,,,,,,,,,,,,,,,,,,,,207,0.00
Cole Turner,2568354,TE,FA,,,,,,,,,,,,,,,,,,,,,,,208,0.00
Mitch Van Vooren,2574629,TE,FA,,,,,,,,,,,,,,,,,,,,,,,209,0.00
Nick Vannett,2555289,TE,LAR,,,,,,,,,,,,,10.12,,,,,,,,,,210,0.00
Scotty Washington,2563743,TE,BAL,,,,,,,,,,,,,20.82,,,,,,,,,,211,0.00
Tre Watson,2574258,TE,KC,,,,,,,,,,,,,10.50,,,,,,,,,,212,0.00
Treyton Welch,2573040,TE,NO,,,,,,,,,,,,,12.18,,,,,,,,,,213,0.00
Joel Wilson,2571724,TE,TEN,,,,,,,,,,,,,11.98,,,,,,,,,,214,0.00
Jelani Woods,2567724,TE,NYJ,,,,,,,,,,,,,14.13,,,,,,,,,,215,0.00
Thomas Yassmin,2573109,TE,LAC,,,,,,,,,,,,,9.46,,,,,,,,,,216,0.00
Kenny Yeboah,2565768,TE,FA,,,,,,,,,,,,,,,,,,,,,,,217,0.00
Shane Zylstra,2567172,TE,DET,,,,,,,,,,,,,11.02,,,,,,,,,,218,0.00
Cam Grandy,2572995,TE,CIN,,,,,,1,6,,,,,1,8.83,,1,1,1,1,100,,,,219,-0.90
