PlayerName,PlayerId,Pos,Team,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,FanPtsAgainst-pts,TouchCarries,TouchReceptions,Touches,TargetsReceptions,Targets,ReceptionPercentage,RzTarget,RzTouch,RzG2G,Rank,TotalPoints
Michael Wilson,2570224,WR,ARI,,,,,,61,712,3,,,,,23.12,,61,61,61,94,65,4,,,29,121.20
Troy Franklin,2571997,WR,DEN,,,,9,,51,541,5,,,3,1,24.00,4,51,55,51,88,58,10,5,4,30,117.50
Quentin Johnston,2570275,WR,LAC,,,,7,,42,533,7,,,,1,24.45,2,42,44,42,71,59,11,3,1,31,116.50
Tre Tucker,2570059,WR,LV,,,,36,,46,574,5,,,,,24.24,6,46,52,46,72,64,4,,2,32,115.50
Alec Pierce,2567715,WR,IND,,,,,,38,769,2,,,,,22.86,,38,38,38,67,57,1,,,33,114.90
Khalil Shakir,2567334,WR,BUF,,,,5,,57,585,4,,,,1,26.71,1,57,58,57,78,73,4,2,,34,112.50
Rashee Rice,2569921,WR,KC,,,,20,1,46,520,5,,,1,2,21.34,5,46,51,46,67,69,10,5,11,35,112.00
Jakobi Meyers,2562492,WR,JAX,,,,12,,55,636,3,,,,,23.72,4,55,59,55,80,69,5,2,3,36,110.90
Romeo Doubs,2567586,WR,GB,,,,,,45,542,5,,,1,1,21.82,,45,45,45,73,62,7,2,3,37,106.70
Rashid Shaheed,2569110,WR,SEA,,,,41,,52,603,2,1,,,2,30.78,7,52,59,52,82,63,2,1,1,38,105.90
Marvin Harrison Jr.,2572411,WR,ARI,,,,,,40,594,4,,,1,,23.12,,40,40,40,69,58,7,1,4,39,105.40
DJ Moore,2560813,WR,CHI,2,1,,67,1,39,498,3,,,,1,22.69,14,39,53,39,66,59,3,1,2,40,103.58
Marquise Brown,2562379,WR,KC,,,,,,42,494,5,,,,1,21.34,,42,42,42,62,68,5,,4,41,101.40
Kayshon Boutte,2570092,WR,NE,,,,,,29,481,6,,,,,25.38,,29,29,29,38,76,2,,1,42,98.60
Jauan Jennings,2565114,WR,SF,,,,,,41,458,5,,,1,1,29.98,,41,41,41,69,59,7,1,2,43,97.80
Parker Washington,2569888,WR,JAX,,,,5,,36,447,3,2,,,1,23.72,6,36,42,36,63,57,7,2,4,44,94.20
Jordan Addison,2570074,WR,MIN,,,,16,,37,510,3,,,,,34.55,1,37,38,37,70,53,5,1,1,45,90.60
Christian Watson,2567637,WR,GB,,,,3,,25,452,5,,,,,21.82,1,25,26,25,38,66,2,1,1,46,88.00
Brian Thomas Jr.,2572162,WR,JAX,,,,16,1,35,535,1,,,,,23.72,2,35,37,35,69,51,,,,47,86.10
Jayden Higgins,2574170,WR,HOU,,,,,,35,393,4,,,,,26.34,,35,35,35,55,64,5,1,2,48,82.30
Garrett Wilson,2568048,WR,NYJ,,,,,,36,395,4,,,,1,27.10,,36,36,36,59,61,2,,,49,82.00
Xavier Worthy,2572186,WR,KC,,,,86,,38,456,1,,,,,21.34,9,38,47,38,63,60,2,,,50,81.80
Jerry Jeudy,2563896,WR,CLE,,,,,,38,497,2,,,,1,31.91,,38,38,38,85,45,,,,51,80.20
Josh Downs,2569861,WR,IND,,,,,,44,393,3,,,,1,22.86,,44,44,44,65,68,7,3,2,52,78.80
Cooper Kupp,2557898,WR,SEA,,,1,,,36,473,2,,,,,30.78,,36,36,36,53,68,3,,,53,77.80
Keon Coleman,2571859,WR,BUF,,,,,,36,355,4,,,,1,26.71,,36,36,36,55,65,4,,2,54,77.00
Ryan Flournoy,2571970,WR,DAL,,,,25,,29,349,3,,,,,21.22,4,29,33,29,42,69,4,1,2,55,75.60
Travis Hunter,2574217,WR,JAX,,,,,,28,298,1,,,,1,23.72,1,28,29,28,45,62,,,,56,74.20
Malik Washington,2572255,WR,MIA,,,,78,,40,274,2,1,,,1,30.15,13,40,53,40,56,71,2,,2,57,74.20
Mack Hollins,2558262,WR,NE,,,,4,,35,440,2,,,,,25.38,1,35,36,35,48,73,2,,1,58,73.90
Jalen Nailor,2567925,WR,MIN,,,,15,,23,348,2,,,1,,34.55,1,23,24,23,42,55,5,1,4,59,73.80
DeMario Douglas,2570119,WR,NE,,,,16,,27,402,3,,,,,25.38,6,27,33,27,39,69,4,,2,60,73.30
Chimere Dike,2574147,WR,TEN,,,,18,,34,284,3,2,,,2,27.85,9,34,43,34,55,62,4,2,4,61,73.20
Tez Johnson,2574589,WR,TB,,,,17,,24,287,5,,,,,29.41,6,24,30,24,39,62,3,,1,62,72.40
Tyquan Thornton,2567958,WR,KC,,,,,,17,391,3,,,,,21.34,,17,17,17,34,50,3,,1,63,70.60
Elic Ayomanor,2574142,WR,TEN,,,,,,30,353,3,,,,,27.85,,30,30,30,67,45,4,,3,64,69.80
Xavier Hutchinson,2569825,WR,HOU,,,,14,,26,303,3,,,,,26.34,2,26,28,26,41,63,3,1,3,65,66.30
Kendrick Bourne,2558914,WR,SF,,,,,,31,482,,,,,,29.98,,31,31,31,43,72,,,,66,63.70
Luther Burden III,2574004,WR,CHI,,,,27,,30,395,1,,,,,22.69,5,30,35,30,40,75,1,1,1,67,63.20
Andrei Iosivas,2569657,WR,CIN,,,,14,,26,363,2,,,,,29.13,3,26,29,26,47,55,3,1,3,68,62.70
Sterling Shepard,2555295,WR,TB,,,,19,,39,371,1,,,,1,29.41,4,39,43,39,53,74,2,1,,69,62.50
Greg Dortch,2562645,WR,ARI,,,,15,1,29,206,3,,,,1,23.12,7,29,36,29,33,88,4,2,,70,62.30
Olamide Zaccheaus,2562808,WR,CHI,,,,25,,37,280,2,,,,,22.69,4,37,41,37,57,65,3,1,1,71,61.00
Xavier Legette,2571889,WR,CAR,,,,,,28,287,3,,,,1,24.09,1,28,29,28,53,53,4,1,1,72,59.70
Darius Slayton,2562736,WR,NYG,,,,,,26,407,1,,,1,1,29.95,,26,26,26,39,67,,,,73,59.70
Terry McLaurin,2562489,WR,WAS,,,,,,23,340,2,,,,,31.18,,23,23,23,41,56,5,1,3,74,59.00
Marvin Mims Jr.,2569717,WR,DEN,,,,67,1,25,247,1,1,,,2,24.00,10,25,35,25,35,71,,,,75,58.90
Tory Horton,2574561,WR,SEA,,,,,,13,161,5,1,,,,30.78,,13,13,13,22,59,2,,1,76,58.60
Calvin Austin III,2568132,WR,PIT,,,,,,27,309,2,,,,,23.20,,27,27,27,46,59,2,,,77,56.40
Dontayvion Wicks,2569759,WR,GB,,,,6,,26,307,2,,,,,21.82,1,26,27,26,41,63,1,,1,78,56.30
KaVontae Turpin,2569509,WR,DAL,,,,67,,21,286,1,,,,1,21.22,13,21,34,21,30,70,1,,,79,52.30
JuJu Smith-Schuster,2558149,WR,KC,,,,,,27,304,1,,,,,21.34,,27,27,27,35,77,1,,1,80,51.40
Pat Bryant,2574086,WR,DEN,,,,,,22,305,1,,,,,24.00,,22,22,22,36,61,,,,81,51.10
Malik Nabers,2572342,WR,NYG,,,,,,18,271,2,,,,,29.95,,18,18,18,35,51,2,,,82,51.10
Luke McCaffrey,2572576,WR,WAS,,,,,,11,203,3,,,1,,31.18,,11,11,11,15,73,1,,1,83,50.60
Adonai Mitchell,2572129,WR,NYJ,,,,,,21,330,1,,,,1,27.10,,21,21,21,47,45,2,1,,84,50.50
Ricky Pearsall,2572507,WR,SF,,,,-2,,25,347,,,,,,29.98,2,25,27,25,38,66,1,,1,85,48.50
Darnell Mooney,2563707,WR,ATL,,,,,,22,329,1,,,,1,27.05,,22,22,22,54,41,,,,86,47.90
Rashod Bateman,2565836,WR,BAL,,,,,,18,217,2,,,1,,23.18,,18,18,18,35,51,3,,2,87,46.20
DeAndre Hopkins,2540165,WR,BAL,,,,,,17,257,2,,,,,23.18,,17,17,17,30,57,,,,88,46.20
Tyler Lockett,2552430,WR,LV,,,,,,26,261,,,1,,,24.24,,26,26,26,41,63,,,,89,46.10
Devaughn Vele,2572006,WR,NO,,,,,,20,224,2,,,,,22.55,,20,20,20,33,61,2,,1,90,45.90
Matthew Golden,2574130,WR,GB,,,,45,,24,286,,,,,,21.82,8,24,32,24,33,73,,,,91,45.10
Tim Patrick,2558985,WR,JAX,,,,,,13,172,3,,,,,23.72,,13,13,13,21,62,7,3,3,92,43.20
Tyreek Hill,2556214,WR,MIA,,,,,,21,265,1,,,,,30.15,,21,21,21,29,72,2,1,1,93,43.00
Cedric Tillman,2569681,WR,CLE,,,,,,18,197,2,,,,,31.91,,18,18,18,35,51,2,,1,94,42.20
John Metchie III,2567682,WR,NYJ,,,,-9,,22,184,2,,,,,27.10,2,22,24,22,31,71,1,,,95,42.00
Van Jefferson,2564358,WR,TEN,,,,,,23,237,1,,,,,27.85,,23,23,23,42,55,1,,1,96,41.20
Jaylin Noel,2574176,WR,HOU,,,,10,,22,225,1,,,,,26.34,5,22,27,22,30,73,1,,1,97,40.50
Dyami Brown,2566586,WR,JAX,,,,26,,19,219,1,,,,,23.72,5,19,24,19,36,53,3,,1,98,40.00
Isaac TeSlaa,2574120,WR,DET,,,,,,8,120,4,,,,,27.72,,8,8,8,14,57,4,,,99,40.00
Jalen Coker,2572920,WR,CAR,,,,,,18,224,1,,,1,,24.09,,18,18,18,25,72,,,,100,39.40
Christian Kirk,2560781,WR,HOU,,,,,,22,204,1,,,,,26.34,,22,22,22,40,55,3,1,2,101,38.90
Calvin Ridley,2560854,WR,TEN,,,,,,17,303,,,,,,27.85,,17,17,17,36,47,,,,102,38.80
Josh Palmer,2566502,WR,BUF,,,,,,18,272,,,,,,26.71,,18,18,18,29,62,,,,103,37.70
Chris Moore,2555209,WR,FA,,,,9,,10,192,1,,,,,,,,,,,,,,,104,35.60
Tre Harris,2574515,WR,LAC,,,,3,,20,185,1,,,,,24.45,1,20,21,20,26,77,1,,1,105,34.80
Roman Wilson,2572459,WR,PIT,,,,,,12,166,2,,,,1,23.20,,12,12,12,21,57,,,,106,34.10
Jaylin Lane,2574612,WR,WAS,,,,7,,16,225,,1,,,3,31.18,1,16,17,16,31,52,,,,107,33.70
Ben Skowronek,2566247,WR,PIT,,,,,,4,69,1,,,,,23.20,,4,4,4,6,67,,,,108,33.60
Jahan Dotson,2568321,WR,PHI,,,,,,12,209,1,,,,,30.88,,12,12,12,24,50,,,,109,32.90
Tyrell Shavers,2571425,WR,BUF,,,,,,12,188,1,,,,,26.71,,12,12,12,18,67,,,,110,32.90
Jalen Tolbert,2567508,WR,DAL,,,,,,14,172,1,,,1,,21.22,,14,14,14,25,56,,,,111,32.20
Isaiah Bond,2574663,WR,CLE,,,,26,,14,199,,,,,,31.91,3,14,17,14,37,38,,,,112,31.00
Kalif Raymond,2556661,WR,DET,,,,19,,15,150,,1,,,,27.72,2,15,17,15,19,79,,,,113,30.40
Tyler Johnson,2565225,WR,NYJ,,,,,,10,187,1,,,,,27.10,,10,10,10,16,63,1,,,114,29.70
Kyle Williams,2574387,WR,NE,,,,-2,,5,143,2,,,,,25.38,1,5,6,5,13,38,,,,115,28.60
Hunter Renfrow,2562712,WR,CAR,,,,,,15,89,2,,,,,24.09,,15,15,15,26,58,5,2,3,116,28.40
Brycen Tremayne,2571665,WR,CAR,,,,,,12,133,,,,,1,24.09,,12,12,12,15,80,,,,117,28.10
Brandin Cooks,2543498,WR,BUF,,,,,,20,178,,,,,,26.71,,20,20,20,26,77,,,,118,27.80
Chris Godwin Jr.,2558105,WR,TB,,,,,,16,194,,,,,,29.41,,16,16,16,31,52,,,,119,27.40
Jordan Whittington,2572216,WR,LAR,,,,12,,17,152,,,,,,33.04,3,17,20,17,23,74,,,,120,27.40
Mike Evans,2543468,WR,TB,,,,,,14,140,1,,,,,29.41,,14,14,14,32,44,1,,1,121,27.00
Ashton Dulin,2562646,WR,IND,,,,44,,5,106,,,,,,22.86,3,5,8,5,8,63,,,,122,26.80
Jack Bech,2574285,WR,LV,,,,,,16,164,,,,,,24.24,,16,16,16,21,76,,,,123,26.50
Xavier Smith,2570002,WR,LAR,,,,,,11,173,,,,,,33.04,,11,11,11,14,79,,,,124,26.10
Mitchell Tinsley,2571650,WR,CIN,,,,,,7,100,2,,,,,29.13,,7,7,7,21,33,2,,,125,25.50
Demarcus Robinson,2555478,WR,SF,,,,6,,13,163,,,,1,,29.98,1,13,14,13,25,52,,,,126,25.40
Elijah Moore,2566385,WR,DEN,,,,24,1,9,112,,,,,,24.00,6,9,15,9,17,53,,,,127,25.07
Tutu Atwell,2566196,WR,LAR,,,,,,4,164,1,,,,,33.04,,4,4,4,9,44,,,,128,24.40
Zay Jones,2557863,WR,ARI,,,,,,12,183,,,,,,23.12,,12,12,12,18,67,,,,129,24.30
Devontez Walker,2571844,WR,BAL,,,,,,4,90,2,,,,,23.18,,4,4,4,6,67,1,,1,130,24.20
David Sills,2562732,WR,ATL,,,,,,8,65,2,,,,,27.05,,8,8,8,20,40,2,,2,131,24.00
Cody White,2564313,WR,SEA,,,,,,3,90,1,,,,,30.78,,3,3,3,4,75,,,,132,23.70
Nick Westbrook-Ikhine,2565477,WR,MIA,,,,,,11,89,,,,,,30.15,,11,11,11,19,58,,,,133,23.10
Ryan Miller,2571596,WR,TB,,,,,,2,34,1,,,,,29.41,,2,2,2,4,50,,,,134,22.50
Isaiah Williams,2573154,WR,NYJ,,,,29,,7,61,,2,,,1,27.10,2,7,9,7,13,54,,,,135,22.50
Tylan Wallace,2565857,WR,BAL,,,,,,4,45,1,,,,,23.18,,4,4,4,8,50,1,,,136,22.20
Bo Melton,2568261,WR,GB,,,,35,,3,73,1,,,,,21.82,4,3,7,3,8,38,,,,137,21.00
Isaiah Hodgins,2563611,WR,NYG,,,,,,8,103,1,,,,,29.95,,8,8,8,13,62,2,,,138,20.30
Savion Williams,2574141,WR,GB,,,,28,,10,78,1,,,,1,21.82,9,10,19,10,10,100,1,,1,139,20.20
Jayden Reed,2569765,WR,GB,,,,22,,7,76,1,,,,,21.82,2,7,9,7,9,78,1,,,140,19.30
Josh Reynolds,2558194,WR,NYJ,,,,,,11,101,,,,1,,27.10,,11,11,11,21,52,,,,141,19.10
Curtis Samuel,2558066,WR,BUF,,,,,,7,81,1,,,,,26.71,,7,7,7,9,78,1,,1,142,19.10
Dont'e Thornton Jr.,2574312,WR,LV,,,,,,8,123,,,,,,24.24,,8,8,8,25,32,,,,143,17.80
Kameron Johnson,2573572,WR,TB,,,,13,,4,64,1,,,,1,29.41,2,4,6,4,7,57,,,,144,17.70
Allen Lazard,2560787,WR,NYJ,,,,,,9,64,1,,,,,27.10,,9,9,9,16,56,2,,2,145,16.90
Treylon Burks,2567643,WR,WAS,,,,,,5,77,1,,,,,31.18,,5,5,5,9,56,1,,1,146,16.80
Malachi Corley,2572357,WR,CLE,,,,79,,5,34,,,,,,31.91,7,5,12,5,6,83,,,,147,15.90
Jamari Thrash,2571955,WR,CLE,,,,,,10,107,,,,,,31.91,,10,10,10,15,67,,,,148,15.70
Jimmy Horn Jr.,2573985,WR,CAR,,,,44,,7,77,,,,,,24.09,7,7,14,7,11,64,,,,149,15.60
Dareke Young,2568291,WR,SEA,,,,,,2,48,,,,,,30.78,,2,2,2,2,100,,,,150,14.50
Konata Mumpfield,2574272,WR,LAR,,,,,,5,42,1,,,,,33.04,,5,5,5,8,63,1,,1,151,14.20
Gabe Davis,2563602,WR,BUF,,,,,,7,88,,,,,,26.71,,7,7,7,10,70,,,,152,13.80
Adam Thielen,2541785,WR,PIT,,,,,,9,73,,,,1,,23.20,,9,9,9,19,47,,,,153,13.80
Malik Heath,2570518,WR,ATL,,,,,,6,86,,,,,,27.05,,6,6,6,7,86,,,,154,13.10
KhaDarel Hodge,2561653,WR,ATL,,,,,,3,31,,,,,,27.05,,3,3,3,10,30,,,,155,13.00
Tai Felton,2574344,WR,MIN,,,,,,2,19,,,,,,34.55,,2,2,2,2,100,,,,156,12.80
Casey Washington,2571820,WR,ATL,,,,,,6,94,,,,,,27.05,,6,6,6,14,43,,,,157,12.40
Gunner Olszewski,2563329,WR,NYG,33,1,,,,1,24,1,,,,1,29.95,,1,1,1,3,33,,,,158,12.22
Ray-Ray McCloud,2560801,WR,NYG,,,,,,7,69,,,,,,29.95,,7,7,7,15,47,,,,159,11.90
Lil'Jordan Humphrey,2562668,WR,DEN,,,,,,7,82,,,,,,24.00,,7,7,7,14,50,,,,160,11.70
Arian Smith,2574450,WR,NYJ,,,,11,,6,47,,,,,,27.10,3,6,9,6,10,60,,,,161,10.30
Austin Trammell,2566728,WR,JAX,,,,,,3,46,,,,,,23.72,,3,3,3,10,30,1,,,162,9.10
Shedrick Jackson,2570828,WR,LV,,,,,,1,25,1,,,,,24.24,,1,1,1,1,100,,,,163,9.00
Trent Sherfield,2561272,WR,ARI,,,,,,3,21,,,,,,23.12,,3,3,3,5,60,,,,164,8.70
Laquon Treadwell,2555214,WR,IND,,,,,,,,,,,,,22.86,,,,,,,,,,165,8.70
Dee Eskridge,2566553,WR,MIA,,,,,,4,62,,,,,1,30.15,,4,4,4,7,57,,,,166,8.30
Mason Tipton,2573403,WR,NO,,,,10,,6,42,,,,,,22.55,2,6,8,6,10,60,,,,167,8.20
Robbie Chosen,2556462,WR,WAS,,,,,,5,53,,,,,,31.18,,5,5,5,9,56,,,,168,7.80
Dylan Drummond,2571446,WR,ATL,,,,,,7,42,,,,,,27.05,,7,7,7,11,64,,,,169,7.70
Noah Brown,2558091,WR,WAS,,,,,,4,55,,,,,,31.18,,4,4,4,9,44,,,,170,7.50
Jalin Hyatt,2570152,WR,NYG,,,,,,5,35,,,,,,29.95,,5,5,5,13,38,,,,171,7.50
Skyy Moore,2567805,WR,SF,,,,1,,4,64,,,,,1,29.98,1,4,5,4,6,67,,,,172,7.50
James Proche,2563572,WR,TEN,,,,,,4,55,,,,,,27.85,,4,4,4,5,80,,,,173,7.50
Beaux Collins,2574418,WR,NYG,,,,,,2,25,,,,,,29.95,,2,2,2,6,33,,,,174,7.40
Charlie Jones,2569645,WR,CIN,,,,,,,,,1,,,,29.13,,,,,1,,,,,175,7.00
Simi Fehoko,2566004,WR,ARI,,,,,,,,,,,,,23.12,,,,,,,,,,176,6.90
Braxton Berrios,2560975,WR,HOU,,,,,,6,37,,,,,,26.34,,6,6,6,8,75,,,,177,6.70
Marquez Valdes-Scantling,2560907,WR,PIT,,,,,,4,40,,,,,,23.20,,4,4,4,9,44,,,,178,6.00
Jalen Brooks,2569696,WR,ARI,,,,,,2,32,,,,,,23.12,,2,2,2,3,67,,,,179,5.70
Tom Kennedy,2563319,WR,DET,,,,,,4,36,,,,,,27.72,,4,4,4,4,100,,,,180,5.60
Xavier Restrepo,2574160,WR,TEN,,,,,,3,41,,,,,,27.85,,3,3,3,7,43,,,,181,5.60
Mason Kinsey,2565459,WR,TEN,,,,,,1,14,,,,,,27.85,,1,1,1,3,33,,,,182,5.50
Devin Duvernay,2563551,WR,CHI,,,,,,2,26,,,,,,22.69,,2,2,2,4,50,,,,183,5.10
Tay Martin,2569254,WR,FA,,,,,,2,23,,,,,,,,,,,,,,,,184,4.80
Deven Thompkins,2569314,WR,ATL,,,,5,,3,27,,,,,,27.05,1,3,4,3,3,100,,,,185,4.70
Gage Larvadain,2574054,WR,CLE,,,,3,,6,63,,,,,4,31.91,1,6,7,6,12,50,,,,186,4.60
Malik Turner,2561671,WR,SF,,,,,,,,,,,,,29.98,,,,,1,,,,,187,4.50
Justin Watson,2560051,WR,HOU,,,,,,3,30,,,,,,26.34,,3,3,3,4,75,,,,188,4.50
Darius Cooper,2574456,WR,PHI,,,,,,3,26,,,,,,30.88,,3,3,3,3,100,,,,189,4.10
Cedrick Wilson Jr.,2560936,WR,MIA,,,,,,3,25,,,,,,30.15,,3,3,3,4,75,,,,190,4.00
Xavier Weaver,2573412,WR,ARI,,,,,,3,24,,,,,,23.12,,3,3,3,8,38,,,,191,3.90
Jake Bobo,2571378,WR,SEA,,,,,,2,20,,,,,,30.78,,2,2,2,2,100,,,,192,3.60
Jordan Watkins,2574550,WR,SF,,,,,,2,26,,,,,,29.98,,2,2,2,3,67,,,,193,3.60
Alex Bachman,2563301,WR,LV,,,,,,1,9,,,,,,24.24,,1,1,1,2,50,,,,194,3.20
Jacoby Jones,2574610,WR,WAS,,,,,,1,25,,,,,,31.18,,1,1,1,1,100,,,,195,3.00
Jared Wayne,2571017,WR,HOU,,,,,,2,20,,,,,,26.34,,2,2,2,2,100,,,,196,3.00
Bryce Oliver,2573473,WR,TEN,,,,,,1,8,,,,,,27.85,,1,1,1,1,100,,,,197,2.80
Nikko Remigio,2570692,WR,KC,,,,11,,1,21,,,,,1,21.34,1,1,2,1,1,100,,,,198,2.70
Tim Jones,2565624,WR,JAX,,,,,,1,15,,,,,,23.72,,1,1,1,1,100,,,,199,2.60
David Moore,2558856,WR,CAR,,,,12,,1,5,,,,,,24.09,1,1,2,1,1,100,,,,200,2.20
Jason Brownlee,2570608,WR,KC,,,,,,,,,,,,,21.34,,,,,1,,,,,201,2.10
Dalen Cambre,2574416,WR,NYG,,,,,,,,,,,,,29.95,,,,,,,,,,202,2.10
Dante Pettis,2560836,WR,NO,,,,,,1,14,,,,,,22.55,,1,1,1,1,100,,,,203,1.90
Andre Baccellia,2564250,WR,ARI,,,,,,2,8,,,,,,23.12,,2,2,2,4,50,,,,204,1.80
Justin Shorter,2569579,WR,LV,,,,,,,,,,,,,24.24,,,,,,,,,,205,1.80
Jahdae Walker,2574021,WR,CHI,,,,,,,,,,,,,22.69,,,,,,,,,,206,1.80
Anthony Gould,2572120,WR,IND,,,,,,2,6,,,,,,22.86,,2,2,2,2,100,,,,207,1.60
Dalevon Campbell,2574508,WR,LAC,,,,,,,,,,,,,24.45,,,,,,,,,,208,1.50
Jalen Royals,2574254,WR,KC,,,,,,,,,,,,,21.34,,,,,,,,,,209,1.50
Scott Miller,2562865,WR,PIT,,,,,,1,9,,,,,,23.20,,1,1,1,2,50,,,,210,1.40
Parris Campbell,2562495,WR,DAL,,,,,,,,,,,,,21.22,,,,,,,,,,211,0.60
Kaden Davis,2568732,WR,CLE,,,,,,,,,,,,,31.91,,,,,,,,,,212,0.60
KeAndre Lambert-Smith,2574521,WR,LAC,,,,,,1,1,,,,,,24.45,,1,1,1,4,25,,,,213,0.60
Derius Davis,2570272,WR,LAC,,,,5,,1,3,,,,,1,24.45,2,1,3,1,2,50,,,,214,0.30
Tahj Washington,2572258,WR,MIA,,,,,,1,11,,,,,1,30.15,,1,1,1,2,50,,,,215,0.20
Michael Bandy,2567175,WR,DEN,,,,,,1,16,,,,,1,24.00,,1,1,1,1,100,,,,216,0.10
Malik Cunningham,2571222,WR,DET,,,,1,,,,,,,,,27.72,1,,1,,,,,,,217,0.10
Ife Adeyi,2574628,WR,FA,,,,,,,,,,,,,,,,,,,,,,,218,0.00
Nelson Agholor,2552600,WR,FA,,,,,,,,,,,,,,,,,,,,,,,219,0.00
Brandon Aiyuk,2565093,WR,SF,,,,,,,,,,,,,29.98,,,,,,,,,,220,0.00
Ajou Ajou,2574182,WR,FA,,,,,,,,,,,,,,,,,,,,,,,221,0.00
Kelly Akharaiyi,2573955,WR,FA,,,,,,,,,,,,,,,,,,,,,,,222,0.00
Maurice Alexander,2569528,WR,CHI,,,,,,,,,,,,,22.69,,,,,,,,,,223,0.00
Kazmeir Allen,2571641,WR,FA,,,,,,,,,,,,,,,,,,,,,,,224,0.00
Andrew Armstrong,2574316,WR,FA,,,,,,,,,,,,,,,,,,,,,,,225,0.00
Kevin Austin Jr.,2568954,WR,NO,,,,,,,,,,,,,22.55,,,,,1,,,,,226,0.00
Elijhah Badger,2574238,WR,FA,,,,,,,,,,,,,,,,,,,,,,,227,0.00
Javon Baker,2572285,WR,FA,,,,,,,,,,,,,,,,,,,,,,,228,0.00
Kawaan Baker,2566349,WR,FA,,,,,,,,,,,,,,,,,,,,,,,229,0.00
