PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,FanPtsAgainst-pts,TouchCarries,TouchReceptions,Touches,TargetsReceptions,Targets,ReceptionPercentage,RzTarget,RzTouch,RzG2G,Rank,TotalPoints
Christian McCaffrey,2557997,RB,SF,@ARI,,,,115,1,5,72,2,,,,,44.80,18,5,23,5,5,100,1,4,4,1,39.20
James Cook,2567328,RB,BUF,DAL,,,,179,1,2,42,1,,,,,47.50,25,2,27,2,3,67,2,3,2,2,35.10
Jahmyr Gibbs,2569747,RB,DET,DEN,,,,100,1,2,8,1,,,,,33.00,11,2,13,2,2,100,1,4,3,3,23.80
Ty Chandler,2567907,RB,MIN,@CIN,,,,132,1,3,25,,,,,,23.30,23,3,26,3,4,75,1,4,1,4,23.20
Kyren Williams,2567862,RB,LA,WAS,,,,152,1,5,3,,,,1,2,23.60,27,5,32,5,7,71,2,4,3,5,22.00
Rachaad White,2568315,RB,TB,@GB,,,,89,,2,50,1,,,,,22.20,21,2,23,2,2,100,,,,6,20.90
Devin Singletary,2562734,RB,HOU,@TEN,,,,121,,4,49,,,,,,23.10,26,4,30,4,5,80,,4,1,7,19.00
Kenneth Walker III,2568282,RB,SEA,PHI,,,,86,1,3,26,,,,,,21.80,19,3,22,3,3,100,,,,8,18.70
Clyde Edwards-Helaire,2564271,RB,KC,@NE,,,,37,,4,64,1,,,,,32.76,13,4,17,4,4,100,2,4,5,9,18.10
Raheem Mostert,2553728,RB,MIA,NYJ,,,,42,2,2,1,,,,,,26.10,15,2,17,2,2,100,1,8,4,10,17.30
James Conner,2557978,RB,ARI,SF,,,,86,1,3,3,,,,,,35.10,14,3,17,3,3,100,,2,2,11,16.40
Zamir White,2567883,RB,LV,LAC,,,,69,1,3,16,,,,,,34.20,17,3,20,3,4,75,1,3,3,12,16.00
Jerick McKinnon,2543715,RB,KC,@NE,4,1,,11,,3,19,1,,,,,32.76,4,3,7,3,3,100,1,1,2,13,14.66
Joe Mixon,2557976,RB,CIN,MIN,,,,47,1,3,14,,,,,,22.40,10,3,13,3,3,100,,4,3,14,13.60
Emari Demercado,2571065,RB,ARI,SF,,,,64,1,1,6,,,,,,35.10,4,1,5,1,3,33,,,,15,13.50
Alvin Kamara,2558019,RB,NO,NYG,,,,66,,5,44,,,,,,18.10,16,5,21,5,5,100,,3,1,16,13.50
Gus Edwards,2561324,RB,BAL,@JAX,,,,58,1,1,11,,,,,,25.50,16,1,17,1,1,100,,6,4,17,13.40
Chuba Hubbard,2565899,RB,CAR,ATL,,,,87,,2,16,,,,,,13.60,22,2,24,2,2,100,,5,,18,11.30
Zack Moss,2563617,RB,IND,PIT,,,,13,,3,20,1,,,,,28.50,4,3,7,3,3,100,1,1,2,19,10.80
Brandon Bolden,2532797,RB,LV,LAC,,,,25,1,,,,,,,,34.20,2,,2,,,,,,,20,10.00
Keaton Mitchell,2570428,RB,BAL,@JAX,,,,73,,2,15,,,,,,25.50,9,2,11,2,2,100,,1,,21,9.80
Travis Etienne,2566157,RB,JAX,BAL,,,,31,,4,28,,,,,,9.70,10,4,14,4,6,67,,1,,22,9.40
Jaylen Warren,2568493,RB,PIT,@IND,,,,40,,5,28,,,,,,10.60,10,5,15,5,6,83,,2,2,23,9.30
David Montgomery,2562502,RB,DET,DEN,,,,85,,2,-3,,,,,,33.00,17,2,19,2,3,67,,2,,24,9.20
Tyler Goodson,2567595,RB,IND,PIT,,,,69,,2,10,,,,,,28.50,11,2,13,2,2,100,1,4,3,25,8.90
Aaron Jones,2558116,RB,GB,TB,,,,53,,4,16,,,,,,10.10,13,4,17,4,4,100,1,6,1,26,8.90
Trey Sermon,2566544,RB,IND,PIT,,,,88,,,,,,,,,28.50,17,,17,,,,,1,,27,8.80
Kevin Harris,2567934,RB,NE,KC,,,,25,1,,,,,,,,15.60,4,,4,,,,,1,,28,8.50
D'Andre Swift,2563965,RB,PHI,@SEA,,,,74,,2,1,,,,,,10.60,18,2,20,2,3,67,1,5,2,29,8.50
