PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,FanPtsAgainst-pts,TouchCarries,TouchReceptions,Touches,TargetsReceptions,Targets,ReceptionPercentage,RzTarget,RzTouch,RzG2G,Rank,TotalPoints
Jared Goff,2555334,QB,DET,DEN,278,5,,,,,,,,,,,31.12,,,,,,,,,,1,31.12
Baker Mayfield,2560800,QB,TB,@GB,381,4,,-2,,,,,,,,1,29.04,2,,2,,,,,2,,2,29.04
Aidan O'Connell,2570044,QB,LV,LAC,248,4,,,,,,,,,,,25.92,,,,,,,,,,3,25.92
Brock Purdy,2568216,QB,SF,@ARI,242,4,,,,,,,,,,,26.28,,,,,,,,,,4,25.68
Jalen Hurts,2564832,QB,PHI,@SEA,143,,2,82,2,,,,,,,,21.92,13,,13,,,,,2,2,5,21.92
Gardner Minshew,2562796,QB,IND,PIT,215,3,,,,,,,,,,,20.60,2,,2,,,,,,,6,20.60
Derek Carr,2543499,QB,NO,NYG,218,3,,-4,,,,,,,,,20.32,3,,3,,,,,,,7,20.32
Jake Browning,2562634,QB,CIN,MIN,324,2,1,,,,,,,,,,18.96,4,,4,,,,,2,1,8,18.96
Lamar Jackson,2560757,QB,BAL,@JAX,171,1,1,97,,,,,,,,,18.54,12,,12,,,,,,,9,18.54
Matthew Stafford,79860,QB,LA,WAS,258,2,,2,,,,,,,,,18.52,1,,1,,,,,1,1,10,18.52
Russell Wilson,2532975,QB,DEN,@DET,223,1,,6,1,,,,,,,1,17.52,7,,7,,,,,2,1,11,17.52
Jordan Love,2564007,QB,GB,TB,284,2,,1,,,,,,,,1,17.46,2,,2,,,,,,,12,17.46
Easton Stick,2562745,QB,LAC,@LV,257,3,1,11,,,,,,,,2,17.38,2,,2,,,,,,,13,17.38
Nick Mullens,2558979,QB,MIN,@CIN,303,2,2,10,,,,,,,,,17.12,6,,6,,,,,1,,14,17.12
Patrick Mahomes,2558125,QB,KC,@NE,305,2,2,-5,,,,,,,,,16.70,3,,3,,,,,3,3,15,16.70
Josh Allen,2560955,QB,BUF,DAL,94,1,,24,1,,,,,,,,15.96,8,,8,,,,,3,3,16,16.16
Joe Flacco,382,QB,CLE,CHI,374,2,3,-1,,,,,,,,1,15.06,1,,1,,,,,1,,17,14.86
Trevor Lawrence,2566163,QB,JAX,BAL,264,1,,41,,,,,,,,2,14.66,4,,4,,,,,,,18,14.66
Jacoby Brissett,2555261,QB,WAS,@LA,124,2,,9,,,,,,,,,22.14,2,,2,,,,,1,1,19,13.86
Tua Tagovailoa,2564499,QB,MIA,NYJ,224,1,,,,,,,,,,,12.92,,,,,,,,,,20,12.96
Mitchell Trubisky,2558008,QB,PIT,@IND,169,1,2,1,1,,,,,,,,12.98,2,,2,,,,,2,2,21,12.86
Will Levis,2569798,QB,TEN,HOU,199,,1,25,1,,,,,,,1,12.46,4,,4,,,,,1,1,22,12.46
Drew Lock,2562305,QB,SEA,PHI,208,1,,-2,,,,,,,,,12.12,1,,1,,,,,,,23,12.12
Tommy DeVito,2570578,QB,NYG,@NO,177,,,36,,,,,,,,,11.20,4,,4,,,,,,,24,10.68
Kyler Murray,2562382,QB,ARI,SF,211,1,2,49,,,,,,,,2,7.17,6,,6,,,,,2,1,25,9.34
Case Keenum,2532888,QB,HOU,@TEN,229,1,1,1,,,,,,,,1,8.99,2,,2,,,,,1,1,26,8.99
