PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,PlayerWeekProjectedPts,ProjectedRank,Rank,TotalPoints,ProjectionDiff
Noah Gray,2566178,TE,KC,@CAR,,,,,,2.14,22.62,0.2,,,,,4.53,21,1,20.60,16.07
Trey McBride,2568117,TE,ARI,@SEA,,,,,,5.12,51.97,0.37,,,,0.06,9.86,4,2,19.30,9.44
Jonnu Smith,2558207,TE,MIA,NE,,,,,,3.99,40.35,0.33,,,,,8.01,9,3,19.20,11.19
George Kittle,2558266,TE,SF,@GB,,,,0.39,,4.63,60.91,0.45,,,,0.06,11.03,2,4,17.20,6.17
T.J. Hockenson,2562378,TE,MIN,@CHI,,,,,,4.15,42.58,0.28,,,,0.07,7.87,10,5,14.90,7.03
Cade Stover,2572105,TE,HOU,TEN,,,,,,1.25,13.21,0.08,,,,,2.43,30,6,14.60,12.17
Luke Schoonmaker,2569690,TE,DAL,@WAS,,,,,,3.46,34.24,0.25,,,,,6.65,14,7,14.50,7.85
Austin Hooper,2555415,TE,NE,@MIA,,,,,,1.67,16.55,0.15,,,,,3.39,24,8,13.90,10.51
Chig Okonkwo,2567658,TE,TEN,@HOU,,,,0.17,,1.99,20.13,0.17,,,,0.06,3.93,23,9,13.50,9.57
Mark Andrews,2560957,TE,BAL,@LAC,,,,,,3.15,39.6,0.32,,,,0.06,7.34,12,10,13.10,5.76
Zach Ertz,2540158,TE,WAS,DAL,,,,,,3.95,39.22,0.22,,,,,7.22,13,11,12.80,5.58
Cole Kmet,2563704,TE,CHI,MIN,,,,,,2.53,25.88,0.21,,,,0.04,5.03,20,12,9.90,4.87
Tucker Kraft,2569768,TE,GB,SF,,,,,,3.25,33.85,0.28,,,,0.07,6.55,15,13,9.60,3.05
Travis Kelce,2540258,TE,KC,@CAR,,,,0.31,,6.53,68.92,0.54,,,,0.08,13.27,1,14,9.20,-4.07
Pat Freiermuth,2566442,TE,PIT,@CLE,,,,,,2.31,24.09,0.16,,,,0.04,4.44,22,15,7.90,3.46
Hunter Henry,2555341,TE,NE,@MIA,,,,,,3.83,42.37,0.26,,,,0.06,7.59,11,16,6.90,-0.69
Will Dissly,2561046,TE,LAC,BAL,,,,,,4.06,41.43,0.32,,,,,8.09,7,17,6.70,-1.39
