PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,FanPtsAgainst-pts,TouchCarries,TouchReceptions,Touches,TargetsReceptions,Targets,ReceptionPercentage,RzTarget,RzTouch,RzG2G,Rank,TotalPoints
Trey McBride,2568117,TE,ARI,BAL,,,,,,10,95,1,,,,,22.00,,10,10,10,14,71,3,2,1,1,22.00
Taysom Hill,2558954,TE,NO,@IND,44,,,63,2,1,14,,,,,,22.96,9,1,10,1,1,100,,6,3,2,21.96
George Kittle,2558266,TE,SF,CIN,,,,,,9,149,,,,,,21.50,,9,9,9,11,82,3,2,,3,20.90
T.J. Hockenson,2562378,TE,MIN,@GB,,,,,,6,88,1,,,,,19.10,,6,6,6,9,67,2,1,3,4,17.80
David Njoku,2557986,TE,CLE,@SEA,,,,,,4,77,1,,,,,18.30,,4,4,4,8,50,3,1,1,5,17.20
Sam LaPorta,2569726,TE,DET,LV,,,,,,8,57,1,,,,,16.70,,8,8,8,10,80,3,2,1,6,15.70
Dalton Kincaid,2569594,TE,BUF,TB,,,,,,5,65,1,,,,,15.00,,5,5,5,7,71,2,1,3,7,15.00
Logan Thomas,2543767,TE,WAS,PHI,,,,,,6,44,1,,,,,15.60,,6,6,6,8,75,1,1,2,8,13.40
Cole Kmet,2563704,TE,CHI,@LAC,,,,,,10,79,,,,,,14.20,,10,10,10,10,100,1,1,,9,12.90
Jake Ferguson,2567496,TE,DAL,LA,,,,,,4,47,1,,,,,14.50,,4,4,4,4,100,1,1,,10,12.70
Donald Parham,2562394,TE,LAC,CHI,,,,,,4,43,1,,,,,12.30,,4,4,4,5,80,1,1,,11,12.30
Mark Andrews,2560957,TE,BAL,@ARI,,,,,,4,40,1,,,,,13.50,,4,4,4,5,80,2,2,2,12,12.00
Evan Engram,2557858,TE,JAX,@PIT,,,,,,10,88,,,,,1,14.30,,10,10,10,10,100,1,1,,13,11.80
Andrew Ogletree,2567712,TE,IND,NO,,,,,,1,33,1,,,,,13.70,,1,1,1,3,33,,,,14,11.00
