PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,Rank,TotalPoints
George Karlaftis,2567796,DL,KC,@DEN,4,3,2.5,1,,1,,,,,,,,,3,,,1,19.30
Jeffery Simmons,2562733,DL,TEN,ATL,5,,2,2,,1,,,,,,,,,2,,,2,19.00
Jonathan Greenard,2564070,DL,HOU,@CAR,4,2,2.5,2,,,,,,,,,,,4,,,3,17.20
Michael Pierce,2556650,DL,BAL,@ARI,4,1,1,1,,1,,,,,,,,1,1,,,4,16.60
Maxx Crosby,2562439,DL,LV,@DET,5,3,,1,,1,1,,,,,,,,1,,,5,15.80
Jermaine Johnson II,2568033,DL,NYJ,@NYG,3,3,2,2,,,,,,,,,,,4,,,6,15.30
Maliek Collins,2555400,DL,HOU,@CAR,3,3,2,2,,,,,,,,,,,3,,,7,14.80
Alim McNeill,2566061,DL,DET,LV,2,2,2,2,,,,,,,,,,1,2,,,8,14.70
Aaron Donald,2543485,DL,LA,@DAL,3,1,2,2,,,,,,,,,,,2,,,9,13.10
Denico Autry,2550646,DL,TEN,ATL,1,3,1,1,,,,,,,,,,2,1,,,10,12.30
Arik Armstead,2552493,DL,SF,CIN,2,2,2,2,,,,,,,,,,,2,,,11,12.20
Tedarrell Slaton,2566094,DL,GB,MIN,4,5,,2,,,,,,,,,,,,,,12,12.00
Sam Hubbard,2560745,DL,CIN,@SF,4,2,1,1,,,,,,,,,,,2,,,13,11.70
Dante Stills,2570218,DL,ARI,BAL,3,2,1.5,1,,,,,,,,,,,2,,,14,11.20
Montez Sweat,2562749,DL,CHI,@LAC,3,2,1,2,,,,,,,,,,,1,,,15,11.20
Carl Granderson,2562273,DL,NO,@IND,3,2,1,1,,,,,,,,,,,3,,,16,10.70
Quinnen Williams,2562599,DL,NYJ,@NYG,5,2,,1,,,,,,,,,,,1,,,17,10.70
Justin Jones,2560769,DL,CHI,@LAC,3,1,,2,,,,,,,,,,1,,,,18,10.60
Christian Wilkins,2562782,DL,MIA,NE,4,1,1,1,,,,,,,,,,,1,,,19,10.60
Michael Danna,2564262,DL,KC,@DEN,3,,1,2,,,,,,,,,,,2,,,20,10.50
Myles Garrett,2557965,DL,CLE,@SEA,2,,1,1,,1,,,,,,,,,1,,,21,10.50
Harrison Phillips,2560840,DL,MIN,@GB,4,4,0.5,,,,,,,,,,,,2,,,22,10.40
D.J. Wonnum,2564583,DL,MIN,@GB,1,2,2,1,,,,,,,,,,,4,,,23,10.20
Christian Barmore,2566328,DL,NE,@MIA,3,2,1,1,,,,,,,,,,,1,,,24,9.70
DeForest Buckner,2555275,DL,IND,NO,2,1,1,,,1,,,,,,,,,1,,,25,9.60
Dexter Lawrence,2562301,DL,NYG,NYJ,2,1,1,1,,,,,,,,,,,5,,,26,9.60
Justin Madubuike,2563563,DL,BAL,@ARI,3,,1,1,,,,,,,,,,,3,,,27,9.50
Sam Williams,2567514,DL,DAL,LA,1,1,,,,,,,,,1,,1,,,,,28,9.10
Bryce Huff,2565510,DL,NYJ,@NYG,2,3,1,1,,,,,,,,,,,1,,,29,8.80
Kwity Paye,2565612,DL,IND,NO,4,2,,1,,,,,,,,,,,,,,30,8.70
Clelin Ferrell,2562263,DL,SF,CIN,,5,0.5,,,1,,,,,,,,,2,,,31,8.50
Trey Hendrickson,2557943,DL,CIN,@SF,1,,1,,,1,,,,,,,,,3,,,32,8.50
Zach Allen,2562219,DL,DEN,KC,3,1,0.5,1,,,,,,,,,,,1,,,33,8.10
Maurice Hurst,2560748,DL,CLE,@SEA,1,1,,,1,,,,,,,,,1,,,,34,8.10
Darrell Taylor,2565198,DL,SEA,CLE,2,1,1,1,,,,,,,,,,,1,,,35,7.60
Derrick Brown,2563629,DL,CAR,HOU,2,3,,,,,,,,,,,,1,,,,36,7.30
John Jenkins,2539231,DL,LV,@DET,,8,,,,,,,,,,,,1,,,,37,7.30
Adam Butler,2558924,DL,LV,@DET,1,2,,1,,,,,,,,,,1,1,,,38,7.20
Kenny Clark,2555282,DL,GB,MIN,1,2,1,1,,,,,,,,,,,2,,,39,7.20
Charles Omenihu,2562324,DL,KC,@DEN,3,2,0.5,,,,,,,,,,,,1,,,40,7.20
Nathan Shepherd,2560873,DL,NO,@IND,1,2,1,1,,,,,,,,,,,2,,,41,7.20
Bryan Bresee,2570128,DL,NO,@IND,1,1,,,,,,,,,,,,2,,,,42,7.10
BJ Ojulari,2570233,DL,ARI,BAL,2,,1,1,,,,,,,,,,,1,,,43,7.00
Julian Okwara,2563947,DL,DET,LV,2,,1,1,,,,,,,,,,,1,,,44,7.00
David Onyemata,2556274,DL,ATL,@TEN,3,,,1,,,,,,,,,,,2,,,45,7.00
Quinton Jefferson,2555358,DL,NYJ,@NYG,2,4,0.5,,,,,,,,,,,,1,,,46,6.90
Kobie Turner,2569954,DL,LA,@DAL,1,2,,1,,,,,,,,,,1,,,,47,6.70
Montravius Adams,2557876,DL,PIT,JAX,3,1,,1,,,,,,,,,,,,,,48,6.60
Mario Edwards,2553433,DL,SEA,CLE,3,1,,1,,,,,,,,,,,,,,49,6.60
Dorance Armstrong,2560959,DL,DAL,LA,1,1,1,1,,,,,,,,,,,1,,,50,6.10
A.J. Epenesa,2563605,DL,BUF,TB,1,1,1,1,,,,,,,,,,,1,,,51,6.10
Michael Hoecht,2564346,DL,LA,@DAL,1,1,1,1,,,,,,,,,,,1,,,52,6.10
Ed Oliver,2562322,DL,BUF,TB,1,1,1,1,,,,,,,,,,,1,,,53,6.10
Dre'Mont Jones,2562412,DL,SEA,CLE,2,,,1,,,,,,,,,,,3,,,54,6.00
Travis Jones,2567277,DL,BAL,@ARI,3,,,1,,,,,,,,,,,,,,55,6.00
