PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,Rank,TotalPoints
Nick Bolton,2566175,LB,KC,@LAC,10,4,,,,,,,,,,,,3,1,,,1,28.20
Darius Leonard,2560789,LB,IND,NE,8,2,,1,1,1,,,,,,,,1,1,-3,,2,26.60
Lavonte David,2532828,LB,TB,NO,8,3,1,3,,1,,,,,,,,,1,,,3,26.50
Germaine Pratt,2562702,LB,CIN,@DEN,9,6,0.5,,,,,,,,,,,,1,,,4,21.60
Jordyn Brooks,2565135,LB,SEA,@LA,7,4,,2,,,,,,,,,,1,,,,5,20.60
Lorenzo Carter,2561015,LB,NYG,DAL,3,1,2,2,,1,,,,,,,,1,3,,,6,20.40
Patrick Queen,2563575,LB,BAL,GB,11,2,,,,,,,,,,,,,,,,7,20.30
Markus Golden,2552273,LB,ARI,@DET,8,,1,2,,,,,,,,,,,2,,,8,19.60
C.J. Mosley,2543464,LB,NYJ,@MIA,8,6,,,,,,,,,,,,,,,,9,18.40
Garret Wallow,2566139,LB,HOU,@JAX,6,5,1,1,,,,,,,,,,,1,,,10,18.20
Anthony Hitchens,2543592,LB,KC,@LAC,5,3,,,1,,,,,,,,,1,1,,,11,17.40
Kyzir White,2560928,LB,LAC,KC,9,,,1,,,,,,,,,,,1,,,12,17.30
Jerome Baker,2560966,LB,MIA,NYJ,4,3,2,2,,,,,,,,,,,2,,,13,17.20
Jonas Griffith,2565102,LB,DEN,CIN,8,1,,1,,,,,,,,,,,2,,,14,16.90
Fred Warner,2560917,LB,SF,ATL,6,3,,,,,1,,,,,,,1,1,,,15,16.60
De'Vondre Campbell,2555255,LB,GB,@BAL,5,5,1,1,,,,,,,,,,,1,,,16,16.50
Tae Crowder,2564727,LB,NYG,DAL,6,6,,1,,,,,,,,,,,,,,17,16.50
Joe Schobert,2555166,LB,PIT,TEN,4,3,,,1,,,,,,,,,1,1,23,,18,16.47
Quincy Williams,2562954,LB,NYJ,@MIA,8,3,,,,,,,,,,,,,,,,19,16.00
Ernest Jones,2566229,LB,LA,SEA,5,6,,,,,,,,,,,,1,,,,20,15.80
Ben Niemann,2561383,LB,KC,@LAC,6,3,,1,,,1,,,,,,,,,,,21,15.10
T.J. Watt,2558064,LB,PIT,TEN,4,1,1.5,1,,,1,,,,,,,,4,,,22,15.10
Robert Quinn,2495485,LB,CHI,MIN,2,2,2,1,,1,,,,,,,,,1,,,23,14.50
Foye Oluokun,2561132,LB,ATL,@SF,7,3,,,,,,,,,,,,,,,,24,14.30
Alec Ogletree,2540143,LB,CHI,MIN,6,2,,1,,,,,,,,,,,1,,,25,13.80
Von Miller,2495202,LB,LA,SEA,3,3,1,2,,,,,,,,,,,2,,,26,13.50
Alex Singleton,2553739,LB,PHI,WAS,4,4,,,,1,,,,,,,,,,,,27,13.50
Baron Browning,2566025,LB,DEN,CIN,6,4,,,,,,,,,,,,,,,,28,13.40
Josh Bynes,2530491,LB,BAL,GB,5,3,1,,,,,,,,,,,,1,,,29,13.40
Cole Holcomb,2562872,LB,WAS,@PHI,6,4,,,,,,,,,,,,,,,,30,13.40
Devin White,2562781,LB,TB,NO,4,4,,2,,,,,,,,,,,,,,31,13.00
Isaiah Simmons,2564940,LB,ARI,@DET,6,,,,,,,,,,,,,1,,,,32,12.70
Jalen Reeves-Maybin,2557924,LB,DET,ARI,4,1,,,,,,,,,,,,2,,,,33,12.60
