PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,Rank,TotalPoints
D.J. Wonnum,2564583,DL,MIN,@CHI,7,1,3,2,,1,,,,,,,,,4,,,1,27.20
Charles Harris,2558001,DL,DET,ARI,7,5,1.5,3,,,,,,,,,,,2,,,2,24.40
Cameron Jordan,2495184,DL,NO,@TB,5,,2,2,,1,,,,,,,,,3,,,3,20.50
Carlos Dunlap,496780,DL,SEA,@LA,4,,3,3,,,,,,,,,,,3,,,4,18.80
Christian Wilkins,2562782,DL,MIA,NYJ,2,5,,1,,,,,,,,,,1,,,,5,18.00
Yetur Gross-Matos,2563641,DL,CAR,@BUF,2,3,2.5,1,,1,,,,,,,,,3,,,6,17.30
Akiem Hicks,2533433,DL,CHI,MIN,4,1,2,2,,,,,,,,,,,3,,,7,16.10
Demarcus Lawrence,2543490,DL,DAL,@NYG,4,1,,1,,1,,,,,,,,1,2,,,8,16.10
Fletcher Cox,2533051,DL,PHI,WAS,2,1,2,1,,1,,,,,,,,,4,,,9,15.20
Jonathan Allen,2557844,DL,WAS,@PHI,5,2,1,1,,,,,,,,,,,1,,,10,14.10
Efe Obada,2553310,DL,BUF,CAR,3,,2,2,,,,,,,,,,,2,,,11,13.10
Joey Bosa,2555249,DL,LAC,KC,3,2,1,,,1,,,,,,,,,1,,,12,12.70
Zach Sieler,2561129,DL,MIA,NYJ,2,1,1,,,1,,,,,,,,1,,,,13,12.20
David Onyemata,2556274,DL,NO,@TB,2,4,1,1,,,,,,,,,,,3,,,14,11.60
Chris Wormley,2557862,DL,PIT,TEN,4,1,1,1,,,,,,,,,,,1,,,15,11.60
Malcom Brown,2552483,DL,JAX,HOU,2,2,1,1,,,,,,,,,,1,1,,,16,11.50
Emmanuel Ogbah,2555278,DL,MIA,NYJ,2,,1,1,,,1,,,,,,,1,2,,,17,11.40
Aaron Donald,2543485,DL,LA,SEA,2,3,1,2,,,,,,,,,,,1,,,18,11.30
Sheldon Richardson,2540142,DL,MIN,@CHI,2,1,,1,,1,1,,,,,,,,2,,,19,11.20
William Gholston,2540176,DL,TB,NO,5,1,,1,,,,,,,,,,,,,,20,10.80
Marcus Davenport,2561037,DL,NO,@TB,3,,1,2,,,,,,,,,,,1,,,21,10.60
DeForest Buckner,2555275,DL,IND,NE,3,1,1,1,,,,,,,,,,,2,,,22,10.40
Chris Smith,2543692,DL,HOU,@JAX,2,3,1,1,,,,,,,,,,,2,,,23,10.30
Larry Ogunjobi,2557836,DL,CIN,@DEN,1,3,1.5,1,,,,,,,,,,,3,,,24,10.10
Khalid Kareem,2563734,DL,CIN,@DEN,2,,,1,,1,1,,,,,,,,1,,4,25,10.03
Jonathon Cooper,2566028,DL,DEN,CIN,4,2,0.5,,,,,,,,,,,,1,,,26,9.90
Rasheem Green,2560998,DL,SEA,@LA,2,3,1,1,,,,,,,,,,,1,,,27,9.80
Derek Rivers,2558040,DL,HOU,@JAX,2,1,1,2,,,,,,,,,,,1,,,28,9.70
Sheldon Day,2555241,DL,CLE,LV,4,2,0.5,,,,,,,,,,,,,,,29,9.40
Montez Sweat,2562749,DL,WAS,@PHI,1,2,1,,,1,,,,,,,,,1,,,30,9.30
DaVon Hamilton,2564190,DL,JAX,HOU,3,,,1,,,,,,,,,,1,,,,31,9.10
D.J. Reader,2555388,DL,CIN,@DEN,4,1,,1,,,,,,,,,,,,,,32,9.10
Leonard Williams,2552486,DL,NYG,DAL,3,,,,,1,,,,,,,,,1,,,33,9.10
Arik Armstead,2552493,DL,SF,ATL,5,,,,,,,,,,,,,,1,,,34,9.00
Grady Jarrett,2552327,DL,ATL,@SF,4,2,,,,,,,,,,,,,1,,,35,8.90
Justin Madubuike,2563563,DL,BAL,GB,2,1,1,1,,,,,,,,,,,1,,,36,8.20
Cameron Heyward,2508109,DL,PIT,TEN,2,4,0.5,,,,,,,,,,,,1,,,37,8.10
Justin Houston,2495493,DL,BAL,GB,2,2,0.5,1,,,,,,,,,,,1,,,38,8.00
Nick Bosa,2562629,DL,SF,ATL,1,,1,,,1,,,,,,,,,1,,,39,7.70
Davon Godchaux,2558012,DL,NE,@IND,4,1,,,,,,,,,,,,,,,,40,7.60
DaQuan Jones,2543504,DL,CAR,@BUF,4,1,,,,,,,,,,,,,,,,41,7.60
Shelby Harris,2549926,DL,DEN,CIN,2,,1,1,,,,,,,,,,,1,,,42,7.40
Matthew Ioannidis,2555240,DL,WAS,@PHI,3,1,,1,,,,,,,,,,,,,,43,7.40
Star Lotulelei,2539329,DL,BUF,CAR,2,,1,1,,,,,,,,,,,1,,,44,7.40
Deatrich Wise,2558000,DL,NE,@IND,2,,1,1,,,,,,,,,,,1,,,45,7.40
Jerry Hughes,496796,DL,BUF,CAR,1,2,,1,,,,,,,,,,1,,,,46,7.30
Mario Addison,2530474,DL,BUF,CAR,2,1,,2,,,,,,,,,,,,,,47,7.20
Ed Oliver,2562322,DL,BUF,CAR,2,,,,,1,,,,,,,,,,,,48,6.90
Maxx Crosby,2562439,DL,LV,@CLE,4,,,,,,,,,,,,,,,,,49,6.80
Leki Fotu,2564910,DL,ARI,@DET,1,2,,,,1,,,,,,,,,,,,50,6.80
Trey Hendrickson,2557943,DL,CIN,@DEN,1,2,0.5,1,,,,,,,,,,,2,,,51,6.80
Isaiahh Loudermilk,2566457,DL,PIT,TEN,4,,,,,,,,,,,,,,,,,52,6.80
Sheldon Rankins,2555242,DL,NYJ,@MIA,1,2,1,,,,1,,,,,,,,1,,,53,6.80
Harrison Phillips,2560840,DL,BUF,CAR,2,1,,,,,,,,,,,,1,,,,54,6.70
Myles Garrett,2557965,DL,CLE,LV,3,,,1,,,,,,,,,,,,,,55,6.60
Tarron Jackson,2566400,DL,PHI,WAS,3,,,1,,,,,,,,,,,,,,56,6.60
Justin Jones,2560769,DL,LAC,KC,3,,,1,,,,,,,,,,,,,,57,6.60
Brian Burns,2562242,DL,CAR,@BUF,1,1,1,1,,,,,,,,,,,1,,,58,6.50
Jessie Lemonier,2565057,DL,DET,ARI,2,2,0.5,,,,,,,,,,,,1,,,59,6.50
Joe Jackson,2562432,DL,CLE,LV,1,2,0.5,1,,,,,,,,,,,1,,,60,6.30
Bravvion Roy,2563677,DL,CAR,@BUF,2,3,,,,,,,,,,,,,1,,,61,6.30
Arden Key,2560779,DL,SF,ATL,1,,1,1,,,,,,,,,,,2,,,62,6.20
