PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,FanPtsAgainst-pts,TouchCarries,TouchReceptions,Touches,TargetsReceptions,Targets,ReceptionPercentage,RzTarget,RzTouch,RzG2G,Rank,TotalPoints
Jerick McKinnon,2543715,RB,KC,@DEN,,,,22,,7,112,2,,,,,39.70,6,7,13,7,9,78,,2,2,1,28.90
Christian McCaffrey,2557997,RB,SF,TB,,,,119,1,2,34,1,,,,,40.80,14,2,16,2,3,67,,2,1,2,28.30
Miles Sanders,2562722,RB,PHI,@NYG,,,,144,2,1,11,,,,,,38.70,17,1,18,1,3,33,,3,,3,28.00
James Conner,2557978,RB,ARI,NE,,,,85,1,6,29,,,,,,21.50,15,6,21,6,7,86,1,3,1,4,21.40
Austin Ekeler,2559169,RB,LAC,MIA,,,,45,1,8,59,,,,,,24.40,15,8,23,8,8,100,3,4,6,5,20.40
Tony Pollard,2562699,RB,DAL,HOU,,,,42,1,4,20,1,,,,,37.50,10,4,14,4,5,80,2,4,2,6,20.20
Derrick Henry,2556075,RB,TEN,JAX,,,,121,1,3,34,,,,,2,21.40,17,3,20,3,5,60,1,4,2,7,18.80
Josh Jacobs,2562377,RB,LV,@LA,,,,99,1,2,15,,,,,,24.30,27,2,29,2,2,100,,5,2,8,18.40
J.K. Dobbins,2563548,RB,BAL,@PIT,,,,120,1,,,,,,,,24.00,15,,15,,,,,3,1,9,18.00
Chuba Hubbard,2565899,RB,CAR,@SEA,,,,74,1,3,25,,,,,,36.80,14,3,17,3,3,100,,3,1,10,17.40
Ezekiel Elliott,2555224,RB,DAL,HOU,,,,62,1,3,19,,,,,,37.50,15,3,18,3,5,60,,8,6,11,17.30
Pierre Strong,2567952,RB,NE,@ARI,,,,70,1,2,20,,,,,,27.40,5,2,7,2,2,100,,2,1,12,16.80
Bam Knight,2568036,RB,NYJ,@BUF,,,,71,1,2,6,,,,,,16.20,17,2,19,2,2,100,,2,,13,14.70
Marlon Mack,2558123,RB,DEN,KC,,,,15,,2,62,1,,,,,23.20,3,2,5,2,3,67,,,,14,14.70
Najee Harris,2566448,RB,PIT,BAL,,,,33,1,2,17,,,,,,17.80,12,2,14,2,3,67,1,2,2,15,12.00
Dameon Pierce,2567685,RB,HOU,@DAL,,,,78,1,,,,,,,1,13.60,22,,22,,,,,6,3,16,11.80
Joe Mixon,2557976,RB,CIN,CLE,,,,96,,2,10,,,,,,26.00,14,2,16,2,2,100,,1,,17,11.60
Rachaad White,2568315,RB,TB,@SF,,,,56,,5,21,,,,,1,19.20,13,5,18,5,5,100,,1,,18,11.60
Raheem Blackshear,2569477,RB,CAR,@SEA,,,,32,1,1,17,,,,,,36.80,4,1,5,1,1,100,,2,,19,11.40
Isiah Pacheco,2567808,RB,KC,@DEN,,,,70,,3,23,,,,,,39.70,13,3,16,3,3,100,,,,20,10.80
Samaje Perine,2558138,RB,CIN,CLE,,,,22,1,1,2,,,,,,26.00,4,1,5,1,5,20,2,1,1,21,10.60
Boston Scott,2561146,RB,PHI,@NYG,,,,33,1,1,4,,,,,,38.70,6,1,7,1,1,100,,2,,22,10.20
Justin Jackson,2560756,RB,DET,MIN,,,,19,1,1,12,,,,,,20.40,4,1,5,1,1,100,,1,,23,9.60
Cam Akers,2564319,RB,LA,LV,,,,42,1,1,1,,,,,1,14.90,12,1,13,1,1,100,1,2,1,24,8.80
Kevin Harris,2567934,RB,NE,@ARI,,,,26,1,,,,,,,,27.40,8,,8,,,,,1,,25,8.60
Dalvin Cook,2557991,RB,MIN,@DET,,,,23,1,1,13,,,,,1,9.40,15,1,16,1,2,50,1,3,1,26,8.10
D'Onta Foreman,2557994,RB,CAR,@SEA,,,,74,,1,1,,,,,,36.80,21,1,22,1,1,100,,5,2,27,8.00
Leonard Fournette,2557973,RB,TB,@SF,,,,13,,6,33,,,,,,19.20,4,6,10,6,7,86,,,,28,7.60
Nick Chubb,2561021,RB,CLE,@CIN,,,,34,,3,20,,,,,,10.80,14,3,17,3,3,100,,4,,29,6.90
Kyle Juszczyk,2540230,RB,SF,TB,,,,,,2,7,,,,,,40.80,,2,2,2,2,100,,,,30,6.90
Gus Edwards,2561324,RB,BAL,@PIT,,,,66,,,,,,,,,24.00,13,,13,,,,,1,,31,6.60
Travis Homer,2562665,RB,SEA,CAR,,,,26,,2,8,,,,,,7.50,9,2,11,2,3,67,,3,2,32,6.00
Saquon Barkley,2560968,RB,NYG,PHI,,,,28,,2,20,,,,,,13.40,9,2,11,2,2,100,,3,3,33,5.80
Jordan Mason,2569257,RB,SF,TB,,,,56,,,,,,,,,40.80,11,,11,,,,,,,34,5.60
D'Andre Swift,2563965,RB,DET,MIN,,,,21,,3,18,,,,,,20.40,6,3,9,3,4,75,,2,,35,5.40
Jaylen Warren,2568493,RB,PIT,BAL,,,,11,,2,16,,,,,,17.80,3,2,5,2,3,67,1,,,36,5.40
Gary Brightwell,2566364,RB,NYG,PHI,,,,23,,2,18,,,,,,13.40,5,2,7,2,3,67,1,1,,37,5.10
Raheem Mostert,2553728,RB,MIA,@LAC,,,,37,,1,7,,,,,,5.60,11,1,12,1,1,100,,,,38,4.90
Devin Singletary,2562734,RB,BUF,NYJ,,,,39,,1,4,,,,,,9.70,8,1,9,1,2,50,,,,39,4.80
Latavius Murray,2541161,RB,DEN,KC,,,,32,,3,-1,,,,,,23.20,8,3,11,3,5,60,,,,40,4.60
Joshua Kelley,2565054,RB,LAC,MIA,,,,29,,1,6,,,,,,24.40,4,1,5,1,2,50,,1,,41,4.00
Mike Boone,2561099,RB,DEN,KC,,,,2,,2,27,,,,,,23.20,3,2,5,2,2,100,,,,42,3.90
Trayveon Williams,2562600,RB,CIN,CLE,,,,2,,1,6,,,,,,26.00,1,1,2,1,1,100,,,,43,3.80
Jamaal Williams,2558204,RB,DET,MIN,,,,37,,,,,,,,,20.40,16,,16,,1,,,,,44,3.70
Kyren Williams,2567862,RB,LA,LV,,,,19,,1,10,,,,,,14.90,3,1,4,1,2,50,,,,45,3.40
Travis Etienne,2566157,RB,JAX,@TEN,,,,32,,,,,,,,,4.50,17,,17,,,,,3,1,46,3.20
Ameer Abdullah,2552374,RB,LV,@LA,,,,,,2,17,,,,,,24.30,,2,2,2,2,100,,,,47,2.70
Malcolm Brown,2552382,RB,LA,LV,,,,5,,2,12,,,,,,14.90,1,2,3,2,2,100,1,,,48,2.70
Matt Breida,2558918,RB,NYG,PHI,,,,6,,2,9,,,,,,13.40,3,2,5,2,4,50,,,,49,2.50
Kareem Hunt,2557917,RB,CLE,@CIN,,,,6,,2,6,,,,,,10.80,4,2,6,2,4,50,1,3,,50,2.20
James Cook,2567328,RB,BUF,NYJ,,,,6,,1,9,,,,,,9.70,4,1,5,1,1,100,,,,51,2.00
Rhamondre Stevenson,2566343,RB,NE,@ARI,,,,8,,2,2,,,,,,27.40,3,2,5,2,3,67,,,,52,2.00
Julius Chestnut,2568804,RB,TEN,JAX,,,,,,2,8,,,,,,21.40,,2,2,2,2,100,,,,53,1.80
Brandon Bolden,2532797,RB,LV,@LA,,,,,,,,,,,,,24.30,,,,,,,,,,54,1.70
Jason Cabinda,2560986,RB,DET,MIN,,,,,,,,,,,,,20.40,,,,,,,,,,55,1.70
Demetric Felton,2565968,RB,CLE,@CIN,,,,,,,,,,,,,10.80,,,,,,,,,,56,1.70
Taiwan Jones,2495467,RB,BUF,NYJ,,,,,,,,,,,,,9.70,,,,,,,,,,57,1.70
Michael Carter,2566382,RB,NYJ,@BUF,,,,5,,3,15,,,,,1,16.20,5,3,8,3,6,50,1,,,58,1.50
C.J. Ham,2556803,RB,MIN,@DET,,,,,,1,9,,,,,,9.40,,1,1,1,1,100,,,,59,1.40
JaMycal Hasty,2565108,RB,JAX,@TEN,,,,13,,,,,,,,,4.50,4,,4,,,,,,,60,1.30
Nyheim Hines,2560742,RB,BUF,NYJ,,,,3,,1,4,,,,,,9.70,1,1,2,1,1,100,1,,,61,1.20
Dare Ogunbowale,2559362,RB,HOU,@DAL,,,,-3,,2,4,,,,,,13.60,1,2,3,2,2,100,,,,62,1.10
Zamir White,2567883,RB,LV,@LA,,,,9,,,,,,,,,24.30,3,,3,,,,,,,63,0.90
Nick Bellore,2495262,RB,SEA,CAR,,,,,,,,,,,,,7.50,,,,,,,,,,64,0.80
Dontrell Hilliard,2561461,RB,TEN,JAX,,,,,,,,,,,,,21.40,,,,,,,,,,65,0.80
Rex Burkhead,2539265,RB,HOU,@DAL,,,,-3,,1,5,,,,,,13.60,2,1,3,1,1,100,,2,2,66,0.70
Tony Jones,2564679,RB,SEA,CAR,,,,2,,1,,,,,,,7.50,1,1,2,1,2,50,,,,67,0.70
Jakob Johnson,2562890,RB,LV,@LA,,,,,,1,1,,,,,,24.30,,1,1,1,1,100,,,,68,0.60
Jeff Wilson,2560938,RB,MIA,@LAC,,,,26,,,,,,,,1,5.60,4,,4,,,,,,,69,0.60
Kenneth Gainwell,2566397,RB,PHI,@NYG,,,,,,1,,,,,,,38.70,,1,1,1,1,100,,,,70,0.50
Benny Snell,2562743,RB,PIT,BAL,,,,4,,,,,,,,,17.80,2,,2,,,,,,,71,0.40
Patrick Ricard,2558990,RB,BAL,@PIT,,,,2,,,,,,,,,24.00,1,,1,,,,,,,72,0.20
Salvon Ahmed,2565090,RB,MIA,@LAC,,,,1,,,,,,,,,5.60,1,,1,,,,,,,73,0.10
Eno Benjamin,2564889,RB,NO,Bye,,,,1,,,,,,,,,,,,,,,,,,,74,0.10
Keaontay Ingram,2568108,RB,ARI,NE,,,,1,,,,,,,,,21.50,1,,1,,,,,1,,75,0.10
Josh Adams,2560949,RB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,76,0.00
Tyler Allgeier,2567232,RB,ATL,Bye,,,,,,,,,,,,,,,,,,,,,,,77,0.00
Darius Anderson,2563824,RB,HOU,@DAL,,,,,,,,,,,,,13.60,,,,,,,,,,78,0.00
Alex Armah,2558833,RB,WAS,Bye,,,,,,,,,,,,,,,,,,,,,,,79,0.00
Ryquell Armstead,2562622,RB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,80,0.00
Tyler Badie,2567265,RB,BAL,@PIT,,,,,,,,,,,,,24.00,,,,,,,,,,81,0.00
Jake Bargas,2564508,RB,MIA,@LAC,,,,,,,,,,,,,5.60,,,,,,,,,,82,0.00
