PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,FanPtsAgainst-pts,TouchCarries,TouchReceptions,Touches,TargetsReceptions,Targets,ReceptionPercentage,RzTarget,RzTouch,RzG2G,Rank,TotalPoints
Jerry Jeudy,2563896,WR,DEN,KC,,,,,,8,73,3,,,,,37.00,,8,8,8,9,89,1,2,2,1,29.30
Justin Jefferson,2564556,WR,MIN,@DET,,,,,,11,223,,,,,,61.20,,11,11,11,15,73,1,,,2,27.80
Tyreek Hill,2556214,WR,MIA,@LAC,,,,,,4,81,1,,1,,,33.20,,4,4,4,10,40,,,,3,25.00
Ja'Marr Chase,2565941,WR,CIN,CLE,,,,6,,10,119,1,,,,,40.20,1,10,11,10,15,67,3,,,4,23.50
Mike Williams,2558846,WR,LAC,MIA,,,,,,6,116,1,,,,,43.60,,6,6,6,6,100,1,,,5,20.60
JuJu Smith-Schuster,2558149,WR,KC,@DEN,,,,,,9,74,1,,,,,25.00,,9,9,9,11,82,2,,2,6,19.60
Chris Moore,2555209,WR,HOU,@DAL,,,,,,10,124,,,,,,35.90,,10,10,10,11,91,1,,1,7,19.10
DJ Chark,2561018,WR,DET,MIN,,,,,,6,94,1,,,,,55.90,,6,6,6,7,86,,,,8,18.40
Marquise Goodwin,2539964,WR,SEA,CAR,,,,-2,,5,95,1,,,,,49.60,1,5,6,5,6,83,1,,,9,17.80
Zay Jones,2557863,WR,JAX,@TEN,,,,,,8,77,1,,,,,33.30,,8,8,8,12,67,,,,10,17.70
Tyler Lockett,2552430,WR,SEA,CAR,,,,,,5,60,1,,,,,49.60,,5,5,5,9,56,1,,1,11,16.20
Adam Thielen,2541785,WR,MIN,@DET,,,,,,7,65,1,,,,,61.20,,7,7,7,8,88,1,,,12,16.00
Richie James,2560761,WR,NYG,PHI,,,,,,7,61,1,,,,,34.60,,7,7,7,9,78,1,,,13,15.60
DK Metcalf,2562685,WR,SEA,CAR,,,,,,5,71,1,,,,,49.60,,5,5,5,10,50,2,,,14,15.60
