PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,PlayerWeekProjectedPts,Rank,TotalPoints,ProjectionDiff
Derek Carr,2543499,QB,NO,@LA,319,3,1,2,,,,,,,1,,14.85,1,25.56,10.71
Josh Allen,2560955,QB,BUF,@LAC,237,1,1,15,2,,,,,,,,23.72,2,24.98,1.26
Joe Flacco,382,QB,CLE,@HOU,368,3,2,1,,,,,,,1,,14.23,3,24.82,10.59
Justin Fields,2565920,QB,CHI,ARI,170,1,1,97,1,,,,,,,,20.34,4,24.50,4.16
Jordan Love,2564007,QB,GB,@CAR,219,2,,12,1,,,,,,,,17.11,5,23.96,6.85
Lamar Jackson,2560757,QB,BAL,@SF,252,2,,45,,,,,,,,,17.80,6,22.58,4.78
Jalen Hurts,2564832,QB,PHI,NYG,301,1,1,34,1,,,,,,,1,23.98,7,22.44,-1.54
Bryce Young,2569606,QB,CAR,GB,312,2,,17,,,,,,,,1,13.00,8,21.18,8.18
Matthew Stafford,79860,QB,LA,NO,328,2,,-4,,,,,,,,,15.28,9,20.72,5.44
Russell Wilson,2532975,QB,DEN,NE,238,2,,20,,,,,,,2,2,18.49,10,20.52,2.03
Mason Rudolph,2560860,QB,PIT,CIN,290,2,,4,,,,,,,,,13.93,11,20.00,6.07
Baker Mayfield,2560800,QB,TB,JAX,283,2,,5,,,,,,,,,17.25,12,19.82,2.57
Dak Prescott,2555260,QB,DAL,@MIA,253,2,,25,,,,,,,,1,18.80,13,18.59,-0.21
Kyler Murray,2562382,QB,ARI,@CHI,230,2,,32,,,,,,,,1,17.43,14,18.13,0.7
Easton Stick,2562745,QB,LAC,BUF,215,,,25,1,,,,,,,,14.91,15,17.10,2.19
Davis Mills,2566136,QB,HOU,CLE,149,2,,9,,,,,,,1,,0.49,16,16.86,16.37
Bailey Zappe,2567961,QB,NE,@DEN,256,2,,2,,,,,,,,1,13.18,17,16.44,3.26
Geno Smith,2539335,QB,SEA,@TEN,227,2,,2,,,,,,,,1,16.72,18,16.28,-0.44
Patrick Mahomes,2558125,QB,KC,LV,235,1,1,53,,,,,,,,1,21.59,19,15.70,-5.89
Tua Tagovailoa,2564499,QB,MIA,DAL,293,1,,-2,,,,,,,,1,16.70,20,14.52,-2.18
Jared Goff,2555334,QB,DET,@MIN,257,1,,,,,,,,,,,17.83,21,14.28,-3.55
Taylor Heinicke,2553656,QB,ATL,IND,229,1,,10,,,,,,,,1,13.44,22,13.03,-0.41
Nick Mullens,2558979,QB,MIN,DET,411,2,4,1,,,,,,,,2,18.12,23,12.54,-5.58
Jake Browning,2562634,QB,CIN,@PIT,335,1,3,,,,,,,,1,1,16.90,24,11.40,-5.5
Trevor Siemian,2553457,QB,NYJ,WAS,217,1,1,18,,,,,,,,1,13.64,25,10.31,-3.33
Tyrod Taylor,2495240,QB,NYG,@PHI,133,1,1,21,,,,,,,,,1.05,26,9.42,8.37
Gardner Minshew,2562796,QB,IND,@ATL,201,,1,31,,,,,,,,,15.08,27,9.14,-5.94
Jacoby Brissett,2555261,QB,WAS,@NYJ,100,1,,10,,,,,,,,,0.81,28,9.00,8.19
Ryan Tannehill,2532956,QB,TEN,SEA,152,,,37,,,,,,,,1,13.75,29,8.78,-4.97
C.J. Beathard,2557922,QB,JAX,@TB,94,1,,6,,,,,,,,,0.58,30,8.36,7.78
Trevor Lawrence,2566163,QB,JAX,@TB,211,1,2,29,,,,,,,,2,19.66,31,7.17,-12.49
Sam Darnold,2561036,QB,SF,BAL,81,1,1,9,,,,,,,,,1.10,32,6.14,5.04
Brock Purdy,2568216,QB,SF,BAL,255,,4,2,,,,,,,,,19.08,33,3.90,-15.18
Tommy DeVito,2570578,QB,NYG,@PHI,55,,,5,,,,,,,,,14.36,34,2.70,-11.66
Aidan O'Connell,2570044,QB,LV,@KC,62,,,-4,,,,,,,,,12.20,35,2.08,-10.12
Dorian Thompson-Robinson,2569672,QB,CLE,@HOU,6,,,-5,,,,,,,1,,0.46,36,1.74,1.28
Holton Ahlers,2571369,QB,FA,Bye,,,,,,,,,,,,,,37,0.00,
Brandon Allen,2555365,QB,SF,BAL,,,,,,,,,,,,,0.00,38,0.00,0.0
Kyle Allen,2561177,QB,BUF,@LAC,,,,,,,,,,,,,0.33,39,0.00,-0.33
Tyson Bagent,2570467,QB,CHI,ARI,,,,,,,,,,,,,0.56,40,0.00,-0.56
Matt Barkley,2539308,QB,JAX,@TB,,,,,,,,,,,,,0.00,41,0.00,0.0
Stetson Bennett,2569939,QB,LA,NO,,,,,,,,,,,,,0.00,42,0.00,0.0
James Blackman,2571132,QB,FA,Bye,,,,,,,,,,,,,,43,0.00,
David Blough,2563043,QB,DET,@MIN,,,,,,,,,,,,,0.00,44,0.00,0.0
Ian Book,2566352,QB,FA,Bye,,,,,,,,,,,,,,45,0.00,
Tim Boyle,2561187,QB,HOU,CLE,,,,,,,,,,,,,0.00,46,0.00,0.0
Teddy Bridgewater,2543465,QB,DET,@MIN,,,,,,,,,,,,,0.44,47,0.00,-0.44
Anthony Brown,2568363,QB,FA,Bye,,,,,,,,,,,,,,48,0.00,
Shane Buechele,2566983,QB,BUF,@LAC,,,,,,,,,,,,,0.00,49,0.00,0.0
Joe Burrow,2563722,QB,CIN,@PIT,,,,,,,,,,,,,0.00,50,0.00,0.0
Sean Clifford,2569762,QB,GB,@CAR,,,,,,,,,,,,,0.48,51,0.00,-0.48
Matt Corral,2567349,QB,FA,Bye,,,,,,,,,,,,,,52,0.00,
Kirk Cousins,2532820,QB,MIN,DET,,,,,,,,,,,,,0.00,53,0.00,0.0
Malik Cunningham,2571222,QB,BAL,@SF,,,,,,,,,,,,,0.00,54,0.00,0.0
Andy Dalton,2495143,QB,CAR,GB,,,,,,,,,,,,,0.55,55,0.00,-0.55
Tim Demorat,2571638,QB,FA,Bye,,,,,,,,,,,,,,56,0.00,
Ben DiNucci,2563839,QB,DEN,NE,,,,,,,,,,,,,0.00,57,0.00,0.0
Joshua Dobbs,2558167,QB,MIN,DET,,,,,,,,,,,,,0.00,58,0.00,0.0
Jeff Driskel,2555262,QB,CLE,@HOU,,,,,,,,,,,,,0.00,59,0.00,0.0
Max Duggan,2570278,QB,LAC,BUF,,,,,,,,,,,,,0.00,60,0.00,0.0
Jacob Eason,2564115,QB,NYG,@PHI,,,,,,,,,,,,,0.00,61,0.00,0.0
Sam Ehlinger,2566142,QB,IND,@ATL,,,,,,,,,,,,,0.51,62,0.00,-0.51
Danny Etling,2560717,QB,FA,Bye,,,,,,,,,,,,,,63,0.00,
Nick Foles,2532842,QB,FA,Bye,,,,,,,,,,,,,,64,0.00,
Jake Fromm,2563608,QB,WAS,@NYJ,,,,,,,,,,,,,0.00,65,0.00,0.0
Blaine Gabbert,2495441,QB,KC,LV,,,,,,,,,,,,,0.68,66,0.00,-0.68
Chase Garbers,2568975,QB,FA,Bye,,,,,,,,,,,,,,67,0.00,
Jimmy Garoppolo,2543801,QB,LV,@KC,,,,,,,,,,,,,0.61,68,0.00,-0.61
Will Grier,2562404,QB,LAC,BUF,,,,,,,,,,,,,0.58,69,0.00,-0.58
Jarrett Guarantano,2569432,QB,FA,Bye,,,,,,,,,,,,,,70,0.00,
Jake Haener,2570131,QB,NO,@LA,,,,,,,,,,,,,0.00,71,0.00,0.0
Jaren Hall,2570083,QB,MIN,DET,,,,,,,,,,,,,0.97,72,0.00,-0.97
Justin Herbert,2565045,QB,LAC,BUF,,,,,,,,,,,,,0.00,73,0.00,0.0
Hendon Hooker,2569744,QB,DET,@MIN,,,,,,,,,,,,,0.00,74,0.00,0.0
