PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,PlayerWeekProjectedPts,Rank,TotalPoints,ProjectionDiff
Amari Cooper,2552487,WR,CLE,@HOU,,,,,,11,265,2,,,1,,10.98,1,46.00,35.02
George Pickens,2568159,WR,PIT,CIN,,,,,,4,195,2,,,,1,9.59,2,32.50,22.91
Puka Nacua,2570026,WR,LA,NO,,,,16,,9,164,1,,,,,11.57,3,28.50,16.93
Justin Jefferson,2564556,WR,MIN,DET,,,,,,6,141,1,,,,,13.94,4,25.60,11.66
Mike Evans,2543468,WR,TB,JAX,,,,,,7,86,2,,,,,13.72,5,24.10,10.38
Amon-Ra St. Brown,2566073,WR,DET,@MIN,,,,,,12,106,1,,,,,14.17,6,23.20,9.03
DJ Chark,2561018,WR,CAR,GB,,,,,,6,98,2,,,,1,5.49,7,22.80,17.31
Calvin Ridley,2560854,WR,JAX,@TB,,,,-12,,6,90,2,,,,,10.62,8,22.80,12.18
Tee Higgins,2563731,WR,CIN,@PIT,,,,,,5,140,1,,,,,10.71,9,22.50,11.79
CeeDee Lamb,2563848,WR,DAL,@MIA,,,,14,,6,118,1,,,,,15.69,10,22.20,6.51
Gabe Davis,2563602,WR,BUF,@LAC,,,,,,4,130,1,,,,,7.07,11,21.00,13.93
Chris Olave,2567973,WR,NO,@LA,,,,,,9,123,,,,1,,12.71,12,18.80,6.09
K.J. Osborn,2564574,WR,MIN,DET,,,,,,5,95,1,,,,,3.94,13,18.00,14.06
Zay Flowers,2569573,WR,BAL,@SF,,,,,,9,72,1,,,,,8.09,14,17.70,9.61
Demarcus Robinson,2555478,WR,LA,NO,,,,,,6,82,1,,,,,5.74,15,17.20,11.46
Darius Slayton,2562736,WR,NYG,@PHI,,,,,,3,90,1,,,,,6.66,16,16.50,9.84
Rashid Shaheed,2569110,WR,NO,@LA,,,,4,,5,70,1,,,,,7.61,17,15.90,8.29
DeVonta Smith,2566409,WR,PHI,NYG,,,,,,4,79,1,,,,,11.09,18,15.90,4.81
Tyreek Hill,2556214,WR,MIA,DAL,,,,,,9,99,,,,,,16.51,19,14.40,-2.11
Brandon Aiyuk,2565093,WR,SF,BAL,,,,,,6,113,,,,,,13.42,20,14.30,0.88
Brandon Johnson,2568738,WR,DEN,NE,,,,,,3,47,1,,,1,,0.99,21,14.20,13.21
Romeo Doubs,2567586,WR,GB,@CAR,,,,,,4,79,1,,,,1,8.23,22,13.90,5.67
DK Metcalf,2562685,WR,SEA,@TEN,,,,,,4,56,1,,,,,12.04,23,13.60,1.56
Adam Thielen,2541785,WR,CAR,GB,,,,,,6,94,,,,,,9.32,24,12.40,3.08
Tyler Lockett,2552430,WR,SEA,@TEN,,,,,,8,81,,,,,,10.17,25,12.10,1.93
Nico Collins,2566127,WR,HOU,CLE,,,,,,4,18,1,,,1,,11.11,26,11.80,0.69
Justin Watson,2560051,WR,KC,LV,,,,,,4,38,1,,,,,5.41,27,11.80,6.39
Ihmir Smith-Marsette,2566319,WR,CAR,GB,,,,33,1,1,18,,,,,,1.56,28,11.60,10.04
Greg Dortch,2562645,WR,ARI,@CHI,,,,,,2,45,1,,,,,4.83,29,11.50,6.67
Garrett Wilson,2568048,WR,NYJ,WAS,,,,-8,,9,76,,,,,,11.71,30,11.30,-0.41
A.J. Brown,2562238,WR,PHI,NYG,,,,,,6,80,,,,,,13.15,31,11.00,-2.15
Chris Godwin,2558105,WR,TB,JAX,,,,1,,6,78,,,,,,11.31,32,10.90,-0.41
A.T. Perry,2570137,WR,NO,@LA,,,,,,1,35,1,,,,,2.68,33,10.00,7.32
Demario Douglas,2570119,WR,NE,@DEN,,,,,,5,74,,,,,,9.54,34,9.90,0.36
Dontayvion Wicks,2569759,WR,GB,@CAR,,,,,,2,29,1,,,,,9.65,35,9.90,0.25
Brandin Cooks,2543498,WR,DAL,@MIA,,,,9,,2,14,1,,,,,8.45,36,9.30,0.85
Jaxon Smith-Njigba,2570341,WR,SEA,@TEN,,,,,,6,61,,,,,,7.72,37,9.10,1.38
Jason Brownlee,2570608,WR,NYJ,WAS,,,,,,1,8,1,,,,,0.93,38,8.80,7.87
Rashee Rice,2569921,WR,KC,LV,,,,,,6,57,,,,,,14.49,39,8.70,-5.79
Nelson Agholor,2552600,WR,BAL,@SF,,,,,,3,10,1,,,,,2.01,40,8.50,6.49
DeVante Parker,2552409,WR,NE,@DEN,,,,,,4,65,,,,,,7.35,41,8.50,1.15
Tyler Boyd,2555466,WR,CIN,@PIT,,,,,,5,59,,,,,,7.91,42,8.40,0.49
Cooper Kupp,2557898,WR,LA,NO,,,,-3,,6,52,,,,,,11.16,43,7.90,-3.26
Ronnie Bell,2570290,WR,SF,BAL,,,,,,1,12,1,,,,,2.84,44,7.70,4.86
Deebo Samuel,2562721,WR,SF,BAL,,,,7,,4,47,,,,,,13.49,45,7.40,-6.09
