PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,FanPtsAgainst-pts,TouchCarries,TouchReceptions,Touches,TargetsReceptions,Targets,ReceptionPercentage,RzTarget,RzTouch,RzG2G,Rank,TotalPoints
Patrick Mahomes,2558125,QB,KC,@PHI,278,5,1,26,,,,,,,,,31.72,5,,5,,,,,,,1,31.72
Sam Darnold,2561036,QB,CAR,@DAL,301,2,2,35,2,,,,,,,,31.54,6,,6,,,,,2,1,2,31.54
Matt Ryan,310,QB,ATL,WAS,283,4,,17,,,,,,,,,29.32,1,,1,,,,,,,3,29.02
Dak Prescott,2555260,QB,DAL,CAR,188,4,,35,,,,,,,,,28.02,4,,4,,,,,,,4,28.02
Taylor Heinicke,2553656,QB,WAS,@ATL,290,3,,43,,,,,,,,,27.90,5,,5,,,,,,,5,27.90
Daniel Jones,2562299,QB,NYG,@NO,402,2,1,27,,,,,,,1,,26.78,4,,4,,,,,,,6,26.78
Jalen Hurts,2564832,QB,PHI,KC,387,2,,47,,,,,,,,1,26.18,8,,8,,,,,2,,7,26.18
Aaron Rodgers,2506363,QB,GB,PIT,248,2,,2,1,,,,,,,,24.12,3,,3,,,,,1,1,8,24.12
Kyler Murray,2562382,QB,ARI,@LA,268,2,,39,,,,,,,,,22.42,6,,6,,,,,1,1,9,22.62
Joe Burrow,2563722,QB,CIN,JAX,348,2,,4,,,,,,,,,22.32,3,,3,,,,,1,1,10,22.32
Russell Wilson,2532975,QB,SEA,@SF,149,2,,26,1,,,,,,,1,21.56,4,,4,,,,,1,,11,21.56
Justin Herbert,2565045,QB,LAC,LV,222,3,,4,,,,,,,,,21.28,3,,3,,,,,3,,12,21.28
Josh Allen,2560955,QB,BUF,HOU,248,2,1,41,,,,,,,,1,27.97,6,,6,,,,,1,1,13,20.65
Trey Lance,2566532,QB,SF,SEA,157,2,,41,,,,,,,1,,28.98,7,,7,,,,,,,14,20.38
Ryan Tannehill,2532956,QB,TEN,@NYJ,298,1,,9,,,,,,,1,,19.82,3,,3,,,,,1,,15,19.82
Lamar Jackson,2560757,QB,BAL,@DEN,316,1,,28,,,,,,,,,19.44,7,,7,,,,,1,,16,19.44
Matthew Stafford,79860,QB,LA,ARI,280,2,1,21,,,,,,,,,19.30,6,,6,,,,,3,2,17,19.30
Carson Wentz,2555259,QB,IND,@MIA,228,2,,8,,,,,,,,,17.92,5,,5,,,,,3,3,18,17.92
Trevor Lawrence,2566163,QB,JAX,@CIN,204,,,36,1,,,,,,,,17.76,8,,8,,,,,3,1,19,17.76
Mac Jones,2566334,QB,NE,TB,275,2,1,-1,,,,,,,,,16.90,1,,1,,,,,,,20,16.90
Taysom Hill,2558954,QB,NO,NYG,9,,1,28,2,2,26,,,,,,29.80,6,2,8,2,2,100,,3,,21,16.76
Zach Wilson,2566391,QB,NYJ,TEN,297,2,1,-2,,,,,,,,1,16.68,3,,3,,,,,1,1,22,16.68
Jared Goff,2555334,QB,DET,@CHI,299,2,,8,,,,,,,,3,15.69,3,,3,,,,,2,2,23,15.69
Jacoby Brissett,2555261,QB,MIA,IND,199,2,,8,,,,,,,,2,13.76,3,,3,,,,,1,1,24,13.76
Jameis Winston,2552033,QB,NO,NYG,226,1,,,,,,,,,,,29.80,,,,,,,,,,25,13.04
