PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,FanPtsAgainst-pts,TouchCarries,TouchReceptions,Touches,TargetsReceptions,Targets,ReceptionPercentage,RzTarget,RzTouch,RzG2G,Rank,TotalPoints
Cordarrelle Patterson,2540145,RB,ATL,WAS,,,,34,,5,82,3,,,,,46.50,6,5,11,5,6,83,2,3,,1,32.10
Austin Ekeler,2559169,RB,LAC,LV,,,,117,1,3,28,1,,,,,36.10,15,3,18,3,5,60,1,3,,2,28.00
Saquon Barkley,2560968,RB,NYG,@NO,,,,52,1,5,74,1,,,,1,27.60,13,5,18,5,6,83,,3,2,3,25.10
Derrick Henry,2556075,RB,TEN,@NYJ,,,,157,1,2,20,,,,,,37.20,33,2,35,2,2,100,,5,1,4,24.70
David Montgomery,2562502,RB,CHI,DET,,,,106,2,,,,,,,,38.10,23,,23,,,,,4,2,5,22.60
Ezekiel Elliott,2555224,RB,DAL,CAR,,,,143,1,,,,,,,,27.00,20,,20,,1,,,3,1,6,20.30
James Robinson,2564223,RB,JAX,@CIN,,,,78,2,1,-2,,,,,,20.40,18,1,19,1,2,50,1,4,3,7,20.10
Jonathan Taylor,2564148,RB,IND,@MIA,,,,103,1,3,11,,,,,,21.80,16,3,19,3,3,100,,6,4,8,18.90
Clyde Edwards-Helaire,2564271,RB,KC,@PHI,,,,102,,2,12,1,,,,,32.70,14,2,16,2,3,67,1,2,1,9,18.40
Najee Harris,2566448,RB,PIT,@GB,,,,62,1,6,29,,,,,,19.80,15,6,21,6,7,86,,1,1,10,18.10
Kenneth Gainwell,2566397,RB,PHI,KC,,,,31,1,6,58,,,,,,24.10,3,6,9,6,8,75,4,5,3,11,17.90
James Conner,2557978,RB,ARI,@LA,,,,50,2,2,16,,,,,1,33.50,18,2,20,2,2,100,,6,5,12,17.60
Chase Edmonds,2560711,RB,ARI,@LA,,,,120,,4,19,,,,,,33.50,12,4,16,4,5,80,1,5,2,13,15.90
Kareem Hunt,2557917,RB,CLE,@MIN,,,,69,1,2,17,,,,,,31.60,14,2,16,2,4,50,1,2,2,14,15.60
Leonard Fournette,2557973,RB,TB,@NE,,,,92,,3,47,,,,,,23.90,20,3,23,3,5,60,2,1,2,15,15.40
Alex Collins,2555430,RB,SEA,@SF,,,,44,1,2,34,,,,,,30.80,10,2,12,2,2,100,,3,,16,14.80
Antonio Gibson,2565276,RB,WAS,@ATL,,,,63,1,2,12,,,,,,30.60,14,2,16,2,2,100,,1,1,17,14.50
J.D. McKissic,2556440,RB,WAS,@ATL,,,,15,,5,44,1,,,,,30.60,7,5,12,5,5,100,,3,2,18,14.40
Darrell Henderson,2562574,RB,LA,ARI,,,,89,,5,27,,,,,,14.90,14,5,19,5,6,83,,1,1,19,14.10
