PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,Rank,TotalPoints
Camryn Bynum,2566295,DB,MIN,SF,7,2,,,2,,,,,,,,,2,,,,1,23.70
Jaylon Johnson,2563701,DB,CHI,LV,2,1,,,2,,,1,,,,,,2,,39,,2,20.90
Kenny Moore II,2558976,DB,IND,CLE,7,3,1.5,3,,,,,,,,,,,2,,,3,20.80
Jordan Poyer,2539290,DB,BUF,@NE,5,5,1,1,,1,,,,,,,,,2,,,4,18.50
Julian Blackmon,2564103,DB,IND,CLE,4,1,,2,1,,,,,,,,,2,,,,5,18.10
Paulson Adebo,2566346,DB,NO,JAX,5,2,,,,1,,,,,,,,2,,,,6,17.20
Jaquan Brisker,2567370,DB,CHI,LV,9,1,,,,,,,,,,,,1,,,,7,16.60
Benjamin St-Juste,2566604,DB,WAS,@NYG,4,1,,,,,,,,,,,,4,,,,8,16.60
Darius Slay,2540288,DB,PHI,MIA,4,,,1,1,,,,,,,,,2,,16,,9,16.53
Tyrique Stevenson,2569627,DB,CHI,LV,6,,,,,,,,,,,,,3,,,,10,16.50
Jabrill Peppers,2557980,DB,NE,BUF,4,5,,,1,,,,,,,,,1,1,1,,11,15.53
Richie Grant,2565818,DB,ATL,@TB,5,3,,,1,,,,,,,,,1,,4,,12,15.43
Jamel Dean,2562556,DB,TB,ATL,9,1,,,,,1,,,,,,,,,,7,13,15.33
Arthur Maulet,2559087,DB,BAL,DET,7,1,1,1,,,,,,,,,,,1,,,14,15.10
Charvarius Ward,2561417,DB,SF,@MIN,4,1,,,1,,,,,,,,,2,,,,15,15.10
Deonte Banks,2570155,DB,NYG,WAS,5,2,,,1,,,,,,,,,1,,6,,16,14.90
L'Jarius Sneed,2564304,DB,KC,LAC,5,1,,,1,,,,,,,,,1,,4,,17,14.23
Tre Herndon,2561340,DB,JAX,@NO,5,2,,,,,,,,,,,,2,1,,,18,14.20
Kerby Joseph,2567550,DB,DET,@BAL,9,1,,,,,,,,,,,,,,,,19,14.10
Grant Delpit,2563773,DB,CLE,@IND,7,3,,1,,,,,,,,,,,,,,20,13.80
Antoine Winfield Jr.,2565261,DB,TB,ATL,4,3,,,,1,,,,,,,,1,,,,21,13.80
Denzel Ward,2560916,DB,CLE,@IND,4,,,,1,,,,,,,,,1,,20,,22,12.67
Terrell Edmunds,2560712,DB,TEN,Bye,8,1,,,,,,,,,,,,,,,,23,12.60
Harrison Smith,2532948,DB,MIN,SF,3,3,,,,1,,,,,,,,1,,,,24,12.30
Talanoa Hufanga,2566529,DB,SF,@MIN,7,2,,,,,,,,,,,,,1,,,25,12.20
Bryan Cook,2567787,DB,KC,LAC,3,2,,,1,,,,,,,,,1,,9,,26,12.00
Kyle Dugger,2564601,DB,NE,BUF,7,,,1,,,,,,,,,,,,,,27,12.00
Minkah Fitzpatrick,2560725,DB,PIT,@LA,6,5,,,,,,,,,,,,,,,,28,12.00
Darious Williams,2561469,DB,JAX,@NO,4,1,,,,,,,,,,,,2,,,,29,11.60
Kader Kohou,2569032,DB,MIA,@PHI,6,,,,,,,,,,,,,1,,,,30,11.50
Ryan Neal,2561381,DB,TB,ATL,6,4,,,,,,,,,,,,,,,,31,11.40
Jason Pinnock,2565753,DB,NYG,WAS,4,2,1,1,,,,,,,,,,,1,,,32,11.20
Kyle Hamilton,2567274,DB,BAL,DET,6,1,,1,,,,,,,,,,,,,,33,11.10
Kyler Gordon,2567391,DB,CHI,LV,4,3,,,,,,,,,,,,1,1,,,34,10.80
A.J. Terrell,2563527,DB,ATL,@TB,3,2,,,,,,,,,,,,2,,,,35,10.70
Julian Love,2562414,DB,SEA,ARI,5,1,,,,,,,,,,,,1,,,,36,10.60
Jeff Okudah,2563944,DB,ATL,@TB,5,1,,,,,,,,,,,,1,,,,37,10.60
Rodney Thomas,2567721,DB,IND,CLE,1,1,,,1,,,,,,,,,2,,,,38,10.60
Budda Baker,2558009,DB,ARI,@SEA,6,,,1,,,,,,,,,,,,,,39,10.50
Dane Jackson,2563614,DB,BUF,@NE,7,,,,,,,,,,,,,,,,,40,10.50
Asante Samuel Jr.,2566511,DB,LAC,@KC,3,,,,1,,,,,,,,,1,,,,41,10.50
Geno Stone,2563584,DB,BAL,DET,3,,,,1,,,,,,,,,1,,,,42,10.50
Montaric Brown,2567727,DB,JAX,@NO,3,1,,,,,,,,,,,,2,,,,43,10.10
J.C. Jackson,2560754,DB,NE,BUF,5,,,,,,,,,,,,,1,,,,44,10.00
Jamal Adams,2557979,DB,SEA,ARI,4,2,,,,,,,,,,,,1,,,,45,9.70
Cobie Durant,2567826,DB,LA,PIT,4,1,,,,,,,,,,,,1,1,,,46,9.60
Xavier McKinney,2564766,DB,NYG,WAS,3,,,,,,,,,,,,,2,,,,47,9.50
Brandon Stephens,2565851,DB,BAL,DET,3,,,,,,,,,,,,,2,,,,48,9.50
P.J. Locke,2563012,DB,DEN,GB,1,2,,,1,,,,,,,,,1,,14,,49,9.17
Andre Chachere,2561016,DB,ARI,@SEA,6,,,,,,,,,,,,,,,,,50,9.00
Garrett Williams,2570221,DB,ARI,@SEA,2,,,,1,,,,,,,,,1,,,,51,9.00
Tre'von Moehrig,2566268,DB,LV,@CHI,5,2,,,,,,,,,,,,,,,,52,8.70
Juan Thornhill,2562761,DB,CLE,@IND,5,2,,,,,,,,,,,,,,,,53,8.70
