PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,PlayerWeekProjectedPts,Rank,TotalPoints,ProjectionDiff
A.J. Epenesa,2563605,DL,BUF,JAX,2,2,2,1,,1,1,,,,,,,3,2,,,3.01,1,22.70,19.69
Zach Sieler,2561129,DL,MIA,NYG,6,1,2,3,,,,,,,,,,,3,,,4.79,2,19.60,14.81
Trey Hendrickson,2557943,DL,CIN,@ARI,2,2,2.5,1,,1,,,,,,,,1,3,,,3.69,3,18.20,14.51
Ed Oliver,2562322,DL,BUF,JAX,5,4,1,3,,,,,,,,,,,2,,,4.86,4,17.40,12.54
Aidan Hutchinson,2567547,DL,DET,CAR,3,,1,2,1,,,,,,,,,1,1,6,,6.76,5,16.20,9.44
Montez Sweat,2562749,DL,CHI,@WAS,4,2,1.5,1,,,,,,,,,,1,2,,,5.34,6,15.20,9.86
Maxx Crosby,2562439,DL,LV,GB,4,1,1,4,,,,,,,,,,,1,,,7.72,7,15.10,7.38
Zach Allen,2562219,DL,DEN,NYJ,4,1,1,1,,1,,,,,,,,,2,,,5.79,8,14.60,8.81
Jalen Carter,2570203,DL,PHI,@LA,3,1,2,2,,,,,,,,,,,2,,,3.01,9,13.10,10.09
Dante Stills,2570218,DL,ARI,CIN,4,2,1,2,,,,,,,,,,,1,,,3.58,10,12.70,9.12
Carl Granderson,2562273,DL,NO,@NE,3,1,1,3,,,,,,,,,,,2,,,6.38,11,12.60,6.22
Leonard Floyd,2555285,DL,BUF,JAX,2,,2,,,1,,,,,,,,,2,,,3.92,12,11.50,7.58
Jermaine Johnson II,2568033,DL,NYJ,@DEN,2,1,1,1,,1,,,,,,,,,1,,,4.49,13,11.10,6.61
Kevin Strong,2563197,DL,FA,Bye,4,1,1,1,,,,,,,,,,,1,,,,14,10.60,
Jonathan Allen,2557844,DL,WAS,CHI,2,5,1,1,,,,,,,,,,,2,,,6.05,15,10.50,4.45
DeMarcus Walker,2557894,DL,CHI,@WAS,2,2,1,2,,,,,,,,,,,2,,,3.75,16,10.20,6.45
Brian Burns,2562242,DL,CAR,@DET,3,1,1,1,,,,,,,,,,,3,,,6.22,17,10.10,3.88
Brent Urban,2543765,DL,BAL,@PIT,4,,1,1,,,,,,,,,,,1,,,1.93,18,10.00,8.07
