PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,PlayerWeekProjectedPts,Rank,TotalPoints,ProjectionDiff
Travis Etienne,2566157,RB,JAX,@BUF,,,,136,2,4,48,,,,1,,11.77,1,34.40,22.63
Zack Moss,2563617,RB,IND,TEN,,,,165,2,2,30,,,,,,4.51,2,32.50,27.99
Breece Hall,2568030,RB,NYJ,@DEN,,,,177,1,3,17,,,,,,12.33,3,26.90,14.57
De'Von Achane,2570062,RB,MIA,NYG,,,,151,1,1,14,,,,,1,12.66,4,21.00,8.34
David Montgomery,2562502,RB,DET,CAR,,,,109,1,2,20,,,,,,13.86,5,19.90,6.04
Josh Jacobs,2562377,RB,LV,GB,,,,69,1,5,20,,,,,,15.09,6,17.40,2.31
Alvin Kamara,2558019,RB,NO,@NE,,,,80,1,3,17,,,,,,15.52,7,17.20,1.68
Jaleel McLaughlin,2570942,RB,DEN,NYJ,,,,68,,3,21,1,,,,,5.92,8,16.40,10.48
Tyjae Spears,2569795,RB,TEN,@IND,,,,34,1,4,35,,,,,,7.02,9,16.40,9.38
Jordan Mason,2569257,RB,SF,DAL,,,,69,1,,,,,,,,1.86,10,14.40,12.54
D'Andre Swift,2563965,RB,PHI,@LA,,,,70,,6,38,,,,,,14.01,11,13.80,-0.21
AJ Dillon,2563986,RB,GB,@LV,,,,76,1,,,,,,,,11.04,12,13.60,2.56
Isiah Pacheco,2567808,RB,KC,@MIN,,,,55,1,1,9,,,,,,12.05,13,12.90,0.85
Christian McCaffrey,2557997,RB,SF,DAL,,,,51,1,2,27,,,,,1,18.72,14,12.80,-5.92
Raheem Mostert,2553728,RB,MIA,NYG,,,,65,1,2,13,,,,,1,15.23,15,12.80,-2.43
Emari Demercado,2571065,RB,ARI,CIN,,,,45,1,1,12,,,,,,3.10,16,12.20,9.1
Alexander Mattison,2562682,RB,MIN,KC,,,,26,,2,20,1,,,,,12.71,17,11.60,-1.11
Joe Mixon,2557976,RB,CIN,@ARI,,,,81,,4,13,,,,,,16.40,18,11.40,-5.0
Craig Reynolds,2562834,RB,DET,CAR,,,,52,1,,,,,,,,2.41,19,11.20,8.79
Kendre Miller,2570149,RB,NO,@NE,,,,37,,4,53,,,,,,4.38,20,11.00,6.62
Bijan Robinson,2569558,RB,ATL,HOU,,,,46,,2,12,1,,,,1,13.20,21,10.80,-2.4
Kyle Juszczyk,2540230,RB,SF,DAL,,,,,,4,26,1,,,,,1.08,22,10.60,9.52
Justice Hill,2562407,RB,BAL,@PIT,,,,32,1,4,13,,,,,1,2.46,23,10.50,8.04
Jaylen Warren,2568493,RB,PIT,BAL,,,,40,,3,39,,,,,,8.89,24,9.40,0.51
Samaje Perine,2558138,RB,DEN,NYJ,,,,22,,4,73,,,,,1,13.64,25,9.17,-4.47
Dameon Pierce,2567685,RB,HOU,@ATL,,,,66,,1,16,,,,,,11.03,26,8.70,-2.33
Antonio Gibson,2565276,RB,WAS,CHI,,,,,,4,64,,,,,,6.90,27,8.40,1.5
Derrick Henry,2556075,RB,TEN,@IND,,,,43,,3,19,,,,,,14.81,28,7.70,-7.11
Khalil Herbert,2565926,RB,CHI,@WAS,,,,76,,,,,,,,,11.54,29,7.60,-3.94
Michael Burton,2552636,RB,DEN,NYJ,,,,,,,,,,,1,,0.34,30,7.00,6.66
Kyren Williams,2567862,RB,LA,PHI,,,,53,,2,4,,,,,,12.94,31,6.70,-6.24
Tony Pollard,2562699,RB,DAL,@SF,,,,29,,4,35,,,,,1,14.08,32,6.40,-7.68
Brian Robinson,2568348,RB,WAS,CHI,,,,10,,4,33,,,,,,12.79,33,6.30,-6.49
Tyler Allgeier,2567232,RB,ATL,HOU,,,,40,,,,,,,1,,6.56,34,6.00,-0.56
Ezekiel Elliott,2555224,RB,NE,NO,,,,21,,4,17,,,,,,5.93,35,5.80,-0.13
Gus Edwards,2561324,RB,BAL,@PIT,,,,48,,,,,,,,,8.05,36,4.80,-3.25
James Conner,2557978,RB,ARI,CIN,,,,46,,,,,,,,,13.46,37,4.60,-8.86
Najee Harris,2566448,RB,PIT,BAL,,,,37,,1,3,,,,,,11.86,38,4.50,-7.36
Chuba Hubbard,2565899,RB,CAR,@DET,,,,35,,1,,,,,,,7.15,39,4.00,-3.15
Jonathan Taylor,2564148,RB,IND,TEN,,,,18,,1,16,,,,,,13.48,40,3.90,-9.58
Michael Carter,2566382,RB,ARI,CIN,,,,8,,3,14,,,,,,3.68,41,3.70,0.02
James Cook,2567328,RB,BUF,JAX,,,,-4,,3,25,,,,,,12.86,42,3.60,-9.26
Ameer Abdullah,2552374,RB,LV,GB,,,,4,,1,11,,,,,,2.28,43,3.50,1.22
Jerick McKinnon,2543715,RB,KC,@MIN,,,,7,,2,18,,,,,,4.46,44,3.50,-0.96
Keith Smith,2550400,RB,ATL,HOU,,,,,,1,28,,,,,,0.15,45,3.30,3.15
Patrick Taylor,2564040,RB,GB,@LV,,,,2,,2,5,,,,,,2.58,46,3.20,0.62
Matt Breida,2558918,RB,NYG,@MIA,,,,21,,1,3,,,,,,11.40,47,2.90,-8.5
Kenneth Gainwell,2566397,RB,PHI,@LA,,,,17,,1,7,,,,,,6.10,48,2.90,-3.2
Cam Akers,2564319,RB,MIN,KC,,,,15,,2,3,,,,,,5.56,49,2.80,-2.76
Khari Blasingame,2562869,RB,CHI,@WAS,,,,26,,,,,,,,,0.00,50,2.60,2.6
Ty Montgomery,2552429,RB,FA,Bye,,,,,,1,5,,,,,,,51,2.50,
Rhamondre Stevenson,2566343,RB,NE,NO,,,,24,,,,,,,,,11.73,52,2.40,-9.33
Dalvin Cook,2557991,RB,BAL,@PIT,,,,23,,,,,,,,,5.66,53,2.30,-3.36
Tyrion Davis-Price,2568207,RB,SF,DAL,,,,21,,,,,,,,,2.23,54,2.10,-0.13
Roschon Johnson,2569615,RB,CHI,@WAS,,,,19,,,,,,,,,5.49,55,1.90,-3.59
Mike Boone,2561099,RB,CAR,@DET,,,,,,,,,,,,,1.96,56,1.50,-0.46
Ty Chandler,2567907,RB,MIN,KC,,,,15,,,,,,,,,2.11,57,1.50,-0.61
Rico Dowdle,2565295,RB,DAL,@SF,,,,15,,,,,,,,,2.80,58,1.50,-1.3
Hunter Luepke,2570882,RB,DAL,@SF,,,,,,,,,,,,,0.39,59,1.50,1.11
Damien Harris,2562281,RB,BUF,JAX,,,,13,,,,,,,,,3.95,60,1.30,-2.65
Bam Knight,2568036,RB,DET,CAR,,,,,,1,8,,,,,,4.88,61,1.30,-3.58
Deuce Vaughn,2569699,RB,DAL,@SF,,,,7,,1,1,,,,,,2.47,62,1.30,-1.17
Latavius Murray,2541161,RB,BUF,JAX,,,,6,,1,1,,,,,,4.88,63,1.20,-3.68
Cordarrelle Patterson,2540145,RB,ATL,HOU,,,,,,1,7,,,,,,4.48,64,1.20,-3.28
Miles Sanders,2562722,RB,CAR,@DET,,,,32,,,,,,,,1,11.51,65,1.20,-10.31
Eric Gray,2570158,RB,NYG,@MIA,,,,25,,1,1,,,,,1,1.28,66,1.10,-0.18
Tank Bigsby,2569882,RB,JAX,@BUF,,,,8,,,,,,,,,2.73,67,0.80,-1.93
Chase Brown,2569642,RB,CIN,@ARI,,,,,,1,2,,,,,,2.16,68,0.70,-1.46
Trayveon Williams,2562600,RB,CIN,@ARI,,,,5,,,,,,,,,1.95,69,0.50,-1.45
Clyde Edwards-Helaire,2564271,RB,KC,@MIN,,,,4,,,,,,,,,4.97,70,0.40,-4.57
Ronnie Rivers,2569185,RB,LA,PHI,,,,1,,,,,,,,,1.65,71,0.10,-1.55
Israel Abanikanda,2570188,RB,NYJ,@DEN,,,,,,,,,,,,,0.00,72,0.00,0.0
Salvon Ahmed,2565090,RB,MIA,NYG,,,,,,,,,,,,,0.00,73,0.00,0.0
Darius Anderson,2563824,RB,FA,Bye,,,,,,,,,,,,,,74,0.00,
Alex Armah,2558833,RB,WAS,CHI,,,,,,,,,,,,,0.00,75,0.00,0.0
Ronald Awatt,2571306,RB,FA,Bye,,,,,,,,,,,,,,76,0.00,
Tyler Badie,2567265,RB,DEN,NYJ,,,,,,,,,,,,,0.00,77,0.00,0.0
Saquon Barkley,2560968,RB,NYG,@MIA,,,,,,,,,,,,,0.00,78,0.00,0.0
Nick Bawden,2560972,RB,NYJ,@DEN,,,,,,,,,,,,,0.25,79,0.00,-0.25
