PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,PlayerWeekProjectedPts,Rank,TotalPoints,ProjectionDiff
Ja'Marr Chase,2565941,WR,CIN,ATL,,,,,,8,130,2,,,,,14.99,1,29.00,14.01
Mecole Hardman,2562580,WR,KC,@SF,,,,28,2,4,32,1,,,,,7.68,2,26.00,18.32
Tyler Boyd,2555466,WR,CIN,ATL,,,,,,8,155,1,,,,,9.81,3,25.50,15.69
JuJu Smith-Schuster,2558149,WR,KC,@SF,,,,,,7,124,1,,,,,10.17,4,21.90,11.73
Marquise Goodwin,2539964,WR,SEA,@LAC,,,,,,4,67,2,,,,,3.01,5,20.70,17.69
Mike Williams,2558846,WR,LAC,SEA,,,,,,7,86,1,,,,,10.69,6,18.10,7.41
Parris Campbell,2562495,WR,IND,@TEN,,,,,,10,70,1,,,,,6.84,7,18.00,11.16
D.J. Moore,2560813,WR,CAR,TB,,,,-3,,7,69,1,,,,,9.04,8,16.10,7.06
Terry McLaurin,2562489,WR,WAS,GB,,,,,,5,73,1,,,,,8.68,9,15.80,7.12
George Pickens,2568159,WR,PIT,@MIA,,,,,,6,61,1,,,,,8.05,10,15.10,7.05
Ray-Ray McCloud,2560801,WR,SF,KC,,,,,,4,65,1,,,,,2.16,11,14.50,12.34
DeAndre Hopkins,2540165,WR,ARI,NO,,,,,,10,103,,,,,1,11.30,12,14.30,3.0
Marquez Valdes-Scantling,2560907,WR,KC,@SF,,,,,,3,111,,,,,,8.15,13,14.30,6.15
Mike Evans,2543468,WR,TB,@CAR,,,,,,9,96,,,,,,12.62,14,14.10,1.48
Chris Olave,2567973,WR,NO,@ARI,,,,,,7,106,,,,,,13.65,15,14.10,0.45
Damiere Byrd,2553499,WR,ATL,@CIN,,,,,,1,75,1,,,,,1.38,16,14.00,12.62
