PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,PlayerWeekProjectedPts,Rank,TotalPoints,ProjectionDiff
Alex Highsmith,2564982,LB,PIT,CLE,5,2,1,1,1,1,,1,,,,,,1,2,30,,8.17,1,27.70,19.53
Micah Parsons,2566019,LB,DAL,NYJ,4,,2,3,,1,1,,,,,,,1,4,,,7.22,2,23.50,16.28
Danielle Hunter,2552603,LB,MIN,@PHI,5,3,3,3,,,,,,,,,,,3,,,7.42,3,21.30,13.88
Fred Warner,2560917,LB,SF,@LA,9,2,1,1,,,,,,,,,,1,1,,,11.66,4,21.20,9.54
Quay Walker,2567631,LB,GB,@ATL,8,9,,,,,,,,,,,,1,1,,,8.74,5,20.40,11.66
Robert Spillane,2561596,LB,LV,@BUF,8,6,1,1,,,,,,,,,,,1,,,11.66,6,19.60,7.94
T.J. Watt,2558064,LB,PIT,CLE,2,2,1,2,,,1,,1,,,,,1,4,,16,8.50,7,19.23,10.73
Frankie Luvu,2561366,LB,CAR,NO,4,5,2,3,,,,,,,,,,,2,,,10.87,8,18.50,7.63
Bradley Chubb,2561020,LB,MIA,@NE,5,2,1,2,,1,,,,,,,,,2,,,3.90,9,18.20,14.3
Jonathon Cooper,2566028,LB,DEN,WAS,3,5,2,1,,1,,,,,,,,,1,,,5.54,10,17.00,11.46
Zaire Franklin,2561155,LB,IND,@HOU,8,5,,1,,,,,,,,,,,,,,12.86,11,16.50,3.64
Tremaine Edmunds,2560713,LB,CHI,@TB,8,7,,,,,,,,,,,,,,,,11.53,12,16.20,4.67
Devin Lloyd,2567751,LB,JAX,KC,5,6,,,,,,,,,,,,2,,,,9.40,13,16.10,6.7
Kenneth Murray,2565063,LB,LAC,@TEN,5,5,1,2,,,,,,,,,,,1,,,7.98,14,16.00,8.02
Shaquil Barrett,2550541,LB,TB,CHI,2,,1,,1,,,1,,,,,,1,1,4,,5.26,15,15.63,10.37
Divine Deablo,2566253,LB,LV,@BUF,6,4,1,1,,,,,,,,,,,1,,,11.61,16,15.40,3.79
Dre Greenlaw,2562428,LB,SF,@LA,7,4,,,,,,,,,,,,1,,,,11.59,17,15.40,3.81
Jordan Hicks,2552315,LB,MIN,@PHI,8,3,,1,,,,,,,,,,,,,,10.23,18,15.30,5.07
De'Vondre Campbell,2555255,LB,GB,@ATL,7,7,,,,,,,,,,,,,,,,10.03,19,14.70,4.67
Joe Tryon-Shoyinka,2566574,LB,TB,CHI,4,,2,2,,,,,,,,,,,3,,,4.69,20,14.50,9.81
C.J. Mosley,2543464,LB,NYJ,@DAL,5,4,,1,,,,,,,,,,1,1,,,11.35,21,14.40,3.05
Josey Jewell,2560763,LB,DEN,WAS,7,2,,,,,,,,,,,,1,,,,12.11,22,14.20,2.09
David Long,2562799,LB,MIA,@NE,5,3,1,1,,,,,,,,,,,2,,,7.23,23,13.80,6.57
Logan Wilson,2563752,LB,CIN,BAL,7,3,,1,,,,,,,,,,,,,,11.35,24,13.80,2.45
Krys Barnes,2563971,LB,ARI,NYG,6,1,,1,,,,,,,,,,1,,,,3.23,25,13.60,10.37
Joey Bosa,2555249,LB,LAC,@TEN,3,1,2,2,,,,,,,,,,,2,,,5.43,26,13.10,7.67
Kaden Elliss,2562901,LB,ATL,GB,6,,1,1,,,,,,,,,,,1,,,9.74,27,13.00,3.26
Quincy Williams,2562954,LB,NYJ,@DAL,7,,,,,,,,,,,,,1,,,,10.92,28,13.00,2.08
Andrew Van Ginkel,2562768,LB,MIA,@NE,2,4,1,1,,,,,,,,,,1,3,,,5.18,29,12.90,7.72
Alex Anzalone,2558163,LB,DET,SEA,5,2,1,1,,,,,,,,,,,1,,,10.26,30,12.70,2.44
Kyzir White,2560928,LB,ARI,NYG,5,2,1,1,,,,,,,,,,,1,,,10.16,31,12.70,2.54
Cole Holcomb,2562872,LB,PIT,CLE,3,5,,1,,1,,,,,,,,,,,,10.62,32,12.50,1.88
Foye Oluokun,2561132,LB,JAX,KC,6,4,,,,,1,,,,,,,,,,,13.73,33,12.40,-1.33
Terrel Bernard,2567325,LB,BUF,LV,3,3,,,1,,,,,,,,,1,,,,9.70,34,12.30,2.6
Bobby Wagner,2532966,LB,SEA,@DET,7,3,,,,,,,,,,,,,,,,11.18,35,12.30,1.12
Jadeveon Clowney,2543456,LB,BAL,@CIN,3,1,1,1,,,,,,,,,,1,2,,,4.82,36,12.10,7.28
Kamu Grugier-Hill,2556363,LB,CAR,NO,5,1,1,1,,,,,,,,,,,1,,,0.75,37,12.10,11.35
Jordyn Brooks,2565135,LB,SEA,@DET,6,5,,,,,,,,,,,,,,,,10.00,38,12.00,2.0
Matt Judon,2555505,LB,NE,MIA,4,,1,2,,,,,,,,,,,2,,,6.31,39,12.00,5.69
Demario Davis,2533008,LB,NO,@CAR,4,3,1,1,,,,,,,,,,,1,,,9.59,40,11.80,2.21
Cody Barton,2562472,LB,WAS,@DEN,4,6,,,,,1,,,,,,,,2,,5,11.65,41,11.77,0.12
T.J. Edwards,2562648,LB,CHI,@TB,5,7,,,,,,,,,,,,,,,,11.80,42,11.70,-0.1
Germaine Pratt,2562702,LB,CIN,BAL,7,2,,,,,,,,,,,,,,,,9.11,43,11.70,2.59
Dennis Gardeck,2561200,LB,ARI,NYG,4,,1,2,,,,,,,,,,,1,,,2.19,44,11.50,9.31
Matt Milano,2557969,LB,BUF,LV,3,1,,,1,,,,,,,,,1,,3,,11.47,45,11.20,-0.27
Tuli Tuipulotu,2570266,LB,LAC,@TEN,3,4,1,1,,,,,,,,,,,1,,,2.02,46,10.90,8.88
Zach Cunningham,2558094,LB,PHI,MIN,5,3,,1,,,,,,,,,,,,,,8.23,47,10.80,2.57
Bobby Okereke,2562416,LB,NYG,@ARI,5,3,,1,,,,,,,,,,,,,,11.60,48,10.80,-0.8
Ivan Pace Jr.,2571210,LB,MIN,@PHI,5,3,0.5,,,,,,,,,,,,1,,,3.10,49,10.80,7.7
Ernest Jones,2566229,LB,LA,SF,5,5,,,,,,,,,,,,,,,,10.95,50,10.50,-0.45
Jamin Davis,2566595,LB,WAS,@DEN,2,1,1,,,1,,,,,,,,,2,,,9.20,51,10.10,0.9
Patrick Queen,2563575,LB,BAL,@CIN,5,3,,,,,,,,,,,,,1,,,10.37,52,9.80,-0.57
Azeez Al-Shaair,2562462,LB,TEN,LAC,5,3,,,,,,,,,,,,,,,,8.43,53,9.30,0.87
Nick Bolton,2566175,LB,KC,@JAX,5,3,,,,,,,,,,,,,,,,11.66,54,9.30,-2.36
Nik Bonitto,2567517,LB,DEN,WAS,2,,1,2,,,,,,,,,,,2,,,2.22,55,9.00,6.78
Nick Niemann,2566496,LB,LAC,@TEN,4,5,,,,,,,,,,,,,,,,0.00,56,9.00,9.0
Jeremiah Owusu-Koramoah,2565983,LB,CLE,@PIT,4,,,2,,,,,,,,,,,,,,8.14,57,9.00,0.86
Khalil Mack,2543463,LB,LAC,@TEN,3,3,,,,,,,,,,,,1,,,,5.14,58,8.80,3.66
Denzel Perryman,2552310,LB,HOU,IND,5,2,,,,,,,,,,,,,,,,11.47,59,8.70,-2.77
Jahlani Tavai,2562755,LB,NE,MIA,5,2,,,,,,,,,,,,,,,,6.13,60,8.70,2.57
Uchenna Nwosu,2560826,LB,SEA,@DET,2,,,1,,1,,,,,,,,,1,,,6.22,61,8.50,2.28
Derrick Barnes,2566055,LB,DET,SEA,4,3,,,,,,,,,,,,,,,,5.26,62,7.80,2.54
Henry To'oTo'o,2569831,LB,HOU,IND,4,3,,,,,,,,,,,,,,,,1.89,63,7.80,5.91
Preston Smith,2552276,LB,GB,@ATL,4,2,,,,,,,,,,,,,1,,,4.27,64,7.70,3.43
Justin Houston,2495493,LB,MIA,@NE,1,1,0.5,1,,,,,,,,,,1,1,,,2.76,65,7.60,4.84
Samson Ebukam,2558830,LB,IND,@HOU,2,,1,1,,,,,,,,,,,2,,,3.74,66,7.50,3.76
Cam Gill,2565216,LB,TB,CHI,1,,1,,,1,,,,,,,,,1,,,0.81,67,7.50,6.69
Jack Campbell,2569741,LB,DET,SEA,4,2,,,,,,,,,,,,,,,,1.99,68,7.20,5.21
Micah McFadden,2568003,LB,NYG,@ARI,4,1,,,,,,,,,,,,,1,,,7.40,69,7.10,-0.3
Sione Takitaki,2562753,LB,CLE,@PIT,2,,1,1,,,,,,,,,,,1,,,3.19,70,7.00,3.81
Jamien Sherwood,2565762,LB,NYJ,@DAL,3,4,,,,,,,,,,,,,,,,0.78,71,6.90,6.12
Pete Werner,2566358,LB,NO,@CAR,3,4,,,,,,,,,,,,,,,,10.02,72,6.90,-3.12
Harold Landry,2560784,LB,TEN,LAC,1,2,1,1,,,,,,,,,,,1,,,7.00,73,6.70,-0.3
Leo Chenal,2567784,LB,KC,@JAX,3,1,,1,,,,,,,,,,,,,,1.97,74,6.60,4.63
Nate Landman,2568519,LB,ATL,GB,3,1,,1,,,,,,,,,,,,,,6.86,75,6.60,-0.26
Drue Tranquill,2562765,LB,KC,@JAX,4,1,,,,,,,,,,,,,,,,3.95,76,6.60,2.65
Jerome Baker,2560966,LB,MIA,@NE,3,3,,,,,,,,,,,,,,,,8.87,77,6.30,-2.57
Ja'Whaun Bentley,2561143,LB,NE,MIA,3,3,,,,,,,,,,,,,,,,10.02,78,6.30,-3.72
K'Lavon Chaisson,2564166,LB,JAX,KC,1,1,1,1,,,,,,,,,,,1,,,1.85,79,6.10,4.25
Nicholas Morrow,2559054,LB,PHI,MIN,3,,,,,,1,,,,,,,,1,,,10.10,80,6.00,-4.1
Jack Gibbens,2568810,LB,TEN,LAC,3,2,,,,,,,,,,,,,,,,7.66,81,5.70,-1.96
Anthony Walker,2558851,LB,CLE,@PIT,3,1,,,,,,,,,,,,,1,,,7.04,82,5.60,-1.44
Jake Martin,2561092,LB,IND,@HOU,1,,1,1,,,,,,,,,,,1,,,1.38,83,5.50,4.12
Zaven Collins,2566421,LB,ARI,NYG,2,1,0.5,,,,,,,,,,,,1,,,5.38,84,5.10,-0.28
Kingsley Enagbare,2567589,LB,GB,@ATL,3,1,,,,,,,,,,,,,,,,2.16,85,5.10,2.94
Shaquille Leonard,2560789,LB,PHI,MIN,3,1,,,,,,,,,,,,,,,,10.42,86,5.10,-5.32
Alex Singleton,2553739,LB,DEN,WAS,3,1,,,,,,,,,,,,,,,,13.67,87,5.10,-8.57
Troy Dye,2564535,LB,MIN,@PHI,1,,,,,1,,,,,,,,,,,,0.56,88,5.00,4.44
Roquan Smith,2560877,LB,BAL,@CIN,2,3,,,,,,,,,,,,,,,,12.47,89,4.80,-7.67
Akeem Davis-Gaither,2563728,LB,CIN,BAL,2,,,1,,,,,,,,,,,,,,1.52,90,4.50,2.98
Justin Hollins,2562285,LB,LAC,@TEN,3,,,,,,,,,,,,,,,,,2.47,91,4.50,2.03
Jack Sanborn,2567424,LB,CHI,@TB,2,2,,,,,,,,,,,,,,,,1.96,92,4.20,2.24
Leighton Vander Esch,2560908,LB,DAL,NYJ,2,2,,,,,,,,,,,,,,,,8.88,93,4.20,-4.68
Devin White,2562781,LB,TB,CHI,,2,,,,,,,,,,,,1,1,,,9.72,94,4.20,-5.52
Victor Dimukeje,2566424,LB,ARI,NYG,1,1,0.5,,,,,,,,,,,,2,,,4.94,95,4.10,-0.84
Noah Sewell,2569633,LB,CHI,@TB,,1,,,,1,,,,,,,,,,,,0.41,96,4.10,3.69
Christian Rozeboom,2564394,LB,LA,SF,1,4,,,,,,,,,,,,,,,,6.74,97,3.90,-2.84
Nick Herbig,2570248,LB,PIT,CLE,2,1,,,,,,,,,,,,,,,,1.15,98,3.60,2.45
