PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,FanPtsAgainst-pts,TouchCarries,TouchReceptions,Touches,TargetsReceptions,Targets,ReceptionPercentage,RzTarget,RzTouch,RzG2G,Rank,TotalPoints
Jalen Hurts,2564832,QB,PHI,JAX,230,2,,67,1,,,,,,,,29.90,13,,13,,,,,3,,1,29.90
Joe Burrow,2563722,QB,CIN,LV,251,5,1,11,,,,,,,,,29.04,3,,3,,,,,1,,2,29.14
Patrick Mahomes,2558125,QB,KC,TB,291,3,,9,,,,,,,,,24.54,2,,2,,,,,,,3,24.54
Daniel Jones,2562299,QB,NYG,WAS,174,2,,54,1,,,,,,,1,24.36,7,,7,,,,,,,4,24.36
Lamar Jackson,2560757,QB,BAL,DEN,280,3,,4,,,,,,,,1,22.80,3,,3,,,,,1,,5,22.60
Josh Allen,2560955,QB,BUF,MIA,235,3,1,7,,,,,,,1,,22.10,2,,2,,,,,1,,6,22.10
Geno Smith,2539335,QB,SEA,LAR,363,3,3,16,,,,,,,,1,20.52,6,,6,,,,,,,7,20.52
Aaron Rodgers,2506363,QB,NYJ,HOU,211,3,,-1,,,,,,,,,20.34,1,,1,,,,,,,8,20.34
Jayden Daniels,2572564,QB,WAS,@NYG,209,2,,35,,,,,,,,,19.86,8,,8,,,,,,,9,19.86
Trevor Lawrence,2566163,QB,JAX,@PHI,169,,2,8,2,,,,,,2,,19.56,5,,5,,,,,,,10,19.56
Justin Herbert,2565045,QB,LAC,@CLE,282,2,,2,,,,,,,,,19.48,3,,3,,,,,,,11,19.48
Sam Darnold,2561036,QB,MIN,IND,290,3,2,14,,,,,,,,1,19.00,4,,4,,,,,,,12,19.00
Baker Mayfield,2560800,QB,TB,@KC,200,2,,20,,,,,,,,,18.00,4,,4,,,,,,,13,18.00
Tua Tagovailoa,2564499,QB,MIA,@BUF,231,2,,3,,,,,,,,,17.54,2,,2,,,,,,,14,17.54
Bo Nix,2572003,QB,DEN,@BAL,223,,1,36,,1,2,1,,,,,17.22,6,1,7,1,1,100,1,1,1,15,17.22
Matthew Stafford,79860,QB,LAR,@SEA,298,2,1,,,,,,,,,1,16.85,1,,1,,,,,,,16,16.85
Mason Rudolph,2560860,QB,TEN,NE,240,2,1,19,,,,,,,,1,16.50,4,,4,,,,,,,17,16.50
Kirk Cousins,2532820,QB,ATL,DAL,222,3,,-11,,,,,,,,2,15.71,4,,4,,,,,,,18,15.71
Drake Maye,2572294,QB,NE,@TEN,206,1,2,95,,,,,,,,2,13.67,8,,8,,,,,,,19,13.67
Derek Carr,2543499,QB,NO,@CAR,236,1,,,,,,,,,,,13.44,,,,,,,,,,20,13.44
Dak Prescott,2555260,QB,DAL,@ATL,133,1,,30,,,,,,,,,22.32,3,,3,,,,,,,21,12.32
C.J. Stroud,2569819,QB,HOU,@NYJ,191,,,59,,,,,,,,1,11.54,8,,8,,1,,,,,22,11.54
Cooper Rush,2559242,QB,DAL,@ATL,115,1,,4,,,,,,,1,1,22.32,1,,1,,,,,,,23,10.00
Bryce Young,2569606,QB,CAR,NO,171,1,1,9,,,,,,,,,9.74,4,,4,,,,,,,24,9.74
Jared Goff,2555334,QB,DET,@GB,145,1,,-2,,,,,,,,,9.60,3,,3,,,,,,,25,9.60
