PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,Rank,TotalPoints
Bryan Bresee,2570128,DL,NO,@NYG,1,,1,1,,,,,,,,,1,2,2,,,1,14.00
Jalen Redmond,2570792,DL,MIN,ATL,4,,,2,,,,,,,,,,2,,,,2,14.00
Cameron Heyward,2508109,DL,PIT,CLE,3,2,2,2,,,,,,,,,,,2,,,3,13.70
Tershawn Wharton,2564310,DL,KC,LAC,3,,2,2,,,,,,,,,,,3,,,4,13.00
Zach Sieler,2561129,DL,MIA,NYJ,2,2,2,2,,,,,,,,,,,3,,,5,12.70
Josh Hines-Allen,2562619,DL,JAX,@TEN,2,,1,2,,1,,,,,,,,,1,,,6,12.00
Khalen Saunders,2562723,DL,NO,@NYG,4,1,1,1,,,,,,,,,,,2,,,7,11.10
Leonard Floyd,2555285,DL,SF,CHI,2,,2,2,,,,,,,,,,,2,,,8,11.00
Kenny Clark,2555282,DL,GB,@DET,5,3,,1,,,,,,,,,,,,,,9,10.80
A'Shawn Robinson,2555265,DL,CAR,@PHI,2,3,1.5,1,,,,,,,,,,,2,,,10,10.30
Leonard Williams,2552486,DL,SEA,@ARI,2,5,,1,,,,,,,,,,1,,,,11,10.00
Jeffery Simmons,2562733,DL,TEN,JAX,3,2,,1,,,,,,,,,,1,,,,12,9.70
Myles Garrett,2557965,DL,CLE,@PIT,2,1,1,1,,,1,,,,,,,,3,,,13,9.60
Eddie Goldman,2552489,DL,ATL,@MIN,3,1,1,1,,,,,,,,,,,1,,,14,9.10
Carl Granderson,2562273,DL,NO,@NYG,3,1,,,,,,,,,,,,1,3,,,15,9.10
Jalen Carter,2570203,DL,PHI,CAR,3,,,2,,,,,,,,,,,3,,,16,9.00
Joseph Ossai,2565956,DL,CIN,@DAL,3,,1,1,,,,,,,,,,,2,,,17,9.00
Adam Butler,2558924,DL,LV,@TB,2,2,1,1,,,,,,,,,,,2,,,18,8.70
Isaiah McGuire,2569669,DL,CLE,@PIT,1,2,,1,,1,,,,,,,,,1,,,19,8.20
Benito Jones,2564466,DL,MIA,NYJ,3,1,,2,,,,,,,,,,,,,,20,8.10
B.J. Hill,2560740,DL,CIN,@DAL,1,2,1,1,,,,,,,,,,,2,,,21,7.20
Sam Okuayinonu,2568831,DL,SF,CHI,3,,,,,,,,,,,,,1,,,,22,7.00
Za'Darius Smith,2552279,DL,DET,GB,2,,1,1,,,,,,,,,,,1,,,23,7.00
Keeanu Benton,2570260,DL,PIT,CLE,,1,,,1,,,,,,,,,1,,11,,24,6.97
Maxx Crosby,2562439,DL,LV,@TB,1,1,,1,,,,,,,,,,1,1,,,25,6.60
Jonah Laulu,2572126,DL,LV,@TB,4,1,,,,,,,,,,,,,,,,26,6.60
Colby Wooden,2569783,DL,GB,@DET,3,1,,1,,,,,,,,,,,,,,27,6.60
Grady Jarrett,2552327,DL,ATL,@MIN,2,,,2,,,,,,,,,,,1,,,28,6.50
DaVon Hamilton,2564190,DL,JAX,@TEN,2,3,,1,,,,,,,,,,,,,,29,6.30
