PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,FanPtsAgainst-pts,TouchCarries,TouchReceptions,Touches,TargetsReceptions,Targets,ReceptionPercentage,RzTarget,RzTouch,RzG2G,Rank,TotalPoints
Josh Allen,2560955,QB,BUF,@LAR,342,3,,82,3,,,,,,,,51.88,10,,10,,,,,3,2,1,51.88
Sam Darnold,2561036,QB,MIN,ATL,347,5,,7,,,,,,,,,34.38,4,,4,,,,,1,1,2,34.58
Tua Tagovailoa,2564499,QB,MIA,NYJ,331,2,,3,,,,,,,1,,23.54,1,,1,,,,,,,3,23.54
Jared Goff,2555334,QB,DET,GB,283,3,1,7,,,,,,,,,23.52,4,,4,,,,,,,4,23.52
Joe Burrow,2563722,QB,CIN,@DAL,369,3,1,-2,,,,,,,,1,22.56,2,,2,,,,,,,5,22.56
Jalen Hurts,2564832,QB,PHI,CAR,108,2,,59,1,,,,,,,1,22.22,8,,8,,,,,,,6,22.22
Brock Purdy,2568216,QB,SF,CHI,325,2,,11,,,,,,,,,20.10,5,,5,,,,,,,7,22.10
Matthew Stafford,79860,QB,LAR,BUF,320,2,,,,,,,,,,,20.80,,,,,,,,,,8,20.80
Baker Mayfield,2560800,QB,TB,LV,295,3,2,12,,,,,,,,1,19.00,2,,2,,,,,,,9,19.00
Kyler Murray,2562382,QB,ARI,SEA,259,2,2,16,,,,,,,1,,17.96,3,,3,,,,,,,10,17.96
Aaron Rodgers,2506363,QB,NYJ,@MIA,339,1,,,,,,,,,,,17.56,,,,,,,,,,11,17.56
Russell Wilson,2532975,QB,PIT,CLE,158,2,,17,,,,,,,,,16.02,6,,6,,,,,,,12,16.02
Drew Lock,2562305,QB,NYG,NO,227,,1,59,,,,,,,1,,14.98,5,,5,,,,,,,13,14.98
Jordan Love,2564007,QB,GB,@DET,206,1,,23,,,,,,,,,14.54,4,,4,,,,,,,14,14.54
Jameis Winston,2552033,QB,CLE,@PIT,212,2,2,28,,,,,,,,1,14.28,4,,4,,,,,,,15,14.28
Patrick Mahomes,2558125,QB,KC,LAC,210,1,,17,,,,,,,,,14.10,4,,4,,,,,,,16,14.10
Caleb Williams,2571913,QB,CHI,@SF,134,2,,27,,,,,,,,1,14.30,4,,4,,,,,,,17,14.06
Cooper Rush,2559242,QB,DAL,CIN,183,2,1,5,,,,,,,,,13.82,2,,2,,,,,,,18,13.82
Justin Herbert,2565045,QB,LAC,@KC,213,1,,12,,,,,,,,,14.92,4,,4,,,,,,,19,13.72
Bryce Young,2569606,QB,CAR,@PHI,191,1,1,29,,,,,,,,,12.54,7,,7,,,,,,,20,12.54
Geno Smith,2539335,QB,SEA,@ARI,233,1,,,,,,,,,,1,11.19,1,,1,,,,,,,21,11.19
Derek Carr,2543499,QB,NO,@NYG,219,1,1,12,,,,,,,,1,10.86,2,,2,,,,,,,22,10.96
Kirk Cousins,2532820,QB,ATL,@MIN,344,,2,,,,,,,,,,9.76,,,,,,,,,,23,9.76
Aidan O'Connell,2570044,QB,LV,@TB,104,,1,6,1,,,,,,,1,10.00,6,,6,,,,,1,,24,6.76
Mac Jones,2566334,QB,JAX,@TEN,220,,2,3,,,,,,,,,5.10,3,,3,,,,,,,25,5.10
Will Levis,2569798,QB,TEN,JAX,168,,,3,,,,,,,,1,5.02,1,,1,,,,,,,26,5.02
Desmond Ridder,2567256,QB,LV,@TB,101,,,3,,,,,,,,1,10.00,2,,2,,,,,,,27,3.24
Taylor Heinicke,2553656,QB,LAC,@KC,,,,12,,,,,,,,,14.92,1,,1,,,,,,,28,1.20
Tyson Bagent,2570467,QB,CHI,@SF,6,,,,,,,,,,,,14.30,,,,,,,,,,29,0.24
Kyle Allen,2561177,QB,PIT,CLE,,,,,,,,,,,,,16.02,,,,,,,,,,30,0.00
Zack Annexstad,2573548,QB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,31,0.00
Casey Bauman,2573779,QB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,32,0.00
Jason Bean,2573169,QB,IND,Bye,,,,,,,,,,,,,,,,,,,,,,,33,0.00
C.J. Beathard,2557922,QB,JAX,@TEN,,,,,,,,,,,,,5.10,,,,,,,,,,34,0.00
Stetson Bennett,2569939,QB,LAR,BUF,,,,,,,,,,,,,20.80,,,,,,,,,,35,0.00
Ian Book,2566352,QB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,36,0.00
Tim Boyle,2561187,QB,NYG,NO,,,,,,,,,,,,,14.98,,,,,,,,,,37,0.00
Carter Bradley,2573208,QB,LV,@TB,,,,,,,,,,,,,10.00,,,,,,,,,,38,0.00
