PlayerName,PlayerId,Pos,Team,PlayerOpponent,PatMade,PatMissed,FgMade_0-19,FgMade_20-29,FgMade_30-39,FgMade_40-49,FgMade_50,FgMiss_0-19,FgMiss_20-29,FgMiss_30-39,Rank,TotalPoints
Anders Carlson,2569750,K,NYJ,@MIA,2,,,1,1,2,,,,,1,16.00
Matthew Wright,2562968,K,KC,LAC,1,,,,2,1,1,,,,2,16.00
Jason Sanders,2561153,K,MIA,NYJ,,1,,1,1,,2,,,,3,13.00
Jason Myers,2553112,K,SEA,@ARI,3,,,1,2,,,,,,4,12.00
Jake Bates,2571759,K,DET,GB,4,,,,1,1,,,,,5,11.00
Chris Boswell,2550545,K,PIT,CLE,3,,,,1,,1,,,,6,11.00
Brandon Aubrey,2571750,K,DAL,CIN,2,,,,1,1,,,,,7,9.00
Cade York,2567487,K,CIN,@DAL,3,,,1,1,,,,,,8,9.00
Jake Moody,2570308,K,SF,CHI,5,,,1,,,,,,,9,8.00
Daniel Carlson,2560993,K,LV,@TB,1,,,2,,,,,,,10,7.00
Nick Folk,2507225,K,TEN,JAX,,,,,1,1,,,,,11,7.00
Younghoe Koo,2559205,K,ATL,@MIN,1,,,2,,,,,,,12,7.00
Brandon McManus,2541556,K,GB,@DET,4,,,,1,,,,,,13,7.00
Tyler Bass,2563596,K,BUF,@LAR,6,,,,,,,,,,14,6.00
Will Reichard,2572273,K,MIN,ATL,6,,,,,,,,,,15,6.00
Cameron Dicker,2568435,K,LAC,@KC,2,,,,1,,,,,,16,5.00
Joshua Karty,2572201,K,LAR,BUF,5,1,,1,,,,,,,17,5.00
Cam Little,2572147,K,JAX,@TEN,1,,,1,,,,,,,18,4.00
Chase McLaughlin,2563203,K,TB,LV,4,,,,,,,,,,19,4.00
Chad Ryland,2570125,K,ARI,SEA,1,,,1,,,,,,,20,4.00
Graham Gano,71309,K,NYG,NO,,,,,,1,,,,1,21,3.00
Jake Elliott,2558172,K,PHI,CAR,2,,,,,,,,,,22,2.00
Blake Grupe,2571234,K,NO,@NYG,2,,,,,,,,,,23,2.00
Dustin Hopkins,2539227,K,CLE,@PIT,2,,,,,,,,,1,24,1.00
Eddy Pineiro,2560842,K,CAR,@PHI,1,1,,,1,,,,,,25,1.00
Cairo Santos,2550636,K,CHI,@SF,1,,,,,,,,,,26,1.00
Ramiz Ahmed,2563692,K,FA,Bye,,,,,,,,,,,27,0.00
Mike Badgley,2560965,K,DET,GB,,,,,,,,,,,28,0.00
Tanner Brown,2569984,K,FA,Bye,,,,,,,,,,,29,0.00
Harrison Butker,2558245,K,KC,LAC,,,,,,,,,,,30,0.00
Ka'imi Fairbairn,2556521,K,HOU,Bye,,,,,,,,,,,31,0.00
Matt Gay,2562271,K,IND,Bye,,,,,,,,,,,32,0.00
Zane Gonzalez,2558178,K,WAS,Bye,,,,,,,,,,,33,0.00
Alex Hale,2573890,K,GB,@DET,,,,,,,,,,,34,0.00
Lucas Havrisik,2569534,K,FA,Bye,,,,,,,,,,,35,0.00
Greg Joseph,2561534,K,FA,Bye,,,,,,,,,,,36,0.00
Wil Lutz,2556601,K,DEN,Bye,,,,,,,,,,,37,0.00
Brett Maher,2540243,K,FA,Bye,,,,,,,,,,,38,0.00
Jude McAtamney,2573503,K,NYG,NO,,,,,,,,,,,39,0.00
Evan McPherson,2565953,K,CIN,@DAL,,,,,,,,,,,40,0.00
Harrison Mevis,2572932,K,FA,Bye,,,,,,,,,,,41,0.00
Brayden Narveson,2573470,K,TEN,JAX,,,,,,,,,,,42,0.00
Riley Patterson,2567013,K,CLE,@PIT,,,,,,,,,,,43,0.00
Jack Podlesny,2571174,K,FA,Bye,,,,,,,,,,,44,0.00
Matt Prater,2506677,K,ARI,SEA,,,,,,,,,,,45,0.00
John Parker Romo,2569101,K,NE,Bye,,,,,,,,,,,46,0.00
Austin Seibert,2562729,K,WAS,Bye,,,,,,,,,,,47,0.00
Spencer Shrader,2573175,K,KC,LAC,,,,,,,,,,,48,0.00
Joey Slye,2563132,K,NE,Bye,,,,,,,,,,,49,0.00
Charlie Smyth,2572330,K,NO,@NYG,,,,,,,,,,,50,0.00
Justin Tucker,2536340,K,BAL,Bye,,,,,,,,,,,51,0.00
James Turner,2573148,K,FA,Bye,,,,,,,,,,,52,0.00
Greg Zuerlein,2534797,K,NYJ,@MIA,,,,,,,,,,,53,0.00
