PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,Rank,TotalPoints
Jamien Sherwood,2565762,LB,NYJ,@MIA,13,5,,2,,,,,,,,,,1,,,,1,28.00
Micah McFadden,2568003,LB,NYG,NO,8,3,,5,,,,,,,,,,,,,,2,21.30
Zack Baun,2564664,LB,PHI,CAR,6,5,1,3,,,,,,,,,,,2,,,3,19.50
T.J. Edwards,2562648,LB,CHI,@SF,6,4,1,2,,,,,,,,,,1,1,,,4,19.40
Demario Davis,2533008,LB,NO,@NYG,5,3,,,1,,,,,,,,,2,1,,,5,18.30
Yetur Gross-Matos,2563641,LB,SF,CHI,4,,3,3,,,,,,,,,,,3,,,6,18.00
Josey Jewell,2560763,LB,CAR,@PHI,5,5,1.5,2,,,,,,,,,,,2,,,7,17.50
Tyrice Knight,2572525,LB,SEA,@ARI,4,8,,1,,,,,,,,,,2,,,,8,17.30
Kaden Elliss,2562901,LB,ATL,@MIN,7,3,1,1,,,,,,,,,,,2,,,9,16.80
Ernest Jones,2566229,LB,SEA,@ARI,6,2,,,1,,,,,,,,,1,,12,,10,16.60
Otis Reese,2571485,LB,TEN,JAX,4,3,,1,1,,,,,,,,,1,2,2,,11,16.37
Eric Kendricks,2552312,LB,DAL,CIN,8,4,,1,,,,,,,,,,,,,,12,15.90
Jordyn Brooks,2565135,LB,MIA,NYJ,4,5,1,1,,,,,,,,,,1,1,,,13,15.50
Nakobe Dean,2568072,LB,PHI,CAR,9,3,,,,,,,,,,,,,,,,14,15.30
Luke Gifford,2562942,LB,TEN,JAX,8,3,,1,,,,,,,,,,,,,,15,15.30
Blake Cashman,2562496,LB,MIN,ATL,5,2,,,,,,,,,,,,2,1,,,16,14.20
K'Lavon Chaisson,2564166,LB,LV,@TB,3,1,0.5,1,1,,,,,,,,,1,1,,,17,14.10
Brian Burns,2562242,LB,NYG,NO,2,2,1,2,,1,,,,,,,,,2,,,18,13.70
Lavonte David,2532828,LB,TB,LV,5,2,1,1,,,1,,,,,,,,1,,,19,13.70
Patrick Queen,2563575,LB,PIT,CLE,5,5,,,,,,,,,,,,1,,,,20,13.00
Quay Walker,2567631,LB,GB,@DET,6,4,,1,,,,,,,,,,,,,,21,12.90
