PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,PlayerWeekProjectedPts,Rank,TotalPoints,ProjectionDiff
Ameer Abdullah,2552374,RB,LV,@PIT,,,,,,,,,,,,,2.75,1,0.00,-2.75
Josh Adams,2560949,RB,FA,Bye,,,,,,,,,,,,,,2,0.00,
Salvon Ahmed,2565090,RB,MIA,GB,,,,,,,,,,,,,2.09,3,0.00,-2.09
Cam Akers,2564319,RB,LA,DEN,,,,,,,,,,,,,9.67,4,0.00,-9.67
Tyler Allgeier,2567232,RB,ATL,@BAL,,,,,,,,,,,,,7.21,5,0.00,-7.21
Darius Anderson,2563824,RB,HOU,@TEN,,,,,,,,,,,,,0.00,6,0.00,0.0
Alex Armah,2558833,RB,WAS,@SF,,,,,,,,,,,,,0.00,7,0.00,0.0
Ryquell Armstead,2562622,RB,FA,Bye,,,,,,,,,,,,,,8,0.00,
Tyler Badie,2567265,RB,BAL,ATL,,,,,,,,,,,,,0.00,9,0.00,0.0
Jake Bargas,2564508,RB,MIA,GB,,,,,,,,,,,,,0.00,10,0.00,0.0
Saquon Barkley,2560968,RB,NYG,@MIN,,,,,,,,,,,,,13.96,11,0.00,-13.96
Kenjon Barner,2539289,RB,FA,Bye,,,,,,,,,,,,,,12,0.00,
Nick Bawden,2560972,RB,NYJ,JAX,,,,,,,,,,,,,0.00,13,0.00,0.0
B.J. Baylor,2567568,RB,ATL,@BAL,,,,,,,,,,,,,0.00,14,0.00,0.0
Nick Bellore,2495262,RB,SEA,@KC,,,,,,,,,,,,,0.00,15,0.00,0.0
Eno Benjamin,2564889,RB,NO,@CLE,,,,,,,,,,,,,0.00,16,0.00,0.0
Giovani Bernard,2540156,RB,TB,@ARI,,,,,,,,,,,,,1.47,17,0.00,-1.47
Raheem Blackshear,2569477,RB,CAR,DET,,,,,,,,,,,,,3.03,18,0.00,-3.03
Khari Blasingame,2562869,RB,CHI,BUF,,,,,,,,,,,,,0.34,19,0.00,-0.34
Brandon Bolden,2532797,RB,LV,@PIT,,,,,,,,,,,,,1.28,20,0.00,-1.28
Reggie Bonnafon,2561184,RB,FA,Bye,,,,,,,,,,,,,,21,0.00,
Mike Boone,2561099,RB,DEN,@LA,,,,,,,,,,,,,0.00,22,0.00,0.0
Darius Bradwell,2565015,RB,FA,Bye,,,,,,,,,,,,,,23,0.00,
Matt Breida,2558918,RB,NYG,@MIN,,,,,,,,,,,,,3.40,24,0.00,-3.4
Gary Brightwell,2566364,RB,NYG,@MIN,,,,,,,,,,,,,2.67,25,0.00,-2.67
Kennedy Brooks,2568060,RB,FA,Bye,,,,,,,,,,,,,,26,0.00,
Brittain Brown,2567868,RB,LV,@PIT,,,,,,,,,,,,,0.00,27,0.00,0.0
Malcolm Brown,2552382,RB,LA,DEN,,,,,,,,,,,,,2.08,28,0.00,-2.08
Spencer Brown,2565558,RB,CAR,DET,,,,,,,,,,,,,0.00,29,0.00,0.0
Rex Burkhead,2539265,RB,HOU,@TEN,,,,,,,,,,,,,10.64,30,0.00,-10.64
Michael Burton,2552636,RB,KC,SEA,,,,,,,,,,,,,0.63,31,0.00,-0.63
Jason Cabinda,2560986,RB,DET,@CAR,,,,,,,,,,,,,0.34,32,0.00,-0.34
Raymond Calais,2565207,RB,FA,Bye,,,,,,,,,,,,,,33,0.00,
Trenton Cannon,2561137,RB,TEN,HOU,,,,,,,,,,,,,0.00,34,0.00,0.0
