PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,PlayerWeekProjectedPts,Rank,TotalPoints,ProjectionDiff
Johnathan Abram,2562616,DB,SEA,@KC,,,,,,,,,,,,,,,,,,0.73,1,0.00,-0.73
DeMarkus Acy,2565087,DB,FA,Bye,,,,,,,,,,,,,,,,,,,2,0.00,
Andrew Adams,2556456,DB,TEN,HOU,,,,,,,,,,,,,,,,,,4.28,3,0.00,-4.28
Jamal Adams,2557979,DB,SEA,@KC,,,,,,,,,,,,,,,,,,0.00,4,0.00,0.0
Nasir Adderley,2562617,DB,LAC,@IND,,,,,,,,,,,,,,,,,,8.54,5,0.00,-8.54
Paulson Adebo,2566346,DB,NO,@CLE,,,,,,,,,,,,,,,,,,9.75,6,0.00,-9.75
Jaire Alexander,2560952,DB,GB,@MIA,,,,,,,,,,,,,,,,,,8.99,7,0.00,-8.99
Dee Alford,2567244,DB,ATL,@BAL,,,,,,,,,,,,,,,,,,2.51,8,0.00,-2.51
Marcus Allen,2560956,DB,PIT,LV,,,,,,,,,,,,,,,,,,0.40,9,0.00,-0.4
Ugo Amadi,2562464,DB,KC,SEA,,,,,,,,,,,,,,,,,,0.00,10,0.00,0.0
Adrian Amos,2552385,DB,GB,@MIA,,,,,,,,,,,,,,,,,,9.87,11,0.00,-9.87
Tycen Anderson,2567442,DB,CIN,@NE,,,,,,,,,,,,,,,,,,0.00,12,0.00,0.0
Zayne Anderson,2566977,DB,KC,SEA,,,,,,,,,,,,,,,,,,0.00,13,0.00,0.0
Troy Apke,2560958,DB,FA,Bye,,,,,,,,,,,,,,,,,,,14,0.00,
Eli Apple,2555277,DB,CIN,@NE,,,,,,,,,,,,,,,,,,8.72,15,0.00,-8.72
Jalyn Armour-Davis,2567262,DB,BAL,ATL,,,,,,,,,,,,,,,,,,0.00,16,0.00,0.0
Cornell Armstrong,2561147,DB,ATL,@BAL,,,,,,,,,,,,,,,,,,0.00,17,0.00,0.0
Blessuan Austin,2562468,DB,FA,Bye,,,,,,,,,,,,,,,,,,,18,0.00,
Anthony Averett,2560963,DB,LV,@PIT,,,,,,,,,,,,,,,,,,0.00,19,0.00,0.0
Chidobe Awuzie,2557840,DB,CIN,@NE,,,,,,,,,,,,,,,,,,0.00,20,0.00,0.0
Budda Baker,2558009,DB,ARI,TB,,,,,,,,,,,,,,,,,,11.16,21,0.00,-11.16
Deandre Baker,2562227,DB,FA,Bye,,,,,,,,,,,,,,,,,,,22,0.00,
Corey Ballentine,2562228,DB,GB,@MIA,,,,,,,,,,,,,,,,,,0.81,23,0.00,-0.81
Luq Barcoo,2564160,DB,FA,Bye,,,,,,,,,,,,,,,,,,,24,0.00,
Kalon Barnes,2567343,DB,MIN,NYG,,,,,,,,,,,,,,,,,,0.00,25,0.00,0.0
Essang Bassey,2563875,DB,DEN,@LA,,,,,,,,,,,,,,,,,,6.21,26,0.00,-6.21
Jessie Bates,2560970,DB,CIN,@NE,,,,,,,,,,,,,,,,,,8.82,27,0.00,-8.82
Vonn Bell,2555530,DB,CIN,@NE,,,,,,,,,,,,,,,,,,9.45,28,0.00,-9.45
Dane Belton,2567988,DB,NYG,@MIN,,,,,,,,,,,,,,,,,,1.12,29,0.00,-1.12
Christian Benford,2567322,DB,BUF,@CHI,,,,,,,,,,,,,,,,,,0.00,30,0.00,0.0
Justin Bethel,2532792,DB,MIA,GB,,,,,,,,,,,,,,,,,,1.06,31,0.00,-1.06
Henry Black,2563974,DB,IND,LAC,,,,,,,,,,,,,,,,,,0.00,32,0.00,0.0
Julian Blackmon,2564103,DB,IND,LAC,,,,,,,,,,,,,,,,,,8.06,33,0.00,-8.06
Josh Blackwell,2568054,DB,CHI,BUF,,,,,,,,,,,,,,,,,,0.75,34,0.00,-0.75
Marquise Blair,2562233,DB,FA,Bye,,,,,,,,,,,,,,,,,,,35,0.00,
DaRon Bland,2567490,DB,DAL,PHI,,,,,,,,,,,,,,,,,,8.98,36,0.00,-8.98
Reed Blankenship,2568057,DB,PHI,@DAL,,,,,,,,,,,,,,,,,,7.72,37,0.00,-7.72
Joshuah Bledsoe,2566331,DB,NE,CIN,,,,,,,,,,,,,,,,,,0.00,38,0.00,0.0
Joey Blount,2568225,DB,SEA,@KC,,,,,,,,,,,,,,,,,,0.47,39,0.00,-0.47
Bubba Bolden,2568228,DB,CLE,NO,,,,,,,,,,,,,,,,,,0.00,40,0.00,0.0
Andrew Booth,2567904,DB,MIN,NYG,,,,,,,,,,,,,,,,,,0.00,41,0.00,0.0
Dicaprio Bootle,2566980,DB,KC,SEA,,,,,,,,,,,,,,,,,,0.00,42,0.00,0.0
Breon Borders,2559015,DB,CHI,BUF,,,,,,,,,,,,,,,,,,0.00,43,0.00,0.0
Kris Boyd,2562630,DB,MIN,NYG,,,,,,,,,,,,,,,,,,0.50,44,0.00,-0.5
James Bradberry,2555175,DB,PHI,@DAL,,,,,,,,,,,,,,,,,,7.00,45,0.00,-7.0
John Brannon,2565018,DB,FA,Bye,,,,,,,,,,,,,,,,,,,46,0.00,
Brady Breeze,2566103,DB,DET,@CAR,,,,,,,,,,,,,,,,,,0.00,47,0.00,0.0
Jaquan Brisker,2567370,DB,CHI,BUF,,,,,,,,,,,,,,,,,,10.69,48,0.00,-10.69
Nate Brooks,2562843,DB,FA,Bye,,,,,,,,,,,,,,,,,,,49,0.00,
Terrence Brooks,2543712,DB,FA,Bye,,,,,,,,,,,,,,,,,,,50,0.00,
Anthony Brown,2555531,DB,DAL,PHI,,,,,,,,,,,,,,,,,,0.00,51,0.00,0.0
Kyron Brown,2563184,DB,TEN,HOU,,,,,,,,,,,,,,,,,,0.00,52,0.00,0.0
Montaric Brown,2567727,DB,JAX,@NYJ,,,,,,,,,,,,,,,,,,1.68,53,0.00,-1.68
Tony Brown,2560982,DB,IND,LAC,,,,,,,,,,,,,,,,,,0.00,54,0.00,0.0
Tre Brown,2566550,DB,SEA,@KC,,,,,,,,,,,,,,,,,,0.00,55,0.00,0.0
Coby Bryant,2568234,DB,SEA,@KC,,,,,,,,,,,,,,,,,,5.13,56,0.00,-5.13
Myles Bryant,2564592,DB,NE,CIN,,,,,,,,,,,,,,,,,,8.12,57,0.00,-8.12
Terrell Burgess,2564331,DB,NYG,@MIN,,,,,,,,,,,,,,,,,,0.00,58,0.00,0.0
Artie Burns,2555344,DB,SEA,@KC,,,,,,,,,,,,,,,,,,0.00,59,0.00,0.0
Juston Burris,2555313,DB,CAR,DET,,,,,,,,,,,,,,,,,,2.96,60,0.00,-2.96
Deon Bush,2555155,DB,KC,SEA,,,,,,,,,,,,,,,,,,0.65,61,0.00,-0.65
Malcolm Butler,2550613,DB,FA,Bye,,,,,,,,,,,,,,,,,,,62,0.00,
Percy Butler,2568318,DB,WAS,@SF,,,,,,,,,,,,,,,,,,1.97,63,0.00,-1.97
Kevin Byard,2555158,DB,TEN,HOU,,,,,,,,,,,,,,,,,,9.36,64,0.00,-9.36
Camryn Bynum,2566295,DB,MIN,NYG,,,,,,,,,,,,,,,,,,8.02,65,0.00,-8.02
Bryce Callahan,2553500,DB,LAC,@IND,,,,,,,,,,,,,,,,,,5.14,66,0.00,-5.14
Elijah Campbell,2561455,DB,MIA,GB,,,,,,,,,,,,,,,,,,0.00,67,0.00,0.0
Tevaughn Campbell,2562806,DB,JAX,@NYJ,,,,,,,,,,,,,,,,,,1.15,68,0.00,-1.15
Tyson Campbell,2566151,DB,JAX,@NYJ,,,,,,,,,,,,,,,,,,9.04,69,0.00,-9.04
Tariq Carpenter,2567580,DB,GB,@MIA,,,,,,,,,,,,,,,,,,0.00,70,0.00,0.0
Amari Carter,2567373,DB,FA,Bye,,,,,,,,,,,,,,,,,,,71,0.00,
Michael Carter II,2565717,DB,NYJ,JAX,,,,,,,,,,,,,,,,,,7.56,72,0.00,-7.56
Shyheim Carter,2565498,DB,FA,Bye,,,,,,,,,,,,,,,,,,,73,0.00,
T.J. Carter,2567823,DB,LA,DEN,,,,,,,,,,,,,,,,,,0.00,74,0.00,0.0
Tariq Castro-Fields,2568201,DB,WAS,@SF,,,,,,,,,,,,,,,,,,0.00,75,0.00,0.0
Andre Chachere,2561016,DB,PHI,@DAL,,,,,,,,,,,,,,,,,,0.00,76,0.00,0.0
Sean Chandler,2561017,DB,CAR,DET,,,,,,,,,,,,,,,,,,1.09,77,0.00,-1.09
Anthony Chesley,2563235,DB,TB,@ARI,,,,,,,,,,,,,,,,,,0.00,78,0.00,0.0
Jeremy Chinn,2563632,DB,CAR,DET,,,,,,,,,,,,,,,,,,11.16,79,0.00,-11.16
Lewis Cine,2567910,DB,MIN,NYG,,,,,,,,,,,,,,,,,,0.00,80,0.00,0.0
Andre Cisco,2566154,DB,JAX,@NYJ,,,,,,,,,,,,,,,,,,9.76,81,0.00,-9.76
Chuck Clark,2558248,DB,BAL,ATL,,,,,,,,,,,,,,,,,,10.27,82,0.00,-10.27
Chris Claybrooks,2564169,DB,JAX,@NYJ,,,,,,,,,,,,,,,,,,1.37,83,0.00,-1.37
Rodney Clemons,2564256,DB,FA,Bye,,,,,,,,,,,,,,,,,,,84,0.00,
Ross Cockrell,2543799,DB,FA,Bye,,,,,,,,,,,,,,,,,,,85,0.00,
Justin Coleman,2553637,DB,SEA,@KC,,,,,,,,,,,,,,,,,,0.77,86,0.00,-0.77
Landon Collins,2552454,DB,NYG,@MIN,,,,,,,,,,,,,,,,,,1.75,87,0.00,-1.75
Bryan Cook,2567787,DB,KC,SEA,,,,,,,,,,,,,,,,,,2.77,88,0.00,-2.77
Chris Cooper,2561429,DB,FA,Bye,,,,,,,,,,,,,,,,,,,89,0.00,
Tyler Coyle,2566806,DB,DAL,PHI,,,,,,,,,,,,,,,,,,0.00,90,0.00,0.0
Xavier Crawford,2562515,DB,SEA,@KC,,,,,,,,,,,,,,,,,,0.00,91,0.00,0.0
Nick Cross,2567700,DB,IND,LAC,,,,,,,,,,,,,,,,,,0.67,92,0.00,-0.67
Keion Crossen,2561157,DB,MIA,GB,,,,,,,,,,,,,,,,,,3.78,93,0.00,-3.78
Dane Cruikshank,2561033,DB,CHI,BUF,,,,,,,,,,,,,,,,,,0.00,94,0.00,0.0
Kamren Curl,2565270,DB,WAS,@SF,,,,,,,,,,,,,,,,,,10.51,95,0.00,-10.51
Brandin Dandridge,2567790,DB,FA,Bye,,,,,,,,,,,,,,,,,,,96,0.00,
Cameron Dantzler,2564526,DB,MIN,NYG,,,,,,,,,,,,,,,,,,9.03,97,0.00,-9.03
Ronald Darby,2552689,DB,DEN,@LA,,,,,,,,,,,,,,,,,,0.00,98,0.00,0.0
Ashtyn Davis,2564793,DB,NYJ,JAX,,,,,,,,,,,,,,,,,,0.38,99,0.00,-0.38
Carlton Davis,2561039,DB,TB,@ARI,,,,,,,,,,,,,,,,,,10.37,100,0.00,-10.37
Cody Davis,2541135,DB,NE,CIN,,,,,,,,,,,,,,,,,,0.00,101,0.00,0.0
Jalen Davis,2561316,DB,CIN,@NE,,,,,,,,,,,,,,,,,,0.78,102,0.00,-0.78
Javaris Davis,2564265,DB,FA,Bye,,,,,,,,,,,,,,,,,,,103,0.00,
Michael Davis,2559164,DB,LAC,@IND,,,,,,,,,,,,,,,,,,10.28,104,0.00,-10.28
Shabari Davis,2567733,DB,FA,Bye,,,,,,,,,,,,,,,,,,,105,0.00,
Shawn Davis,2565597,DB,FA,Bye,,,,,,,,,,,,,,,,,,,106,0.00,
Jamel Dean,2562556,DB,TB,@ARI,,,,,,,,,,,,,,,,,,8.34,107,0.00,-8.34
Dee Delaney,2561041,DB,TB,@ARI,,,,,,,,,,,,,,,,,,2.94,108,0.00,-2.94
Grant Delpit,2563773,DB,CLE,NO,,,,,,,,,,,,,,,,,,9.87,109,0.00,-9.87
Ben DeLuca,2566469,DB,FA,Bye,,,,,,,,,,,,,,,,,,,110,0.00,
Darqueze Dennard,2543474,DB,FA,Bye,,,,,,,,,,,,,,,,,,,111,0.00,
Quandre Diggs,2552262,DB,SEA,@KC,,,,,,,,,,,,,,,,,,7.84,112,0.00,-7.84
Trevon Diggs,2563836,DB,DAL,PHI,,,,,,,,,,,,,,,,,,8.96,113,0.00,-8.96
Myles Dorn,2564532,DB,MIN,NYG,,,,,,,,,,,,,,,,,,0.00,114,0.00,0.0
Rasul Douglas,2558168,DB,GB,@MIA,,,,,,,,,,,,,,,,,,10.50,115,0.00,-10.5
Kyle Dugger,2564601,DB,NE,CIN,,,,,,,,,,,,,,,,,,10.66,116,0.00,-10.66
Isaiah Dunn,2565720,DB,SEA,@KC,,,,,,,,,,,,,,,,,,0.00,117,0.00,0.0
Cobie Durant,2567826,DB,LA,DEN,,,,,,,,,,,,,,,,,,3.36,118,0.00,-3.36
Brandin Echols,2565726,DB,NYJ,JAX,,,,,,,,,,,,,,,,,,0.00,119,0.00,0.0
Terrell Edmunds,2560712,DB,PIT,LV,,,,,,,,,,,,,,,,,,8.75,120,0.00,-8.75
Mike Edwards,2562259,DB,TB,@ARI,,,,,,,,,,,,,,,,,,10.52,121,0.00,-10.52
