PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,PlayerWeekProjectedPts,Rank,TotalPoints,ProjectionDiff
Montravius Adams,2557876,DL,PIT,LV,,,,,,,,,,,,,,,,,,2.34,1,0.00,-2.34
Myles Adams,2563620,DL,SEA,@KC,,,,,,,,,,,,,,,,,,2.18,2,0.00,-2.18
McTelvin Agim,2563872,DL,IND,LAC,,,,,,,,,,,,,,,,,,0.00,3,0.00,0.0
Jonathan Allen,2557844,DL,WAS,@SF,,,,,,,,,,,,,,,,,,7.86,4,0.00,-7.86
Zach Allen,2562219,DL,ARI,TB,,,,,,,,,,,,,,,,,,0.00,5,0.00,0.0
Tyson Alualu,496760,DL,PIT,LV,,,,,,,,,,,,,,,,,,2.05,6,0.00,-2.05
Auzoyah Alufohai,2564061,DL,FA,Bye,,,,,,,,,,,,,,,,,,,7,0.00,
Bradlee Anae,2563821,DL,NYJ,JAX,,,,,,,,,,,,,,,,,,0.00,8,0.00,0.0
Henry Anderson,2552272,DL,CAR,DET,,,,,,,,,,,,,,,,,,1.43,9,0.00,-1.43
Eli Ankou,2559132,DL,BUF,@CHI,,,,,,,,,,,,,,,,,,0.00,10,0.00,0.0
Daniel Archibong,2566734,DL,FA,Bye,,,,,,,,,,,,,,,,,,,11,0.00,
Arik Armstead,2552493,DL,SF,WAS,,,,,,,,,,,,,,,,,,4.21,12,0.00,-4.21
Dorance Armstrong,2560959,DL,DAL,PHI,,,,,,,,,,,,,,,,,,2.77,13,0.00,-2.77
Denico Autry,2550646,DL,TEN,HOU,,,,,,,,,,,,,,,,,,5.04,14,0.00,-5.04
David Bada,2565526,DL,WAS,@SF,,,,,,,,,,,,,,,,,,0.00,15,0.00,0.0
Eric Banks,2564325,DL,ARI,TB,,,,,,,,,,,,,,,,,,0.00,16,0.00,0.0
Ben Banogu,2562229,DL,IND,LAC,,,,,,,,,,,,,,,,,,1.27,17,0.00,-1.27
Christian Barmore,2566328,DL,NE,CIN,,,,,,,,,,,,,,,,,,3.45,18,0.00,-3.45
