PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,PlayerWeekProjectedPts,Rank,TotalPoints,ProjectionDiff
Minkah Fitzpatrick,2560725,DB,PIT,TEN,12,2,,,,,1,,,,,,,,,,-1,10.97,1,22.97,12.0
M.J. Stewart,2560884,DB,CLE,LV,8,3,,,,1,,,,,,,,1,,,,8.82,2,22.00,13.18
Brandin Echols,2565726,DB,NYJ,@MIA,2,2,,,1,,,1,,,,,,3,,20,,10.05,3,20.67,10.62
Charvarius Ward,2561417,DB,KC,@LAC,7,3,,,,,,,,,,,,2,,,,8.96,4,19.30,10.34
Amani Oruwariye,2562390,DB,DET,ARI,4,1,,,1,,,,,,,,,2,,50,,,5,17.77,
Jeremy Reaves,2561394,DB,WAS,@PHI,9,3,,,,,,,,,,,,,,,,2.68,6,17.70,15.02
Terrell Edmunds,2560712,DB,PIT,TEN,7,3,,2,,,,,,,,,,,,,,9.08,7,17.30,8.22
Chauncey Gardner-Johnson,2562588,DB,NO,@TB,6,1,,,1,,,,,,,,,1,,1,,4.89,8,17.03,12.14
Landon Collins,2552454,DB,WAS,@PHI,4,3,,,1,,1,,,,,,,1,,,23,,9,16.97,
Jeremy Chinn,2563632,DB,CAR,@BUF,5,2,,,1,,,,,,,,,1,,,,10.95,10,16.10,5.15
Quandre Diggs,2552262,DB,SEA,@LA,4,3,,,1,,,,,,,,,1,,25,,,11,16.03,
Jourdan Lewis,2557920,DB,DAL,@NYG,1,,,,1,,,,,,,,,4,,18,,5.92,12,15.80,9.88
Kenny Moore II,2558976,DB,IND,NE,5,1,,1,,,,,,,,,,2,,,,11.22,13,15.80,4.58
Ashtyn Davis,2564793,DB,NYJ,@MIA,3,5,,,1,,,,,,,,,1,,18,,9.57,14,15.70,6.13
Johnathan Abram,2562616,DB,LV,@CLE,6,3,,2,,,,,,,,,,,,,,,15,15.60,
Rasul Douglas,2558168,DB,GB,@BAL,9,,,,,,,,,,,,,,,,,7.08,16,15.30,8.22
Malik Hooker,2558060,DB,DAL,@NYG,5,1,,,1,,,,,,,,,1,,,,3.45,17,15.30,11.85
Devin McCourty,494287,DB,NE,@IND,5,1,,,1,,,,,,,,,1,,,,7.98,18,15.30,7.32
Adrian Amos,2552385,DB,GB,@BAL,7,1,,,,,,,,,,,,1,,,,9.85,19,15.20,5.35
