PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,PlayerWeekProjectedPts,Rank,TotalPoints,ProjectionDiff
D.J. Wonnum,2564583,DL,MIN,@CHI,7,1,3,2,,1,,,,,,,,,4,,,5.37,1,27.20,21.83
Charles Harris,2558001,DL,DET,ARI,7,5,1.5,3,,,,,,,,,,,2,,,6.55,2,24.40,17.85
Cameron Jordan,2495184,DL,NO,@TB,5,,2,2,,1,,,,,,,,,3,,,5.95,3,20.50,14.55
Carlos Dunlap,496780,DL,SEA,@LA,4,,3,3,,,,,,,,,,,3,,,2.46,4,18.80,16.34
Christian Wilkins,2562782,DL,MIA,NYJ,2,5,,1,,,,,,,,,,1,,,,5.44,5,18.00,12.56
Yetur Gross-Matos,2563641,DL,CAR,@BUF,2,3,2.5,1,,1,,,,,,,,,3,,,2.18,6,17.30,15.12
Akiem Hicks,2533433,DL,CHI,MIN,4,1,2,2,,,,,,,,,,,3,,,4.40,7,16.10,11.7
Demarcus Lawrence,2543490,DL,DAL,@NYG,4,1,,1,,1,,,,,,,,1,2,,,6.62,8,16.10,9.48
Fletcher Cox,2533051,DL,PHI,WAS,2,1,2,1,,1,,,,,,,,,4,,,4.22,9,15.20,10.98
Jonathan Allen,2557844,DL,WAS,@PHI,5,2,1,1,,,,,,,,,,,1,,,5.23,10,14.10,8.87
Efe Obada,2553310,DL,BUF,CAR,3,,2,2,,,,,,,,,,,2,,,2.85,11,13.10,10.25
Joey Bosa,2555249,DL,LAC,KC,3,2,1,,,1,,,,,,,,,1,,,4.91,12,12.70,7.79
Zach Sieler,2561129,DL,MIA,NYJ,2,1,1,,,1,,,,,,,,1,,,,3.04,13,12.20,9.16
David Onyemata,2556274,DL,NO,@TB,2,4,1,1,,,,,,,,,,,3,,,4.06,14,11.60,7.54
Chris Wormley,2557862,DL,PIT,TEN,4,1,1,1,,,,,,,,,,,1,,,5.84,15,11.60,5.76
Malcom Brown,2552483,DL,JAX,HOU,2,2,1,1,,,,,,,,,,1,1,,,3.91,16,11.50,7.59
Emmanuel Ogbah,2555278,DL,MIA,NYJ,2,,1,1,,,1,,,,,,,1,2,,,4.61,17,11.40,6.79
Aaron Donald,2543485,DL,LA,SEA,2,3,1,2,,,,,,,,,,,1,,,7.49,18,11.30,3.81
Sheldon Richardson,2540142,DL,MIN,@CHI,2,1,,1,,1,1,,,,,,,,2,,,5.54,19,11.20,5.66
William Gholston,2540176,DL,TB,NO,5,1,,1,,,,,,,,,,,,,,2.49,20,10.80,8.31
Marcus Davenport,2561037,DL,NO,@TB,3,,1,2,,,,,,,,,,,1,,,4.63,21,10.60,5.97
DeForest Buckner,2555275,DL,IND,NE,3,1,1,1,,,,,,,,,,,2,,,5.63,22,10.40,4.77
Chris Smith,2543692,DL,HOU,@JAX,2,3,1,1,,,,,,,,,,,2,,,1.62,23,10.30,8.68
Larry Ogunjobi,2557836,DL,CIN,@DEN,1,3,1.5,1,,,,,,,,,,,3,,,,24,10.10,
Khalid Kareem,2563734,DL,CIN,@DEN,2,,,1,,1,1,,,,,,,,1,,4,1.89,25,10.03,8.14
Jonathon Cooper,2566028,DL,DEN,CIN,4,2,0.5,,,,,,,,,,,,1,,,6.42,26,9.90,3.48
Rasheem Green,2560998,DL,SEA,@LA,2,3,1,1,,,,,,,,,,,1,,,4.97,27,9.80,4.83
Derek Rivers,2558040,DL,HOU,@JAX,2,1,1,2,,,,,,,,,,,1,,,2.04,28,9.70,7.66
Sheldon Day,2555241,DL,CLE,LV,4,2,0.5,,,,,,,,,,,,,,,2.50,29,9.40,6.9
Montez Sweat,2562749,DL,WAS,@PHI,1,2,1,,,1,,,,,,,,,1,,,4.99,30,9.30,4.31
DaVon Hamilton,2564190,DL,JAX,HOU,3,,,1,,,,,,,,,,1,,,,2.87,31,9.10,6.23
D.J. Reader,2555388,DL,CIN,@DEN,4,1,,1,,,,,,,,,,,,,,4.25,32,9.10,4.85
Leonard Williams,2552486,DL,NYG,DAL,3,,,,,1,,,,,,,,,1,,,5.93,33,9.10,3.17
Arik Armstead,2552493,DL,SF,ATL,5,,,,,,,,,,,,,,1,,,5.33,34,9.00,3.67
Grady Jarrett,2552327,DL,ATL,@SF,4,2,,,,,,,,,,,,,1,,,5.13,35,8.90,3.77
Justin Madubuike,2563563,DL,BAL,GB,2,1,1,1,,,,,,,,,,,1,,,5.34,36,8.20,2.86
Cameron Heyward,2508109,DL,PIT,TEN,2,4,0.5,,,,,,,,,,,,1,,,7.63,37,8.10,0.47
Justin Houston,2495493,DL,BAL,GB,2,2,0.5,1,,,,,,,,,,,1,,,4.35,38,8.00,3.65
Nick Bosa,2562629,DL,SF,ATL,1,,1,,,1,,,,,,,,,1,,,7.16,39,7.70,0.54
Davon Godchaux,2558012,DL,NE,@IND,4,1,,,,,,,,,,,,,,,,5.41,40,7.60,2.19
DaQuan Jones,2543504,DL,CAR,@BUF,4,1,,,,,,,,,,,,,,,,3.07,41,7.60,4.53
Shelby Harris,2549926,DL,DEN,CIN,2,,1,1,,,,,,,,,,,1,,,4.69,42,7.40,2.71
Matthew Ioannidis,2555240,DL,WAS,@PHI,3,1,,1,,,,,,,,,,,,,,2.99,43,7.40,4.41
Star Lotulelei,2539329,DL,BUF,CAR,2,,1,1,,,,,,,,,,,1,,,2.07,44,7.40,5.33
Deatrich Wise,2558000,DL,NE,@IND,2,,1,1,,,,,,,,,,,1,,,4.33,45,7.40,3.07
Jerry Hughes,496796,DL,BUF,CAR,1,2,,1,,,,,,,,,,1,,,,2.27,46,7.30,5.03
Mario Addison,2530474,DL,BUF,CAR,2,1,,2,,,,,,,,,,,,,,3.06,47,7.20,4.14
Ed Oliver,2562322,DL,BUF,CAR,2,,,,,1,,,,,,,,,,,,4.20,48,6.90,2.7
Maxx Crosby,2562439,DL,LV,@CLE,4,,,,,,,,,,,,,,,,,6.26,49,6.80,0.54
Leki Fotu,2564910,DL,ARI,@DET,1,2,,,,1,,,,,,,,,,,,2.15,50,6.80,4.65
Trey Hendrickson,2557943,DL,CIN,@DEN,1,2,0.5,1,,,,,,,,,,,2,,,4.27,51,6.80,2.53
Isaiahh Loudermilk,2566457,DL,PIT,TEN,4,,,,,,,,,,,,,,,,,2.23,52,6.80,4.57
Sheldon Rankins,2555242,DL,NYJ,@MIA,1,2,1,,,,1,,,,,,,,1,,,3.34,53,6.80,3.46
Harrison Phillips,2560840,DL,BUF,CAR,2,1,,,,,,,,,,,,1,,,,5.22,54,6.70,1.48
Myles Garrett,2557965,DL,CLE,LV,3,,,1,,,,,,,,,,,,,,6.19,55,6.60,0.41
Tarron Jackson,2566400,DL,PHI,WAS,3,,,1,,,,,,,,,,,,,,1.57,56,6.60,5.03
Justin Jones,2560769,DL,LAC,KC,3,,,1,,,,,,,,,,,,,,4.35,57,6.60,2.25
Brian Burns,2562242,DL,CAR,@BUF,1,1,1,1,,,,,,,,,,,1,,,7.42,58,6.50,-0.92
Jessie Lemonier,2565057,DL,DET,ARI,2,2,0.5,,,,,,,,,,,,1,,,1.42,59,6.50,5.08
Joe Jackson,2562432,DL,CLE,LV,1,2,0.5,1,,,,,,,,,,,1,,,1.34,60,6.30,4.96
Bravvion Roy,2563677,DL,CAR,@BUF,2,3,,,,,,,,,,,,,1,,,4.25,61,6.30,2.05
Arden Key,2560779,DL,SF,ATL,1,,1,1,,,,,,,,,,,2,,,2.64,62,6.20,3.56
Zach Allen,2562219,DL,ARI,@DET,2,2,,,,,,,,,,,,,2,,,6.57,63,6.00,-0.57
Carlos Watkins,2557877,DL,DAL,@NYG,2,2,,,,,1,,,,,,,,,,,3.33,64,6.00,2.67
Boogie Basham,2565863,DL,BUF,CAR,3,1,,,,,,,,,,,,,,,,0.00,65,5.90,5.9
Lawrence Guy,2495481,DL,NE,@IND,3,1,,,,,,,,,,,,,,,,4.90,66,5.90,1.0
Daron Payne,2560834,DL,WAS,@PHI,3,1,,,,,,,,,,,,,,,,6.11,67,5.90,-0.21
B.J. Hill,2560740,DL,CIN,@DEN,2,3,,,,,,,,,,,,,,,,5.64,68,5.80,0.16
Mike Pennel,2550242,DL,ATL,@SF,2,3,,,,,,,,,,,,,,,,1.89,69,5.80,3.91
Denico Autry,2550646,DL,TEN,@PIT,1,,1,1,,,,,,,,,,,1,,,4.64,70,5.70,1.06
Poona Ford,2561195,DL,SEA,@LA,2,1,,1,,,,,,,,,,,,,,4.11,71,5.70,1.59
Jordan Phillips,2552492,DL,ARI,@DET,1,,1,1,,,,,,,,,,,1,,,4.75,72,5.70,0.95
Neville Gallimore,2563842,DL,DAL,@NYG,1,3,0.5,,,,,,,,,,,,1,,,3.77,73,5.60,1.83
Quincy Roche,2566466,DL,NYG,DAL,1,3,0.5,,,,,,,,,,,,1,,,3.37,74,5.60,2.23
Bilal Nichols,2560821,DL,CHI,MIN,1,4,,,,,,,,,,,,,1,,,4.71,75,5.40,0.69
Michael Pierce,2556650,DL,MIN,@CHI,1,2,,1,,,,,,,,,,,1,,,3.34,76,5.30,1.96
Porter Gustin,2562276,DL,CLE,LV,2,1,,,,,1,,,,,,,,,,,2.00,77,5.20,3.2
Jerry Tillery,2562763,DL,LAC,KC,2,1,,,,,,,,,,,,,2,,,4.82,78,5.20,0.38
Tershawn Wharton,2564310,DL,KC,@LAC,,2,,,,1,,,,,,,,,,,,2.50,79,5.10,2.6
Rashard Lawrence,2564922,DL,ARI,@DET,2,2,,,,,,,,,,,,,,,,2.18,80,5.00,2.82
Jordan Elliott,2563779,DL,CLE,LV,1,4,,,,,,,,,,,,,,,,2.63,81,4.90,2.27
Dawuane Smoot,2557839,DL,JAX,HOU,1,4,,,,,,,,,,,,,,,,4.61,82,4.90,0.29
Casey Toohill,2564868,DL,WAS,@PHI,1,4,,,,,,,,,,,,,,,,2.13,83,4.90,2.77
Adetokunbo Ogundeji,2565827,DL,ATL,@SF,1,2,,1,,,,,,,,,,,,,,3.95,84,4.80,0.85
Derek Barnett,2557984,DL,PHI,WAS,2,1,,,,,,,,,,,,,1,,,4.27,85,4.70,0.43
Clelin Ferrell,2562263,DL,LV,@CLE,2,1,,,,,,,,,,,,,1,,,1.98,86,4.70,2.72
Greg Rousseau,2565875,DL,BUF,CAR,1,,,,,,,,,,,,,1,1,,,4.51,87,4.70,0.19
Jalyn Holmes,2560744,DL,NO,@TB,2,1,,,,,,,,,,,,,,,,2.59,88,4.20,1.61
Dean Lowry,2555274,DL,GB,@BAL,1,,,,,,,,,,,,,1,,,,4.58,89,4.20,-0.38
James Lynch,2564565,DL,MIN,@CHI,2,1,,,,,,,,,,,,,,,,2.44,90,4.20,1.76
Jarran Reed,2555238,DL,KC,@LAC,2,1,,,,,,,,,,,,,,,,4.72,91,4.20,-0.52
Danny Shelton,2552325,DL,NYG,DAL,2,1,,,,,,,,,,,,,,,,2.68,92,4.20,1.52
Jeffery Simmons,2562733,DL,TEN,@PIT,1,,,,,,,,,,,,,1,,,,6.71,93,4.20,-2.51
Darrell Taylor,2565198,DL,SEA,@LA,2,1,,,,,,,,,,,,,,,,4.53,94,4.20,-0.33
Johnathan Hankins,2540147,DL,LV,@CLE,1,3,,,,,,,,,,,,,,,,4.54,95,4.10,-0.44
Tyler Lancaster,2561227,DL,GB,@BAL,1,3,,,,,,,,,,,,,,,,3.29,96,4.10,0.81
Shy Tuttle,2563242,DL,NO,@TB,,2,,,,,,,,,,,,1,,,,4.00,97,4.10,0.1
Dorance Armstrong,2560959,DL,DAL,@NYG,1,1,0.5,,,,,,,,,,,,1,,,3.32,98,4.00,0.68
Quinton Jefferson,2555358,DL,LV,@CLE,1,1,,1,,,,,,,,,,,,,,4.53,99,4.00,-0.53
Milton Williams,2566418,DL,PHI,WAS,1,1,,1,,,,,,,,,,,,,,2.21,100,4.00,1.79
Al Woods,496881,DL,SEA,@LA,2,,,,,,,,,,,,,,1,,,3.67,101,3.90,0.23
Javon Hargrave,2555239,DL,PHI,WAS,1,2,,,,,,,,,,,,,1,,,5.44,102,3.80,-1.64
Anthony Rush,2563200,DL,ATL,@SF,1,2,,,,,,,,,,,,,1,,,2.09,103,3.80,1.71
Greg Gaines,2562391,DL,LA,SEA,1,1,,,,,,,,,,,,,2,,,6.97,104,3.50,-3.47
Austin Johnson,2556368,DL,NYG,DAL,1,1,,,,,1,,,,,,,,,,,5.30,105,3.50,-1.8
K'Lavon Chaisson,2564166,DL,JAX,HOU,2,,,,,,,,,,,,,,,,,3.43,106,3.40,-0.03
Frank Clark,2552629,DL,KC,@LAC,2,,,,,,,,,,,,,,,,,3.67,107,3.40,-0.27
Adam Gotsis,2555502,DL,JAX,HOU,2,,,,,,,,,,,,,,,,,2.71,108,3.40,0.69
Patrick Jones II,2566307,DL,MIN,@CHI,2,,,,,,,,,,,,,,,,,1.50,109,3.40,1.9
Broderick Washington,2563593,DL,BAL,GB,2,,,,,,,,,,,,,,,,,2.30,110,3.40,1.1
Angelo Blackson,2552670,DL,CHI,MIN,1,2,,,,,,,,,,,,,,,,4.04,111,3.30,-0.74
Michael Brockers,2533050,DL,DET,ARI,1,2,,,,,,,,,,,,,,,,4.04,112,3.30,-0.74
Morgan Fox,2556529,DL,CAR,@BUF,1,2,,,,,,,,,,,,,,,,3.48,113,3.30,-0.18
Marquis Haynes,2561009,DL,CAR,@BUF,1,2,,,,,,,,,,,,,,,,1.97,114,3.30,1.33
Melvin Ingram,2532870,DL,KC,@LAC,1,2,,,,,,,,,,,,,,,,3.43,115,3.30,-0.13
D.J. Jones,2558265,DL,SF,ATL,1,2,,,,,,,,,,,,,,,,5.25,116,3.30,-1.95
Linval Joseph,496802,DL,LAC,KC,1,2,,,,,,,,,,,,,,,,1.75,117,3.30,1.55
Steven Means,2541310,DL,ATL,@SF,1,2,,,,,,,,,,,,,,,,4.60,118,3.30,-1.3
Alex Okafor,2539319,DL,KC,@LAC,,1,,,,,,,,,,,,1,,,,2.58,119,3.30,0.72
Vita Vea,2560909,DL,TB,NO,1,2,,,,,,,,,,,,,,,,4.04,120,3.30,-0.74
Christian Barmore,2566328,DL,NE,@IND,,4,,,,,,,,,,,,,,,,2.72,121,3.20,0.48
Malik Jackson,2532873,DL,CLE,LV,1,,,1,,,,,,,,,,,,,,3.33,122,3.20,-0.13
Jaleel Johnson,2557845,DL,HOU,@JAX,1,,,1,,,,,,,,,,,,,,2.23,123,3.20,0.97
Dalvin Tomlinson,2557846,DL,MIN,@CHI,,,,,,,,,,,,,1,,,,,3.43,124,3.00,-0.43
Dexter Lawrence,2562301,DL,NYG,DAL,,3,,,,,,,,,,,,,1,,,5.84,125,2.90,-2.94
Vernon Butler,2555243,DL,BUF,CAR,1,1,,,,,,,,,,,,,,,,2.61,126,2.50,-0.11
Tyeler Davison,2552329,DL,ATL,@SF,1,1,,,,,,,,,,,,,,,,3.06,127,2.50,-0.56
Carl Granderson,2562273,DL,NO,@TB,1,1,,,,,,,,,,,,,,,,3.41,128,2.50,-0.91
Kingsley Keke,2562300,DL,GB,@BAL,,,,,,,,,,,,,,1,,,,4.10,129,2.50,-1.6
Isaac Rochell,2557860,DL,IND,NE,1,1,,,,,,,,,,,,,,,,1.80,130,2.50,0.7
Elerson G. Smith,2566373,DL,NYG,DAL,1,1,,,,,,,,,,,,,,,,,131,2.50,
Grover Stewart,2558766,DL,IND,NE,1,1,,,,,,,,,,,,,,,,4.29,132,2.50,-1.79
Kevin Strong,2563197,DL,TEN,@PIT,1,1,,,,,,,,,,,,,,,,3.81,133,2.50,-1.31
Ndamukong Suh,496861,DL,TB,NO,1,1,,,,,,,,,,,,,,,,3.22,134,2.50,-0.72
