PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,PlayerWeekProjectedPts,Rank,TotalPoints,ProjectionDiff
Travis Kelce,2540258,TE,KC,@LAC,,,,,,10,191,2,,,,,11.24,1,36.10,24.86
Mark Andrews,2560957,TE,BAL,GB,,,,,,10,136,2,,,,,8.70,2,30.60,21.9
Hunter Henry,2555341,TE,NE,@IND,,,,,,6,77,2,,,,,4.12,3,22.70,18.58
Dallas Goedert,2560995,TE,PHI,WAS,,,,,,7,135,,,,,,9.56,4,17.00,7.44
Dalton Schultz,2560866,TE,DAL,@NYG,,,,,,8,67,1,,,,,7.21,5,16.70,9.49
George Kittle,2558266,TE,SF,ATL,,,,,,6,93,,,,,,13.66,6,12.30,-1.36
Zach Ertz,2540158,TE,ARI,@DET,,,,,,6,74,,,,,,9.19,7,10.40,1.21
Cole Kmet,2563704,TE,CHI,MIN,,,,,,6,71,,,,,,6.71,8,10.10,3.39
Foster Moreau,2562317,TE,LV,@CLE,,,,,,7,65,,,,,,4.61,9,10.00,5.39
Kyle Pitts,2565830,TE,ATL,@SF,,,,,,4,77,,,,,,8.38,10,9.70,1.32
Jesper Horsted,2563270,TE,CHI,MIN,,,,,,1,19,1,,,,,,11,9.20,
Noah Fant,2562383,TE,DEN,CIN,,,,,,5,57,,,,,,8.25,12,8.20,-0.05
Harrison Bryant,2563767,TE,CLE,LV,,,,,,2,11,1,,,,,4.03,13,8.10,4.07
Gerald Everett,2557889,TE,SEA,@LA,,,,,,4,60,,,,,,6.42,14,8.00,1.58
James O'Shaughnessy,2553318,TE,JAX,HOU,,,,,,4,60,,,,,,5.75,15,8.00,2.25
Albert Okwuegbunam,2563911,TE,DEN,CIN,,,,,,3,58,,,,,,5.68,16,7.30,1.62
Mike Gesicki,2560994,TE,MIA,NYJ,,,,,,5,43,,,,,,8.10,17,6.80,-1.3
Ricky Seals-Jones,2559248,TE,WAS,@PHI,,,,,,4,29,,,,,,,18,5.90,
Dawson Knox,2562681,TE,BUF,CAR,,,,,,4,38,,,,,,8.72,19,5.80,-2.92
Pat Freiermuth,2566442,TE,PIT,TEN,,,,,,4,37,,,,,,7.52,20,5.70,-1.82
Marcedes Lewis,2495888,TE,GB,@BAL,,,,,,3,40,,,,,,3.00,21,5.50,2.5
Evan Engram,2557858,TE,NYG,DAL,,,,,,4,33,,,,,,5.71,22,5.30,-0.41
Jordan Akins,2560951,TE,HOU,@JAX,,,,,,2,24,,,,,,2.13,23,5.10,2.97
Ryan Griffin,2541316,TE,NYJ,@MIA,,,,,,2,39,,,,,,4.86,24,4.90,0.04
Jared Cook,71265,TE,LAC,KC,,,,,,3,32,,,,,,6.27,25,4.70,-1.57
Tyler Kroft,2552586,TE,NYJ,@MIA,,,,,,2,35,,,,,,0.00,26,4.50,4.5
David Njoku,2557986,TE,CLE,LV,,,,,,3,29,,,,,,7.15,27,4.40,-2.75
Rob Gronkowski,497240,TE,TB,NO,,,,,,2,29,,,,,,10.62,28,3.90,-6.72
John Bates,2566580,TE,WAS,@PHI,,,,,,1,29,,,,,,3.86,29,3.40,-0.46
Charlie Woerner,2565129,TE,SF,ATL,,,,,,,,,,,,,0.84,30,3.40,2.56
C.J. Uzomah,2552559,TE,CIN,@DEN,,,,,,3,18,,,,,,5.31,31,3.30,-2.01
Cameron Brate,2550656,TE,TB,NO,,,,,,2,22,,,,,,3.32,32,3.20,-0.12
Josiah Deguara,2563980,TE,GB,@BAL,,,,,,3,16,,,,,,3.85,33,3.10,-0.75
Jeremy Sprinkle,2557886,TE,DAL,@NYG,,,,,,2,21,,,,,,0.00,34,3.10,3.1
Tyler Davis,2564178,TE,GB,@BAL,,,,,,1,22,,,,,,0.37,35,2.70,2.33
Trevon Wesco,2562777,TE,NYJ,@MIA,,,,,,1,19,,,,,,,36,2.40,
Zach Gentry,2562654,TE,PIT,TEN,,,,,,1,17,,,,,,1.45,37,2.20,0.75
Jonnu Smith,2558207,TE,NE,@IND,,,,2,,1,3,,,,,,6.16,38,2.00,-4.16
Jimmy Graham,497236,TE,CHI,MIN,,,,,,1,13,,,,,,4.03,39,1.80,-2.23
Stephen Anderson,2556463,TE,LAC,KC,,,,,,1,12,,,,,,1.29,40,1.70,0.41
Andrew Beck,2562626,TE,DEN,CIN,,,,,,,,,,,,,,41,1.70,
Demetrius Harris,2541187,TE,ARI,@DET,,,,,,,,,,,,,0.25,42,1.70,1.45
Luke Stocker,2495234,TE,MIN,@CHI,,,,,,,,,,,,,0.62,43,1.70,1.08
Hayden Hurst,2560747,TE,ATL,@SF,,,,,,2,6,,,,,,2.98,44,1.60,-1.38
Chris Manhertz,2552622,TE,JAX,HOU,,,,,,1,11,,,,,,0.46,45,1.60,1.14
Pharaoh Brown,2559018,TE,HOU,@JAX,,,,,,2,5,,,,,,2.93,46,1.50,-1.43
Brycen Hopkins,2564349,TE,LA,SEA,,,,,,1,9,,,,,,0.67,47,1.40,0.73
Kyle Rudolph,2495438,TE,NYG,DAL,,,,,,1,9,,,,,,3.27,48,1.40,-1.87
Tommy Tremble,2565914,TE,CAR,@BUF,,,,,,1,8,,,,,,2.82,49,1.30,-1.52
Tyler Conklin,2561027,TE,MIN,@CHI,,,,,,1,7,,,,,,6.77,50,1.20,-5.57
Jack Stoll,2567061,TE,PHI,WAS,,,,,,1,7,,,,,,0.69,51,1.20,0.51
Geoff Swaim,2553454,TE,TEN,@PIT,,,,,,1,5,,,,,,4.13,52,1.00,-3.13
Ian Thomas,2560894,TE,CAR,@BUF,,,,,,1,5,,,,,,1.49,53,1.00,-0.49
Anthony Firkser,2558942,TE,TEN,@PIT,,,,,,2,19,,,,,1,2.97,54,0.90,-2.07
Tre' McKitty,2566490,TE,LAC,KC,,,,,,1,4,,,,,,0.63,55,0.90,0.27
Durham Smythe,2560880,TE,MIA,NYJ,,,,,,1,4,,,,,,3.23,56,0.90,-2.33
Adam Trautman,2564703,TE,NO,@TB,,,,,,1,4,,,,,,4.51,57,0.90,-3.61
Will Dissly,2561046,TE,SEA,@LA,,,,,,1,3,,,,,,3.28,58,0.80,-2.48
Jacob Hollister,2558956,TE,JAX,HOU,,,,,,,,,,,,,1.88,59,0.80,-1.08
Mitchell Wilcox,2563749,TE,CIN,@DEN,,,,,,,,,,,,,0.31,60,0.80,0.49
Drew Sample,2562720,TE,CIN,@DEN,,,,,,1,2,,,,,,1.29,61,0.70,-0.59
MyCole Pruitt,2552401,TE,TEN,@PIT,,,,,,1,1,,,,,,,62,0.60,
Jack Doyle,2540232,TE,IND,NE,,,,,,1,,,,,,,4.76,63,0.50,-4.26
Daniel Helm,2562284,TE,LV,@CLE,,,,,,1,-1,,,,,,0.32,64,0.40,0.08
Blake Bell,2552478,TE,KC,@LAC,,,,3,,,,,,,,,0.51,65,0.30,-0.21
Mo Alie-Cox,2558832,TE,IND,NE,,,,,,,,,,,,,2.59,66,0.00,-2.59
Dan Arnold,2559385,TE,JAX,HOU,,,,,,,,,,,,,,67,0.00,
Devin Asiasi,2564586,TE,NE,@IND,,,,,,,,,,,,,0.00,68,0.00,0.0
Antony Auclair,2559044,TE,HOU,@JAX,,,,,,,,,,,,,0.29,69,0.00,-0.29
Marcus Baugh,2560971,TE,FA,Bye,,,,,,,,,,,,,,70,0.00,
Evan Baylis,2559299,TE,FA,Bye,,,,,,,,,,,,,,71,0.00,
Nate Becker,2563191,TE,FA,Bye,,,,,,,,,,,,,,72,0.00,
Ryan Becker,2564886,TE,FA,Bye,,,,,,,,,,,,,,73,0.00,
