PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,PlayerWeekProjectedPts,Rank,TotalPoints,ProjectionDiff
Duke Johnson,2552461,RB,MIA,NYJ,,,,107,2,1,20,,,,,,5.89,1,25.20,19.31
Jonathan Taylor,2564148,RB,IND,NE,,,,170,1,,,,,,,,17.08,2,23.00,5.92
Jeff Wilson,2560938,RB,SF,ATL,,,,110,1,2,9,,,,,,11.31,3,19.90,8.59
James Robinson,2564223,RB,JAX,HOU,,,,75,1,3,13,,,,,,,4,16.30,
Austin Ekeler,2559169,RB,LAC,KC,,,,59,1,4,23,,,,,,15.48,5,16.20,0.72
Devin Singletary,2562734,RB,BUF,CAR,,,,86,1,1,10,,,,,,10.19,6,16.10,5.91
Nick Chubb,2561021,RB,CLE,LV,,,,91,1,1,2,,,,,,16.73,7,15.80,-0.93
Miles Sanders,2562722,RB,PHI,WAS,,,,131,,2,15,,,,,,10.30,8,15.60,5.3
Antonio Gibson,2565276,RB,WAS,@PHI,,,,26,1,6,39,,,,,,14.88,9,15.50,0.62
Ezekiel Elliott,2555224,RB,DAL,@NYG,,,,52,1,3,20,,,,,,11.76,10,14.70,2.94
D'Onta Foreman,2557994,RB,TEN,@PIT,,,,108,,2,27,,,,,,13.68,11,14.50,0.82
Aaron Jones,2558116,RB,GB,@BAL,,,,58,,2,12,1,,,,,10.48,12,14.00,3.52
Ameer Abdullah,2552374,RB,CAR,@BUF,,,,7,,4,48,1,,,,,5.77,13,13.50,7.73
DeeJay Dallas,2565144,RB,SEA,@LA,,,,41,1,3,11,,,,,,3.34,14,12.70,9.36
Sony Michel,2560809,RB,LA,SEA,,,,92,,2,23,,,,,,6.26,15,12.50,6.24
Craig Reynolds,2562834,RB,DET,ARI,,,,112,,1,5,,,,,,13.64,16,12.20,-1.44
Justin Jackson,2560756,RB,LAC,KC,,,,86,,1,13,,,,,,3.36,17,12.10,8.74
Devontae Booker,2555223,RB,NYG,DAL,,,,74,,2,8,,,,,,7.15,18,10.90,3.75
Josh Jacobs,2562377,RB,LV,@CLE,,,,52,,3,42,,,,,,14.80,19,10.90,-3.9
Jason Cabinda,2560986,RB,DET,ARI,,,,,,1,6,1,,,,,0.57,20,10.50,9.93
Leonard Fournette,2557973,RB,TB,NO,,,,34,,7,33,,,,,,,21,10.20,
Dalvin Cook,2557991,RB,MIN,@CHI,,,,89,,2,2,,,,,,17.50,22,10.10,-7.4
Javonte Williams,2566049,RB,DEN,CIN,,,,72,,4,9,,,,,,10.81,23,10.10,-0.71
A.J. Dillon,2563986,RB,GB,@BAL,,,,22,1,1,13,,,,,,9.26,24,10.00,0.74
Michael Burton,2552636,RB,KC,@LAC,,,,7,1,2,20,,,,,,0.42,25,9.70,9.28
James Conner,2557978,RB,ARI,@DET,,,,39,,2,31,,,,,,14.56,26,9.70,-4.86
Tony Pollard,2562699,RB,DAL,@NYG,,,,74,,3,13,,,,,1,9.02,27,9.20,0.18
David Montgomery,2562502,RB,CHI,MIN,,,,60,,5,23,,,,,1,13.12,28,8.80,-4.32
Dontrell Hilliard,2561461,RB,TEN,@PIT,,,,49,,4,10,,,,,,4.50,29,8.70,4.2
Ronald Jones,2560770,RB,TB,NO,,,,63,,2,8,,,,,,4.85,30,8.10,3.25
Clyde Edwards-Helaire,2564271,RB,KC,@LAC,,,,32,,2,18,,,,1,,11.15,31,8.00,-3.15
Jordan Howard,2555418,RB,PHI,WAS,,,,69,,,,,,,,,4.11,32,7.90,3.79
Kyle Juszczyk,2540230,RB,SF,ATL,,,,6,1,1,6,,,,,,2.98,33,7.70,4.72
Brandon Bolden,2532797,RB,NE,@IND,,,,3,,3,41,,,,,,4.18,34,7.60,3.42
Saquon Barkley,2560968,RB,NYG,DAL,,,,50,,4,24,,,,,1,13.27,35,7.40,-5.87
Nyheim Hines,2560742,RB,IND,NE,,,,,,1,8,1,,,,,5.81,36,7.30,1.49
Samaje Perine,2558138,RB,CIN,@DEN,,,,30,,2,13,,,,,,4.00,37,7.00,3.0
Melvin Gordon,2552469,RB,DEN,CIN,,,,53,,1,8,,,,,,11.75,38,6.60,-5.15
Jeremy McNichols,2557977,RB,TEN,@PIT,,,,26,,3,25,,,,,,4.92,39,6.60,1.68
Joe Mixon,2557976,RB,CIN,@DEN,,,,58,,1,2,,,,,,12.79,40,6.50,-6.29
Qadree Ollison,2562797,RB,ATL,@SF,,,,3,,1,4,,,,,,3.51,41,6.40,2.89
Jaret Patterson,2567160,RB,WAS,@PHI,,,,20,1,,,,,,,1,3.58,42,6.00,2.42
Chuba Hubbard,2565899,RB,CAR,@BUF,,,,40,,1,1,,,,,,10.18,43,5.60,-4.58
Latavius Murray,2541161,RB,BAL,GB,,,,48,,1,3,,,,,,3.85,44,5.60,1.75
Myles Gaskin,2562270,RB,MIA,NYJ,,,,54,,,,,,,,,11.88,45,5.40,-6.48
Rashaad Penny,2560835,RB,SEA,@LA,,,,39,,2,5,,,,,,10.62,46,5.40,-5.22
