PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,PlayerWeekProjectedPts,ProjectedRank,Rank,TotalPoints,ProjectionDiff
Yasir Abdullah,2569891,LB,JAX,IND,0.37,0.14,0.02,0.02,,,,,,,,,,0.01,0.05,,,0.76,175,1,0.00,-0.76
Mitchell Agude,2571111,LB,FA,Bye,,,,,,,,,,,,,,,,,,,181,2,0.00,
Austin Ajiake,2571766,LB,IND,@JAX,0.57,0.29,,0.36,,,,,,,,,,,0.14,,,1.64,151,3,0.00,-1.64
Azeez Al-Shaair,2562462,LB,HOU,@KC,3.19,2.28,0.17,0.46,0.06,0.06,0.06,,,,,,,0.23,0.46,,,8.47,42,4,0.00,-8.47
Troy Andersen,2567235,LB,ATL,SEA,1.29,1.16,,0.04,,,,,,,,,,,,,,2.69,128,5,0.00,-2.69
Liam Anderson,2570521,LB,CIN,@BUF,,,,,,,,,,,,,,,,,,0.00,182,6,0.00,0.0
Joe Andreessen,2573632,LB,BUF,CIN,0.53,0.35,,0.18,,0.12,0.06,0.06,,,,,,,,,,2.00,137,7,0.00,-2.0
Alex Anzalone,2558163,LB,DET,DAL,4.4,2.3,0.14,0.41,0.07,,0.07,,,,,,,0.41,0.54,,,10.49,17,8,0.00,-10.49
Kam Arnold,2574604,LB,FA,Bye,,,,,,,,,,,,,,,,,,,183,9,0.00,
Brian Asamoah II,2567901,LB,CIN,@BUF,,,,,,,,,,,,,,,,,,0.00,184,10,0.00,0.0
Eugene Asante,2574317,LB,FA,Bye,,,,,,,,,,,,,,,,,,,185,11,0.00,
Joe Bachie,2564661,LB,TEN,@CLE,0.41,0.19,0.01,0.02,0.01,,,,,,,,,0.02,0.02,0.11,,0.88,170,12,0.00,-0.88
Levelle Bailey,2573079,LB,DEN,@LV,,,,,,,,,,,,,,,,,,0.00,186,13,0.00,0.0
Jerome Baker,2560966,LB,CLE,TEN,1.75,1.17,0.06,0.08,,0.04,,,,,,,,0.13,0.13,,,4.10,100,14,0.00,-4.1
Derrick Barnes,2566055,LB,DET,DAL,2.45,2.13,0.13,0.19,,,,,,,,,,0.06,0.32,,,5.81,78,15,0.00,-5.81
Krys Barnes,2563971,LB,CAR,Bye,,,,,,,,,,,,,,,,,,,187,16,0.00,
Zaire Barnes,2570185,LB,NYG,Bye,,,,,,,,,,,,,,,,,,,188,17,0.00,
Amare Barno,2567346,LB,FA,Bye,,,,,,,,,,,,,,,,,,,189,18,0.00,
Michael Barrett,2571880,LB,FA,Bye,,,,,,,,,,,,,,,,,,,190,19,0.00,
Justin Barron,2574067,LB,DAL,@DET,,,,,,,,,,,,,,,,,,0.00,191,20,0.00,0.0
Jared Bartlett,2574432,LB,ARI,LAR,,,,,,,,,,,,,,,,,,0.00,192,21,0.00,0.0
Cody Barton,2562472,LB,TEN,@CLE,3.33,2.97,0.05,0.16,0.05,0.05,0.05,,,,,,,0.21,0.16,1.2,,8.16,45,22,0.00,-8.16
Carlos Basham,2565863,LB,LV,DEN,,,,,,,,,,,,,,,,,,0.00,193,23,0.00,0.0
Jeffrey Bassa,2574239,LB,KC,HOU,0.59,0.29,0.09,,,0.06,0.06,,,,,,,0.06,,,,1.66,150,24,0.00,-1.66
Tyler Batty,2574338,LB,MIN,WAS,0.53,0.35,,,,,,,,,,,,,,,,1.01,167,25,0.00,-1.01
Zack Baun,2564664,LB,PHI,@LAC,4.94,3.06,0.16,0.5,0.06,0.13,0.06,,,,,,,0.19,0.38,,,11.71,5,26,0.00,-11.71
Abraham Beauplan,2571180,LB,FA,Bye,,,,,,,,,,,,,,,,,,,194,27,0.00,
Quinton Bell,2562908,LB,MIA,@NYJ,,,,,,,,,,,,,,,,,,0.00,195,28,0.00,0.0
Nick Bellore,2495262,LB,WAS,@MIN,0.94,0.53,,,,0.06,,,,,,,,,,,,1.94,138,29,0.00,-1.94
Terrel Bernard,2567325,LB,BUF,CIN,4,2.97,0.12,0.36,0.12,,0.06,,,,,,,0.24,0.3,,,9.79,22,30,0.00,-9.79
JD Bertrand,2571799,LB,ATL,SEA,0.87,0.61,0.02,0.02,,,,,,,,,,0.05,,,,1.87,142,31,0.00,-1.87
Tatum Bethune,2572489,LB,SF,Bye,,,,,,,,,,,,,,,,,,,196,32,0.00,
Stone Blanton,2574536,LB,FA,Bye,,,,,,,,,,,,,,,,,,,197,33,0.00,
Chris Board,2561301,LB,NYG,Bye,,,,,,,,,,,,,,,,,,,198,34,0.00,
Nick Bolton,2566175,LB,KC,HOU,4.93,2.33,0.17,0.67,0.07,0.07,0.07,,,,,,,0.33,0.47,0.47,,11.77,4,35,0.00,-11.77
Nik Bonitto,2567517,LB,DEN,@LV,3.19,1.38,0.81,0.88,0.06,0.13,0.06,,,,,,,0.38,1.38,2.06,,10.99,11,36,0.00,-10.99
Swayze Bozeman,2572811,LB,NYG,Bye,,,,,,,,,,,,,,,,,,,199,37,0.00,
Chris Braswell,2572540,LB,TB,NO,0.77,0.41,,,,,,,,,,,,,,,,1.40,156,38,0.00,-1.4
K.J. Britt,2566559,LB,MIA,@NYJ,1.44,0.67,,0.1,,,,,,,,,,0.1,0.1,,,3.01,126,39,0.00,-3.01
Jordyn Brooks,2565135,LB,MIA,@NYJ,5.25,3.44,0.19,0.63,0.06,,0.06,,,,,,,0.31,0.38,0.69,,12.52,3,40,0.00,-12.52
Elliott Brown,2574475,LB,ARI,LAR,,,,,,,,,,,,,,,,,,0.00,200,41,0.00,0.0
J.B. Brown,2574085,LB,FA,Bye,,,,,,,,,,,,,,,,,,,201,42,0.00,
Baron Browning,2566025,LB,ARI,LAR,1.11,0.68,0.28,0.43,0.06,,0.06,,,,,,,0.06,0.62,,,4.01,103,43,0.00,-4.01
Carson Bruener,2574490,LB,PIT,@BAL,0.53,0.41,,,,,,,,,,,,0.06,,,,1.19,163,44,0.00,-1.19
Teddye Buchanan,2573925,LB,BAL,PIT,4.5,1.81,0.07,0.47,,0.07,0.07,,,,,,,0.13,0.13,,,9.39,29,45,0.00,-9.39
John Bullock,2574582,LB,TB,NO,,,,,,,,,,,,,,,,,,0.00,202,46,0.00,0.0
Jordan Burch,2574476,LB,ARI,LAR,0.94,0.71,0.15,0.18,,,,,,,,,,,0.12,,,2.47,131,47,0.00,-2.47
Oren Burks,2560984,LB,CIN,@BUF,3.47,1.5,0.12,0.23,,0.12,,,,,,,,0.35,0.46,,,8.22,44,48,0.00,-8.22
Amari Burney,2570041,LB,FA,Bye,,,,,,,,,,,,,,,,,,,203,49,0.00,
Brian Burns,2562242,LB,NYG,Bye,,,,,,,,,,,,,,,,,,,204,50,0.00,
Devin Bush,2562243,LB,CLE,TEN,4.13,3.32,0.13,0.38,,,,,,,,,,0.13,0.38,,,9.53,27,51,0.00,-9.53
Chance Campbell,2567646,LB,PHI,@LAC,,,,,,,,,,,,,,,,,,0.00,205,52,0.00,0.0
Jack Campbell,2569741,LB,DET,DAL,4.51,3.52,0.17,0.33,0.07,0.07,,,,,,,,0.4,0.4,,,11.40,6,53,0.00,-11.4
Jihaad Campbell,2574455,LB,PHI,@LAC,1.43,1.03,0.05,0.13,,0.07,0.03,,,,,,,0.07,0.1,,,3.56,114,54,0.00,-3.56
Jaylon Carlies,2572114,LB,IND,@JAX,,,,,,,,,,,,,,,,,,0.00,206,55,0.00,0.0
Andre Carter II,2571207,LB,MIA,@NYJ,,,,,,,,,,,,,,,,,,0.00,207,56,0.00,0.0
Barrett Carter,2574025,LB,CIN,@BUF,3.47,1.27,,0.14,,0.05,0.05,,,,,,,0.09,0.05,,,6.65,67,57,0.00,-6.65
Lorenzo Carter,2561015,LB,FA,Bye,,,,,,,,,,,,,,,,,,,208,58,0.00,
Blake Cashman,2562496,LB,MIN,WAS,3.55,2.35,0.27,0.44,0.05,,0.05,,,,,,,0.38,0.55,,,9.39,30,59,0.00,-9.39
K'Lavon Chaisson,2564166,LB,NE,Bye,,,,,,,,,,,,,,,,,,,209,60,0.00,
Chaz Chambliss,2574342,LB,MIN,WAS,0.53,0.35,,,,,,,,,,,,,,,,1.01,168,61,0.00,-1.01
Jake Chaney,2574664,LB,FA,Bye,,,,,,,,,,,,,,,,,,,210,62,0.00,
Leo Chenal,2567784,LB,KC,HOU,2.41,1.29,0.06,0.29,,0.06,,,,,,,,0.12,0.12,,,5.51,82,63,0.00,-5.51
Claudin Cherelus,2570617,LB,CAR,Bye,,,,,,,,,,,,,,,,,,,211,64,0.00,
Cole Christiansen,2565021,LB,KC,HOU,,,,,,,,,,,,,,,,,,0.00,212,65,0.00,0.0
Bradley Chubb,2561020,LB,MIA,@NYJ,2.22,0.86,0.46,0.37,,0.12,0.12,,,,,,,0.06,0.98,,,6.50,68,66,0.00,-6.5
Jimmy Ciarlo,2572684,LB,MIA,@NYJ,,,,,,,,,,,,,,,,,,0.00,213,67,0.00,0.0
Damone Clark,2567493,LB,HOU,@KC,1.77,1.06,0.05,0.1,,,,,,,,,,0.1,0.15,,,3.87,108,68,0.00,-3.87
Jadeveon Clowney,2543456,LB,DAL,@DET,1.62,1.31,0.35,0.62,,0.08,,,,,,,,0.31,0.69,,,6.25,72,69,0.00,-6.25
K.J. Cloyd,2573283,LB,FA,Bye,,,,,,,,,,,,,,,,,,,214,70,0.00,
Jack Cochrane,2568408,LB,KC,HOU,0.59,0.29,,,,,,,,,,,,,,,,1.06,166,71,0.00,-1.06
Seth Coleman,2574557,LB,FA,Bye,,,,,,,,,,,,,,,,,,,215,72,0.00,
Zaven Collins,2566421,LB,ARI,LAR,2.57,1.07,0.21,0.43,,0.07,,,,,,,,0.29,0.43,,,6.75,63,73,0.00,-6.75
Junior Colson,2572465,LB,LAC,PHI,,,,,,,,,,,,,,,,,,0.00,216,74,0.00,0.0
Branson Combs,2574211,LB,JAX,IND,,,,,,,,,,,,,,,,,,0.00,217,75,0.00,0.0
Edgerrin Cooper,2572030,LB,GB,CHI,4.79,2.54,0.32,1.06,0.07,0.14,0.14,0.07,,,,,,0.42,0.7,2.54,,13.58,1,76,0.00,-13.58
Jonathon Cooper,2566028,LB,DEN,@LV,2.24,1.53,0.47,0.53,,0.06,,,,,,,,0.06,1.12,,,6.93,61,77,0.00,-6.93
Zach Cunningham,2558094,LB,DET,DAL,,,,,,,,,,,,,,,,,,0.00,218,78,0.00,0.0
Lavonte David,2532828,LB,TB,NO,4.03,2.49,0.24,0.36,,0.06,0.06,,,,,,,0.3,0.3,,,9.73,25,79,0.00,-9.73
Demario Davis,2533008,LB,NO,@TB,3.27,2.95,0.05,0.21,,,,,,,,,,0.32,0.16,,,7.97,48,80,0.00,-7.97
Jamin Davis,2566595,LB,FA,Bye,,,,,,,,,,,,,,,,,,,219,81,0.00,
Akeem Davis-Gaither,2563728,LB,ARI,LAR,3.96,1.98,0.06,0.18,0.06,0.06,0.06,,,,,,,0.18,0.18,,,8.54,40,82,0.00,-8.54
Divine Deablo,2566253,LB,ATL,SEA,3.42,2.1,0.07,0.26,,,0.07,,,,,,,0.13,0.26,,,7.45,55,83,0.00,-7.45
Nakobe Dean,2568072,LB,PHI,@LAC,4.39,2.6,0.15,0.49,0.06,0.06,0.12,,,,,,,0.25,0.31,,,10.50,16,84,0.00,-10.5
SirVocea Dennis,2570347,LB,TB,NO,5.67,2.68,0.15,0.45,0.07,0.07,0.07,,,,,,,0.3,0.3,,,12.55,2,85,0.00,-12.55
Solomon DeShields,2574185,LB,FA,Bye,,,,,,,,,,,,,,,,,,,220,86,0.00,
Mohamoud Diabate,2570849,LB,CLE,TEN,1.77,1.21,,0.23,,,,,,,,,,0.09,,,,3.95,105,87,0.00,-3.95
Yaya Diaby,2570344,LB,TB,NO,2.41,0.94,0.47,0.76,,0.06,0.06,,,,,,,,1.06,,,7.06,59,88,0.00,-7.06
Victor Dimukeje,2566424,LB,NYG,Bye,,,,,,,,,,,,,,,,,,,221,89,0.00,
De'Shaan Dixon,2567736,LB,FA,Bye,,,,,,,,,,,,,,,,,,,222,90,0.00,
Lance Dixon,2574457,LB,FA,Bye,,,,,,,,,,,,,,,,,,,223,91,0.00,
Tyrel Dodson,2562560,LB,MIA,@NYJ,4.18,3.82,0.06,0.29,0.12,0.06,,,,,,,,0.47,0.18,0.29,,11.02,9,92,0.00,-11.02
Shaun Dolac,2574264,LB,LAR,@ARI,0.77,0.41,,0.18,,,,,,,,,,0.18,,,,2.12,134,93,0.00,-2.12
Bud Dupree,2552289,LB,LAC,PHI,0.94,0.53,0.29,0.29,,0.06,,,,,,,,,0.53,,,3.22,124,94,0.00,-3.22
Troy Dye,2564535,LB,LAC,PHI,1.71,1.06,0.15,0.12,,,,,,,,,,,0.18,,,3.77,111,95,0.00,-3.77
Arnold Ebiketie,2567238,LB,ATL,SEA,1.24,0.68,0.34,0.28,,0.06,0.06,,,,,,,0.11,0.68,,,4.25,97,96,0.00,-4.25
Samson Ebukam,2558830,LB,IND,@JAX,1,0.59,0.24,0.18,,0.06,,,,,,,,0.06,0.59,,,3.26,122,97,0.00,-3.26
Power Echols,2574007,LB,FA,Bye,,,,,,,,,,,,,,,,,,,224,98,0.00,
Tremaine Edmunds,2560713,LB,CHI,@GB,,,,,,,,,,,,,,,,,,0.00,225,99,0.00,0.0
T.J. Edwards,2562648,LB,CHI,@GB,4.33,3.27,0.17,0.55,0.06,0.06,0.11,,,,,,,0.22,0.39,,,10.90,12,100,0.00,-10.9
Tommy Eichenberg,2572225,LB,LV,DEN,,,,,,,,,,,,,,,,,,0.00,226,101,0.00,0.0
Milo Eifler,2565729,LB,FA,Bye,,,,,,,,,,,,,,,,,,,227,102,0.00,
Christian Elliss,2567004,LB,NE,Bye,,,,,,,,,,,,,,,,,,,228,103,0.00,
Jonah Elliss,2571991,LB,DEN,@LV,1.57,0.93,0.21,0.43,,,,,,,,,,0.14,0.36,,,4.51,93,104,0.00,-4.51
Kaden Elliss,2562901,LB,ATL,SEA,3.79,1.46,0.3,0.6,0.05,0.11,0.05,,,,,,,0.16,0.65,,,9.40,28,105,0.00,-9.4
Andrew Farmer,2571545,LB,SF,Bye,,,,,,,,,,,,,,,,,,,229,106,0.00,
Tony Fields II,2565971,LB,FA,Bye,,,,,,,,,,,,,,,,,,,230,107,0.00,
Demetrius Flannigan-Fowles,2563090,LB,NYG,Bye,,,,,,,,,,,,,,,,,,,231,108,0.00,
Jaylan Ford,2572315,LB,NO,@TB,1.59,0.77,0.12,0.12,,0.06,,,,,,,,0.18,0.06,,,3.96,104,109,0.00,-3.96
Dante Fowler Jr.,2553431,LB,DAL,@DET,1,0.82,0.29,0.35,,0.12,,,,,,,,0.12,0.59,,,4.11,99,110,0.00,-4.11
Tomon Fox,2569137,LB,FA,Bye,,,,,,,,,,,,,,,,,,,232,111,0.00,
Zaire Franklin,2561155,LB,IND,@JAX,2.93,2.64,0.11,0.17,0.06,0.06,,,,,,,,0.23,0.23,0.23,,7.57,51,112,0.00,-7.57
Jalan Gaines,2574560,LB,FA,Bye,,,,,,,,,,,,,,,,,,,233,113,0.00,
Dallas Gant,2573289,LB,FA,Bye,,,,,,,,,,,,,,,,,,,234,114,0.00,
Dennis Gardeck,2561200,LB,JAX,IND,2,0.86,0.14,0.21,,0.07,,,,,,,,,0.21,,,4.46,94,115,0.00,-4.46
Willie Gay Jr.,2564280,LB,MIA,@NYJ,1.35,0.88,0.06,0.12,0.06,0.06,0.12,,,,,,,0.12,0.18,,,3.78,110,116,0.00,-3.78
David Gbenda,2574149,LB,FA,Bye,,,,,,,,,,,,,,,,,,,235,117,0.00,
Brandon George,2574245,LB,KC,HOU,,,,,,,,,,,,,,,,,,0.00,236,118,0.00,0.0
Jack Gibbens,2568810,LB,NE,Bye,,,,,,,,,,,,,,,,,,,237,119,0.00,
Luke Gifford,2562942,LB,SF,Bye,,,,,,,,,,,,,,,,,,,238,120,0.00,
DaRon Gilbert,2573127,LB,FA,Bye,,,,,,,,,,,,,,,,,,,239,121,0.00,
Joe Giles-Harris,2562591,LB,CIN,@BUF,0.97,0.46,,0.11,,0.06,0.06,,,,,,,,,,,2.17,133,122,0.00,-2.17
Cam Gill,2565216,LB,FA,Bye,,,,,,,,,,,,,,,,,,,240,123,0.00,
Trevis Gipson,2563695,LB,CAR,Bye,,,,,,,,,,,,,,,,,,,241,124,0.00,
Cameron Goode,2567892,LB,MIA,@NYJ,0.29,0.24,,,,,,,,,,,,,,,,0.58,179,125,0.00,-0.58
Jalen Graham,2570311,LB,SF,Bye,,,,,,,,,,,,,,,,,,,242,126,0.00,
Cedric Gray,2572063,LB,TEN,@CLE,4.19,3.27,0.15,0.56,,0.05,0.05,,,,,,,0.1,0.26,,,9.99,21,127,0.00,-9.99
Jonathan Greenard,2564070,LB,MIN,WAS,2.28,0.96,0.66,0.9,,0.12,,,,,,,,0.18,,,,7.54,53,128,0.00,-7.54
Dre Greenlaw,2562428,LB,DEN,@LV,4.85,1.92,,0.15,,,,,,,,,,0.15,0.15,,,9.10,32,129,0.00,-9.1
Antonio Grier Jr.,2573566,LB,FA,Bye,,,,,,,,,,,,,,,,,,,243,130,0.00,
Kylan Guidry,2574513,LB,FA,Bye,,,,,,,,,,,,,,,,,,,244,131,0.00,
Derick Hall,2570329,LB,SEA,@ATL,1.5,1.28,0.45,0.38,,0.08,0.08,0.08,0.08,,0.08,,,,1.05,,0.08,6.34,70,132,0.00,-6.34
Malik Hamm,2570392,LB,BAL,PIT,,,,,,,,,,,,,,,,,,0.00,245,133,0.00,0.0
Nick Hampton,2570008,LB,LAR,@ARI,0.77,0.41,,,,,,,,,,,,,,,,1.40,157,134,0.00,-1.4
Jake Hansen,2568870,LB,HOU,@KC,0.35,0.24,,0.06,,,,,,,,,,,0.12,,,0.82,172,135,0.00,-0.82
Matt Harmon,2574347,LB,FA,Bye,,,,,,,,,,,,,,,,,,,246,136,0.00,
Devin Harper,2567499,LB,FA,Bye,,,,,,,,,,,,,,,,,,,247,137,0.00,
Jaylen Harrell,2572066,LB,TEN,@CLE,0.9,0.56,0.06,0.23,,,,,,,,,,0.06,0.23,,,2.42,132,138,0.00,-2.42
Christian Harris,2567679,LB,HOU,@KC,0.79,0.52,0.04,0.05,0.02,0.02,,,,,,,,0.11,0.09,,,2.11,135,139,0.00,-2.11
Darius Harris,2563108,LB,NE,Bye,,,,,,,,,,,,,,,,,,,248,140,0.00,
Malik Harrison,2563554,LB,PIT,@BAL,1.54,1.09,0.06,0.11,,,,,,,,,,,0.11,,,3.30,121,141,0.00,-3.3
Daiyan Henley,2570281,LB,LAC,PHI,4.05,3.15,0.06,0.45,0.11,0.06,,,,,,,,0.28,0.23,0.45,,10.19,19,142,0.00,-10.19
Nick Herbig,2570248,LB,PIT,@BAL,1.2,0.74,0.34,0.34,,0.17,0.06,,,,,,,,0.74,,,4.46,95,143,0.00,-4.46
Neville Hewitt,2553657,LB,NYG,Bye,,,,,,,,,,,,,,,,,,,249,144,0.00,
Shaka Heyward,2570831,LB,CIN,@BUF,,,,,,,,,,,,,,,,,,0.00,250,145,0.00,0.0
Jordan Hicks,2552315,LB,FA,Bye,,,,,,,,,,,,,,,,,,,251,146,0.00,
Jay Higgins,2573930,LB,BAL,PIT,,,,,,,,,,,,,,,,,,0.00,252,147,0.00,0.0
Alex Highsmith,2564982,LB,PIT,@BAL,1.83,1.33,0.5,0.56,,0.11,,,,,,,,0.22,1.22,,,6.93,62,148,0.00,-6.93
Jamal Hill,2572096,LB,HOU,@KC,0.35,0.24,,,,,,,,,,,,,,,,0.67,177,149,0.00,-0.67
Josh Hines-Allen,2562619,LB,JAX,IND,1.94,1.24,0.47,0.65,0.06,0.12,0.06,,,,,,,0.12,1.06,0.71,,7.11,58,150,0.00,-7.11
Michael Hoecht,2564346,LB,BUF,CIN,,,,,,,,,,,,,,,,,,0.00,253,151,0.00,0.0
Cole Holcomb,2562872,LB,PIT,@BAL,2.53,1.42,0.12,0.19,0.06,0.12,0.06,,,,,,,0.06,0.37,,,6.20,73,152,0.00,-6.2
Justin Hollins,2562285,LB,FA,Bye,,,,,,,,,,,,,,,,,,,254,153,0.00,
Ty'Ron Hopper,2572036,LB,GB,CHI,0.94,0.53,0.06,0.12,,,,,,,,,,,0.12,,,2.09,136,154,0.00,-2.09
Khaleke Hudson,2565279,LB,FA,Bye,,,,,,,,,,,,,,,,,,,255,155,0.00,
Jacob Hummel,2569390,LB,BAL,PIT,0.47,0.41,,0.18,,,,,,,,,,,,,,1.22,162,156,0.00,-1.22
Jalyx Hunt,2572378,LB,PHI,@LAC,1.31,0.84,0.14,0.19,,0.09,0.09,,,,,,,0.19,0.38,,,4.10,101,157,0.00,-4.1
Ruben Hyppolite II,2574011,LB,CHI,@GB,1.75,0.81,,0.13,,,0.06,,,,,,,0.06,0.06,,,3.55,115,158,0.00,-3.55
Thomas Incoom,2570921,LB,CAR,Bye,,,,,,,,,,,,,,,,,,,256,159,0.00,
Adisa Isaac,2571826,LB,BAL,PIT,,,,,,,,,,,,,,,,,,0.00,257,160,0.00,0.0
Jared Ivey,2574562,LB,SEA,@ATL,,,,,,,,,,,,,,,,,,0.00,258,161,0.00,0.0
Brennan Jackson,2572198,LB,LV,DEN,,,,,,,,,,,,,,,,,,0.00,259,162,0.00,0.0
D'Eryk Jackson,2574563,LB,FA,Bye,,,,,,,,,,,,,,,,,,,260,163,0.00,
D'Marco Jackson,2567967,LB,CHI,@GB,1.59,0.77,0.12,0.24,0.06,0.06,,,,,,,,0.18,0.12,,,4.38,96,164,0.00,-4.38
Dequan Jackson,2571041,LB,FA,Bye,,,,,,,,,,,,,,,,,,,261,165,0.00,
Nick Jackson,2574588,LB,TB,NO,,,,,,,,,,,,,,,,,,0.00,262,166,0.00,0.0
Curtis Jacobs,2572826,LB,FA,Bye,,,,,,,,,,,,,,,,,,,263,167,0.00,
Shemar James,2574077,LB,DAL,@DET,2.28,0.48,0.04,0.18,,,0.04,,,,,,,0.04,0.09,,,4.24,98,168,0.00,-4.24
Keonta Jenkins,2573964,LB,BUF,CIN,,,,,,,,,,,,,,,,,,0.00,264,169,0.00,0.0
Anfernee Jennings,2564613,LB,NE,Bye,,,,,,,,,,,,,,,,,,,265,170,0.00,
Josey Jewell,2560763,LB,FA,Bye,,,,,,,,,,,,,,,,,,,266,171,0.00,
Buddy Johnson,2566454,LB,IND,@JAX,0.34,0.23,,,,0.06,,,,,,,,,,,,0.86,171,172,0.00,-0.86
Caleb Johnson,2566743,LB,MIA,@NYJ,,,,,,,,,,,,,,,,,,0.00,267,173,0.00,0.0
DJ Johnson,2569603,LB,FA,Bye,,,,,,,,,,,,,,,,,,,268,174,0.00,
Dyontae Johnson,2570581,LB,FA,Bye,,,,,,,,,,,,,,,,,,,269,175,0.00,
Jamon Johnson,2574133,LB,GB,CHI,,,,,,,,,,,,,,,,,,0.00,270,176,0.00,0.0
Patrick Johnson,2566403,LB,PHI,@LAC,,,,,,,,,,,,,,,,,,0.00,271,177,0.00,0.0
Cam Jones,2570728,LB,NYJ,MIA,,,,,,,,,,,,,,,,,,0.00,272,178,0.00,0.0
Carl Jones,2572959,LB,CHI,@GB,0.7,0.37,,0.12,,0.04,,,,,,,,0.04,,,,1.69,149,179,0.00,-1.69
Deion Jones,2555162,LB,TB,NO,0.77,0.41,,,,,,,,,,,,0.06,,,,1.55,154,180,0.00,-1.55
Ernest Jones,2566229,LB,SEA,@ATL,4.62,4.03,,0.18,0.06,0.06,,,,,,,,0.24,0.18,0.83,,10.76,13,181,0.00,-10.76
Matt Jones,2574299,LB,FA,Bye,,,,,,,,,,,,,,,,,,,273,182,0.00,
Patrick Jones II,2566307,LB,CAR,Bye,,,,,,,,,,,,,,,,,,,274,183,0.00,
Vi Jones,2568249,LB,FA,Bye,,,,,,,,,,,,,,,,,,,275,184,0.00,
Matthew Judon,2555505,LB,MIA,@NYJ,,,,,,,,,,,,,,,,,,0.00,276,185,0.00,0.0
Ale Kaho,2574611,LB,WAS,@MIN,,,,,,,,,,,,,,,,,,0.00,277,186,0.00,0.0
Mohamed Kamara,2572243,LB,TB,NO,,,,,,,,,,,,,,,,,,0.00,278,187,0.00,0.0
Sam Kamara,2566746,LB,CLE,TEN,,,,,,,,,,,,,,,,,,0.00,279,188,0.00,0.0
Khalid Kareem,2563734,LB,ATL,SEA,,,,,,,,,,,,,,,,,,0.00,280,189,0.00,0.0
Eric Kendricks,2552312,LB,SF,Bye,,,,,,,,,,,,,,,,,,,281,190,0.00,
Austin Keys,2574351,LB,MIN,WAS,,,,,,,,,,,,,,,,,,0.00,282,191,0.00,0.0
Kobe King,2574352,LB,NYJ,MIA,0.51,0.34,,0.06,0.06,,,,,,,,,0.06,,,,1.42,155,192,0.00,-1.42
Jack Kiser,2574220,LB,JAX,IND,0.47,0.41,0.06,0.29,,,,,,,,,,0.12,0.18,,,1.90,140,193,0.00,-1.9
