PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,PlayerWeekProjectedPts,ProjectedRank,Rank,TotalPoints,ProjectionDiff
Israel Abanikanda,2570188,RB,DAL,@DET,,,,,,,,,,,,,0.00,85,1,0.00,0.0
Ameer Abdullah,2552374,RB,IND,@JAX,,,,6.74,0.05,0.23,1.64,0.01,,,,,1.31,68,2,0.00,-1.31
De'Von Achane,2570062,RB,MIA,@NYJ,,,,81.87,0.51,5.27,33.72,0.43,,,,0.23,19.37,3,3,0.00,-19.37
Salvon Ahmed,2565090,RB,IND,@JAX,,,,,,,,,,,,,0.00,86,4,0.00,0.0
Cam Akers,2564319,RB,SEA,@ATL,,,,0.11,,,0.02,,,,,,0.01,83,5,0.00,-0.01
Rasheen Ali,2571823,RB,BAL,PIT,,,,6.38,0.06,0.58,6.11,0.07,,,,0.03,2.26,61,6,0.00,-2.26
Braelon Allen,2572354,RB,NYJ,MIA,,,,,,,,,,,,,0.00,87,7,0.00,0.0
LeQuint Allen Jr.,2574207,RB,JAX,IND,,,,3.68,0.03,0.78,6.13,0.05,,,,0.02,1.81,65,8,0.00,-1.81
Tyler Allgeier,2567232,RB,ATL,SEA,,,,26.03,0.45,0.56,3.96,0.04,,,,0.1,6.02,40,9,0.00,-6.02
Tyler Badie,2567265,RB,DEN,@LV,,,,11.08,0.06,0.75,5.7,0.05,,,,0.04,2.63,57,10,0.00,-2.63
Emani Bailey,2572805,RB,FA,Bye,,,,,,,,,,,,,,88,11,0.00,
Rushawn Baker,2574413,RB,FA,Bye,,,,,,,,,,,,,,89,12,0.00,
Saquon Barkley,2560968,RB,PHI,@LAC,,,,77.97,0.42,2.51,15.56,0.15,,,,0.17,13.69,9,13,0.00,-13.69
Andrew Beck,2562626,RB,NYJ,MIA,,,,,,,,,,,,,0.00,90,14,0.00,0.0
Trey Benson,2572405,RB,ARI,LAR,,,,37.53,0.23,1.39,9.57,0.06,,,,0.12,6.91,37,15,0.00,-6.91
Ulysses Bentley IV,2574183,RB,IND,@JAX,,,,,,,,,,,,,0.00,91,16,0.00,0.0
Micah Bernard,2574143,RB,FA,Bye,,,,,,,,,,,,,,92,17,0.00,
Tank Bigsby,2569882,RB,PHI,@LAC,,,,15.34,0.11,0.14,1.07,0.01,,,,0.05,2.33,60,18,0.00,-2.33
Raheem Blackshear,2569477,RB,FA,Bye,,,,,,,,,,,,,,93,19,0.00,
Jaydon Blue,2574068,RB,DAL,@DET,,,,0.86,0.01,0.03,0.25,,,,,,0.19,79,20,0.00,-0.19
Mike Boone,2561099,RB,FA,Bye,,,,,,,,,,,,,,94,21,0.00,
Gary Brightwell,2566364,RB,CIN,@BUF,,,,,,,,,,,,,0.00,95,22,0.00,0.0
British Brooks,2573686,RB,HOU,@KC,,,,,,,,,,,,,0.00,96,23,0.00,0.0
Chris Brooks,2571114,RB,GB,CHI,,,,3.5,0.02,0.47,3.99,0.03,,,,0.01,1.26,69,24,0.00,-1.26
Jonathon Brooks,2571883,RB,CAR,Bye,,,,,,,,,,,,,,97,25,0.00,
Tahj Brooks,2574024,RB,CIN,@BUF,,,,3.26,0.02,0.09,0.81,0.01,,,,0.02,0.59,74,26,0.00,-0.59
Brittain Brown,2567868,RB,CHI,@GB,,,,,,,,,,,,,0.00,98,27,0.00,0.0
Chase Brown,2569642,RB,CIN,@BUF,,,,67.14,0.27,3.6,21.84,0.27,,,,0.18,13.58,11,28,0.00,-13.58
Michael Burton,2552636,RB,DEN,@LV,,,,,,,,,,,,,0.00,99,29,0.00,0.0
Michael Carter,2566382,RB,ARI,LAR,,,,9.78,0.03,1.42,8.81,0.05,,0.01,,0.3,2.51,58,30,0.00,-2.51
Nate Carter,2573909,RB,ATL,SEA,,,,,,,,,,,,,0.00,100,31,0.00,0.0
Ty Chandler,2567907,RB,MIN,WAS,,,,,,,,,,,,,0.00,101,32,0.00,0.0
Zach Charbonnet,2570335,RB,SEA,@ATL,,,,34.72,0.43,1.12,8.75,0.08,,,,0.11,7.75,32,33,0.00,-7.75
Julius Chestnut,2568804,RB,TEN,@CLE,,,,3.28,0.03,0.13,1.18,0.01,,,,0.01,0.73,73,34,0.00,-0.73
Nick Chubb,2561021,RB,HOU,@KC,,,,29.45,0.16,1,6.75,0.06,,,,0.09,5.26,44,35,0.00,-5.26
Chris Collier,2572600,RB,LV,DEN,,,,,,,,,,,,,0.00,102,36,0.00,0.0
Quali Conley,2574026,RB,FA,Bye,,,,,,,,,,,,,,103,37,0.00,
James Conner,2557978,RB,ARI,LAR,,,,,,,,,,,,,0.00,104,38,0.00,0.0
James Cook,2567328,RB,BUF,CIN,,,,100.86,0.59,1.85,16.43,0.16,,,,0.24,16.67,6,39,0.00,-16.67
Jashaun Corbin,2569125,RB,NE,Bye,,,,,,,,,,,,,,105,40,0.00,
Blake Corum,2572189,RB,LAR,@ARI,,,,43.5,0.33,0.78,6.25,0.07,,,,0.15,7.47,33,41,0.00,-7.47
Jacory Croskey-Merritt,2574608,RB,WAS,@MIN,,,,28.18,0.19,0.79,6.55,0.06,,,,0.09,5.19,46,42,0.00,-5.19
DeeJay Dallas,2565144,RB,CAR,Bye,,,,,,,,,,,,,,106,43,0.00,
Isaiah Davis,2572360,RB,NYJ,MIA,,,,21.62,0.11,1.42,10.19,0.09,,,,0.06,4.97,47,44,0.00,-4.97
Malik Davis,2568672,RB,DAL,@DET,,,,9.85,0.08,0.41,3.86,0.03,,,,0.03,2.18,62,45,0.00,-2.18
Ray Davis,2571862,RB,BUF,CIN,,,,10.78,0.08,0.2,1.88,0.02,,,,0.04,1.89,64,46,0.00,-1.89
Tyrion Davis-Price,2568207,RB,FA,Bye,,,,,,,,,,,,,,107,47,0.00,
Emari Demercado,2571065,RB,ARI,LAR,,,,4.32,0.02,0.26,1.79,0.02,,,,0.01,0.96,71,48,0.00,-0.96
AJ Dillon,2563986,RB,PHI,@LAC,,,,0.93,0.01,0.02,0.18,,,,,,0.18,80,49,0.00,-0.18
J.K. Dobbins,2563548,RB,DEN,@LV,,,,,,,,,,,,,0.00,108,50,0.00,0.0
