PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,PlayerWeekProjectedPts,ProjectedRank,Rank,TotalPoints,ProjectionDiff
Davante Adams,2543495,WR,LAR,@ARI,,,,,,4.29,63.46,0.76,,,,0.06,12.93,11,1,0.00,-12.93
Jordan Addison,2570074,WR,MIN,WAS,,,,0.85,0.01,3.07,46.48,0.41,,,,0.06,8.67,35,2,0.00,-8.67
Ife Adeyi,2574628,WR,FA,Bye,,,,,,,,,,,,,,147,3,0.00,
Nelson Agholor,2552600,WR,FA,Bye,,,,,,,,,,,,,,148,4,0.00,
Jamal Agnew,2558821,WR,ATL,SEA,,,,,,,,,,,,,0.00,149,5,0.00,0.0
Brandon Aiyuk,2565093,WR,SF,Bye,,,,,,,,,,,,,,150,6,0.00,
Ajou Ajou,2574182,WR,FA,Bye,,,,,,,,,,,,,,151,7,0.00,
Kelly Akharaiyi,2573955,WR,FA,Bye,,,,,,,,,,,,,,152,8,0.00,
Maurice Alexander,2569528,WR,CHI,@GB,,,,,,,,,,,,,0.00,153,9,0.00,0.0
Kazmeir Allen,2571641,WR,FA,Bye,,,,,,,,,,,,,,154,10,0.00,
Keenan Allen,2540154,WR,LAC,PHI,,,,0.11,,3.68,44.47,0.47,,,,0.08,8.96,32,11,0.00,-8.96
Andrew Armstrong,2574316,WR,FA,Bye,,,,,,,,,,,,,,155,12,0.00,
Tutu Atwell,2566196,WR,LAR,@ARI,,,,0.65,0.01,1.28,20.37,0.14,,,,0.02,3.60,78,13,0.00,-3.6
Calvin Austin III,2568132,WR,PIT,@BAL,,,,0.45,,2.53,32.43,0.26,,,,0.03,6.05,59,14,0.00,-6.05
Kevin Austin Jr.,2568954,WR,NO,@TB,,,,,,,,,,,,,0.00,156,15,0.00,0.0
Elic Ayomanor,2574142,WR,TEN,@CLE,,,,0.2,,2.47,32.68,0.23,,,,0.04,5.82,61,16,0.00,-5.82
Andre Baccellia,2564250,WR,ARI,LAR,,,,,,0.12,1.3,0.01,,,,,0.25,136,17,0.00,-0.25
Alex Bachman,2563301,WR,LV,DEN,,,,0.01,,0.11,1.15,0.01,,,,,0.23,137,18,0.00,-0.23
Elijhah Badger,2574238,WR,FA,Bye,,,,,,,,,,,,,,157,19,0.00,
Javon Baker,2572285,WR,FA,Bye,,,,,,,,,,,,,,158,20,0.00,
Kawaan Baker,2566349,WR,FA,Bye,,,,,,,,,,,,,,159,21,0.00,
Monaray Baldwin,2574318,WR,FA,Bye,,,,,,,,,,,,,,160,22,0.00,
Michael Bandy,2567175,WR,DEN,@LV,,,,,,,,,,,,,0.00,161,23,0.00,0.0
Jahmal Banks,2573923,WR,FA,Bye,,,,,,,,,,,,,,162,24,0.00,
Rashod Bateman,2565836,WR,BAL,PIT,,,,,,2.12,32.16,0.35,,,,0.03,6.32,57,25,0.00,-6.32
Jack Bech,2574285,WR,LV,DEN,,,,0.2,,0.62,6.97,0.04,,,,0.01,1.25,112,26,0.00,-1.25
Odell Beckham Jr.,2543496,WR,FA,Bye,,,,,,,,,,,,,,163,27,0.00,
David Bell,2567460,WR,FA,Bye,,,,,,,,,,,,,,164,28,0.00,
Ronnie Bell,2570290,WR,NO,@TB,,,,,,,,,,,,,0.00,165,29,0.00,0.0
Junior Bergen,2574535,WR,SF,Bye,,,,,,,,,,,,,,166,30,0.00,
Braxton Berrios,2560975,WR,HOU,@KC,,,,,,,,,,,,,0.00,167,31,0.00,0.0
Tarik Black,2565594,WR,FA,Bye,,,,,,,,,,,,,,168,32,0.00,
Chris Blair,2565588,WR,ATL,SEA,,,,,,,,,,,,,0.00,169,33,0.00,0.0
DeMeer Blankumsee,2574364,WR,FA,Bye,,,,,,,,,,,,,,170,34,0.00,
Jordan Bly,2574415,WR,FA,Bye,,,,,,,,,,,,,,171,35,0.00,
Jake Bobo,2571378,WR,SEA,@ATL,,,,,,0.02,0.27,,,,,,0.04,142,36,0.00,-0.04
Silas Bolden,2574339,WR,FA,Bye,,,,,,,,,,,,,,172,37,0.00,
Isaiah Bond,2574663,WR,CLE,TEN,,,,0.66,,0.46,6.06,0.05,,,,0.01,1.18,113,38,0.00,-1.18
Kendrick Bourne,2558914,WR,SF,Bye,,,,,,,,,,,,,,173,39,0.00,
Kayshon Boutte,2570092,WR,NE,Bye,,,,,,,,,,,,,,174,40,0.00,
Tyler Boyd,2555466,WR,FA,Bye,,,,,,,,,,,,,,175,41,0.00,
Miles Boykin,2562631,WR,FA,Bye,,,,,,,,,,,,,,176,42,0.00,
Chandler Brayboy,2574208,WR,JAX,IND,,,,,,,,,,,,,0.00,177,43,0.00,0.0
Tyrone Broden,2574555,WR,SEA,@ATL,,,,,,,,,,,,,0.00,178,44,0.00,0.0
Ja'Corey Brooks,2574606,WR,WAS,@MIN,,,,,,,,,,,,,0.00,179,45,0.00,0.0
Jalen Brooks,2569696,WR,ARI,LAR,,,,,,,,,,,,,0.00,180,46,0.00,0.0
A.J. Brown,2562238,WR,PHI,@LAC,,,,0.15,,4.31,64.14,0.5,,,,0.06,11.46,18,47,0.00,-11.46
Dyami Brown,2566586,WR,JAX,IND,,,,0.23,,0.18,2.41,0.02,,,,,0.47,126,48,0.00,-0.47
Marquise Brown,2562379,WR,KC,HOU,,,,0.1,,1.75,21.8,0.2,,,,0.02,4.23,69,49,0.00,-4.23
Noah Brown,2558091,WR,WAS,@MIN,,,,,,,,,,,,,0.00,181,50,0.00,0.0
Sam Brown Jr.,2574623,WR,FA,Bye,,,,,,,,,,,,,,182,51,0.00,
Jason Brownlee,2570608,WR,KC,HOU,,,,,,,,,,,,,0.00,183,52,0.00,0.0
Pat Bryant,2574086,WR,DEN,@LV,,,,0.03,,2,27.1,0.18,,,,0.02,4.75,67,53,0.00,-4.75
Luther Burden III,2574004,WR,CHI,@GB,,,,1.1,0.01,3.03,32.8,0.19,,,,0.06,5.99,60,54,0.00,-5.99
Cole Burgess,2572983,WR,FA,Bye,,,,,,,,,,,,,,184,55,0.00,
Treylon Burks,2567643,WR,WAS,@MIN,,,,0.87,0.01,1.71,23.26,0.15,,,,,4.23,70,56,0.00,-4.23
Jermaine Burton,2571922,WR,CIN,@BUF,,,,0.12,,0.04,0.64,,,,,,0.10,141,57,0.00,-0.1
Deon Cain,2560987,WR,FA,Bye,,,,,,,,,,,,,,185,58,0.00,
Marquez Callaway,2565310,WR,FA,Bye,,,,,,,,,,,,,,186,59,0.00,
Dalen Cambre,2574416,WR,NYG,Bye,,,,,,,,,,,,,,187,60,0.00,
Dalevon Campbell,2574508,WR,LAC,PHI,,,,,,,,,,,,,0.00,188,61,0.00,0.0
Parris Campbell,2562495,WR,DAL,@DET,,,,,,,,,,,,,0.00,189,62,0.00,0.0
Cam Camper,2574209,WR,FA,Bye,,,,,,,,,,,,,,190,63,0.00,
DeAndre Carter,2553502,WR,CLE,TEN,,,,,,,,,,,,,0.00,191,64,0.00,0.0
Joshua Cephus,2573193,WR,JAX,IND,,,,,,,,,,,,,0.00,192,65,0.00,0.0
Quintez Cephus,2563926,WR,HOU,@KC,,,,,,,,,,,,,0.00,193,66,0.00,0.0
DJ Chark,2561018,WR,FA,Bye,,,,,,,,,,,,,,194,67,0.00,
Irvin Charles,2568021,WR,NYJ,MIA,,,,,,,,,,,,,0.00,195,68,0.00,0.0
