PlayerName,PlayerId,Pos,Team,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,Rank,TotalPoints
Kamu Grugier-Hill,2556363,LB,HOU,71,37,3,13,1,2,,,,,,,,3,5,82,,20,199.03
Quincy Williams,2562954,LB,NYJ,73,37,2,9,,3,,,,,,,,5,4,,,21,196.20
Demario Davis,2533008,LB,NO,70,35,3,13,,,,,,,,,,7,10,,,22,195.00
Isaiah Simmons,2564940,LB,ARI,70,35,1.5,4,1,4,,,,,,,,7,4,,,23,193.00
T.J. Edwards,2562648,LB,PHI,64,66,1,5,1,,1,,,,,,1,5,2,1,,24,192.13
Tae Crowder,2564727,LB,NYG,64,66,,3,2,1,,,,,,,,6,1,26,,25,190.97
Nick Bolton,2566175,LB,KC,70,42,,11,,,1,,1,,,,,3,3,,86,26,185.97
Shaq Thompson,2552447,LB,CAR,65,39,2,9,2,,,,,,,,,5,6,39,,27,183.00
Joe Schobert,2555166,LB,PIT,70,42,,2,1,1,,,,,,,,6,1,23,,28,178.87
Jerome Baker,2560966,LB,MIA,62,30,5.5,9,1,1,,,,,,,,4,15,,,29,178.40
Ja'Whaun Bentley,2561143,LB,NE,68,41,1,5,,3,,,,,,,,2,5,,,30,175.90
Azeez Al-Shaair,2562462,LB,SF,58,44,2,9,1,1,2,,,,,,,5,2,24,12,31,175.00
Tremaine Edmunds,2560713,LB,BUF,70,38,,7,1,,,,,,,,,4,1,4,,32,174.03
Damien Wilson,2552686,LB,JAX,59,47,3,5,1,1,,,,,,,,5,5,1,,33,173.43
Logan Wilson,2563752,LB,CIN,57,43,1,5,4,1,,,,,,,,4,1,31,,34,169.83
Patrick Queen,2563575,LB,BAL,68,30,2,10,,1,1,,,,,,,1,3,,,35,167.10
Matt Milano,2557969,LB,BUF,57,29,3,15,,,2,,,,,,,5,6,,,36,166.10
Harold Landry,2560784,LB,TEN,50,25,12,14,,1,,,,,,,,,22,,,37,164.50
Lavonte David,2532828,LB,TB,63,34,2,5,,2,1,,,,,,,3,4,,12,38,163.70
Anthony Walker,2558851,LB,CLE,69,44,1,2,,,,,,,,,,2,1,,,39,163.00
Robert Quinn,2495485,LB,CHI,38,11,18.5,17,,4,,,,,,,,,22,,,40,160.90
Christian Kirksey,2543720,LB,HOU,55,38,,6,1,,2,,,,,,,8,2,1,-1,41,159.40
Josh Allen,2562619,LB,JAX,46,25,7.5,12,1,1,1,,,,,,,4,14,11,,42,156.57
Andrew Van Ginkel,2562768,LB,MIA,50,21,4,9,,1,,,,,,,,7,20,,,43,154.30
Kyle Van Noy,2543699,LB,NE,42,24,5,5,1,2,1,1,,,,,,10,7,35,,44,153.27
Troy Reeder,2563313,LB,LA,48,43,2,6,2,,,,,,,,,6,4,2,,45,153.07
Germaine Pratt,2562702,LB,CIN,57,34,0.5,5,1,2,2,,,,,,,2,2,4,,46,151.23
Myles Jack,2555329,LB,JAX,62,46,,3,,,,,,,,,,,2,,,47,147.70
Alex Highsmith,2564982,LB,PIT,46,28,6,15,,1,,,,,,,,,15,,,48,146.10
Haason Reddick,2557887,LB,CAR,37,31,11,12,,2,1,,,,,,,,18,,22,49,145.43
Chandler Jones,2533538,LB,ARI,31,10,10.5,12,,6,1,,,,,,,4,26,,1,50,144.73
Matt Judon,2555505,LB,NE,38,22,12.5,14,,,1,,,,,,,1,25,,-6,51,144.00
Leonard Floyd,2555285,LB,LA,37,33,9.5,7,1,1,1,,,,,,,3,18,11,,52,143.67
Elandon Roberts,2556119,LB,MIA,42,41,1,6,1,2,,1,,,,,,4,2,85,,53,143.53
Shaquil Barrett,2550541,LB,TB,37,14,10,9,1,3,2,,,,,,,4,22,3,4,54,142.83
Zach Cunningham,2558094,LB,TEN,51,42,,7,,1,,,,,,,,3,1,,,55,142.30
Alec Ogletree,2540143,LB,CHI,55,32,,5,,1,,,,,,,,4,3,,,56,141.60
Cory Littleton,2556593,LB,LV,51,47,0.5,2,,,1,,,,,,,4,2,,,57,140.30
Jalen Reeves-Maybin,2557924,LB,DET,53,29,,4,,2,1,,,,,,,4,1,,,58,137.80
Krys Barnes,2563971,LB,GB,58,23,1,4,,,2,,,,,,,4,1,,1,59,137.53
Markus Golden,2552273,LB,ARI,33,15,11,10,,4,2,,,,,,,1,19,,,60,133.10
Alex Anzalone,2558163,LB,DET,49,29,1,1,1,,,,,,,,,7,2,,,61,132.00
Jeremiah Owusu-Koramoah,2565983,LB,CLE,49,27,1.5,3,,2,,,,,,,,4,4,,,62,131.40
David Long,2562799,LB,TEN,46,29,,4,2,,,,,,,,,6,2,6,,63,130.60
Josh Bynes,2530491,LB,BAL,50,26,2,6,,,,,,,,,,4,3,,,64,130.30
Anthony Barr,2543459,LB,MIN,38,34,2.5,3,3,,2,,,,,,,5,6,11,,65,129.67
Nick Vigil,2555528,LB,MIN,45,40,1,4,1,,,1,,,,,,1,3,38,,66,129.27
Tyus Bowser,2558166,LB,BAL,33,26,7,8,,2,,,,,,,,4,15,,,67,127.40
Von Miller,2495202,LB,LA,32,17,8.5,19,,,,,,,,,,1,17,,,68,124.50
Leighton Vander Esch,2560908,LB,DAL,48,29,1,4,1,,,,,,,,,2,1,7,,69,122.03
Kenny Young,2560947,LB,DEN,41,34,2,6,,2,1,,,,,,,1,2,,,70,121.40
Drue Tranquill,2562765,LB,LAC,45,31,1.5,5,,,1,,,,,,,1,3,,,71,116.80
Devin Bush,2562243,LB,PIT,41,29,2,2,,1,1,,,,,,,4,4,,,72,116.40
Anthony Hitchens,2543592,LB,KC,41,39,,4,1,,,,,,,,,2,2,,,73,116.40
Rashan Gary,2562376,LB,GB,27,20,9.5,8,,2,1,,,,,,,,28,,,74,114.90
Jermaine Carter,2561093,LB,CAR,38,50,,3,,,1,,,,,,,1,3,,,75,114.10
Jamin Davis,2566595,LB,WAS,48,28,1,3,,,,,,,,,,1,2,,,76,114.00
Lorenzo Carter,2561015,LB,NYG,28,22,5,6,1,2,1,,,,,,,5,8,1,,77,112.23
Azeez Ojulari,2566367,LB,NYG,29,20,8,8,,1,,,,,,,,2,13,,,78,108.30
Derrick Barnes,2566055,LB,DET,42,25,2,4,,,,,,,,,,2,2,,,79,107.40
Kwon Alexander,2552592,LB,NO,39,11,3.5,7,1,1,1,,,,,,,2,7,,8,80,107.37
Keanu Neal,2555543,LB,DAL,44,28,1,4,,,,,,,,,,,2,,,81,106.20
Uchenna Nwosu,2560826,LB,LAC,24,16,5,8,1,2,1,,,,,,,4,17,2,,82,105.67
Preston Smith,2552276,LB,GB,25,13,9,9,,2,2,,,,,,,2,17,,6,83,105.10
Ernest Jones,2566229,LB,LA,36,25,1,1,2,,,,,,,,,4,3,50,,84,104.87
Trevis Gipson,2563695,LB,CHI,23,16,7,7,,5,1,,,,,,,2,7,,,85,103.40
Rashaan Evans,2560718,LB,TEN,35,22,,3,2,1,1,,,,,,,2,,1,,86,98.13
Reggie Ragland,2555169,LB,NYG,38,29,,2,,,1,,,,,,,2,1,,,87,97.30
Jaelan Phillips,2566289,LB,MIA,23,19,8.5,9,,,1,,,,,,,1,16,,,88,96.30
Dont'a Hightower,2533057,LB,NE,39,25,1.5,1,,,,,,,,,,1,4,,,89,95.30
Malcolm Smith,2499278,LB,CLE,32,19,,3,2,,,,,,,,,5,,1,,90,93.63
Ben Niemann,2561383,LB,KC,39,18,1,2,,,2,,,,,,,1,1,,,91,90.70
Pete Werner,2566358,LB,NO,36,26,,4,,,,,,,,,,,1,,,92,88.50
Frankie Luvu,2561366,LB,CAR,26,17,1.5,8,,1,3,,,,,,1,1,5,,35,93,88.47
Malik Reed,2562825,LB,DEN,24,19,5,3,,2,1,,,,,,,2,8,,,94,87.50
Odafe Oweh,2565848,LB,BAL,23,10,5,5,,3,2,,,,,,,1,15,,,95,87.10
Jayon Brown,2558005,LB,TEN,35,20,,,1,,,,,,,,,2,,2,,96,84.07
Baron Browning,2566025,LB,DEN,32,26,,2,,,,,,,,,,2,1,,,97,83.70
Neville Hewitt,2553657,LB,HOU,37,23,,1,,,,,,,,,,,1,,,98,83.30
Willie Gay Jr.,2564280,LB,KC,26,22,0.5,1,2,,,,,,,,,4,1,14,,99,82.27
A.J. Klein,2539982,LB,BUF,29,6,,4,1,,1,,,,,,,5,1,12,,100,78.00
Samson Ebukam,2558830,LB,SF,21,17,4.5,5,,1,,,,,,,,1,11,,,101,77.30
Robert Spillane,2561596,LB,PIT,29,27,,2,,,,,,,,,,,,,,102,73.90
Tarell Basham,2558165,LB,DAL,21,18,3.5,3,,1,1,,,,,,,,11,,,103,71.60
Joe Tryon-Shoyinka,2566574,LB,TB,21,8,4,5,,,,,,,,,,3,10,,,104,70.10
Blake Lynch,2564562,LB,MIN,23,12,2,1,1,1,1,,,,,,,2,1,2,,105,67.77
Sione Takitaki,2562753,LB,CLE,21,23,,5,,1,1,,,,,,,,2,,,106,67.10
K.J. Wright,2495252,LB,LV,25,26,,2,,,,,,,,,,,,,,107,66.30
Jake Martin,2561092,LB,HOU,11,12,4,5,,2,,,,,1,,,3,6,,,108,65.30
Zaire Franklin,2561155,LB,IND,21,19,,1,1,,1,,,,,,1,2,,8,,109,65.17
Mykal Walker,2563530,LB,ATL,17,18,,,1,,1,1,,,,,,4,1,66,4,110,64.63
Brandon Copeland,2541695,LB,ATL,23,16,,4,,,,,,,,,,2,2,,,111,63.90
Eric Wilson,2559012,LB,HOU,20,26,,1,1,,,,,,,,,1,1,7,,112,63.03
Kevin Minter,2540159,LB,TB,26,14,1,2,,,,,,,,,,,3,,,113,61.90
Jamie Collins,2539311,LB,NE,18,12,1,4,1,,1,,,,,,,3,3,1,,114,61.73
A.J. Johnson,2561704,LB,DEN,20,12,2,2,,,1,,,,,,,3,2,,10,115,60.43
Jaylon Smith,2555310,LB,NYG,26,12,1,1,,,,,,,,,,1,1,,,116,60.30
E.J. Speed,2562955,LB,IND,23,8,,,,1,,,,2,,,,1,,,,117,59.50
Markus Bailey,2563719,LB,CIN,21,17,0.5,,,,,,,,,,,3,1,,,118,58.30
Anthony Nelson,2562507,LB,TB,13,9,5,7,,,1,,,,,,,1,10,,,119,58.30
Jonas Griffith,2565102,LB,DEN,20,20,,4,,,,,,,,,,,2,,,120,57.00
Mack Wilson,2562605,LB,CLE,26,16,,,,,,,,,,,,,,,,121,57.00
Cody Barton,2562472,LB,SEA,23,14,,1,,,,,,,,,,1,2,,,122,55.30
Oren Burks,2560984,LB,GB,24,12,0.5,1,,,1,,,,,,,,2,,,123,54.90
Khalil Mack,2543463,LB,CHI,15,4,6,6,,,1,,,,,,,,7,,8,124,54.47
Shaq Lawson,2555252,LB,FA,15,8,1,5,1,,1,,,,,,,2,5,1,,125,53.43
Akeem Davis-Gaither,2563728,LB,CIN,21,7,,,,1,,,,,,,,3,,,,126,52.30
Terrell Lewis,2564370,LB,LA,15,7,3,4,,1,,,,,,,,1,3,,,127,50.60
Devon Kennard,2543869,LB,ARI,15,9,,7,,,1,,,,,,,2,2,,,128,50.20
Chris Board,2561301,LB,BAL,18,23,,,,,,,,,,,,,2,,,129,50.00
Justin Strnad,2563914,LB,DEN,23,13,,,,,,,,,,,,,1,,,130,50.00
Monty Rice,2566121,LB,TEN,17,19,,,,,,,,,,,,1,1,,,131,47.10
Josh Woods,2561626,LB,DET,21,7,,2,,,,,,,,,,,2,,,132,45.30
David Mayo,2553441,LB,WAS,20,8,,2,,,1,,,,,,,,1,,,133,44.90
Zack Baun,2564664,LB,NO,22,8,,,,,,,,,,,,,2,,,134,44.80
Kyler Fackrell,2555340,LB,LAC,11,6,3,4,,1,1,,,,,,,1,4,,,135,44.50
Bud Dupree,2552289,LB,TEN,13,4,3,2,,1,,,,,,,,1,8,,,136,44.30
Ola Adeniyi,2560950,LB,TEN,14,7,2.5,2,,,,,,,,,,1,8,,,137,43.90
Kenneth Murray,2565063,LB,LAC,17,14,,2,,,,,,,,,,,,,,138,43.10
Joe Bachie,2564661,LB,CIN,18,12,,,,,,,,,,,,1,,,,139,42.70
Amen Ogbongbemiga,2566499,LB,LAC,17,9,1,2,,,,,,,,,,,2,,,140,42.10
Travin Howard,2561154,LB,LA,15,6,,,1,,,,,,,,,3,,19,,141,41.93
Zaven Collins,2566421,LB,ARI,13,12,,1,,,,,,,,,,3,,,,142,40.70
Benardrick McKinney,2552490,LB,NYG,17,12,,1,,,,,,,,,,,,,,143,40.00
Shaquille Quarterman,2564217,LB,JAX,16,14,,1,,,,,,,,,,,,,,144,39.90
Justin Hollins,2562285,LB,LA,14,8,2,1,,1,,,,,,,,,1,,,145,39.70
Whitney Mercilus,2533049,LB,GB,9,8,4,5,,,,,,,,,,,5,,,146,39.70
Obo Okoronkwo,2560829,LB,LA,9,6,2,3,,2,,,,,,,,,6,,,147,38.60
Jacob Phillips,2563806,LB,CLE,13,4,1,2,,,,,,,,,,3,1,,,148,38.30
Bradley Chubb,2561020,LB,DEN,9,12,,1,1,,,,,,,,,2,4,21,,149,37.60
Dre Greenlaw,2562428,LB,SF,10,11,,,1,,,1,,,,,,1,1,39,,150,37.60
Jordan Jenkins,2555256,LB,HOU,9,11,2.5,4,,,,,,,,,,,5,,,151,37.60
Garret Wallow,2566139,LB,HOU,15,8,1,2,,,,,,,,,,,1,,,152,37.40
Duke Riley,2557967,LB,MIA,15,11,,,,,,,,,,,1,,,,,153,37.30
Nick Niemann,2566496,LB,LAC,15,7,,,1,,,,,,,,,1,,,,154,37.10
Jarrad Davis,2557855,LB,NYJ,18,7,,,,,,,,,,,,,,,,155,36.20
Jonathan Garvin,2563992,LB,GB,15,4,1.5,1,,,,,,,,,,,5,,,156,35.70
Malik Harrison,2563554,LB,BAL,14,11,,2,,,,,,,,,,,,,,157,35.60
Dennis Gardeck,2561200,LB,ARI,14,9,,1,,,1,,,,,,,,4,,,158,35.50
Demetrius Flannigan-Fowles,2563090,LB,SF,13,16,,,,,,,,,,,,,,,,159,34.90
Nick Kwiatkoski,2555288,LB,LV,13,8,,1,,1,,,,,,,,,,,,160,33.50
Davion Taylor,2564862,LB,PHI,13,3,,1,,2,,,,,,,,,,,,161,33.00
Tyler Matakevich,2555171,LB,BUF,12,7,,,1,,,,,,,,,1,,15,,162,32.50
Derrek Tuszka,2563917,LB,PIT,9,9,2,1,,1,,,,,,,,,2,,,163,32.50
Josh Uche,2564649,LB,NE,10,2,3,3,,,1,,,,,,,,4,,,164,32.10
Christian Jones,2550572,LB,CHI,13,11,,,,,,,,,,,,,,,,165,30.90
Del'Shawn Phillips,2563179,LB,NYJ,8,12,1,2,,,1,,,,,,,,1,,34,166,30.83
Sam Eguavoen,2562038,LB,MIA,9,7,0.5,,,,1,,1,,,,,,7,,,167,30.40
Jon Bostic,2539978,LB,WAS,12,10,,1,,,,,,,,,,,,,,168,29.90
Blake Martinez,2555161,LB,NYG,11,12,,1,,,,,,,,,,,,,,169,29.80
Chris Rumph II,2566508,LB,LAC,8,11,1,2,,,,,,,,,,,3,,,170,28.90
Kaden Elliss,2562901,LB,NO,9,8,1,1,,,1,,,,,,,,3,,,171,27.70
Pernell McPhee,2495201,LB,BAL,11,3,1,2,,,,,,,,,,,3,,,172,27.60
Troy Dye,2564535,LB,MIN,12,8,,,,,,,,,,,,,,,,173,26.80
Ulysees Gilbert,2562811,LB,PIT,11,4,,,,,,,,1,,,,,,,,174,25.90
Brennan Scarlett,2556673,LB,MIA,6,13,,1,,,,,,,,,,1,1,,,175,25.10
Micah Kiser,2560782,LB,DEN,9,10,,1,,,,,,,,,,,,,,176,24.80
Cam Gill,2565216,LB,TB,8,3,2,2,,,,,,,,,,,3,,,177,24.50
Danny Trevathan,2532961,LB,CHI,8,11,,1,,,,,,,,,,,,,,178,23.90
Derick Roberson,2562870,LB,TEN,6,5,1.5,3,,,,,,,,,,,4,,,179,23.70
Grant Stuard,2566568,LB,TB,8,7,,,,1,,,,,,,,,,,,180,22.70
Oshane Ximines,2562613,LB,NYG,4,9,,,,,,,,,,,,3,2,,,181,22.50
Elijah Lee,2558121,LB,CLE,11,4,,,,,,,,,,,,,,,,182,21.90
Julian Stanford,2535867,LB,CAR,8,6,,,,1,,,,,,,,,,,,183,21.90
Josey Jewell,2560763,LB,DEN,7,1,,2,,1,,,,,,,,1,,,,184,21.70
Dee Ford,2543494,LB,SF,3,2,3,2,,1,,,,,,,,,4,,,185,21.20
Tyrel Dodson,2562560,LB,BUF,10,5,,,,,,,,,,,,,,,,186,21.00
Tanner Vallejo,2558289,LB,ARI,7,4,0.5,1,,,,,,,,,,1,1,,,187,20.60
Luke Gifford,2562942,LB,DAL,8,3,,1,,,,,,,,,1,,,,,188,20.50
K.J. Britt,2566559,LB,TB,7,5,,1,,,,,,,,,,1,1,,,189,20.40
Joe Thomas,2550262,LB,BAL,9,4,,,,,,,,,,,,,,,,190,18.50
Matthew Adams,2561149,LB,IND,8,2,,,,,,,,,,,1,,,,,191,18.20
Jahlani Tavai,2562755,LB,NE,6,8,,,,,1,,,,,,,,,,,192,17.60
James Vaughters,2553781,LB,ATL,4,4,1,,,1,,,,,,,,,4,,,193,17.50
Nick Dzubnar,2553877,LB,TEN,6,9,,,,,,,,,,,,,,,,194,17.40
Calvin Munson,2559217,LB,MIA,7,4,,1,,,,,,,,,,,,,,195,16.60
Kevin Pierre-Louis,2543563,LB,HOU,8,2,,,,,1,,,,,,,,,,,196,16.20
Joe Walker,2556192,LB,ARI,6,5,,1,,,,,,,,,,,,,,197,15.70
Ty Summers,2562748,LB,GB,8,1,,,,,1,,,,,,,,,,,198,15.40
Dakota Allen,2562618,LB,JAX,4,5,,,,1,,,,,,,,,,,,199,14.30
Marquel Lee,2557972,LB,LV,6,5,,,,,,,,,,,,,,,,200,14.20
Tyrell Adams,2553898,LB,JAX,4,,,,,2,,,,,,,,,,,,201,13.80
Kristian Welch,2565348,LB,BAL,3,10,,,,,,,,,,,,,,,,202,13.10
Cameron Brown,2564715,LB,NYG,6,3,,,,,,,,,,,,,,,,203,12.60
Andre Smith,2560875,LB,BUF,4,6,,,,,1,,,,,,,,,,,204,12.60
Cassius Marsh,2543868,LB,CHI,4,2,1,,,,,,,,,,,,2,,,205,11.40
Khaleke Hudson,2565279,LB,WAS,4,5,,,,,,,,,,,,,1,,,206,11.30
Hamsah Nasirildeen,2565747,LB,NYJ,3,7,,,,,,,,,,,,,,,,207,10.70
Joel Iyiegbuniwe,2560750,LB,CHI,4,,,,,1,,,,,,,,,,,,208,10.30
Dorian O'Daniel,2560827,LB,KC,4,3,,,,,,,,,,,,,,,,209,9.20
Jaylon Ferguson,2562650,LB,BAL,3,3,,,,,,,,,,,,,3,,,210,9.00
Daren Bates,2541539,LB,ATL,4,2,,,,,,,,,,,,,,,,211,8.40
Austin Calitro,2558925,LB,CIN,4,2,,,,,,,,,,,,,,,,212,8.40
Jordan Glasgow,2564118,LB,IND,4,2,,,,,,,,,,,,,,,,213,8.40
Jordan Evans,2558801,LB,CIN,3,2,,,,,,,,,,,,,,,,214,6.70
Carter Coughlin,2564724,LB,NYG,2,4,,,,,,,,,,,,,,,,215,6.60
Joe Jones,2559200,LB,TEN,2,4,,,,,,,,,,,,,,,,216,6.60
Jordan Kunaszyk,2563127,LB,WAS,3,1,,,,,,,,,,,,,,,,217,5.90
Zeke Turner,2561283,LB,ARI,3,1,,,,,,,,,,,,,,,,218,5.90
Blake Cashman,2562496,LB,NYJ,3,,,,,,,,,,,,,,,,,219,5.10
Tony Fields II,2565971,LB,CLE,2,2,,,,,,,,,,,,,,,,220,5.00
Tanner Muse,2564427,LB,SEA,2,2,,,,,,,,,,,,,,,,221,5.00
Rashod Berry,2564589,LB,DET,2,1,,,,,,,,,,,,,1,,,222,4.70
Ryan Connelly,2562638,LB,MIN,2,1,,,,,,,,,,,,,,,,223,4.20
Jared Norris,2556862,LB,WAS,2,1,,,,,,,,,,,,,,,,224,4.20
Francis Bernard,2563827,LB,DAL,1,3,,,,,,,,,,,,,,,,225,4.10
Sharif Finch,2561328,LB,NO,,5,,,,,,,,,,,,,,,,226,4.00
Jabril Cox,2565998,LB,DAL,2,,,,,,,,,,,,,,,,,227,3.40
Kylie Fitts,2560724,LB,ARI,2,,,,,,,,,,,,,,,,,228,3.40
Buddy Johnson,2566454,LB,PIT,2,,,,,,,,,,,,,,,,,229,3.40
Christian Kuntz,2559484,LB,PIT,2,,,,,,,,,,,,,,,,,230,3.40
Kamal Martin,2564010,LB,CAR,2,,,,,,,,,,,,,,,,,231,3.40
Hardy Nickerson,2558982,LB,HOU,2,,,,,,,,,,,,,,,,,232,3.40
Harvey Langi,2558963,LB,NE,1,2,,,,,,,,,,,,,,,,233,3.30
Jeremiah Attaochu,2543717,LB,CHI,1,1,,,,,,,,,,,,,1,,,234,3.00
Emeke Egbule,2562578,LB,LAC,1,1,,,,,,,,,,,,,1,,,235,3.00
Joe Giles-Harris,2562591,LB,BUF,1,1,,,,,,,,,,,,,,,,236,2.50
Mark Nzeocha,2552684,LB,SF,1,1,,,,,,,,,,,,,,,,237,2.50
Cole Christiansen,2565021,LB,LAC,1,,,,,,,,,,,,,,,,,238,1.70
Darius Harris,2563108,LB,KC,1,,,,,,,,,,,,,,,,,239,1.70
LaRoy Reynolds,2541741,LB,NE,1,,,,,,,,,,,,,,,,,240,1.70
Jordan Smith,2566169,LB,JAX,1,,,,,,,,,,,,,,,,,241,1.70
Za'Darius Smith,2552279,LB,GB,1,,,,,,,,,,,,,,,,,242,1.70
Isaiah McDuffie,2566082,LB,GB,,2,,,,,,,,,,,,,,,,243,1.60
Will Compton,2540013,LB,LV,,1,,,,,,,,,,,,,,,,244,0.80
Chase Hansen,2562280,LB,NO,,1,,,,,,,,,,,,,,,,245,0.80
Hamilcar Rashed Jr.,2565756,LB,NYJ,,1,,,,,,,,,,,,,,,,246,0.80
Edmond Robinson,2552441,LB,SEA,,1,,,,,,,,,,,,,,,,247,0.80
Barrington Wade,2566629,LB,DEN,,1,,,,,,,,,,,,,,,,248,0.80
Tahir Whitehead,2532986,LB,ARI,,1,,,,,,,,,,,,,,,,249,0.80
Otaro Alaka,2562217,LB,BAL,,,,,,,,,,,,,,,,,,250,0.00
Davin Bellamy,2560973,LB,FA,,,,,,,,,,,,,,,,,,251,0.00
B.J. Bello,2559141,LB,TEN,,,,,,,,,,,,,,,,,,252,0.00
Jordan Brailford,2562441,LB,ATL,,,,,,,,,,,,,,,,,,253,0.00
T.J. Brunson,2564718,LB,NYG,,,,,,,,,,,,,,,,,,254,0.00
Deone Bucannon,2543769,LB,FA,,,,,,,,,,,,,,,,,,255,0.00
Ben Burr-Kirven,2562490,LB,SEA,,,,,,,,,,,,,,,,,,256,0.00
Shilique Calhoun,2555294,LB,KC,,,,,,,,,,,,,,,,,,257,0.00
Anthony Chickillo,2552266,LB,FA,,,,,,,,,,,,,,,,,,258,0.00
Nick Coe,2564598,LB,FA,,,,,,,,,,,,,,,,,,259,0.00
Kamalei Correa,2555339,LB,FA,,,,,,,,,,,,,,,,,,260,0.00
Tae Davis,2561318,LB,HOU,,,,,,,,,,,,,,,,,,261,0.00
Thomas Davis,2506352,LB,FA,,,,,,,,,,,,,,,,,,262,0.00
Todd Davis,2550930,LB,FA,,,,,,,,,,,,,,,,,,263,0.00
Devante Downs,2561151,LB,FA,,,,,,,,,,,,,,,,,,264,0.00
Milo Eifler,2565729,LB,WAS,,,,,,,,,,,,,,,,,,265,0.00
Duke Ejiofor,2560714,LB,FA,,,,,,,,,,,,,,,,,,266,0.00
Jay Elliott,2550196,LB,FA,,,,,,,,,,,,,,,,,,267,0.00
Kyle Emanuel,2552296,LB,FA,,,,,,,,,,,,,,,,,,268,0.00
Paddy Fisher,2565567,LB,FA,,,,,,,,,,,,,,,,,,269,0.00
L.J. Fort,2535613,LB,BAL,,,,,,,,,,,,,,,,,,270,0.00
Cale Garrett,2565447,LB,FA,,,,,,,,,,,,,,,,,,271,0.00
Chris Garrett,2566211,LB,LA,,,,,,,,,,,,,,,,,,272,0.00
B.J. Goodson,2555522,LB,FA,,,,,,,,,,,,,,,,,,273,0.00
Shaquem Griffin,2560999,LB,FA,,,,,,,,,,,,,,,,,,274,0.00
Bryce Hager,2552307,LB,FA,,,,,,,,,,,,,,,,,,275,0.00
Nate Hall,2562657,LB,ARI,,,,,,,,,,,,,,,,,,276,0.00
Terez Hall,2562277,LB,NE,,,,,,,,,,,,,,,,,,277,0.00
Shaun Dion Hamilton,2561003,LB,DET,,,,,,,,,,,,,,,,,,278,0.00
Josh Harvey-Clemons,2557880,LB,FA,,,,,,,,,,,,,,,,,,279,0.00
Leon Jacobs,2560758,LB,FA,,,,,,,,,,,,,,,,,,280,0.00
Anfernee Jennings,2564613,LB,NE,,,,,,,,,,,,,,,,,,281,0.00
Peter Kalambayi,2560774,LB,GB,,,,,,,,,,,,,,,,,,282,0.00
Isaiah Kaufusi,2565606,LB,FA,,,,,,,,,,,,,,,,,,283,0.00
Mychal Kendricks,2532890,LB,FA,,,,,,,,,,,,,,,,,,284,0.00
Sean Lee,496937,LB,FA,,,,,,,,,,,,,,,,,,285,0.00
Aaron Lynch,2543650,LB,FA,,,,,,,,,,,,,,,,,,286,0.00
Cassh Maluia,2564622,LB,FA,,,,,,,,,,,,,,,,,,287,0.00
Justin March,2553815,LB,LV,,,,,,,,,,,,,,,,,,288,0.00
