PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,FanPtsAgainst-pts,TouchCarries,TouchReceptions,Touches,TargetsReceptions,Targets,ReceptionPercentage,RzTarget,RzTouch,RzG2G,Rank,TotalPoints
George Kittle,2558266,TE,SF,BAL,,,,,,7,126,,,,,,16.10,,7,7,7,10,70,1,,1,1,16.10
Evan Engram,2557858,TE,JAX,@TB,,,,,,10,95,,,,,1,17.00,,10,10,10,15,67,1,,1,2,15.50
Chigoziem Okonkwo,2567658,TE,TEN,SEA,,,,,,6,63,1,,,,,15.30,,6,6,6,7,86,1,1,,3,15.30
David Njoku,2557986,TE,CLE,@HOU,,,,,,6,44,1,,,,,17.30,,6,6,6,9,67,1,,1,4,13.40
Juwan Johnson,2564676,TE,NO,@LA,,,,,,4,48,1,,,,,14.80,,4,4,4,7,57,1,1,,5,12.80
Cole Kmet,2563704,TE,CHI,ARI,,,,,,4,107,,,,,,14.60,,4,4,4,5,80,,,,6,12.70
Kyle Pitts,2565830,TE,ATL,IND,,,,,,3,49,1,,,,,17.60,,3,3,3,4,75,,,,7,12.40
Logan Thomas,2543767,TE,WAS,@NYJ,,,,,,5,36,1,,,,,15.00,,5,5,5,6,83,1,1,,8,12.10
Lucas Krull,2569092,TE,DEN,NE,,,,,,4,28,1,,,,,10.80,,4,4,4,5,80,1,1,,9,10.80
Dallas Goedert,2560995,TE,PHI,NYG,,,,,,7,71,,,,,,13.70,,7,7,7,9,78,1,,1,10,10.60
Kylen Granson,2566145,TE,IND,@ATL,,,,,,5,62,,,,,,15.90,,5,5,5,7,71,,,,11,10.20
Dalton Schultz,2560866,TE,HOU,CLE,,,,,,8,61,,,,,,21.40,,8,8,8,11,73,,,,12,10.10
Colby Parkinson,2565180,TE,SEA,@TEN,,,,,,3,17,1,,,,,11.80,,3,3,3,4,75,3,2,2,13,9.20
Tommy Tremble,2565914,TE,CAR,GB,,,,,,4,59,,,,,,12.50,,4,4,4,6,67,,,,14,8.90
Mike Gesicki,2560994,TE,NE,@DEN,,,,,,2,15,1,,,,,13.50,,2,2,2,2,100,1,1,,15,8.50
Durham Smythe,2560880,TE,MIA,DAL,,,,,,5,56,,,,,,8.10,,5,5,5,5,100,,,,16,8.10
Tucker Kraft,2569768,TE,GB,@CAR,,,,,,4,60,,,,,,9.00,,4,4,4,6,67,1,1,,17,8.00
T.J. Hockenson,2562378,TE,MIN,DET,,,,,,4,58,,,,,,14.40,,4,4,4,4,100,,,,18,7.80
Gerald Everett,2557889,TE,LAC,BUF,,,,,,7,42,,,,,,10.50,,7,7,7,8,88,2,2,,19,7.70
Andrew Beck,2562626,TE,HOU,CLE,,,,,,2,6,1,,,,,21.40,,2,2,2,2,100,1,1,2,20,7.60
Isaiah Likely,2567283,TE,BAL,@SF,,,,,,3,56,,,,,,9.30,,3,3,3,4,75,1,1,2,21,7.10
Travis Kelce,2540258,TE,KC,LV,,,,,,5,44,,,,,,8.80,,5,5,5,7,71,2,1,3,22,6.90
Jake Ferguson,2567496,TE,DAL,@MIA,,,,,,4,45,,,,,,10.40,,4,4,4,8,50,,,,23,6.50
Daniel Bellinger,2567985,TE,NYG,@PHI,,,,,,4,43,,,,,,10.50,,4,4,4,5,80,,,,24,6.30
Trey McBride,2568117,TE,ARI,@CHI,,,,,,6,31,,,,,,6.10,,6,6,6,8,75,,,,25,6.10
Will Mallory,2569849,TE,IND,@ATL,,,,,,4,47,,,,,1,15.90,,4,4,4,4,100,,,,26,5.70
Tyler Conklin,2561027,TE,NYJ,WAS,,,,,,4,36,,,,,,7.10,1,4,5,4,7,57,2,,2,27,5.60
Drew Sample,2562720,TE,CIN,@PIT,,,,,,3,38,,,,,,7.80,,3,3,3,3,100,,,,28,5.30
Jonnu Smith,2558207,TE,ATL,IND,,,,,,4,32,,,,,,17.60,,4,4,4,6,67,,,,29,5.20
Pharaoh Brown,2559018,TE,NE,@DEN,,,,,,2,25,,,,,,13.50,,2,2,2,2,100,,,,30,5.00
Tyler Higbee,2555364,TE,LA,NO,,,,,,3,30,,,,,,4.50,,3,3,3,3,100,,,,31,4.50
Darren Waller,2552408,TE,NYG,@PHI,,,,,,2,32,,,,,,10.50,,2,2,2,5,40,,,,32,4.20
Sam LaPorta,2569726,TE,DET,@MIN,,,,,,3,18,,,,,,3.90,,3,3,3,3,100,,,,33,3.90
Josh Oliver,2562693,TE,MIN,DET,,,,,,1,33,,,,,,14.40,,1,1,1,2,50,1,,1,34,3.80
Brevin Jordan,2566130,TE,HOU,CLE,,,,,,2,27,,,,,,21.40,,2,2,2,3,67,,,,35,3.70
Dawson Knox,2562681,TE,BUF,@LAC,,,,,,2,26,,,,,,5.80,,2,2,2,2,100,,,,36,3.60
Stephen Sullivan,2565192,TE,CAR,GB,,,,,,3,21,,,,,,12.50,,3,3,3,5,60,,,,37,3.60
Grant Calcaterra,2568063,TE,PHI,NYG,,,,,,2,21,,,,,,13.70,,2,2,2,2,100,1,1,,38,3.10
Payne Durham,2570353,TE,TB,JAX,,,,,,1,25,,,,,,4.80,,1,1,1,1,100,,,,39,3.00
John Bates,2566580,TE,WAS,@NYJ,,,,,,3,14,,,,,,15.00,,3,3,3,5,60,2,1,1,40,2.90
Jordan Akins,2560951,TE,CLE,@HOU,,,,,,2,18,,,,,,17.30,,2,2,2,2,100,,,,41,2.80
Johnny Mundt,2558875,TE,MIN,DET,,,,,,1,23,,,,,,14.40,,1,1,1,3,33,1,,1,42,2.80
Stone Smartt,2569227,TE,LAC,BUF,,,,,,1,23,,,,,,10.50,,1,1,1,1,100,,,,43,2.80
Tanner Hudson,2561215,TE,CIN,@PIT,,,,,,1,5,,,,,,7.80,,1,1,1,2,50,,,,44,2.50
Luke Schoonmaker,2569690,TE,DAL,@MIA,,,,,,1,4,,,,,,10.40,,1,1,1,1,100,,,,45,2.40
Austin Hooper,2555415,TE,LV,@KC,,,,,,2,13,,,,,,3.40,,2,2,2,3,67,1,1,,46,2.30
Charlie Kolar,2567280,TE,BAL,@SF,,,,,,1,17,,,,,,9.30,,1,1,1,1,100,,,,47,2.20
Robert Tonyan,2559270,TE,CHI,ARI,,,,,,1,14,,,,,,14.60,,1,1,1,1,100,,,,48,1.90
Foster Moreau,2562317,TE,NO,@LA,,,,,,1,13,,,,,,14.80,,1,1,1,2,50,,,,49,1.80
Luke Farrell,2566160,TE,JAX,@TB,,,,,,,,,,,,,17.00,,,,,,,,,,50,1.50
Peyton Hendershot,2568690,TE,DAL,@MIA,,,,,,,,,,,,,10.40,,,,,2,,1,,1,51,1.50
Brady Russell,2570635,TE,SEA,@TEN,,,,,,,,,,,,,11.80,,,,,,,,,,52,1.50
Kenny Yeboah,2565768,TE,NYJ,WAS,,,,,,,,,,,,,7.10,,,,,1,,,,,53,1.50
Darnell Washington,2570257,TE,PIT,CIN,,,,,,1,8,,,,,,1.30,,1,1,1,1,100,,,,54,1.30
Dalton Kincaid,2569594,TE,BUF,@LAC,,,,,,1,7,,,,,,5.80,,1,1,1,2,50,,,,55,1.20
Cade Otton,2568312,TE,TB,JAX,,,,,,1,7,,,,,,4.80,,1,1,1,1,100,,,,56,1.20
Harrison Bryant,2563767,TE,CLE,@HOU,,,,,,1,6,,,,,,17.30,,1,1,1,1,100,,,,57,1.10
Will Dissly,2561046,TE,SEA,@TEN,,,,,,1,6,,,,,,11.80,,1,1,1,1,100,,,,58,1.10
Cole Fotheringham,2568972,TE,LV,@KC,,,,,,1,6,,,,,,3.40,,1,1,1,1,100,,,,59,1.10
Josiah Deguara,2563980,TE,GB,@CAR,,,,,,,,,,,,,9.00,,,,,,,,,,60,1.00
Reggie Gilliam,2565378,TE,BUF,@LAC,,,,,,,,,,,,,5.80,,,,,,,,,,61,1.00
Noah Gray,2566178,TE,KC,LV,,,,,,1,5,,,,,,8.80,,1,1,1,3,33,1,,1,62,1.00
Blake Bell,2552478,TE,KC,LV,,,,,,1,4,,,,,,8.80,,1,1,1,1,100,,,,63,0.90
Ko Kieft,2568306,TE,TB,JAX,,,,,,,,,,,,,4.80,,,,,,,,,,64,0.60
Taysom Hill,2558954,TE,NO,@LA,,,,2,,,,,,,,,14.80,2,,2,,,,,,,65,0.20
Nate Adkins,2570930,TE,DEN,NE,,,,,,,,,,,,,10.80,,,,,,,,,,66,0.00
Mo Alie-Cox,2558832,TE,IND,@ATL,,,,,,,,,,,,,15.90,,,,,1,,,,,67,0.00
Austin Allen,2569122,TE,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,68,0.00
Chase Allen,2567364,TE,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,69,0.00
Davis Allen,2570017,TE,LA,NO,,,,,,,,,,,,,4.50,,,,,,,,,,70,0.00
Mark Andrews,2560957,TE,BAL,@SF,,,,,,,,,,,,,9.30,,,,,,,,,,71,0.00
J.J. Arcega-Whiteside,2562466,TE,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,72,0.00
Dan Arnold,2559385,TE,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,73,0.00
Devin Asiasi,2564586,TE,TEN,SEA,,,,,,,,,,,,,15.30,,,,,,,,,,74,0.00
Kendall Blanton,2562234,TE,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,75,0.00
Nick Bowers,2564415,TE,MIA,DAL,,,,,,,,,,,,,8.10,,,,,,,,,,76,0.00
Matt Bushman,2565639,TE,KC,LV,,,,,,,,,,,,,8.80,,,,,,,,,,77,0.00
Lawrence Cager,2565492,TE,NYG,@PHI,,,,,,,,,,,,,10.50,,,,,,,,,,78,0.00
Stephen Carlson,2563044,TE,CHI,ARI,,,,,,,,,,,,,14.60,,,,,,,,,,79,0.00
Tanner Conner,2569017,TE,MIA,DAL,,,,,,,,,,,,,8.10,,,,,,,,,,80,0.00
Dominique Dafney,2565540,TE,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,81,0.00
Zach Davidson,2566301,TE,BUF,@LAC,,,,,,,,,,,,,5.80,,,,,,,,,,82,0.00
Tyler Davis,2564178,TE,GB,@CAR,,,,,,,,,,,,,9.00,,,,,,,,,,83,0.00
Derrick Deese Jr.,2568768,TE,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,84,0.00
Brandon Dillon,2562984,TE,WAS,@NYJ,,,,,,,,,,,,,15.00,,,,,,,,,,85,0.00
Greg Dulcich,2567520,TE,DEN,NE,,,,,,,,,,,,,10.80,,,,,,,,,,86,0.00
Ross Dwelley,2561060,TE,SF,BAL,,,,,,,,,,,,,16.10,,,,,,,,,,87,0.00
Ben Ellefson,2564181,TE,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,88,0.00
Zach Ertz,2540158,TE,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,89,0.00
Michael Ezeike,2571303,TE,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,90,0.00
Noah Fant,2562383,TE,SEA,@TEN,,,,,,,,,,,,,11.80,,,,,,,,,,91,0.00
Princeton Fant,2570891,TE,DAL,@MIA,,,,,,,,,,,,,10.40,,,,,,,,,,92,0.00
Anthony Firkser,2558942,TE,DET,@MIN,,,,,,,,,,,,,3.90,,,,,,,,,,93,0.00
Tucker Fisk,2569324,TE,ATL,IND,,,,,,,,,,,,,17.60,,,,,,,,,,94,0.00
John FitzPatrick,2567241,TE,ATL,IND,,,,,,,,,,,,,17.60,,,,,,,,,,95,0.00
Miller Forristall,2566944,TE,LA,NO,,,,,,,,,,,,,4.50,,,,,,,,,,96,0.00
Jody Fortson,2563259,TE,KC,LV,,,,,,,,,,,,,8.80,,,,,,,,,,97,0.00
Feleipe Franks,2566683,TE,ATL,IND,,,,,,,,,,,,,17.60,,,,,,,,,,98,0.00
Pat Freiermuth,2566442,TE,PIT,CIN,,,,,,,,,,,,,1.30,,,,,,,,,,99,0.00
Troy Fumagalli,2560734,TE,MIN,DET,,,,,,,,,,,,,14.40,,,,,,,,,,100,0.00
Izaiah Gathings,2571530,TE,KC,LV,,,,,,,,,,,,,8.80,,,,,,,,,,101,0.00
