PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,PlayerWeekProjectedPts,ProjectedRank,Rank,TotalPoints,ProjectionDiff
Josh Allen,2560955,QB,BUF,@LAR,262.26,1.75,0.84,31.95,0.53,,,,,,,0.58,21.03,1,1,51.88,30.85
Sam Darnold,2561036,QB,MIN,ATL,254.7,1.72,0.93,10.96,0.1,,,,,,,0.71,15.48,11,2,34.58,19.1
Tua Tagovailoa,2564499,QB,MIA,NYJ,252.89,1.79,0.74,5.73,0.06,,,,,,,0.43,15.87,10,3,23.54,7.67
Jared Goff,2555334,QB,DET,GB,240.67,1.66,0.63,4.03,0.07,,,,,,,0.43,14.97,14,4,23.52,8.55
Joe Burrow,2563722,QB,CIN,@DAL,284.8,2.12,0.79,11.84,0.13,,,,,,,0.53,19.20,3,5,22.56,3.36
Jalen Hurts,2564832,QB,PHI,CAR,228.71,1.46,0.7,38.79,0.6,,,,,,,0.52,20.03,2,6,22.22,2.19
Brock Purdy,2568216,QB,SF,CHI,241.71,1.77,0.63,14.16,0.17,,,,,,,0.4,17.12,6,7,22.10,4.98
Matthew Stafford,79860,QB,LAR,BUF,229.6,1.55,0.83,3.79,0.06,,,,,,,0.42,13.62,19,8,20.80,7.18
Baker Mayfield,2560800,QB,TB,LV,265.38,1.86,0.7,11.69,0.11,,,,,,,0.45,17.58,4,9,19.00,1.42
Kyler Murray,2562382,QB,ARI,SEA,216.64,1.3,0.68,28.69,0.25,,,,,,,0.47,15.93,8,10,17.96,2.03
Aaron Rodgers,2506363,QB,NYJ,@MIA,214.4,1.54,0.5,5.32,0.06,,,,,,,0.39,13.85,18,11,17.56,3.71
Russell Wilson,2532975,QB,PIT,CLE,225.99,1.45,0.63,14.04,0.16,,,,,,,0.45,15.04,13,12,16.02,0.98
Drew Lock,2562305,QB,NYG,NO,222.16,1.14,1.08,16.65,0.27,,,,,,,1.11,12.35,23,13,14.98,2.63
Jordan Love,2564007,QB,GB,@DET,235.91,1.75,0.7,6.9,0.09,,,,,,,0.41,15.45,12,14,14.54,-0.91
Jameis Winston,2552033,QB,CLE,@PIT,234.43,1.57,1.12,9.52,0.14,,,,,,,0.65,13.91,16,15,14.28,0.37
Patrick Mahomes,2558125,QB,KC,LAC,258.79,1.73,0.79,17.99,0.1,,,,,,,0.43,17.23,5,16,14.10,-3.13
