PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,PlayerWeekProjectedPts,ProjectedRank,Rank,TotalPoints,ProjectionDiff
Zach Charbonnet,2570335,RB,SEA,@ARI,,,,59.4,0.39,2.53,18.12,0.1,,,,0.25,11.46,17,1,34.80,23.34
Isaac Guerendo,2572498,RB,SF,CHI,,,,70.84,0.52,2.15,16.52,0.08,,,,,13.41,7,2,25.80,12.39
Josh Jacobs,2562377,RB,GB,@DET,,,,73.74,0.56,2.35,16.96,0.07,,,,0.14,13.75,6,3,24.60,10.85
Rachaad White,2568315,RB,TB,LV,,,,38.37,0.26,3.08,22.81,0.12,,,,0.14,9.66,25,4,23.90,14.24
Kyren Williams,2567862,RB,LAR,BUF,,,,69.3,0.56,2.33,17.33,0.07,,,,0.21,13.19,9,5,22.70,9.51
Chase Brown,2569642,RB,CIN,@DAL,,,,73.1,0.5,4.12,23,0.11,,,,0.25,14.83,4,6,21.30,6.47
James Conner,2557978,RB,ARI,SEA,,,,63.52,0.5,2.53,18.85,0.08,,,,0.15,12.68,16,7,19.70,7.02
Bijan Robinson,2569558,RB,ATL,@MIN,,,,67.85,0.48,3.71,27.7,0.13,,,,0.18,14.71,5,8,19.10,4.39
Chuba Hubbard,2565899,RB,CAR,@PHI,,,,54.73,0.44,1.74,12.16,0.05,,,,0.22,10.06,21,9,18.70,8.64
David Montgomery,2562502,RB,DET,GB,,,,64.35,0.62,1.96,14.24,0.09,,,,0.15,12.80,13,10,16.90,4.1
Tyrone Tracy Jr.,2572351,RB,NYG,NO,,,,51.16,0.35,1.99,14.9,0.08,,,,,10.18,20,11,16.80,6.62
Jahmyr Gibbs,2569747,RB,DET,GB,,,,65.21,0.5,2.78,20.88,0.1,,,,0.13,13.34,8,12,16.30,2.96
De'Von Achane,2570062,RB,MIA,NYJ,,,,65.63,0.52,4.72,35.12,0.16,,,,0.15,16.22,3,13,15.90,-0.32
Aaron Jones,2558116,RB,MIN,ATL,,,,62.85,0.42,2.87,21.26,0.16,,,,0.15,13.03,11,14,15.40,2.37
Rico Dowdle,2565295,RB,DAL,CIN,,,,65.31,0.45,2.79,20.04,0.11,,,,0.2,12.89,12,15,14.60,1.71
Saquon Barkley,2560968,RB,PHI,CAR,,,,100.13,0.7,2.86,21.18,0.14,,,,0.2,18.20,2,16,14.40,-3.8
Tank Bigsby,2569882,RB,JAX,@TEN,,,,33.3,0.31,0.98,7.06,0.05,,,,0.23,6.23,33,17,14.20,7.97
Isaiah Davis,2572360,RB,NYJ,@MIA,,,,25.96,0.15,2.24,16.37,0.08,,,,,6.73,32,18,14.20,7.47
Tony Pollard,2562699,RB,TEN,JAX,,,,73.81,0.47,2.3,16.26,0.06,,,,0.14,13.06,10,19,13.40,0.34
Ty Johnson,2562293,RB,BUF,@LAR,,,,5.64,0.04,1.78,12.86,0.13,,,,,3.76,46,20,12.50,8.74
Tyler Allgeier,2567232,RB,ATL,@MIN,,,,28.79,0.18,0.82,5.71,0.04,,,,0.11,4.96,37,21,12.30,7.34
Najee Harris,2566448,RB,PIT,CLE,,,,60.84,0.43,1.87,12.78,0.06,,,,0.12,11.00,18,22,11.30,0.3
Alvin Kamara,2558019,RB,NO,@NYG,,,,81.58,0.64,5.08,38.03,0.18,,,,0.16,19.10,1,23,10.40,-8.7
Braelon Allen,2572354,RB,NYJ,@MIA,,,,49.63,0.35,1.86,13.59,0.21,,,,0.34,9.93,22,24,10.10,0.17
Sincere McCormick,2568984,RB,LV,@TB,,,,46.75,0.42,0.7,4.18,0.02,,,,,8.08,30,25,9.90,1.82
Gus Edwards,2561324,RB,LAC,@KC,,,,46.46,0.35,1.09,8.4,0.04,,,,0.04,8.29,29,26,9.60,1.31
Kendre Miller,2570149,RB,NO,@NYG,,,,21.18,0.17,0.63,4.48,0.06,,,,,4.26,42,27,9.20,4.94
Travis Etienne,2566157,RB,JAX,@TEN,,,,34.73,0.23,2.72,20.39,0.06,,,,0.1,8.41,28,28,9.00,0.59
Patrick Taylor,2564040,RB,SF,CHI,,,,13.6,0.04,1.27,5.52,0.04,,,,,3.03,52,29,8.50,5.47
Jaylen Warren,2568493,RB,PIT,CLE,,,,43.27,0.3,2.55,18.38,0.14,,,,0.15,9.78,24,30,8.20,-1.58
Isiah Pacheco,2567808,RB,KC,LAC,,,,42.46,0.32,2.41,17.84,0.11,,,,0.1,9.62,26,31,7.10,-2.52
Nick Chubb,2561021,RB,CLE,@PIT,,,,58.81,0.45,0.96,7.5,0.07,,,,0.15,9.93,23,32,6.30,-3.63
Jerome Ford,2567469,RB,CLE,@PIT,,,,18.92,0.13,1.95,13.87,0.05,,,,0.04,5.25,35,33,6.20,0.95
Kenneth Gainwell,2566397,RB,PHI,CAR,,,,23.93,0.13,0.91,6.76,0.07,,,,,4.72,39,34,5.80,1.08
Kenny McIntosh,2570314,RB,SEA,@ARI,,,,6.08,0.03,0.33,2.42,0.01,,,,,1.26,61,35,5.50,4.24
Sean Tucker,2571629,RB,TB,LV,,,,11.6,0.09,0.16,1.14,0.01,,,,0.05,1.85,59,36,4.70,2.85
D'Andre Swift,2563965,RB,CHI,@SF,,,,56.37,0.39,2.15,15.88,0.05,,,,0.16,10.62,19,37,4.50,-6.12
Jamaal Williams,2558204,RB,NO,@NYG,,,,11.6,0.09,0.5,3.62,,,,,0.03,2.25,56,38,4.00,1.75
Trey Benson,2572405,RB,ARI,SEA,,,,23.79,0.17,0.65,4.74,0.03,,,,0.08,4.22,43,39,3.90,-0.32
James Cook,2567328,RB,BUF,@LAR,,,,68.3,0.5,2.01,15.5,0.1,,,,0.13,12.73,14,40,3.90,-8.83
Cam Akers,2564319,RB,MIN,ATL,,,,23.53,0.19,1.01,7.4,,,,,,4.74,38,41,3.70,-1.04
Emari Demercado,2571065,RB,ARI,SEA,,,,10.27,0.07,0.7,5.14,0.04,,,,0.06,2.43,54,42,3.50,1.07
Blake Corum,2572189,RB,LAR,BUF,,,,17.97,0.13,0.38,2.81,0.02,,,,0.06,3.05,51,43,3.40,0.35
Kareem Hunt,2557917,RB,KC,LAC,,,,30.33,0.27,1.35,9.85,0.12,,,,0.12,6.79,31,44,3.40,-3.39
Kimani Vidal,2572486,RB,LAC,@KC,,,,19.6,0.13,1.13,8.61,0.04,,,,0.07,4.27,41,45,3.40,-0.87
Tyjae Spears,2569795,RB,TEN,JAX,,,,21.19,0.13,1.8,13.39,0.12,,,,0.12,5.62,34,46,2.80,-2.82
Travis Homer,2562665,RB,CHI,@SF,,,,15.8,0.09,1.13,8.03,0.04,,,,,3.73,47,47,2.60,-1.13
Hunter Luepke,2570882,RB,DAL,CIN,,,,,,,,,,,,,0.00,163,48,2.50,2.5
Samaje Perine,2558138,RB,KC,LAC,,,,5.79,0.05,1.7,12.64,0.07,,,,0.08,3.25,50,49,2.40,-0.85
